ENSACAP00000006876	ENSACAG00000006992	Anolis_carolinensis
ENSPVIP00000006621	ENSPVIG00000005477	Pogona_vitticeps
ENSNSUP00000005422	ENSNSUG00000004362	Notechis_scutatus
ENSSMRP00000021079	ENSSMRG00000016404	Salvator_merianae
ENSSPUP00000014504	ENSSPUG00000011183	Sphenodon_punctatus
ENSARWP00000010456	ENSARWG00000007270	Apteryx_rowi	ENSARWT00000011920
ENSAHAP00000008823	ENSAHAG00000006481	Apteryx_haastii	ENSAHAT00000009815
ENSAOWP00000027305	ENSAOWG00000018396	Apteryx_owenii	ENSAOWT00000030938
ENSDNVP00000009139	ENSDNVG00000006477	Dromaius_novaehollandiae	ENSDNVT00000011004
ENSNPEP00000010732	ENSNPEG00000008074	Nothoprocta_perdicaria
ENSLCOP00000000918	ENSLCOG00000000763	Lepidothrix_coronata
ENSMVIP00005004607	ENSMVIG00005003550	Manacus_vitellinus
ENSCCEP00000015230	ENSCCEG00000014419	Cyanistes_caeruleus
ENSPMJP00000026865	ENSPMJG00000019599	Parus_major
ENSSCAP00000020611	ENSSCAG00000014862	Serinus_canaria
ENSTGUP00000009793	ENSTGUG00000009499	Taeniopygia_guttata
ENSJHYP00000015849	ENSJHYG00000012166	Junco_hyemalis
ENSFALP00000007780	ENSFALG00000007454	Ficedula_albicollis
ENSLSDP00000013827	ENSLSDG00000010010	Lonchura_striata_domestica
ENSZALP00000007284	ENSZALG00000006495	Zonotrichia_albicollis
ENSCCEP00000000120	ENSCCEG00000000186	Cyanistes_caeruleus
ENSCPGP00000026676	ENSCPGG00000018385	Calidris_pygmaea
ENSCPUP00000025309	ENSCPUG00000017114	Calidris_pugnax
ENSMUNP00000010672	ENSMUNG00000008412	Melopsittacus_undulatus
ENSGALP00000012073	ENSGALG00000007478	Gallus_gallus
ENSMGAP00000007842	ENSMGAG00000007697	Meleagris_gallopavo
ENSCJPP00005016569	ENSCJPG00005013607	Coturnix_japonica
ENSNMEP00000005386	ENSNMEG00000005591	Numida_meleagris
ENSABRP00000009265	ENSABRG00000008236	Anser_brachyrhynchus
ENSCPRP00005017900	ENSCPRG00005012482	Crocodylus_porosus
ENSGAGP00000032522	ENSGAGG00000023264	Gopherus_agassizii
ENSCABP00000006529	ENSCABG00000004937	Chelonoidis_abingdonii
ENSCPBP00000010695	ENSCPBG00000008197	Chrysemys_picta_bellii
ENSPSIP00000002226	ENSPSIG00000002216	Pelodiscus_sinensis
ENSNSUP00000005670	ENSNSUG00000004576	Notechis_scutatus
ENSDORP00000008920	ENSDORG00000009497	Dipodomys_ordii
ENSCCNP00000008284	ENSCCNG00000008779	Castor_canadensis
MGP_SPRETEiJ_P0043165	MGP_SPRETEiJ_G0021570	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000046286	ENSMUSG00000035699	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000009298	ENSMSIG00000008209	Mus_spicilegus
MGP_CAROLIEiJ_P0041286	MGP_CAROLIEiJ_G0020674	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0028675	MGP_PahariEiJ_G0016377	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000002405	ENSRNOG00000001765	Rattus_norvegicus
ENSMUGP00000032434	ENSMUGG00000026966	Meriones_unguiculatus
ENSMUGP00000032495	ENSMUGG00000026989	Meriones_unguiculatus
ENSPEMP00000008520	ENSPEMG00000010117	Peromyscus_maniculatus_bairdii
ENSMOCP00000015502	ENSMOCG00000014678	Microtus_ochrogaster
ENSCGRP00001020249	ENSCGRG00001019457	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015029085	ENSCGRG00015021985	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000021137	ENSCGRG00000015356	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000007143	ENSMAUG00000008901	Mesocricetus_auratus
ENSNGAP00000021716	ENSNGAG00000020819	Nannospalax_galili
ENSJJAP00000001275	ENSJJAG00000001267	Jaculus_jaculus
ENSUPAP00010001281	ENSUPAG00010001079	Urocitellus_parryii
ENSSTOP00000013047	ENSSTOG00000014567	Ictidomys_tridecemlineatus
ENSSDAP00000007202	ENSSDAG00000006618	Spermophilus_dauricus
ENSMMMP00000011095	ENSMMMG00000009887	Marmota_marmota_marmota
ENSOCUP00000000104	ENSOCUG00000000119	Oryctolagus_cuniculus
ENSOPRP00000011388	ENSOPRG00000012478	Ochotona_princeps
ENSPSMP00000009600	ENSPSMG00000007026	Prolemur_simus
ENSMICP00000050801	ENSMICG00000049569	Microcebus_murinus
ENSPCOP00000021429	ENSPCOG00000022738	Propithecus_coquereli
ENSOGAP00000001418	ENSOGAG00000001594	Otolemur_garnettii
ENSTSYP00000011984	ENSTSYG00000013057	Carlito_syrichta
ENSPTRP00000027149	ENSPTRG00000015775	Pan_troglodytes
ENSPPAP00000011105	ENSPPAG00000028761	Pan_paniscus
ENSP00000296327	ENSG00000163959	Homo_sapiens
ENSGGOP00000005752	ENSGGOG00000005877	Gorilla_gorilla
ENSPPYP00000016146	ENSPPYG00000014436	Pongo_abelii
ENSNLEP00000001637	ENSNLEG00000001357	Nomascus_leucogenys
ENSPANP00000009059	ENSPANG00000020897	Papio_anubis
ENSTGEP00000033887	ENSTGEG00000027052	Theropithecus_gelada
ENSCATP00000028285	ENSCATG00000037449	Cercocebus_atys
ENSMLEP00000023162	ENSMLEG00000035793	Mandrillus_leucophaeus
ENSMNEP00000039581	ENSMNEG00000042737	Macaca_nemestrina
ENSMMUP00000029849	ENSMMUG00000022674	Macaca_mulatta
ENSMFAP00000004075	ENSMFAG00000001755	Macaca_fascicularis
ENSCANP00000027409	ENSCANG00000037119	Colobus_angolensis_palliatus
ENSPTEP00000000564	ENSPTEG00000000667	Piliocolobus_tephrosceles
ENSRROP00000015473	ENSRROG00000031924	Rhinopithecus_roxellana
ENSRBIP00000009474	ENSRBIG00000028618	Rhinopithecus_bieti
ENSCSAP00000004828	ENSCSAG00000008565	Chlorocebus_sabaeus
ENSCCAP00000036158	ENSCCAG00000036001	Cebus_capucinus_imitator
ENSSBOP00000037905	ENSSBOG00000035030	Saimiri_boliviensis_boliviensis
ENSCJAP00000047217	ENSCJAG00000015082	Callithrix_jacchus
ENSANAP00000004826	ENSANAG00000020522	Aotus_nancymaae
ENSTBEP00000014447	ENSTBEG00000016613	Tupaia_belangeri
ENSPVAP00000014756	ENSPVAG00000015651	Pteropus_vampyrus
ENSMLUP00000006005	ENSMLUG00000006580	Myotis_lucifugus
ENSSARP00000001312	ENSSARG00000001422	Sorex_araneus
ENSCHIP00000031289	ENSCHIG00000025712	Capra_hircus
ENSOARP00000021818	ENSOARG00000020316	Ovis_aries
ENSBIXP00005045429	ENSBIXG00005029116	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000038972	ENSBIXG00000004079	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000016384	ENSBTAG00000012347	Bos_taurus
ENSBMUP00000028321	ENSBMUG00000021225	Bos_mutus
ENSBBBP00000018099	ENSBBBG00000010818	Bison_bison_bison
ENSVPAP00000009319	ENSVPAG00000010016	Vicugna_pacos
ENSSSCP00000012617	ENSSSCG00000011846	Sus_scrofa_strain_reference
ENSTTRP00000012037	ENSTTRG00000012683	Tursiops_truncatus
