ENSGAGP00000014519	ENSGAGG00000010942	Gopherus_agassizii
ENSCABP00000022598	ENSCABG00000016638	Chelonoidis_abingdonii
ENSCPBP00000018379	ENSCPBG00000013398	Chrysemys_picta_bellii
ENSPSIP00000014388	ENSPSIG00000012867	Pelodiscus_sinensis
ENSAOWP00000007308	ENSAOWG00000005021	Apteryx_owenii
ENSAHAP00000028116	ENSAHAG00000019542	Apteryx_haastii
ENSARWP00000006865	ENSARWG00000004830	Apteryx_rowi
ENSDNVP00000016945	ENSDNVG00000011779	Dromaius_novaehollandiae
ENSNPEP00000021865	ENSNPEG00000016211	Nothoprocta_perdicaria
ENSGALP00000047092	ENSGALG00000037781	Gallus_gallus
ENSMGAP00000004776	ENSMGAG00000004895	Meleagris_gallopavo
ENSCJPP00005009927	ENSCJPG00005008697	Coturnix_japonica
ENSNMEP00000016129	ENSNMEG00000014287	Numida_meleagris
ENSABRP00000023515	ENSABRG00000019776	Anser_brachyrhynchus
ENSAPLP00000000449	ENSAPLG00000000763	Anas_platyrhynchos_platyrhynchos
ENSTGUP00000001815	ENSTGUG00000001759	Taeniopygia_guttata
ENSTGUP00000014663	ENSTGUG00000014255	Taeniopygia_guttata
ENSLSDP00000017061	ENSLSDG00000012254	Lonchura_striata_domestica
ENSJHYP00000001593	ENSJHYG00000000626	Junco_hyemalis
ENSZALP00000011712	ENSZALG00000009874	Zonotrichia_albicollis
ENSSCAP00000005424	ENSSCAG00000004298	Serinus_canaria
ENSCCEP00000027083	ENSCCEG00000023672	Cyanistes_caeruleus
ENSPMJP00000006922	ENSPMJG00000005763	Parus_major
ENSMVIP00005006696	ENSMVIG00005005040	Manacus_vitellinus
ENSLCOP00000012458	ENSLCOG00000009020	Lepidothrix_coronata
ENSCPGP00000000829	ENSCPGG00000000518	Calidris_pygmaea
ENSCPUP00000022894	ENSCPUG00000015556	Calidris_pugnax
ENSMUNP00000003179	ENSMUNG00000002729	Melopsittacus_undulatus
ENSPVIP00000009029	ENSPVIG00000007229	Pogona_vitticeps
ENSACAP00000003290	ENSACAG00000003289	Anolis_carolinensis
ENSNSUP00000021052	ENSNSUG00000015292	Notechis_scutatus
ENSSMRP00000024082	ENSSMRG00000018691	Salvator_merianae
ENSSPUP00000016505	ENSSPUG00000012778	Sphenodon_punctatus
ENSCCNP00000016915	ENSCCNG00000017199	Castor_canadensis
ENSDORP00000021675	ENSDORG00000010007	Dipodomys_ordii
MGP_SPRETEiJ_P0087622	MGP_SPRETEiJ_G0032084	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000033992	ENSMUSG00000031584	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000030821	ENSMSIG00000025821	Mus_spicilegus
MGP_CAROLIEiJ_P0084150	MGP_CAROLIEiJ_G0030967	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0047047	MGP_PahariEiJ_G0021436	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000068989	ENSRNOG00000014915	Rattus_norvegicus
ENSMUGP00000003305	ENSMUGG00000003070	Meriones_unguiculatus
