ENSPVIP00000027839	ENSPVIG00000020671	Pogona_vitticeps
ENSACAP00000010932	ENSACAG00000011164	Anolis_carolinensis
ENSTGUP00000015117	ENSTGUG00000014757	Taeniopygia_guttata
ENSLSDP00000018075	ENSLSDG00000012895	Lonchura_striata_domestica
ENSFALP00000006847	ENSFALG00000006563	Ficedula_albicollis
ENSJHYP00000006765	ENSJHYG00000005426	Junco_hyemalis
ENSUAMP00000023972	ENSUAMG00000018750	Ursus_americanus
ENSAMEP00000016788	ENSAMEG00000015911	Ailuropoda_melanoleuca
ENSMPUP00000007251	ENSMPUG00000007308	Mustela_putorius_furo
ENSNVIP00000003789	ENSNVIG00000003033	Neovison_vison
ENSVVUP00000039401	ENSVVUG00000028066	Vulpes_vulpes
ENSCAFP00020002200	ENSCAFG00020001894	Canis_lupus_dingo
ENSPPRP00000019593	ENSPPRG00000010904	Panthera_pardus
ENSPTIP00000011864	ENSPTIG00000012134	Panthera_tigris_altaica
ENSFCAP00000031961	ENSFCAG00000013449	Felis_catus
ENSEASP00005010645	ENSEASG00005007548	Equus_asinus_asinus
ENSECAP00000017291	ENSECAG00000019854	Equus_caballus
ENSBIXP00005002438	ENSBIXG00005008783	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000013952	ENSBIXG00000003274	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000014023	ENSBTAG00000010605	Bos_taurus
ENSBMUP00000001529	ENSBMUG00000001250	Bos_mutus
ENSBBBP00000023943	ENSBBBG00000018769	Bison_bison_bison
ENSCHIP00000007554	ENSCHIG00000011015	Capra_hircus
ENSOARP00000012053	ENSOARG00000011249	Ovis_aries
ENSTTRP00000011602	ENSTTRG00000012234	Tursiops_truncatus
ENSSSCP00000008880	ENSSSCG00000008318	Sus_scrofa_strain_reference
ENSPVAP00000002738	ENSPVAG00000002902	Pteropus_vampyrus
ENSMLUP00000006673	ENSMLUG00000007325	Myotis_lucifugus
ENSCPOP00000018301	ENSCPOG00000019567	Cavia_porcellus
ENSCAPP00000004510	ENSCAPG00000007040	Cavia_aperea
ENSODEP00000012160	ENSODEG00000009023	Octodon_degus
ENSCLAP00000011033	ENSCLAG00000007615	Chinchilla_lanigera
ENSHGLP00000024221	ENSHGLG00000017263	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022728	ENSHGLG00100016711	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000015597	ENSFDAG00000003571	Fukomys_damarensis
ENSSTOP00000006780	ENSSTOG00000007595	Ictidomys_tridecemlineatus
ENSUPAP00010007446	ENSUPAG00010005982	Urocitellus_parryii
ENSSDAP00000023402	ENSSDAG00000021332	Spermophilus_dauricus
ENSMMMP00000004850	ENSMMMG00000004432	Marmota_marmota_marmota
ENSPEMP00000004659	ENSPEMG00000007032	Peromyscus_maniculatus_bairdii
ENSMOCP00000024650	ENSMOCG00000021003	Microtus_ochrogaster
ENSCGRP00015023909	ENSCGRG00015018195	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001003645	ENSCGRG00001004470	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000013141	ENSCGRG00000009561	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000012671	ENSMAUG00000012914	Mesocricetus_auratus
ENSMUSP00000035976	ENSMUSG00000034777	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0077511	MGP_SPRETEiJ_G0029568	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000037822	ENSMSIG00000031497	Mus_spicilegus
MGP_CAROLIEiJ_P0074619	MGP_CAROLIEiJ_G0028562	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0050690	MGP_PahariEiJ_G0022297	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000018128	ENSRNOG00000013261	Rattus_norvegicus
ENSMUGP00000013074	ENSMUGG00000011350	Meriones_unguiculatus
ENSNGAP00000025750	ENSNGAG00000023603	Nannospalax_galili
ENSJJAP00000023611	ENSJJAG00000023332	Jaculus_jaculus
ENSDORP00000013574	ENSDORG00000014436	Dipodomys_ordii
ENSOPRP00000003829	ENSOPRG00000004172	Ochotona_princeps
ENSMMUP00000065884	ENSMMUG00000061424	Macaca_mulatta
ENSMNEP00000008480	ENSMNEG00000028742	Macaca_nemestrina
ENSMFAP00000038425	ENSMFAG00000038576	Macaca_fascicularis
ENSMLEP00000034095	ENSMLEG00000041232	Mandrillus_leucophaeus
ENSPANP00000004465	ENSPANG00000008434	Papio_anubis
ENSCSAP00000011293	ENSCSAG00000015202	Chlorocebus_sabaeus
ENSRROP00000027481	ENSRROG00000037528	Rhinopithecus_roxellana
ENSRBIP00000004659	ENSRBIG00000021324	Rhinopithecus_bieti
ENSCANP00000028400	ENSCANG00000037637	Colobus_angolensis_palliatus
ENSGGOP00000007134	ENSGGOG00000007290	Gorilla_gorilla
ENSP00000234392	ENSG00000116035	Homo_sapiens
ENSPPAP00000006862	ENSPPAG00000025820	Pan_paniscus
ENSPTRP00000020663	ENSPTRG00000012037	Pan_troglodytes
ENSPPYP00000013736	ENSPPYG00000012317	Pongo_abelii
ENSNLEP00000012466	ENSNLEG00000010227	Nomascus_leucogenys
ENSCCAP00000036959	ENSCCAG00000036372	Cebus_capucinus_imitator
ENSCJAP00000035985	ENSCJAG00000060933	Callithrix_jacchus
ENSSBOP00000022498	ENSSBOG00000027794	Saimiri_boliviensis_boliviensis
ENSANAP00000015303	ENSANAG00000025529	Aotus_nancymaae
ENSTSYP00000014104	ENSTSYG00000029264	Carlito_syrichta
ENSMICP00000045294	ENSMICG00000046942	Microcebus_murinus
ENSPSMP00000030436	ENSPSMG00000021124	Prolemur_simus
ENSPCOP00000029994	ENSPCOG00000027713	Propithecus_coquereli
ENSOGAP00000013719	ENSOGAG00000015318	Otolemur_garnettii
ENSDNOP00000020804	ENSDNOG00000044547	Dasypus_novemcinctus
ENSLAFP00000004729	ENSLAFG00000005639	Loxodonta_africana
ENSETEP00000015930	ENSETEG00000019614	Echinops_telfairi
ENSPCIP00000020887	ENSPCIG00000015884	Phascolarctos_cinereus
ENSVURP00010026364	ENSVURG00010020169	Vombatus_ursinus
ENSMEUP00000005133	ENSMEUG00000005625	Notamacropus_eugenii
ENSMODP00000014074	ENSMODG00000011251	Monodelphis_domestica
ENSSHAP00000006337	ENSSHAG00000005517	Sarcophilus_harrisii
ENSOANP00000028200	ENSOANG00000022113	Ornithorhynchus_anatinus
ENSMLEP00000013168	ENSMLEG00000030765	Mandrillus_leucophaeus
ENSCPUP00000015086	ENSCPUG00000010519	Calidris_pugnax
ENSCPGP00000025118	ENSCPGG00000017302	Calidris_pygmaea
ENSLCOP00000018508	ENSLCOG00000013095	Lepidothrix_coronata
ENSPMJP00000026788	ENSPMJG00000019538	Parus_major
