ENSCHAP00000020923	ENSCHAG00000010510	Clupea_harengus
ENSDCDP00000046071	ENSDCDG00000028936	Denticeps_clupeoides
ENSAMXP00005017894	ENSAMXG00005009313	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000031419	ENSAMXG00000035285	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000002531	ENSPNAG00000008896	Pygocentrus_nattereri
ENSEEEP00000004276	ENSEEEG00000002252	Electrophorus_electricus
ENSDARP00000052306	ENSDARG00000036028	Danio_rerio
ENSGACP00000020513	ENSGACG00000015552	Gasterosteus_aculeatus
ENSHCOP00000017733	ENSHCOG00000001766	Hippocampus_comes
ENSPMGP00000026429	ENSPMGG00000021313	Periophthalmus_magnuspinnatus
ENSCSEP00000018144	ENSCSEG00000011639	Cynoglossus_semilaevis
ENSACIP00000010562	ENSACIG00000008242	Amphilophus_citrinellus	ENSACIT00000010864
ENSTNIP00000016574	ENSTNIG00000013576	Tetraodon_nigroviridis	ENSTNIT00000016788
ENSTRUP00000047645	ENSTRUG00000018606	Takifugu_rubripes	ENSTRUT00000047806
ENSMMOP00000013819	ENSMMOG00000010577	Mola_mola	ENSMMOT00000014042
ENSCGOP00000046379	ENSCGOG00000020773	Cottoperca_gobio
ENSMALP00000010613	ENSMALG00000007571	Monopterus_albus
ENSMAMP00000009706	ENSMAMG00000006549	Mastacembelus_armatus
ENSATEP00000009221	ENSATEG00000006498	Anabas_testudineus
ENSBSLP00000030702	ENSBSLG00000015078	Betta_splendens
ENSFHEP00000002740	ENSFHEG00000003546	Fundulus_heteroclitus
ENSCVAP00000021575	ENSCVAG00000003706	Cyprinodon_variegatus
ENSPFOP00000017185	ENSPFOG00000017106	Poecilia_formosa
ENSPLAP00000021741	ENSPLAG00000000749	Poecilia_latipinna
ENSPMEP00000015278	ENSPMEG00000017771	Poecilia_mexicana
ENSPREP00000020381	ENSPREG00000013795	Poecilia_reticulata
ENSXMAP00000008565	ENSXMAG00000008540	Xiphophorus_maculatus
ENSXCOP00000021687	ENSXCOG00000016214	Xiphophorus_couchianus
ENSGAFP00000011333	ENSGAFG00000007685	Gambusia_affinis
ENSKMAP00000024974	ENSKMAG00000018500	Kryptolebias_marmoratus
ENSORLP00015003064	ENSORLG00015003767	Oryzias_latipes_ASM223469v1
ENSORLP00000001280	ENSORLG00000001039	Oryzias_latipes_ASM223467v1
ENSORLP00020015918	ENSORLG00020016947	Oryzias_latipes_ASM223471v1
ENSOMEP00000035530	ENSOMEG00000022855	Oryzias_melastigma
ENSPRNP00000045274	ENSPRNG00000021946	Parambassis_ranga
ENSGWIP00000006357	ENSGWIG00000003708	Gouania_willdenowi
ENSSDUP00000008899	ENSSDUG00000006553	Seriola_dumerili
ENSSLDP00000006841	ENSSLDG00000005435	Seriola_lalandi_dorsalis
ENSLCAP00010047497	ENSLCAG00010022055	Lates_calcarifer
ENSSMAP00000015410	ENSSMAG00000009446	Scophthalmus_maximus
ENSLBEP00000005545	ENSLBEG00000004267	Labrus_bergylta
ENSLCRP00005019684	ENSLCRG00005008054	Larimichthys_crocea	ENSLCRT00005020084
ENSAPEP00000011617	ENSAPEG00000008299	Amphiprion_percula
ENSAPOP00000023009	ENSAPOG00000004528	Acanthochromis_polyacanthus
ENSSPAP00000030486	ENSSPAG00000022888	Stegastes_partitus
ENSSPAP00000016586	ENSSPAG00000012474	Stegastes_partitus
ENSMZEP00005015906	ENSMZEG00005011946	Maylandia_zebra
ENSACLP00000012252	ENSACLG00000008358	Astatotilapia_calliptera
ENSPNYP00000014182	ENSPNYG00000010736	Pundamilia_nyererei
ENSHBUP00000025681	ENSHBUG00000007802	Haplochromis_burtoni
ENSNBRP00000006408	ENSNBRG00000005001	Neolamprologus_brichardi
ENSONIP00000014324	ENSONIG00000011380	Oreochromis_niloticus
ENSGMOP00000018493	ENSGMOG00000017202	Gadus_morhua
ENSHHUP00000004971	ENSHHUG00000003031	Hucho_hucho
ENSHHUP00000036900	ENSHHUG00000023132	Hucho_hucho
ENSELUP00000004101	ENSELUG00000005278	Esox_lucius
ENSPKIP00000021109	ENSPKIG00000005640	Paramormyrops_kingsleyae
ENSSFOP00015017270	ENSSFOG00015011118	Scleropages_formosus
ENSDCDP00000002390	ENSDCDG00000001287	Denticeps_clupeoides
ENSORLP00000013008	ENSORLG00000010381	Oryzias_latipes_ASM223467v1
ENSORLP00020007296	ENSORLG00020008179	Oryzias_latipes_ASM223471v1
ENSORLP00015035766	ENSORLG00015022554	Oryzias_latipes_ASM223469v1
ENSOMEP00000006511	ENSOMEG00000007571	Oryzias_melastigma
ENSGWIP00000056555	ENSGWIG00000026771	Gouania_willdenowi
ENSTNIP00000012789	ENSTNIG00000009898	Tetraodon_nigroviridis
ENSTRUP00000052991	ENSTRUG00000022002	Takifugu_rubripes
ENSSLDP00000023418	ENSSLDG00000018275	Seriola_lalandi_dorsalis
ENSSLDP00000023408	ENSSLDG00000018269	Seriola_lalandi_dorsalis
ENSAOCP00000014643	ENSAOCG00000019327	Amphiprion_ocellaris	ENSAOCT00000023047
ENSKMAP00000024989	ENSKMAG00000018526	Kryptolebias_marmoratus	ENSKMAT00000025305
ENSTRUP00000049420	ENSTRUG00000024886	Takifugu_rubripes
ENSACLP00000010075	ENSACLG00000006892	Astatotilapia_calliptera
ENSAPEP00000023800	ENSAPEG00000016920	Amphiprion_percula
ENSAOCP00000019249	ENSAOCG00000024506	Amphiprion_ocellaris
ENSAPOP00000001175	ENSAPOG00000002434	Acanthochromis_polyacanthus
ENSSPAP00000006042	ENSSPAG00000004664	Stegastes_partitus
ENSPRNP00000036302	ENSPRNG00000018156	Parambassis_ranga
ENSCGOP00000012046	ENSCGOG00000005931	Cottoperca_gobio
ENSGACP00000013838	ENSGACG00000010472	Gasterosteus_aculeatus
ENSLCRP00005055188	ENSLCRG00005020603	Larimichthys_crocea
ENSMMOP00000007145	ENSMMOG00000005544	Mola_mola
ENSLBEP00000025213	ENSLBEG00000019244	Labrus_bergylta
ENSSDUP00000025117	ENSSDUG00000018234	Seriola_dumerili
ENSSMAP00000013249	ENSSMAG00000008145	Scophthalmus_maximus
ENSLCAP00010059787	ENSLCAG00010027838	Lates_calcarifer
ENSMAMP00000016603	ENSMAMG00000011248	Mastacembelus_armatus
ENSMALP00000011616	ENSMALG00000008262	Monopterus_albus
ENSHBUP00000009142	ENSHBUG00000010679	Haplochromis_burtoni
ENSMZEP00005018330	ENSMZEG00005013764	Maylandia_zebra
ENSPNYP00000028364	ENSPNYG00000021354	Pundamilia_nyererei
ENSNBRP00000000778	ENSNBRG00000000678	Neolamprologus_brichardi
ENSONIP00000014873	ENSONIG00000011813	Oreochromis_niloticus
ENSACIP00000009250	ENSACIG00000007195	Amphilophus_citrinellus
ENSBSLP00000029102	ENSBSLG00000014525	Betta_splendens
ENSKMAP00000010208	ENSKMAG00000007674	Kryptolebias_marmoratus
ENSACLP00000010073	ENSACLG00000006882	Astatotilapia_calliptera
ENSATEP00000003709	ENSATEG00000002610	Anabas_testudineus
ENSSLDP00000005023	ENSSLDG00000003981	Seriola_lalandi_dorsalis
ENSXMAP00000022207	ENSXMAG00000027430	Xiphophorus_maculatus
ENSXCOP00000022200	ENSXCOG00000016583	Xiphophorus_couchianus
ENSGAFP00000013993	ENSGAFG00000009460	Gambusia_affinis
ENSPFOP00000006800	ENSPFOG00000006814	Poecilia_formosa
