ENSGAGP00000018414	ENSGAGG00000013629	Gopherus_agassizii
ENSCABP00000027361	ENSCABG00000020085	Chelonoidis_abingdonii
ENSCPBP00000001739	ENSCPBG00000001383	Chrysemys_picta_bellii
ENSAPLP00000019634	ENSAPLG00000020196	Anas_platyrhynchos_platyrhynchos
ENSNPEP00000000010	ENSNPEG00000000020	Nothoprocta_perdicaria
ENSPMJP00000020977	ENSPMJG00000015574	Parus_major
ENSCCEP00000012719	ENSCCEG00000012252	Cyanistes_caeruleus
ENSFALP00000000072	ENSFALG00000000064	Ficedula_albicollis
ENSTGUP00000003718	ENSTGUG00000003566	Taeniopygia_guttata
ENSLSDP00000010875	ENSLSDG00000008001	Lonchura_striata_domestica
ENSSCAP00000021947	ENSSCAG00000015779	Serinus_canaria
ENSLCOP00000005769	ENSLCOG00000004277	Lepidothrix_coronata
ENSLCOP00000005767	ENSLCOG00000004276	Lepidothrix_coronata
ENSMVIP00005013858	ENSMVIG00005010009	Manacus_vitellinus
ENSMGAP00000009694	ENSMGAG00000009396	Meleagris_gallopavo
ENSMUNP00000009055	ENSMUNG00000007133	Melopsittacus_undulatus
ENSCPUP00000016552	ENSCPUG00000011381	Calidris_pugnax
ENSCPGP00000001190	ENSCPGG00000000495	Calidris_pygmaea
ENSABRP00000013229	ENSABRG00000011686	Anser_brachyrhynchus
ENSAPLP00000025994	ENSAPLG00000025207	Anas_platyrhynchos_platyrhynchos
ENSNMEP00000001420	ENSNMEG00000001811	Numida_meleagris
ENSCJPP00005013809	ENSCJPG00005011617	Coturnix_japonica
ENSMGAP00000001155	ENSMGAG00000001647	Meleagris_gallopavo
ENSMUNP00000009054	ENSMUNG00000007132	Melopsittacus_undulatus
ENSGALP00000051842	ENSGALG00000041834	Gallus_gallus
ENSAHAP00000008348	ENSAHAG00000006172	Apteryx_haastii
ENSAOWP00000028657	ENSAOWG00000019304	Apteryx_owenii
ENSARWP00000007904	ENSARWG00000005517	Apteryx_rowi
ENSNPEP00000020930	ENSNPEG00000015541	Nothoprocta_perdicaria
ENSACAP00000020529	ENSACAG00000022067	Anolis_carolinensis
ENSPVIP00000024701	ENSPVIG00000018583	Pogona_vitticeps
ENSNSUP00000004331	ENSNSUG00000003406	Notechis_scutatus
ENSSMRP00000005299	ENSSMRG00000003924	Salvator_merianae
ENSEEUP00000005648	ENSEEUG00000006131	Erinaceus_europaeus
ENSSARP00000005847	ENSSARG00000006411	Sorex_araneus
ENSECAP00000017902	ENSECAG00000019884	Equus_caballus
ENSEASP00005026003	ENSEASG00005017728	Equus_asinus_asinus
ENSUAMP00000005264	ENSUAMG00000004703	Ursus_americanus
ENSAMEP00000018544	ENSAMEG00000017549	Ailuropoda_melanoleuca
ENSNVIP00000027240	ENSNVIG00000021021	Neovison_vison
ENSMPUP00000018092	ENSMPUG00000018204	Mustela_putorius_furo
ENSCAFP00020020863	ENSCAFG00020016512	Canis_lupus_dingo
ENSCAFP00000004320	ENSCAFG00000002917	Canis_lupus_familiaris
ENSVVUP00000011508	ENSVVUG00000008470	Vulpes_vulpes
ENSFCAP00000013320	ENSFCAG00000014358	Felis_catus
ENSPPRP00000014830	ENSPPRG00000007601	Panthera_pardus
ENSTTRP00000005693	ENSTTRG00000006006	Tursiops_truncatus
ENSSSCP00000017744	ENSSSCG00000016754	Sus_scrofa_strain_reference
ENSBIXP00000036459	ENSBIXG00000019943	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005037456	ENSBIXG00005019312	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000033579	ENSBTAG00000012237	Bos_taurus
ENSBMUP00000035348	ENSBMUG00000026278	Bos_mutus
ENSBBBP00000008694	ENSBBBG00000016760	Bison_bison_bison
ENSOARP00000017400	ENSOARG00000016204	Ovis_aries
ENSCHIP00000020764	ENSCHIG00000019312	Capra_hircus
ENSMLUP00000010914	ENSMLUG00000011971	Myotis_lucifugus
ENSPVAP00000007625	ENSPVAG00000008074	Pteropus_vampyrus
ENSCANP00000021180	ENSCANG00000034021	Colobus_angolensis_palliatus
ENSPTEP00000003244	ENSPTEG00000003841	Piliocolobus_tephrosceles
ENSRROP00000036349	ENSRROG00000041649	Rhinopithecus_roxellana
ENSRBIP00000026526	ENSRBIG00000037140	Rhinopithecus_bieti
ENSPANP00000006597	ENSPANG00000002445	Papio_anubis
ENSMLEP00000014974	ENSMLEG00000031639	Mandrillus_leucophaeus
ENSMFAP00000040216	ENSMFAG00000046276	Macaca_fascicularis
ENSCSAP00000011580	ENSCSAG00000015516	Chlorocebus_sabaeus
ENSPTRP00000078581	ENSPTRG00000052352	Pan_troglodytes
ENSPTRP00000032687	ENSPTRG00000019137	Pan_troglodytes
ENSPPAP00000001172	ENSPPAG00000004827	Pan_paniscus
ENSP00000223357	ENSG00000106624	Homo_sapiens
ENSGGOP00000004336	ENSGGOG00000004418	Gorilla_gorilla
ENSSBOP00000012394	ENSSBOG00000023002	Saimiri_boliviensis_boliviensis
ENSCCAP00000019082	ENSCCAG00000027385	Cebus_capucinus_imitator
ENSCJAP00000014704	ENSCJAG00000007936	Callithrix_jacchus
ENSANAP00000012836	ENSANAG00000024351	Aotus_nancymaae
ENSTSYP00000031115	ENSTSYG00000031939	Carlito_syrichta
ENSPCOP00000006663	ENSPCOG00000014510	Propithecus_coquereli
ENSPSMP00000023488	ENSPSMG00000016602	Prolemur_simus
ENSMICP00000012254	ENSMICG00000013400	Microcebus_murinus
ENSOGAP00000006638	ENSOGAG00000007419	Otolemur_garnettii
ENSHGLP00000021791	ENSHGLG00000015566	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100013127	ENSHGLG00100009718	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000008624	ENSFDAG00000016872	Fukomys_damarensis
ENSCLAP00000007858	ENSCLAG00000005509	Chinchilla_lanigera
ENSODEP00000020777	ENSODEG00000015327	Octodon_degus
ENSCAPP00000003183	ENSCAPG00000005992	Cavia_aperea
ENSCPOP00000005752	ENSCPOG00000006383	Cavia_porcellus
ENSCCNP00000016834	ENSCCNG00000017112	Castor_canadensis
ENSDORP00000005036	ENSDORG00000005385	Dipodomys_ordii
ENSUPAP00010026542	ENSUPAG00010020977	Urocitellus_parryii
ENSSTOP00000002418	ENSSTOG00000002677	Ictidomys_tridecemlineatus
ENSSDAP00000016791	ENSSDAG00000015188	Spermophilus_dauricus
ENSMMMP00000013944	ENSMMMG00000012394	Marmota_marmota_marmota
ENSMMMP00000017799	ENSMMMG00000015788	Marmota_marmota_marmota
MGP_SPRETEiJ_P0026885	MGP_SPRETEiJ_G0016902	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000022543	ENSMSIG00000019091	Mus_spicilegus
ENSMUSP00000099987	ENSMUSG00000020473	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0025553	MGP_CAROLIEiJ_G0016060	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0030398	MGP_PahariEiJ_G0016831	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000018846	ENSRNOG00000013720	Rattus_norvegicus
ENSMUGP00000028192	ENSMUGG00000023385	Meriones_unguiculatus
ENSCGRP00001019175	ENSCGRG00001018686	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000005172	ENSCGRG00000003786	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015005683	ENSCGRG00015004442	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000003075	ENSMAUG00000003120	Mesocricetus_auratus
ENSMOCP00000017277	ENSMOCG00000015924	Microtus_ochrogaster
ENSNGAP00000022782	ENSNGAG00000021547	Nannospalax_galili
ENSJJAP00000003496	ENSJJAG00000006815	Jaculus_jaculus
ENSOPRP00000005710	ENSOPRG00000006212	Ochotona_princeps
ENSOCUP00000012832	ENSOCUG00000014914	Oryctolagus_cuniculus
ENSTBEP00000004993	ENSTBEG00000005763	Tupaia_belangeri
ENSNLEP00000004303	ENSNLEG00000003564	Nomascus_leucogenys
ENSDNOP00000029177	ENSDNOG00000048568	Dasypus_novemcinctus
ENSLAFP00000012095	ENSLAFG00000014436	Loxodonta_africana
ENSPCAP00000011737	ENSPCAG00000012471	Procavia_capensis
ENSETEP00000006548	ENSETEG00000008050	Echinops_telfairi
ENSVURP00010002974	ENSVURG00010002418	Vombatus_ursinus
ENSPCIP00000011720	ENSPCIG00000009371	Phascolarctos_cinereus
ENSMEUP00000011591	ENSMEUG00000012688	Notamacropus_eugenii
ENSSHAP00000016961	ENSSHAG00000014422	Sarcophilus_harrisii
ENSMODP00000020217	ENSMODG00000016176	Monodelphis_domestica
ENSOANP00000010381	ENSOANG00000006502	Ornithorhynchus_anatinus
ENSXETP00000049987	ENSXETG00000017269	Xenopus_tropicalis
ENSLSDP00000010857	ENSLSDG00000007990	Lonchura_striata_domestica
ENSXCOP00000023316	ENSXCOG00000017412	Xiphophorus_couchianus
ENSAMXP00005031802	ENSAMXG00005015384	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000045950	ENSAMXG00000042736	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000019040	ENSPNAG00000025547	Pygocentrus_nattereri
ENSIPUP00000009503	ENSIPUG00000006467	Ictalurus_punctatus
ENSEEEP00000045430	ENSEEEG00000021419	Electrophorus_electricus
ENSDARP00000108341	ENSDARG00000091726	Danio_rerio
ENSDCDP00000001499	ENSDCDG00000000721	Denticeps_clupeoides
ENSXMAP00000018786	ENSXMAG00000018732	Xiphophorus_maculatus
ENSGAFP00000010193	ENSGAFG00000006915	Gambusia_affinis
ENSPFOP00000018749	ENSPFOG00000018631	Poecilia_formosa
ENSPLAP00000015340	ENSPLAG00000019250	Poecilia_latipinna
ENSPMEP00000000945	ENSPMEG00000001791	Poecilia_mexicana
ENSPREP00000022397	ENSPREG00000015108	Poecilia_reticulata
ENSFHEP00000015555	ENSFHEG00000017923	Fundulus_heteroclitus
ENSCVAP00000023253	ENSCVAG00000006470	Cyprinodon_variegatus
ENSBSLP00000004368	ENSBSLG00000002257	Betta_splendens
