ENSGAGP00000030395	ENSGAGG00000021893	Gopherus_agassizii
ENSNPEP00000020524	ENSNPEG00000015249	Nothoprocta_perdicaria
ENSSMRP00000029093	ENSSMRG00000022374	Salvator_merianae
ENSTGEP00000005402	ENSTGEG00000004494	Theropithecus_gelada
ENSPTEP00000023616	ENSPTEG00000024298	Piliocolobus_tephrosceles
ENSCANP00000008262	ENSCANG00000027235	Colobus_angolensis_palliatus
ENSPCOP00000026845	ENSPCOG00000025842	Propithecus_coquereli
ENSSDAP00000013851	ENSSDAG00000012509	Spermophilus_dauricus
ENSMODP00000056710	ENSMODG00000039954	Monodelphis_domestica
ENSGWIP00000045457	ENSGWIG00000022524	Gouania_willdenowi
ENSHHUP00000037895	ENSHHUG00000023701	Hucho_hucho
ENSAMXP00005019496	ENSAMXG00005010102	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
