ENSGAGP00000036043	ENSGAGG00000025554	Gopherus_agassizii
ENSCABP00000023535	ENSCABG00000017343	Chelonoidis_abingdonii
ENSCPBP00000032081	ENSCPBG00000022523	Chrysemys_picta_bellii
ENSSCAP00000020974	ENSSCAG00000015122	Serinus_canaria
ENSLSDP00000000619	ENSLSDG00000000500	Lonchura_striata_domestica
ENSZALP00000013590	ENSZALG00000011324	Zonotrichia_albicollis
ENSJHYP00000008149	ENSJHYG00000006482	Junco_hyemalis
ENSPMJP00000002785	ENSPMJG00000002419	Parus_major
ENSLCOP00000007945	ENSLCOG00000005838	Lepidothrix_coronata
ENSCPUP00000015542	ENSCPUG00000010795	Calidris_pugnax	ENSCPUT00000018426
ENSCPGP00000006366	ENSCPGG00000004579	Calidris_pygmaea	ENSCPGT00000007014
ENSMUNP00000009151	ENSMUNG00000007223	Melopsittacus_undulatus
ENSNMEP00000008207	ENSNMEG00000008050	Numida_meleagris
ENSCJPP00005015113	ENSCJPG00005012557	Coturnix_japonica
ENSABRP00000011091	ENSABRG00000009970	Anser_brachyrhynchus
ENSAPLP00000032762	ENSAPLG00000021266	Anas_platyrhynchos_platyrhynchos
ENSAHAP00000020291	ENSAHAG00000014280	Apteryx_haastii
ENSCPRP00005001009	ENSCPRG00005000780	Crocodylus_porosus
ENSSMRP00000003024	ENSSMRG00000002559	Salvator_merianae
ENSPVIP00000020055	ENSPVIG00000015300	Pogona_vitticeps
