ENSPVIP00000029092	ENSPVIG00000021486	Pogona_vitticeps
ENSACAP00000014044	ENSACAG00000014311	Anolis_carolinensis
ENSNSUP00000016884	ENSNSUG00000012448	Notechis_scutatus
ENSSMRP00000013833	ENSSMRG00000010750	Salvator_merianae
ENSSPUP00000008175	ENSSPUG00000006347	Sphenodon_punctatus
ENSAHAP00000015502	ENSAHAG00000011094	Apteryx_haastii
ENSAOWP00000011095	ENSAOWG00000007638	Apteryx_owenii
ENSARWP00000024063	ENSARWG00000016396	Apteryx_rowi
ENSDNVP00000026666	ENSDNVG00000018549	Dromaius_novaehollandiae
ENSNPEP00000007854	ENSNPEG00000005892	Nothoprocta_perdicaria
ENSLSDP00000018896	ENSLSDG00000013491	Lonchura_striata_domestica
ENSTGUP00000006394	ENSTGUG00000006233	Taeniopygia_guttata
ENSSCAP00000019050	ENSSCAG00000013763	Serinus_canaria
ENSJHYP00000013582	ENSJHYG00000010528	Junco_hyemalis
ENSZALP00000019558	ENSZALG00000015486	Zonotrichia_albicollis
ENSFALP00000004482	ENSFALG00000004305	Ficedula_albicollis
ENSCCEP00000028262	ENSCCEG00000024446	Cyanistes_caeruleus
ENSPMJP00000027019	ENSPMJG00000019698	Parus_major
ENSLCOP00000007863	ENSLCOG00000005783	Lepidothrix_coronata
ENSMVIP00005018529	ENSMVIG00005013164	Manacus_vitellinus
ENSMUNP00000017186	ENSMUNG00000013208	Melopsittacus_undulatus
ENSCPUP00000002793	ENSCPUG00000002123	Calidris_pugnax
ENSCPGP00000020483	ENSCPGG00000014334	Calidris_pygmaea
ENSAPLP00000022801	ENSAPLG00000028805	Anas_platyrhynchos_platyrhynchos
ENSABRP00000023781	ENSABRG00000019983	Anser_brachyrhynchus
ENSGALP00000073571	ENSGALG00000054770	Gallus_gallus
ENSMGAP00000011711	ENSMGAG00000011220	Meleagris_gallopavo
ENSCJPP00005016505	ENSCJPG00005013551	Coturnix_japonica
ENSNMEP00000027287	ENSNMEG00000022855	Numida_meleagris
ENSCPRP00005027244	ENSCPRG00005018891	Crocodylus_porosus
ENSGAGP00000009470	ENSGAGG00000007490	Gopherus_agassizii
ENSCABP00000021378	ENSCABG00000015753	Chelonoidis_abingdonii
ENSCPBP00000024664	ENSCPBG00000017563	Chrysemys_picta_bellii
ENSP00000243786	ENSG00000123999	Homo_sapiens
ENSGGOP00000003537	ENSGGOG00000003603	Gorilla_gorilla
