ENSACAP00000005234	ENSACAG00000005368	Anolis_carolinensis
ENSPVIP00000023271	ENSPVIG00000017577	Pogona_vitticeps
ENSNSUP00000011224	ENSNSUG00000008478	Notechis_scutatus
ENSSMRP00000006163	ENSSMRG00000004973	Salvator_merianae
ENSSPUP00000019278	ENSSPUG00000014855	Sphenodon_punctatus
ENSGAGP00000004872	ENSGAGG00000003997	Gopherus_agassizii
ENSCABP00000009243	ENSCABG00000006950	Chelonoidis_abingdonii
ENSCPBP00000017358	ENSCPBG00000012716	Chrysemys_picta_bellii
ENSPSIP00000003196	ENSPSIG00000003071	Pelodiscus_sinensis
ENSABRP00000024898	ENSABRG00000020890	Anser_brachyrhynchus
ENSAPLP00000026407	ENSAPLG00000022790	Anas_platyrhynchos_platyrhynchos
ENSGALP00000058284	ENSGALG00000035993	Gallus_gallus
ENSCJPP00005001907	ENSCJPG00005001988	Coturnix_japonica
ENSNMEP00000017026	ENSNMEG00000014943	Numida_meleagris
ENSLCOP00000010671	ENSLCOG00000007751	Lepidothrix_coronata
ENSCPGP00000008285	ENSCPGG00000005897	Calidris_pygmaea
ENSSCAP00000001676	ENSSCAG00000001412	Serinus_canaria
ENSLSDP00000004519	ENSLSDG00000003519	Lonchura_striata_domestica
ENSJHYP00000002336	ENSJHYG00000001984	Junco_hyemalis
ENSPMJP00000005151	ENSPMJG00000004442	Parus_major
ENSAOWP00000009749	ENSAOWG00000006693	Apteryx_owenii
ENSAHAP00000021653	ENSAHAG00000015224	Apteryx_haastii
ENSARWP00000007832	ENSARWG00000005467	Apteryx_rowi
ENSNPEP00000012062	ENSNPEG00000009033	Nothoprocta_perdicaria
ENSMLUP00000003283	ENSMLUG00000003606	Myotis_lucifugus
ENSPVAP00000007133	ENSPVAG00000007557	Pteropus_vampyrus
ENSEASP00005003789	ENSEASG00005002882	Equus_asinus_asinus
ENSECAP00000020960	ENSECAG00000023522	Equus_caballus
ENSBIXP00000044159	ENSBIXG00000028363	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005010725	ENSBIXG00005002249	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000008101	ENSBTAG00000006160	Bos_taurus
ENSBMUP00000023131	ENSBMUG00000017381	Bos_mutus
ENSBBBP00000020439	ENSBBBG00000014069	Bison_bison_bison
ENSCHIP00000003001	ENSCHIG00000006773	Capra_hircus
ENSOARP00000011345	ENSOARG00000010575	Ovis_aries
ENSTTRP00000014222	ENSTTRG00000015003	Tursiops_truncatus
ENSSSCP00000000396	ENSSSCG00000000376	Sus_scrofa_strain_reference
ENSUMAP00000022205	ENSUMAG00000016264	Ursus_maritimus
ENSUAMP00000018476	ENSUAMG00000014653	Ursus_americanus
ENSAMEP00000003389	ENSAMEG00000003226	Ailuropoda_melanoleuca
ENSMPUP00000000955	ENSMPUG00000000961	Mustela_putorius_furo
ENSNVIP00000028757	ENSNVIG00000022186	Neovison_vison
ENSCAFP00020033607	ENSCAFG00020026092	Canis_lupus_dingo
ENSCAFP00000065414	ENSCAFG00000000088	Canis_lupus_familiaris
ENSVVUP00000030207	ENSVVUG00000022043	Vulpes_vulpes
ENSPTIP00000022319	ENSPTIG00000019173	Panthera_tigris_altaica
ENSPPRP00000010314	ENSPPRG00000004515	Panthera_pardus
ENSFCAP00000019656	ENSFCAG00000026290	Felis_catus
ENSEEUP00000006233	ENSEEUG00000006846	Erinaceus_europaeus
ENSSARP00000005654	ENSSARG00000006245	Sorex_araneus
ENSP00000377668	ENSG00000139531	Homo_sapiens
ENSGGOP00000020486	ENSGGOG00000023990	Gorilla_gorilla
ENSPPAP00000001422	ENSPPAG00000006238	Pan_paniscus
ENSPTRP00000044418	ENSPTRG00000005073	Pan_troglodytes
ENSPPYP00000005285	ENSPPYG00000004640	Pongo_abelii
ENSNLEP00000021319	ENSNLEG00000017568	Nomascus_leucogenys
ENSCATP00000003529	ENSCATG00000013498	Cercocebus_atys
ENSPANP00000043777	ENSPANG00000029373	Papio_anubis
ENSMMUP00000079887	ENSMMUG00000064364	Macaca_mulatta
ENSMFAP00000042310	ENSMFAG00000039926	Macaca_fascicularis
ENSMNEP00000001740	ENSMNEG00000007804	Macaca_nemestrina
ENSMLEP00000040734	ENSMLEG00000044392	Mandrillus_leucophaeus
ENSTGEP00000015637	ENSTGEG00000012627	Theropithecus_gelada
ENSCSAP00000001589	ENSCSAG00000005275	Chlorocebus_sabaeus
ENSCANP00000020320	ENSCANG00000033575	Colobus_angolensis_palliatus
ENSPTEP00000035088	ENSPTEG00000033177	Piliocolobus_tephrosceles
ENSRBIP00000023101	ENSRBIG00000035481	Rhinopithecus_bieti
ENSRROP00000041897	ENSRROG00000044121	Rhinopithecus_roxellana
ENSCCAP00000028169	ENSCCAG00000031999	Cebus_capucinus_imitator
ENSSBOP00000037551	ENSSBOG00000034872	Saimiri_boliviensis_boliviensis
ENSCJAP00000011557	ENSCJAG00000006272	Callithrix_jacchus
ENSANAP00000029779	ENSANAG00000032655	Aotus_nancymaae
ENSTSYP00000006736	ENSTSYG00000007358	Carlito_syrichta
ENSPSMP00000035600	ENSPSMG00000024511	Prolemur_simus
ENSPCOP00000007559	ENSPCOG00000015024	Propithecus_coquereli
ENSMICP00000041056	ENSMICG00000043722	Microcebus_murinus
ENSOGAP00000006314	ENSOGAG00000007055	Otolemur_garnettii
ENSODEP00000005089	ENSODEG00000003849	Octodon_degus
ENSCPOP00000008936	ENSCPOG00000009957	Cavia_porcellus
ENSCLAP00000020031	ENSCLAG00000013725	Chinchilla_lanigera
ENSHGLP00100019902	ENSHGLG00100014670	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000008207	ENSHGLG00000005938	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000009721	ENSFDAG00000017658	Fukomys_damarensis
ENSSDAP00000006864	ENSSDAG00000006341	Spermophilus_dauricus
ENSUPAP00010019203	ENSUPAG00010015216	Urocitellus_parryii
ENSMMMP00000015859	ENSMMMG00000014114	Marmota_marmota_marmota
ENSSTOP00000026000	ENSSTOG00000010542	Ictidomys_tridecemlineatus
ENSMSIP00000000575	ENSMSIG00000000615	Mus_spicilegus
MGP_SPRETEiJ_P0026481	MGP_SPRETEiJ_G0016773	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000056195	ENSMUSG00000049858	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0025188	MGP_CAROLIEiJ_G0015948	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0087483	MGP_PahariEiJ_G0031136	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000008018	ENSRNOG00000005987	Rattus_norvegicus
ENSMUGP00000027274	ENSMUGG00000022708	Meriones_unguiculatus
ENSMOCP00000004874	ENSMOCG00000004233	Microtus_ochrogaster
