ENSPVIP00000000094	ENSPVIG00000000090	Pogona_vitticeps
ENSACAP00000015718	ENSACAG00000015998	Anolis_carolinensis
ENSNSUP00000006511	ENSNSUG00000005166	Notechis_scutatus
ENSSMRP00000016773	ENSSMRG00000013078	Salvator_merianae
ENSAHAP00000012654	ENSAHAG00000009113	Apteryx_haastii
ENSAOWP00000006328	ENSAOWG00000004357	Apteryx_owenii
ENSARWP00000021950	ENSARWG00000014969	Apteryx_rowi
ENSDNVP00000015593	ENSDNVG00000010988	Dromaius_novaehollandiae
ENSNPEP00000011506	ENSNPEG00000008640	Nothoprocta_perdicaria
ENSABRP00000022395	ENSABRG00000018976	Anser_brachyrhynchus
ENSAPLP00000010642	ENSAPLG00000010916	Anas_platyrhynchos_platyrhynchos
ENSNMEP00000007464	ENSNMEG00000007492	Numida_meleagris
ENSCPUP00000019034	ENSCPUG00000013112	Calidris_pugnax
ENSCPRP00005004192	ENSCPRG00005003082	Crocodylus_porosus
ENSGAGP00000008501	ENSGAGG00000006757	Gopherus_agassizii
ENSCABP00000028674	ENSCABG00000021079	Chelonoidis_abingdonii
ENSCPBP00000014295	ENSCPBG00000010645	Chrysemys_picta_bellii
ENSPVAP00000001773	ENSPVAG00000001877	Pteropus_vampyrus
ENSMLUP00000009344	ENSMLUG00000010256	Myotis_lucifugus
ENSBIXP00000017919	ENSBIXG00000021834	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000041595	ENSBTAG00000031150	Bos_taurus
ENSBIXP00005025644	ENSBIXG00005028118	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000010521	ENSBMUG00000008127	Bos_mutus
ENSBBBP00000022895	ENSBBBG00000017115	Bison_bison_bison
ENSCHIP00000017698	ENSCHIG00000017427	Capra_hircus
ENSOARP00000020338	ENSOARG00000018933	Ovis_aries
ENSSSCP00000009131	ENSSSCG00000008565	Sus_scrofa_strain_reference
ENSUMAP00000030637	ENSUMAG00000022134	Ursus_maritimus
ENSUAMP00000021005	ENSUAMG00000016525	Ursus_americanus
ENSAMEP00000002265	ENSAMEG00000002155	Ailuropoda_melanoleuca
ENSNVIP00000014071	ENSNVIG00000011066	Neovison_vison
ENSMPUP00000008166	ENSMPUG00000008226	Mustela_putorius_furo
ENSCAFP00020031808	ENSCAFG00020024794	Canis_lupus_dingo
ENSCAFP00000041571	ENSCAFG00000029876	Canis_lupus_familiaris
ENSVVUP00000021785	ENSVVUG00000016007	Vulpes_vulpes
ENSPPRP00000004468	ENSPPRG00000000546	Panthera_pardus
