ENSGAGP00000019871	ENSGAGG00000014637	Gopherus_agassizii
ENSCABP00000019229	ENSCABG00000014213	Chelonoidis_abingdonii
ENSCPBP00000023414	ENSCPBG00000016728	Chrysemys_picta_bellii
ENSPSIP00000016693	ENSPSIG00000014809	Pelodiscus_sinensis
ENSCCEP00000027905	ENSCCEG00000024237	Cyanistes_caeruleus
ENSPMJP00000012845	ENSPMJG00000009832	Parus_major
ENSFALP00000009306	ENSFALG00000008922	Ficedula_albicollis
ENSLSDP00000018028	ENSLSDG00000012859	Lonchura_striata_domestica
ENSTGUP00000006225	ENSTGUG00000006036	Taeniopygia_guttata
ENSSCAP00000023946	ENSSCAG00000017139	Serinus_canaria
ENSJHYP00000015136	ENSJHYG00000011665	Junco_hyemalis
ENSZALP00000022419	ENSZALG00000017413	Zonotrichia_albicollis
ENSLCOP00000005283	ENSLCOG00000003947	Lepidothrix_coronata
ENSMVIP00005016959	ENSMVIG00005012140	Manacus_vitellinus
ENSMUNP00000010262	ENSMUNG00000008119	Melopsittacus_undulatus
ENSCPUP00000009718	ENSCPUG00000006896	Calidris_pugnax
ENSCPGP00000019521	ENSCPGG00000013670	Calidris_pygmaea
ENSABRP00000023907	ENSABRG00000020094	Anser_brachyrhynchus
ENSAPLP00000007399	ENSAPLG00000007756	Anas_platyrhynchos_platyrhynchos
ENSGALP00000061315	ENSGALG00000034572	Gallus_gallus
ENSCJPP00005004050	ENSCJPG00005004107	Coturnix_japonica
ENSMGAP00000001123	ENSMGAG00000001628	Meleagris_gallopavo
ENSNMEP00000007799	ENSNMEG00000007741	Numida_meleagris
ENSDNVP00000011729	ENSDNVG00000008269	Dromaius_novaehollandiae
ENSNPEP00000004638	ENSNPEG00000003524	Nothoprocta_perdicaria
ENSAOWP00000003450	ENSAOWG00000002430	Apteryx_owenii
ENSARWP00000023852	ENSARWG00000016239	Apteryx_rowi
ENSAHAP00000024869	ENSAHAG00000017349	Apteryx_haastii
ENSGALP00000068168	ENSGALG00000049862	Gallus_gallus
ENSACAP00000006699	ENSACAG00000006781	Anolis_carolinensis
ENSPVIP00000024864	ENSPVIG00000018695	Pogona_vitticeps
ENSNSUP00000015354	ENSNSUG00000011343	Notechis_scutatus
ENSSMRP00000012236	ENSSMRG00000009567	Salvator_merianae
ENSSPUP00000011279	ENSSPUG00000008656	Sphenodon_punctatus
ENSVURP00010022310	ENSVURG00010017083	Vombatus_ursinus
ENSPCIP00000024022	ENSPCIG00000018160	Phascolarctos_cinereus
ENSMEUP00000007045	ENSMEUG00000007715	Notamacropus_eugenii
ENSSHAP00000001417	ENSSHAG00000001263	Sarcophilus_harrisii
ENSMODP00000055780	ENSMODG00000011717	Monodelphis_domestica
ENSMODP00000041487	ENSMODG00000048001	Monodelphis_domestica
ENSOANP00000023390	ENSOANG00000014854	Ornithorhynchus_anatinus
ENSLACP00000023492	ENSLACG00000018788	Latimeria_chalumnae
ENSCMIP00000020584	ENSCMIG00000009472	Callorhinchus_milii
ENSEBUP00000012616	ENSEBUG00000008013	Eptatretus_burgeri
ENSEBUP00000013027	ENSEBUG00000008246	Eptatretus_burgeri
ENSEBUP00000003671	ENSEBUG00000002614	Eptatretus_burgeri
ENSPMAP00000000372	ENSPMAG00000000333	Petromyzon_marinus
ENSCMIP00000022372	ENSCMIG00000010063	Callorhinchus_milii	ENSCMIT00000022759
ENSDCDP00000059225	ENSDCDG00000034218	Denticeps_clupeoides	ENSDCDT00000071343
ENSPSMP00000008746	ENSPSMG00000006396	Prolemur_simus
ENSPCOP00000004324	ENSPCOG00000012625	Propithecus_coquereli
ENSMICP00000019594	ENSMICG00000002709	Microcebus_murinus
ENSOGAP00000021994	ENSOGAG00000032245	Otolemur_garnettii
ENSPPAP00000041971	ENSPPAG00000043583	Pan_paniscus
ENSPTRP00000025877	ENSPTRG00000014989	Pan_troglodytes
ENSP00000296484	ENSG00000164087	Homo_sapiens
ENSGGOP00000006511	ENSGGOG00000006652	Gorilla_gorilla
ENSPPYP00000015462	ENSPPYG00000013816	Pongo_abelii
ENSNLEP00000047107	ENSNLEG00000007084	Nomascus_leucogenys
ENSMFAP00000004535	ENSMFAG00000001970	Macaca_fascicularis
ENSMNEP00000039775	ENSMNEG00000042811	Macaca_nemestrina
ENSMMUP00000046688	ENSMMUG00000012485	Macaca_mulatta
ENSMLEP00000030775	ENSMLEG00000039574	Mandrillus_leucophaeus
ENSTGEP00000002934	ENSTGEG00000002534	Theropithecus_gelada
ENSPANP00000009181	ENSPANG00000016905	Papio_anubis
ENSCATP00000007328	ENSCATG00000021822	Cercocebus_atys
ENSCSAP00000010010	ENSCSAG00000013862	Chlorocebus_sabaeus
ENSCANP00000019258	ENSCANG00000033064	Colobus_angolensis_palliatus
ENSPTEP00000042627	ENSPTEG00000038879	Piliocolobus_tephrosceles
ENSRBIP00000015319	ENSRBIG00000031748	Rhinopithecus_bieti
ENSRROP00000042737	ENSRROG00000044472	Rhinopithecus_roxellana
ENSSBOP00000022763	ENSSBOG00000027902	Saimiri_boliviensis_boliviensis
ENSCCAP00000011300	ENSCCAG00000023380	Cebus_capucinus_imitator
ENSCJAP00000063236	ENSCJAG00000005972	Callithrix_jacchus
ENSANAP00000026432	ENSANAG00000030897	Aotus_nancymaae
ENSTSYP00000007621	ENSTSYG00000008302	Carlito_syrichta
ENSCCNP00000002507	ENSCCNG00000002707	Castor_canadensis
ENSDORP00000004424	ENSDORG00000004729	Dipodomys_ordii
ENSHGLP00000018751	ENSHGLG00000013436	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100004608	ENSHGLG00100003479	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000001682	ENSFDAG00000011606	Fukomys_damarensis
ENSCLAP00000015393	ENSCLAG00000010593	Chinchilla_lanigera
ENSODEP00000025000	ENSODEG00000018290	Octodon_degus
ENSCPOP00000031047	ENSCPOG00000006740	Cavia_porcellus
ENSCAPP00000016284	ENSCAPG00000016201	Cavia_aperea
ENSSTOP00000024627	ENSSTOG00000002638	Ictidomys_tridecemlineatus
ENSMMMP00000001347	ENSMMMG00000001222	Marmota_marmota_marmota
ENSUPAP00010028392	ENSUPAG00010022421	Urocitellus_parryii
ENSSDAP00000012621	ENSSDAG00000011253	Spermophilus_dauricus
ENSPEMP00000028644	ENSPEMG00000024131	Peromyscus_maniculatus_bairdii
ENSMOCP00000004206	ENSMOCG00000003396	Microtus_ochrogaster
ENSCGRP00015012325	ENSCGRG00015009337	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000019461	ENSCGRG00000014175	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001005580	ENSCGRG00001007357	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000019621	ENSCGRG00000014289	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000019021	ENSMAUG00000017403	Mesocricetus_auratus
MGP_SPRETEiJ_P0093231	MGP_SPRETEiJ_G0033763	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000012564	ENSMSIG00000010905	Mus_spicilegus
ENSMUSP00000072064	ENSMUSG00000023345	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0089511	MGP_CAROLIEiJ_G0032617	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0025188	MGP_PahariEiJ_G0015485	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000038175	ENSRNOG00000037295	Rattus_norvegicus
ENSMUGP00000021086	ENSMUGG00000017732	Meriones_unguiculatus
ENSNGAP00000004128	ENSNGAG00000005212	Nannospalax_galili
ENSJJAP00000017079	ENSJJAG00000018739	Jaculus_jaculus
ENSOCUP00000001796	ENSOCUG00000002080	Oryctolagus_cuniculus
ENSOPRP00000008082	ENSOPRG00000008831	Ochotona_princeps
ENSTBEP00000006830	ENSTBEG00000007888	Tupaia_belangeri
ENSBIXP00005029180	ENSBIXG00005009078	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000000042	ENSBIXG00000030337	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000072657	ENSBTAG00000001471	Bos_taurus
ENSBMUP00000010493	ENSBMUG00000008091	Bos_mutus
ENSBBBP00000021704	ENSBBBG00000001285	Bison_bison_bison
ENSCHIP00000001395	ENSCHIG00000002571	Capra_hircus
ENSOARP00000006805	ENSOARG00000006352	Ovis_aries
ENSTTRP00000015926	ENSTTRG00000016798	Tursiops_truncatus
ENSSSCP00000012182	ENSSSCG00000011426	Sus_scrofa_strain_reference
ENSMLUP00000013747	ENSMLUG00000015092	Myotis_lucifugus
ENSPVAP00000011764	ENSPVAG00000012480	Pteropus_vampyrus
ENSUMAP00000029687	ENSUMAG00000021482	Ursus_maritimus
ENSUAMP00000026926	ENSUAMG00000020816	Ursus_americanus
ENSAMEP00000009616	ENSAMEG00000009136	Ailuropoda_melanoleuca
ENSMPUP00000011629	ENSMPUG00000011723	Mustela_putorius_furo
ENSNVIP00000000559	ENSNVIG00000000498	Neovison_vison
ENSCAFP00020028564	ENSCAFG00020022379	Canis_lupus_dingo
ENSCAFP00000014484	ENSCAFG00000023072	Canis_lupus_familiaris
ENSVVUP00000037553	ENSVVUG00000026847	Vulpes_vulpes
ENSPTIP00000002378	ENSPTIG00000005388	Panthera_tigris_altaica
ENSPPRP00000008599	ENSPPRG00000003365	Panthera_pardus
ENSFCAP00000014564	ENSFCAG00000015704	Felis_catus
ENSEEUP00000012012	ENSEEUG00000013166	Erinaceus_europaeus
ENSSARP00000002802	ENSSARG00000003072	Sorex_araneus
ENSEASP00005018718	ENSEASG00005012903	Equus_asinus_asinus
ENSECAP00000045522	ENSECAG00000021302	Equus_caballus
ENSLAFP00000019779	ENSLAFG00000028434	Loxodonta_africana
ENSDNOP00000019371	ENSDNOG00000003417	Dasypus_novemcinctus
ENSPCAP00000001983	ENSPCAG00000002118	Procavia_capensis
ENSCHOP00000000803	ENSCHOG00000000900	Choloepus_hoffmanni
ENSELUP00000015539	ENSELUG00000015504	Esox_lucius
ENSHHUP00000046723	ENSHHUG00000028436	Hucho_hucho
ENSHBUP00000009786	ENSHBUG00000011333	Haplochromis_burtoni
ENSCSEP00000016000	ENSCSEG00000010287	Cynoglossus_semilaevis
ENSTRUP00000019671	ENSTRUG00000007900	Takifugu_rubripes
ENSTNIP00000017859	ENSTNIG00000014818	Tetraodon_nigroviridis
