ENSACAP00000012602	ENSACAG00000012839	Anolis_carolinensis
ENSPVIP00000025766	ENSPVIG00000019273	Pogona_vitticeps
ENSNSUP00000025005	ENSNSUG00000018030	Notechis_scutatus
ENSSMRP00000000764	ENSSMRG00000000676	Salvator_merianae
ENSSPUP00000025074	ENSSPUG00000019213	Sphenodon_punctatus
ENSGAGP00000000323	ENSGAGG00000000244	Gopherus_agassizii
ENSCABP00000012712	ENSCABG00000009510	Chelonoidis_abingdonii
ENSCPBP00000016326	ENSCPBG00000012033	Chrysemys_picta_bellii
ENSPSIP00000009654	ENSPSIG00000008783	Pelodiscus_sinensis
ENSCPRP00005003701	ENSCPRG00005002698	Crocodylus_porosus
ENSAHAP00000010415	ENSAHAG00000007543	Apteryx_haastii
ENSARWP00000010312	ENSARWG00000007176	Apteryx_rowi
ENSAOWP00000016868	ENSAOWG00000011517	Apteryx_owenii
ENSDNVP00000023408	ENSDNVG00000016271	Dromaius_novaehollandiae
ENSNPEP00000001915	ENSNPEG00000001484	Nothoprocta_perdicaria
ENSCPUP00000003065	ENSCPUG00000002349	Calidris_pugnax
ENSCPGP00000024844	ENSCPGG00000017110	Calidris_pygmaea
ENSMUNP00000019468	ENSMUNG00000014884	Melopsittacus_undulatus
ENSTGUP00000006992	ENSTGUG00000006792	Taeniopygia_guttata
ENSSCAP00000006539	ENSSCAG00000005113	Serinus_canaria
ENSJHYP00000020322	ENSJHYG00000015425	Junco_hyemalis
ENSZALP00000014381	ENSZALG00000011938	Zonotrichia_albicollis
ENSCCEP00000016116	ENSCCEG00000015134	Cyanistes_caeruleus
ENSLSDP00000001385	ENSLSDG00000001087	Lonchura_striata_domestica
ENSPMJP00000001386	ENSPMJG00000001143	Parus_major
ENSFALP00000008011	ENSFALG00000007675	Ficedula_albicollis
ENSLCOP00000021478	ENSLCOG00000015197	Lepidothrix_coronata
ENSMVIP00005012375	ENSMVIG00005009013	Manacus_vitellinus
ENSABRP00000027379	ENSABRG00000022786	Anser_brachyrhynchus
ENSAPLP00000004724	ENSAPLG00000005179	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000000179	ENSMGAG00000000801	Meleagris_gallopavo
ENSGALP00000005223	ENSGALG00000003302	Gallus_gallus
ENSCJPP00005000633	ENSCJPG00005000717	Coturnix_japonica
ENSNMEP00000019416	ENSNMEG00000016749	Numida_meleagris
ENSVURP00010027650	ENSVURG00010021166	Vombatus_ursinus
ENSPCIP00000017834	ENSPCIG00000013603	Phascolarctos_cinereus
ENSMEUP00000002895	ENSMEUG00000003177	Notamacropus_eugenii
ENSMODP00000028270	ENSMODG00000005002	Monodelphis_domestica
ENSSHAP00000013585	ENSSHAG00000011614	Sarcophilus_harrisii
ENSCCNP00000021605	ENSCCNG00000021365	Castor_canadensis
ENSDORP00000015279	ENSDORG00000016238	Dipodomys_ordii
MGP_SPRETEiJ_P0089701	MGP_SPRETEiJ_G0032737	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000022462	ENSMSIG00000019048	Mus_spicilegus
ENSMUSP00000038438	ENSMUSG00000034224	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0086187	MGP_CAROLIEiJ_G0031619	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0054437	MGP_PahariEiJ_G0023217	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000038726	ENSRNOG00000025503	Rattus_norvegicus
ENSMUGP00000008092	ENSMUGG00000007326	Meriones_unguiculatus
ENSMOCP00000011574	ENSMOCG00000011828	Microtus_ochrogaster
ENSPEMP00000028522	ENSPEMG00000024033	Peromyscus_maniculatus_bairdii
ENSCGRP00000022055	ENSCGRG00000015987	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015030824	ENSCGRG00015023214	Cricetulus_griseus_CriGri-PICR
