ENSPVIP00000003319	ENSPVIG00000002799	Pogona_vitticeps
ENSNSUP00000003734	ENSNSUG00000003009	Notechis_scutatus
ENSSMRP00000017014	ENSSMRG00000013256	Salvator_merianae
ENSSPUP00000023679	ENSSPUG00000018151	Sphenodon_punctatus
ENSGAGP00000018434	ENSGAGG00000013643	Gopherus_agassizii
ENSCABP00000012905	ENSCABG00000009659	Chelonoidis_abingdonii
ENSCPBP00000019825	ENSCPBG00000014278	Chrysemys_picta_bellii
ENSPSIP00000003425	ENSPSIG00000003271	Pelodiscus_sinensis
ENSCPRP00005013936	ENSCPRG00005009823	Crocodylus_porosus
ENSAHAP00000012804	ENSAHAG00000009214	Apteryx_haastii	ENSAHAT00000014187
ENSAOWP00000028112	ENSAOWG00000018928	Apteryx_owenii	ENSAOWT00000031852
ENSARWP00000024323	ENSARWG00000016572	Apteryx_rowi	ENSARWT00000027552
ENSDNVP00000023933	ENSDNVG00000016621	Dromaius_novaehollandiae	ENSDNVT00000028891
ENSABRP00000013118	ENSABRG00000011699	Anser_brachyrhynchus
ENSAPLP00000003285	ENSAPLG00000003793	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000004121	ENSMGAG00000004330	Meleagris_gallopavo
ENSCJPP00005020338	ENSCJPG00005016400	Coturnix_japonica
ENSGALP00000069476	ENSGALG00000006822	Gallus_gallus
ENSNMEP00000023884	ENSNMEG00000020316	Numida_meleagris
ENSLSDP00000010954	ENSLSDG00000008067	Lonchura_striata_domestica
ENSTGUP00000002394	ENSTGUG00000002323	Taeniopygia_guttata
ENSFALP00000004085	ENSFALG00000003922	Ficedula_albicollis
ENSJHYP00000017179	ENSJHYG00000013135	Junco_hyemalis
ENSZALP00000003312	ENSZALG00000003349	Zonotrichia_albicollis
ENSSCAP00000004129	ENSSCAG00000003401	Serinus_canaria
ENSPMJP00000001046	ENSPMJG00000000871	Parus_major
ENSCCEP00000008872	ENSCCEG00000009058	Cyanistes_caeruleus
ENSCCEP00000000086	ENSCCEG00000000129	Cyanistes_caeruleus
ENSMVIP00005012214	ENSMVIG00005008926	Manacus_vitellinus
ENSLCOP00000003528	ENSLCOG00000002662	Lepidothrix_coronata
ENSCPGP00000002530	ENSCPGG00000001875	Calidris_pygmaea
ENSCPUP00000008217	ENSCPUG00000005921	Calidris_pugnax
ENSMUNP00000017779	ENSMUNG00000013624	Melopsittacus_undulatus
ENSNPEP00000008438	ENSNPEG00000006336	Nothoprocta_perdicaria
ENSVURP00010005093	ENSVURG00010004006	Vombatus_ursinus
ENSPCIP00000003436	ENSPCIG00000002819	Phascolarctos_cinereus
ENSMEUP00000012358	ENSMEUG00000013546	Notamacropus_eugenii
ENSMODP00000011232	ENSMODG00000009008	Monodelphis_domestica
ENSSHAP00000006083	ENSSHAG00000005293	Sarcophilus_harrisii
ENSPPAP00000032723	ENSPPAG00000039228	Pan_paniscus
ENSPTRP00000047348	ENSPTRG00000022085	Pan_troglodytes
ENSP00000362125	ENSG00000165194	Homo_sapiens
ENSGGOP00000045203	ENSGGOG00000001810	Gorilla_gorilla
ENSPPYP00000022990	ENSPPYG00000020536	Pongo_abelii
ENSNLEP00000009131	ENSNLEG00000007503	Nomascus_leucogenys
ENSCANP00000026268	ENSCANG00000036549	Colobus_angolensis_palliatus
ENSPTEP00000012964	ENSPTEG00000014555	Piliocolobus_tephrosceles
ENSRBIP00000013635	ENSRBIG00000030854	Rhinopithecus_bieti
ENSRROP00000018671	ENSRROG00000033376	Rhinopithecus_roxellana
ENSMFAP00000020352	ENSMFAG00000033159	Macaca_fascicularis
ENSMMUP00000014506	ENSMMUG00000011078	Macaca_mulatta
ENSMNEP00000027505	ENSMNEG00000037156	Macaca_nemestrina
ENSCATP00000011157	ENSCATG00000029825	Cercocebus_atys
ENSMLEP00000037666	ENSMLEG00000042921	Mandrillus_leucophaeus
ENSTGEP00000013110	ENSTGEG00000010667	Theropithecus_gelada
ENSPANP00000003582	ENSPANG00000007550	Papio_anubis
ENSCSAP00000006634	ENSCSAG00000010397	Chlorocebus_sabaeus
ENSCCAP00000007236	ENSCCAG00000021332	Cebus_capucinus_imitator
ENSSBOP00000003347	ENSSBOG00000016103	Saimiri_boliviensis_boliviensis
ENSCJAP00000024758	ENSCJAG00000013461	Callithrix_jacchus
ENSANAP00000038411	ENSANAG00000036635	Aotus_nancymaae
ENSTSYP00000010102	ENSTSYG00000011016	Carlito_syrichta
ENSPCOP00000023713	ENSPCOG00000024001	Propithecus_coquereli
ENSPSMP00000030660	ENSPSMG00000021282	Prolemur_simus
ENSMICP00000036954	ENSMICG00000037531	Microcebus_murinus
ENSOGAP00000020838	ENSOGAG00000028258	Otolemur_garnettii
ENSTBEP00000013814	ENSTBEG00000015920	Tupaia_belangeri
ENSUPAP00010013220	ENSUPAG00010010690	Urocitellus_parryii
ENSSTOP00000012252	ENSSTOG00000013677	Ictidomys_tridecemlineatus
ENSSDAP00000004675	ENSSDAG00000004387	Spermophilus_dauricus
ENSMMMP00000018230	ENSMMMG00000016169	Marmota_marmota_marmota
ENSCLAP00000002744	ENSCLAG00000001982	Chinchilla_lanigera
ENSODEP00000002902	ENSODEG00000002228	Octodon_degus
ENSCAPP00000004514	ENSCAPG00000007043	Cavia_aperea
ENSCPOP00000022173	ENSCPOG00000036155	Cavia_porcellus
ENSHGLP00100004182	ENSHGLG00100003181	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000003121	ENSHGLG00000002330	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000006088	ENSFDAG00000014933	Fukomys_damarensis
ENSDORP00000023974	ENSDORG00000002198	Dipodomys_ordii
ENSCCNP00000014949	ENSCCNG00000015392	Castor_canadensis
ENSPEMP00000022917	ENSPEMG00000020124	Peromyscus_maniculatus_bairdii
ENSMOCP00000014117	ENSMOCG00000013710	Microtus_ochrogaster
ENSCGRP00015027673	ENSCGRG00015020981	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001013456	ENSCGRG00001014584	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000005524	ENSCGRG00000004047	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000008031	ENSMAUG00000009556	Mesocricetus_auratus
ENSMSIP00000036050	ENSMSIG00000029992	Mus_spicilegus
MGP_SPRETEiJ_P0096376	MGP_SPRETEiJ_G0034543	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000116886	ENSMUSG00000051323	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0092614	MGP_CAROLIEiJ_G0033378	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0090226	MGP_PahariEiJ_G0031918	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000074621	ENSRNOG00000003929	Rattus_norvegicus
ENSNGAP00000019620	ENSNGAG00000019373	Nannospalax_galili
ENSJJAP00000019232	ENSJJAG00000020248	Jaculus_jaculus
ENSOCUP00000013625	ENSOCUG00000015865	Oryctolagus_cuniculus
ENSOPRP00000006344	ENSOPRG00000006923	Ochotona_princeps
