ENSGAGP00000023131	ENSGAGG00000016954	Gopherus_agassizii
ENSCPBP00000028804	ENSCPBG00000020322	Chrysemys_picta_bellii
ENSCABP00000010680	ENSCABG00000007994	Chelonoidis_abingdonii
ENSPSIP00000006514	ENSPSIG00000006029	Pelodiscus_sinensis
ENSZALP00000020064	ENSZALG00000015827	Zonotrichia_albicollis	ENSZALT00000026286
ENSJHYP00000010121	ENSJHYG00000007935	Junco_hyemalis
ENSSCAP00000009567	ENSSCAG00000007281	Serinus_canaria	ENSSCAT00000010807
ENSCCEP00000006228	ENSCCEG00000006726	Cyanistes_caeruleus
ENSPMJP00000026060	ENSPMJG00000019063	Parus_major
ENSFALP00000006711	ENSFALG00000006435	Ficedula_albicollis
ENSMVIP00005015302	ENSMVIG00005011014	Manacus_vitellinus
ENSCPUP00000029917	ENSCPUG00000020034	Calidris_pugnax
ENSAPLP00000027799	ENSAPLG00000023388	Anas_platyrhynchos_platyrhynchos
ENSAPLP00000026551	ENSAPLG00000028176	Anas_platyrhynchos_platyrhynchos
ENSNMEP00000017998	ENSNMEG00000015675	Numida_meleagris
ENSGALP00000071935	ENSGALG00000048771	Gallus_gallus
ENSDNVP00000011580	ENSDNVG00000008163	Dromaius_novaehollandiae
ENSAOWP00000010902	ENSAOWG00000007511	Apteryx_owenii
ENSSPUP00000008342	ENSSPUG00000006476	Sphenodon_punctatus	ENSSPUT00000008899
ENSSPUP00000008335	ENSSPUG00000006463	Sphenodon_punctatus	ENSSPUT00000008891
ENSSMRP00000017607	ENSSMRG00000013718	Salvator_merianae	ENSSMRT00000020614
ENSETEP00000011269	ENSETEG00000013887	Echinops_telfairi
ENSP00000431165	ENSG00000258472	Homo_sapiens
ENSLAFP00000008031	ENSLAFG00000009572	Loxodonta_africana
ENSPCAP00000015728	ENSPCAG00000016694	Procavia_capensis
ENSPPAP00000013356	ENSPPAG00000029828	Pan_paniscus
ENSPTRP00000015233	ENSPTRG00000008924	Pan_troglodytes
ENSP00000323300	ENSG00000076382	Homo_sapiens
ENSGGOP00000018369	ENSGGOG00000009711	Gorilla_gorilla
ENSNLEP00000003149	ENSNLEG00000002431	Nomascus_leucogenys
ENSCATP00000024174	ENSCATG00000035601	Cercocebus_atys
ENSMLEP00000019470	ENSMLEG00000033938	Mandrillus_leucophaeus
ENSPANP00000019826	ENSPANG00000023456	Papio_anubis
ENSTGEP00000010040	ENSTGEG00000008256	Theropithecus_gelada
ENSMFAP00000037899	ENSMFAG00000040650	Macaca_fascicularis
ENSMNEP00000037497	ENSMNEG00000041833	Macaca_nemestrina
ENSMMUP00000007906	ENSMMUG00000006018	Macaca_mulatta
ENSCSAP00000003512	ENSCSAG00000007244	Chlorocebus_sabaeus
ENSRBIP00000005183	ENSRBIG00000023344	Rhinopithecus_bieti
ENSRROP00000021169	ENSRROG00000034512	Rhinopithecus_roxellana
ENSCANP00000031532	ENSCANG00000039431	Colobus_angolensis_palliatus
ENSCCAP00000036193	ENSCCAG00000036015	Cebus_capucinus_imitator
ENSSBOP00000002014	ENSSBOG00000010736	Saimiri_boliviensis_boliviensis
ENSCJAP00000048859	ENSCJAG00000012848	Callithrix_jacchus
ENSANAP00000000466	ENSANAG00000003673	Aotus_nancymaae
ENSTSYP00000009360	ENSTSYG00000010209	Carlito_syrichta
ENSPCOP00000015962	ENSPCOG00000019738	Propithecus_coquereli
ENSMICP00000015348	ENSMICG00000016834	Microcebus_murinus
ENSPSMP00000036008	ENSPSMG00000024760	Prolemur_simus
ENSOGAP00000006363	ENSOGAG00000007101	Otolemur_garnettii
ENSTBEP00000007036	ENSTBEG00000008084	Tupaia_belangeri
ENSCLAP00000009432	ENSCLAG00000006545	Chinchilla_lanigera
ENSODEP00000014696	ENSODEG00000010862	Octodon_degus
ENSCPOP00000002666	ENSCPOG00000002934	Cavia_porcellus
ENSCAPP00000014760	ENSCAPG00000015054	Cavia_aperea
ENSHGLP00000021644	ENSHGLG00000015468	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025594	ENSHGLG00100018769	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000022616	ENSFDAG00000020972	Fukomys_damarensis
ENSSTOP00000000493	ENSSTOG00000000544	Ictidomys_tridecemlineatus
ENSUPAP00010028291	ENSUPAG00010022253	Urocitellus_parryii
ENSSDAP00000011576	ENSSDAG00000010357	Spermophilus_dauricus
ENSMMMP00000013582	ENSMMMG00000012086	Marmota_marmota_marmota
ENSCCNP00000001459	ENSCCNG00000001483	Castor_canadensis
ENSDORP00000009712	ENSDORG00000010330	Dipodomys_ordii
ENSMSIP00000011910	ENSMSIG00000010343	Mus_spicilegus
MGP_SPRETEiJ_P0029953	MGP_SPRETEiJ_G0017643	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000045286	ENSMUSG00000002055	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0028554	MGP_CAROLIEiJ_G0016800	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0035291	MGP_PahariEiJ_G0017937	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000015651	ENSRNOG00000011777	Rattus_norvegicus
ENSMUGP00000016352	ENSMUGG00000013979	Meriones_unguiculatus
ENSCGRP00000021418	ENSCGRG00000015551	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001002451	ENSCGRG00001002664	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015020259	ENSCGRG00015015506	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000024725	ENSMAUG00000021479	Mesocricetus_auratus
ENSMOCP00000003014	ENSMOCG00000002387	Microtus_ochrogaster
ENSNGAP00000004396	ENSNGAG00000005741	Nannospalax_galili
ENSJJAP00000023869	ENSJJAG00000023499	Jaculus_jaculus
ENSOCUP00000011885	ENSOCUG00000013807	Oryctolagus_cuniculus
ENSOPRP00000011366	ENSOPRG00000012439	Ochotona_princeps
ENSPVAP00000002736	ENSPVAG00000002896	Pteropus_vampyrus
ENSMLUP00000011276	ENSMLUG00000012376	Myotis_lucifugus
ENSCHIP00000028528	ENSCHIG00000023965	Capra_hircus
ENSOARP00000001047	ENSOARG00000001001	Ovis_aries
ENSBTAP00000017417	ENSBTAG00000013100	Bos_taurus
ENSBIXP00000001342	ENSBIXG00000028665	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005035653	ENSBIXG00005002731	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000009955	ENSBMUG00000007709	Bos_mutus
ENSBBBP00000010603	ENSBBBG00000018724	Bison_bison_bison
ENSTTRP00000003831	ENSTTRG00000004060	Tursiops_truncatus
ENSSSCP00000018816	ENSSSCG00000017758	Sus_scrofa_strain_reference
ENSVPAP00000004051	ENSVPAG00000004359	Vicugna_pacos
ENSUMAP00000016189	ENSUMAG00000011833	Ursus_maritimus
ENSUAMP00000018270	ENSUAMG00000014319	Ursus_americanus
ENSAMEP00000005128	ENSAMEG00000004841	Ailuropoda_melanoleuca
ENSNVIP00000022229	ENSNVIG00000017321	Neovison_vison
ENSMPUP00000014108	ENSMPUG00000014217	Mustela_putorius_furo
ENSCAFP00020014688	ENSCAFG00020011866	Canis_lupus_dingo
