ENSACAP00000010686	ENSACAG00000010906	Anolis_carolinensis
ENSPVIP00000008549	ENSPVIG00000006881	Pogona_vitticeps
ENSSMRP00000003046	ENSSMRG00000002576	Salvator_merianae
ENSNSUP00000003670	ENSNSUG00000002975	Notechis_scutatus
ENSSPUP00000013961	ENSSPUG00000010768	Sphenodon_punctatus
ENSARWP00000007720	ENSARWG00000005386	Apteryx_rowi
ENSAOWP00000003735	ENSAOWG00000002641	Apteryx_owenii
ENSAHAP00000026076	ENSAHAG00000018177	Apteryx_haastii
ENSDNVP00000007842	ENSDNVG00000005586	Dromaius_novaehollandiae
ENSNPEP00000004010	ENSNPEG00000003071	Nothoprocta_perdicaria
ENSAPLP00000021698	ENSAPLG00000029504	Anas_platyrhynchos_platyrhynchos
ENSABRP00000024623	ENSABRG00000020686	Anser_brachyrhynchus
ENSGALP00000050413	ENSGALG00000037262	Gallus_gallus
ENSCJPP00005008627	ENSCJPG00005007699	Coturnix_japonica
ENSNMEP00000008078	ENSNMEG00000007970	Numida_meleagris
ENSMVIP00005013573	ENSMVIG00005009833	Manacus_vitellinus
ENSMUNP00000011441	ENSMUNG00000009002	Melopsittacus_undulatus
ENSCPUP00000004584	ENSCPUG00000003398	Calidris_pugnax
ENSTGUP00000015904	ENSTGUG00000015572	Taeniopygia_guttata
ENSTGUP00000015908	ENSTGUG00000015578	Taeniopygia_guttata
ENSLSDP00000004735	ENSLSDG00000003707	Lonchura_striata_domestica
ENSSCAP00000001413	ENSSCAG00000001190	Serinus_canaria
ENSCCEP00000019255	ENSCCEG00000017496	Cyanistes_caeruleus
ENSJHYP00000020797	ENSJHYG00000015729	Junco_hyemalis
ENSCPRP00005009632	ENSCPRG00005006843	Crocodylus_porosus
ENSLCOP00000000136	ENSLCOG00000000139	Lepidothrix_coronata
ENSSCAP00000000578	ENSSCAG00000000494	Serinus_canaria
ENSCPGP00000017105	ENSCPGG00000012009	Calidris_pygmaea
ENSCPBP00000031826	ENSCPBG00000022351	Chrysemys_picta_bellii
ENSPSIP00000005160	ENSPSIG00000004815	Pelodiscus_sinensis
ENSCABP00000006187	ENSCABG00000004666	Chelonoidis_abingdonii
ENSGAGP00000008785	ENSGAGG00000006948	Gopherus_agassizii
ENSNVIP00000002969	ENSNVIG00000002365	Neovison_vison
ENSMPUP00000005805	ENSMPUG00000005854	Mustela_putorius_furo
ENSAMEP00000000711	ENSAMEG00000000683	Ailuropoda_melanoleuca
ENSFCAP00000004409	ENSFCAG00000004769	Felis_catus
ENSPPRP00000025343	ENSPPRG00000015585	Panthera_pardus
ENSSSCP00000034272	ENSSSCG00000038644	Sus_scrofa_strain_reference
ENSTTRP00000004267	ENSTTRG00000004538	Tursiops_truncatus
ENSBIXP00005008595	ENSBIXG00005013635	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000019217	ENSBIXG00000004077	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000016117	ENSBTAG00000012149	Bos_taurus
ENSBMUP00000028123	ENSBMUG00000021076	Bos_mutus
ENSBBBP00000023995	ENSBBBG00000004739	Bison_bison_bison
ENSOARP00000017507	ENSOARG00000016306	Ovis_aries
ENSCHIP00000033304	ENSCHIG00000026921	Capra_hircus
ENSCAFP00020026283	ENSCAFG00020020648	Canis_lupus_dingo
ENSCAFP00000042826	ENSCAFG00000032625	Canis_lupus_familiaris
ENSVVUP00000039586	ENSVVUG00000028203	Vulpes_vulpes
ENSEASP00005014563	ENSEASG00005010151	Equus_asinus_asinus
ENSECAP00000000605	ENSECAG00000000932	Equus_caballus
ENSCCNP00000009086	ENSCCNG00000009599	Castor_canadensis
ENSDORP00000018782	ENSDORG00000023838	Dipodomys_ordii
ENSCGRP00000003986	ENSCGRG00000002934	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015038372	ENSCGRG00015028679	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001013075	ENSCGRG00001014315	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000017263	ENSMAUG00000016196	Mesocricetus_auratus
ENSMOCP00000017750	ENSMOCG00000016249	Microtus_ochrogaster
ENSPEMP00000035408	ENSPEMG00000026440	Peromyscus_maniculatus_bairdii
ENSMSIP00000012049	ENSMSIG00000010506	Mus_spicilegus
ENSMUSP00000001703	ENSMUSG00000001657	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0041897	MGP_SPRETEiJ_G0021261	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0040055	MGP_CAROLIEiJ_G0020368	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0043404	MGP_PahariEiJ_G0020367	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000035473	ENSRNOG00000028619	Rattus_norvegicus
ENSMUGP00000015071	ENSMUGG00000013005	Meriones_unguiculatus
ENSNGAP00000010372	ENSNGAG00000012817	Nannospalax_galili
ENSJJAP00000007198	ENSJJAG00000011647	Jaculus_jaculus
ENSMMMP00000003901	ENSMMMG00000003555	Marmota_marmota_marmota
ENSUPAP00010025974	ENSUPAG00010020527	Urocitellus_parryii
ENSSTOP00000011245	ENSSTOG00000012551	Ictidomys_tridecemlineatus
ENSSDAP00000021783	ENSSDAG00000019814	Spermophilus_dauricus
ENSHGLP00100012517	ENSHGLG00100009272	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000003128	ENSHGLG00000002335	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000008618	ENSFDAG00000016844	Fukomys_damarensis
ENSODEP00000019007	ENSODEG00000014014	Octodon_degus
ENSCLAP00000012947	ENSCLAG00000008936	Chinchilla_lanigera
ENSPCOP00000007424	ENSPCOG00000014957	Propithecus_coquereli
ENSMICP00000041096	ENSMICG00000046543	Microcebus_murinus
ENSPSMP00000024178	ENSPSMG00000017050	Prolemur_simus
ENSOGAP00000003221	ENSOGAG00000003619	Otolemur_garnettii
ENSPPAP00000020337	ENSPPAG00000033394	Pan_paniscus
ENSPTRP00000008559	ENSPTRG00000005030	Pan_troglodytes
ENSP00000040584	ENSG00000037965	Homo_sapiens
ENSGGOP00000006145	ENSGGOG00000006289	Gorilla_gorilla
ENSPPYP00000005241	ENSPPYG00000004593	Pongo_abelii
ENSNLEP00000021451	ENSNLEG00000017677	Nomascus_leucogenys
ENSPANP00000000303	ENSPANG00000003389	Papio_anubis
ENSMLEP00000000589	ENSMLEG00000001814	Mandrillus_leucophaeus
ENSMFAP00000005556	ENSMFAG00000002443	Macaca_fascicularis
ENSMMUP00000075774	ENSMMUG00000063741	Macaca_mulatta
ENSMNEP00000031198	ENSMNEG00000039027	Macaca_nemestrina
ENSTGEP00000012033	ENSTGEG00000009807	Theropithecus_gelada
ENSCATP00000041107	ENSCATG00000043163	Cercocebus_atys
ENSCSAP00000001768	ENSCSAG00000005451	Chlorocebus_sabaeus
ENSRROP00000026552	ENSRROG00000037014	Rhinopithecus_roxellana
ENSRBIP00000022702	ENSRBIG00000035303	Rhinopithecus_bieti
ENSCANP00000028867	ENSCANG00000037939	Colobus_angolensis_palliatus
ENSPTEP00000038804	ENSPTEG00000036000	Piliocolobus_tephrosceles
ENSCCAP00000036075	ENSCCAG00000035957	Cebus_capucinus_imitator
ENSSBOP00000014133	ENSSBOG00000023828	Saimiri_boliviensis_boliviensis
ENSANAP00000005514	ENSANAG00000020854	Aotus_nancymaae
ENSTSYP00000019028	ENSTSYG00000027823	Carlito_syrichta
ENSCPOP00000032465	ENSCPOG00000039628	Cavia_porcellus
ENSPVAP00000013881	ENSPVAG00000014725	Pteropus_vampyrus	ENSPVAT00000014725
ENSMLUP00000002813	ENSMLUG00000003097	Myotis_lucifugus
ENSUMAP00000014264	ENSUMAG00000010514	Ursus_maritimus
ENSUAMP00000001158	ENSUAMG00000001120	Ursus_americanus
ENSPTIP00000014482	ENSPTIG00000013899	Panthera_tigris_altaica
ENSDNOP00000034635	ENSDNOG00000034735	Dasypus_novemcinctus
ENSOCUP00000004093	ENSOCUG00000004741	Oryctolagus_cuniculus
ENSEEUP00000007325	ENSEEUG00000008079	Erinaceus_europaeus
ENSLAFP00000015200	ENSLAFG00000018140	Loxodonta_africana
ENSVURP00010010254	ENSVURG00010007922	Vombatus_ursinus
ENSPCIP00000048404	ENSPCIG00000035099	Phascolarctos_cinereus
ENSMEUP00000006309	ENSMEUG00000006929	Notamacropus_eugenii
ENSSHAP00000008015	ENSSHAG00000006951	Sarcophilus_harrisii
ENSOANP00000022416	ENSOANG00000014218	Ornithorhynchus_anatinus
ENSXETP00000024231	ENSXETG00000004586	Xenopus_tropicalis
ENSLACP00000018935	ENSLACG00000016658	Latimeria_chalumnae
ENSCHAP00000034440	ENSCHAG00000016365	Clupea_harengus
ENSDCDP00000060216	ENSDCDG00000034602	Denticeps_clupeoides
ENSPNAP00000023188	ENSPNAG00000000427	Pygocentrus_nattereri
ENSEEEP00000032625	ENSEEEG00000015553	Electrophorus_electricus
ENSHHUP00000016578	ENSHHUG00000010327	Hucho_hucho
ENSHHUP00000064707	ENSHHUG00000038213	Hucho_hucho
ENSELUP00000020867	ENSELUG00000020022	Esox_lucius
ENSSFOP00015025151	ENSSFOG00015016127	Scleropages_formosus
ENSPKIP00000022364	ENSPKIG00000006392	Paramormyrops_kingsleyae
ENSCHAP00000059915	ENSCHAG00000026837	Clupea_harengus
ENSDCDP00000008113	ENSDCDG00000004176	Denticeps_clupeoides
ENSAMXP00000044587	ENSAMXG00000036336	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005012722	ENSAMXG00005006862	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000015197	ENSPNAG00000021232	Pygocentrus_nattereri
ENSIPUP00000033303	ENSIPUG00000022387	Ictalurus_punctatus
ENSEEEP00000043121	ENSEEEG00000020360	Electrophorus_electricus
ENSDARP00000093913	ENSDARG00000070346	Danio_rerio
ENSHHUP00000004656	ENSHHUG00000002876	Hucho_hucho
ENSELUP00000006633	ENSELUG00000007488	Esox_lucius
ENSATEP00000033170	ENSATEG00000022838	Anabas_testudineus
ENSBSLP00000020827	ENSBSLG00000010671	Betta_splendens
ENSMALP00000020257	ENSMALG00000014156	Monopterus_albus
ENSAOCP00000018838	ENSAOCG00000024046	Amphiprion_ocellaris
ENSAPOP00000016153	ENSAPOG00000019231	Acanthochromis_polyacanthus
ENSSPAP00000029606	ENSSPAG00000022262	Stegastes_partitus
ENSPRNP00000040564	ENSPRNG00000019921	Parambassis_ranga
ENSACIP00000016966	ENSACIG00000013178	Amphilophus_citrinellus
ENSPMGP00000014436	ENSPMGG00000011825	Periophthalmus_magnuspinnatus
ENSLCRP00005026665	ENSLCRG00005010639	Larimichthys_crocea
ENSLBEP00000013335	ENSLBEG00000010274	Labrus_bergylta
ENSCGOP00000027529	ENSCGOG00000012949	Cottoperca_gobio
ENSSLDP00000004970	ENSSLDG00000003935	Seriola_lalandi_dorsalis
ENSSDUP00000018934	ENSSDUG00000013837	Seriola_dumerili
ENSSMAP00000007287	ENSSMAG00000004517	Scophthalmus_maximus
ENSCSEP00000012337	ENSCSEG00000007967	Cynoglossus_semilaevis
ENSLCAP00010051524	ENSLCAG00010023995	Lates_calcarifer
ENSTNIP00000004123	ENSTNIG00000001762	Tetraodon_nigroviridis
ENSTRUP00000008756	ENSTRUG00000021415	Takifugu_rubripes
ENSMAMP00000011141	ENSMAMG00000007543	Mastacembelus_armatus
ENSXCOP00000011568	ENSXCOG00000008589	Xiphophorus_couchianus
ENSPLAP00000010035	ENSPLAG00000012884	Poecilia_latipinna
ENSHCOP00000015892	ENSHCOG00000019613	Hippocampus_comes
ENSFHEP00000021226	ENSFHEG00000023351	Fundulus_heteroclitus
ENSCVAP00000026859	ENSCVAG00000012723	Cyprinodon_variegatus
ENSPFOP00000026284	ENSPFOG00000024107	Poecilia_formosa
ENSPMEP00000001442	ENSPMEG00000002354	Poecilia_mexicana
ENSPREP00000030038	ENSPREG00000020344	Poecilia_reticulata
ENSKMAP00000028234	ENSKMAG00000020931	Kryptolebias_marmoratus
ENSORLP00020005832	ENSORLG00020006659	Oryzias_latipes_ASM223471v1
ENSORLP00015021153	ENSORLG00015022364	Oryzias_latipes_ASM223469v1
ENSORLP00000009957	ENSORLG00000024149	Oryzias_latipes_ASM223467v1
ENSOMEP00000031260	ENSOMEG00000016004	Oryzias_melastigma
ENSACLP00000010063	ENSACLG00000006878	Astatotilapia_calliptera
ENSMZEP00005036416	ENSMZEG00005027181	Maylandia_zebra
ENSHBUP00000004304	ENSHBUG00000005588	Haplochromis_burtoni
ENSPNYP00000022906	ENSPNYG00000017294	Pundamilia_nyererei
ENSNBRP00000023921	ENSNBRG00000018309	Neolamprologus_brichardi
ENSONIP00000015416	ENSONIG00000012239	Oreochromis_niloticus
ENSGWIP00000004865	ENSGWIG00000002581	Gouania_willdenowi
ENSMMOP00000012122	ENSMMOG00000009308	Mola_mola
ENSGACP00000012396	ENSGACG00000009401	Gasterosteus_aculeatus
ENSGMOP00000019216	ENSGMOG00000017889	Gadus_morhua
ENSPKIP00000017112	ENSPKIG00000003163	Paramormyrops_kingsleyae
