ENSGAGP00000034569	ENSGAGG00000024574	Gopherus_agassizii
ENSCABP00000002553	ENSCABG00000001984	Chelonoidis_abingdonii
ENSCPBP00000024904	ENSCPBG00000017697	Chrysemys_picta_bellii
ENSPSIP00000015876	ENSPSIG00000014162	Pelodiscus_sinensis
ENSCPRP00005024395	ENSCPRG00005016971	Crocodylus_porosus
ENSPVIP00000005202	ENSPVIG00000004236	Pogona_vitticeps
ENSACAP00000000356	ENSACAG00000000399	Anolis_carolinensis
ENSNSUP00000014606	ENSNSUG00000010818	Notechis_scutatus
ENSSMRP00000028972	ENSSMRG00000022299	Salvator_merianae
ENSSPUP00000015663	ENSSPUG00000012102	Sphenodon_punctatus
ENSABRP00000026187	ENSABRG00000021899	Anser_brachyrhynchus
ENSAPLP00000031741	ENSAPLG00000029390	Anas_platyrhynchos_platyrhynchos
ENSGALP00000033373	ENSGALG00000021135	Gallus_gallus
ENSCJPP00005026132	ENSCJPG00005020388	Coturnix_japonica
ENSMGAP00000008914	ENSMGAG00000008681	Meleagris_gallopavo
ENSNMEP00000027560	ENSNMEG00000023052	Numida_meleagris
ENSTGUP00000008547	ENSTGUG00000008292	Taeniopygia_guttata
ENSLSDP00000024802	ENSLSDG00000017386	Lonchura_striata_domestica
ENSSCAP00000007431	ENSSCAG00000005741	Serinus_canaria
ENSFALP00000010911	ENSFALG00000010459	Ficedula_albicollis
ENSCCEP00000011859	ENSCCEG00000011511	Cyanistes_caeruleus
ENSPMJP00000001398	ENSPMJG00000001152	Parus_major
ENSLCOP00000021009	ENSLCOG00000014869	Lepidothrix_coronata
ENSMVIP00005019502	ENSMVIG00005013804	Manacus_vitellinus
ENSMUNP00000005460	ENSMUNG00000004497	Melopsittacus_undulatus
ENSCPUP00000027837	ENSCPUG00000018741	Calidris_pugnax
ENSCPGP00000014253	ENSCPGG00000010096	Calidris_pygmaea
ENSAOWP00000004162	ENSAOWG00000002917	Apteryx_owenii
ENSARWP00000002750	ENSARWG00000002063	Apteryx_rowi
ENSAHAP00000007166	ENSAHAG00000005390	Apteryx_haastii
ENSDNVP00000008130	ENSDNVG00000005784	Dromaius_novaehollandiae
ENSNPEP00000018376	ENSNPEG00000013692	Nothoprocta_perdicaria
ENSPPAP00000024956	ENSPPAG00000035615	Pan_paniscus
ENSPTRP00000063331	ENSPTRG00000007425	Pan_troglodytes
ENSGGOP00000047957	ENSGGOG00000005272	Gorilla_gorilla
ENSP00000457180	ENSG00000140511	Homo_sapiens
ENSPPYP00000007668	ENSPPYG00000006758	Pongo_abelii
ENSNLEP00000027839	ENSNLEG00000011475	Nomascus_leucogenys
ENSRROP00000016667	ENSRROG00000032462	Rhinopithecus_roxellana
ENSRBIP00000025072	ENSRBIG00000036430	Rhinopithecus_bieti
