ENSPVIP00000018442	ENSPVIG00000014099	Pogona_vitticeps
ENSACAP00000011756	ENSACAG00000012009	Anolis_carolinensis
ENSSMRP00000014199	ENSSMRG00000011054	Salvator_merianae
ENSSPUP00000007333	ENSSPUG00000005671	Sphenodon_punctatus
ENSFALP00000014799	ENSFALG00000014184	Ficedula_albicollis
ENSTGUP00000011171	ENSTGUG00000010839	Taeniopygia_guttata
ENSPMJP00000019787	ENSPMJG00000014773	Parus_major
ENSZALP00000000619	ENSZALG00000000771	Zonotrichia_albicollis
ENSLCOP00000006277	ENSLCOG00000004646	Lepidothrix_coronata
ENSABRP00000018125	ENSABRG00000015622	Anser_brachyrhynchus
ENSAPLP00000017410	ENSAPLG00000019306	Anas_platyrhynchos_platyrhynchos
ENSGALP00000058356	ENSGALG00000040180	Gallus_gallus
ENSCJPP00005011616	ENSCJPG00005009986	Coturnix_japonica
ENSNMEP00000015094	ENSNMEG00000013402	Numida_meleagris
ENSAHAP00000014041	ENSAHAG00000010098	Apteryx_haastii
ENSARWP00000012841	ENSARWG00000008885	Apteryx_rowi
ENSAOWP00000007719	ENSAOWG00000005300	Apteryx_owenii
ENSDNVP00000023616	ENSDNVG00000016411	Dromaius_novaehollandiae
ENSCPGP00000011473	ENSCPGG00000008169	Calidris_pygmaea
ENSCPBP00000029710	ENSCPBG00000020929	Chrysemys_picta_bellii
ENSMVIP00005008239	ENSMVIG00005006168	Manacus_vitellinus
ENSMVIP00005003766	ENSMVIG00005002934	Manacus_vitellinus
ENSJHYP00000008478	ENSJHYG00000006706	Junco_hyemalis
ENSNPEP00000005707	ENSNPEG00000004317	Nothoprocta_perdicaria
ENSCPRP00005021981	ENSCPRG00005015316	Crocodylus_porosus
ENSCABP00000003451	ENSCABG00000002632	Chelonoidis_abingdonii
ENSNSUP00000028344	ENSNSUG00000020197	Notechis_scutatus
ENSPTEP00000026536	ENSPTEG00000026575	Piliocolobus_tephrosceles
ENSPTEP00000028043	ENSPTEG00000027796	Piliocolobus_tephrosceles
ENSMFAP00000010653	ENSMFAG00000008892	Macaca_fascicularis
ENSMMUP00000017276	ENSMMUG00000013151	Macaca_mulatta
ENSMNEP00000028679	ENSMNEG00000037803	Macaca_nemestrina
ENSCATP00000041610	ENSCATG00000043488	Cercocebus_atys
ENSPANP00000011598	ENSPANG00000024953	Papio_anubis
ENSTGEP00000016730	ENSTGEG00000013545	Theropithecus_gelada
ENSPTRP00000060864	ENSPTRG00000042020	Pan_troglodytes
ENSP00000386165	ENSG00000221869	Homo_sapiens
ENSGGOP00000007895	ENSGGOG00000008077	Gorilla_gorilla
ENSPPYP00000020828	ENSPPYG00000018572	Pongo_abelii
ENSCCAP00000003879	ENSCCAG00000019098	Cebus_capucinus_imitator
ENSCJAP00000025158	ENSCJAG00000013678	Callithrix_jacchus
ENSANAP00000009441	ENSANAG00000022717	Aotus_nancymaae
ENSOGAP00000019069	ENSOGAG00000030449	Otolemur_garnettii
ENSCGRP00001007608	ENSCGRG00001010010	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015013298	ENSCGRG00015010197	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000026036	ENSCGRG00000019069	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000008880	ENSMAUG00000010186	Mesocricetus_auratus
ENSPEMP00000004569	ENSPEMG00000006910	Peromyscus_maniculatus_bairdii
ENSMOCP00000004456	ENSMOCG00000003699	Microtus_ochrogaster
ENSMSIP00000019634	ENSMSIG00000016699	Mus_spicilegus
ENSMUSP00000148145	ENSMUSG00000071637	Mus_musculus_strain_reference_(CL57BL6)
ENSRNOP00000064025	ENSRNOG00000050869	Rattus_norvegicus
ENSMUGP00000011688	ENSMUGG00000010238	Meriones_unguiculatus
ENSCCNP00000012779	ENSCCNG00000013272	Castor_canadensis
ENSHGLP00000028435	ENSHGLG00000020699	Heterocephalus_glaber_HetGla_female_1.0
ENSODEP00000003913	ENSODEG00000002997	Octodon_degus
ENSUPAP00010003953	ENSUPAG00010003242	Urocitellus_parryii
ENSMMMP00000025203	ENSMMMG00000022067	Marmota_marmota_marmota
ENSOCUP00000020183	ENSOCUG00000025135	Oryctolagus_cuniculus
ENSPPRP00000020154	ENSPPRG00000011305	Panthera_pardus
ENSFCAP00000041888	ENSFCAG00000040821	Felis_catus
ENSUAMP00000013670	ENSUAMG00000010988	Ursus_americanus
ENSAMEP00000000263	ENSAMEG00000000248	Ailuropoda_melanoleuca
ENSNVIP00000029954	ENSNVIG00000023088	Neovison_vison
ENSMPUP00000001135	ENSMPUG00000001146	Mustela_putorius_furo
ENSEASP00005016401	ENSEASG00005011359	Equus_asinus_asinus
ENSECAP00000036364	ENSECAG00000039817	Equus_caballus
ENSBIXP00005024127	ENSBIXG00005026750	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000011829	ENSBIXG00000017029	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000070327	ENSBTAG00000046307	Bos_taurus
ENSCHIP00000006631	ENSCHIG00000010420	Capra_hircus
ENSOARP00000011972	ENSOARG00000011169	Ovis_aries
ENSSSCP00000050761	ENSSSCG00000032367	Sus_scrofa_strain_reference
ENSPSMP00000036357	ENSPSMG00000025012	Prolemur_simus
ENSCAFP00020000757	ENSCAFG00020000763	Canis_lupus_dingo
ENSDNOP00000015894	ENSDNOG00000025666	Dasypus_novemcinctus
ENSVURP00010003250	ENSVURG00010002613	Vombatus_ursinus
ENSVURP00010006159	ENSVURG00010004780	Vombatus_ursinus
ENSPCIP00000054252	ENSPCIG00000031800	Phascolarctos_cinereus
ENSMODP00000013188	ENSMODG00000010525	Monodelphis_domestica
ENSOANP00000011561	ENSOANG00000007261	Ornithorhynchus_anatinus
ENSXETP00000026625	ENSXETG00000009766	Xenopus_tropicalis
ENSLACP00000017118	ENSLACG00000015084	Latimeria_chalumnae
ENSAMXP00000052319	ENSAMXG00000037523	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005000998	ENSAMXG00005000648	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006155	ENSPNAG00000012227	Pygocentrus_nattereri
ENSIPUP00000000138	ENSIPUG00000000126	Ictalurus_punctatus
ENSEEEP00000022270	ENSEEEG00000010813	Electrophorus_electricus
ENSDARP00000112432	ENSDARG00000087303	Danio_rerio
ENSCHAP00000023304	ENSCHAG00000011537	Clupea_harengus
ENSAPEP00000004319	ENSAPEG00000003115	Amphiprion_percula
ENSAOCP00000013267	ENSAOCG00000017818	Amphiprion_ocellaris
ENSAPOP00000002565	ENSAPOG00000000092	Acanthochromis_polyacanthus
ENSORLP00020007981	ENSORLG00020008893	Oryzias_latipes_ASM223471v1
ENSORLP00000033347	ENSORLG00000022254	Oryzias_latipes_ASM223467v1
ENSORLP00015007969	ENSORLG00015008827	Oryzias_latipes_ASM223469v1
ENSOMEP00000005458	ENSOMEG00000006472	Oryzias_melastigma
ENSTNIP00000003283	ENSTNIG00000000222	Tetraodon_nigroviridis
ENSTRUP00000054930	ENSTRUG00000007551	Takifugu_rubripes
ENSMAMP00000023041	ENSMAMG00000015447	Mastacembelus_armatus
ENSSPAP00000020856	ENSSPAG00000015725	Stegastes_partitus
ENSPRNP00000048384	ENSPRNG00000023194	Parambassis_ranga
ENSXMAP00000019484	ENSXMAG00000019437	Xiphophorus_maculatus
ENSXCOP00000020137	ENSXCOG00000015091	Xiphophorus_couchianus
ENSPFOP00000020487	ENSPFOG00000020361	Poecilia_formosa
ENSPREP00000012701	ENSPREG00000008610	Poecilia_reticulata
ENSPLAP00000007431	ENSPLAG00000009802	Poecilia_latipinna
ENSPMEP00000020722	ENSPMEG00000023924	Poecilia_mexicana
ENSGAFP00000031834	ENSGAFG00000021424	Gambusia_affinis
ENSFHEP00000011288	ENSFHEG00000012767	Fundulus_heteroclitus
