ENSPVIP00000024699	ENSPVIG00000018433	Pogona_vitticeps
ENSACAP00000011085	ENSACAG00000011320	Anolis_carolinensis
ENSNSUP00000024977	ENSNSUG00000018018	Notechis_scutatus
ENSSMRP00000011892	ENSSMRG00000009325	Salvator_merianae
ENSCPGP00000023779	ENSCPGG00000016365	Calidris_pygmaea
ENSCPUP00000009760	ENSCPUG00000006929	Calidris_pugnax
ENSMUNP00000021190	ENSMUNG00000016043	Melopsittacus_undulatus
ENSABRP00000025755	ENSABRG00000021411	Anser_brachyrhynchus
ENSAPLP00000004783	ENSAPLG00000005232	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005008171	ENSCJPG00005007358	Coturnix_japonica
ENSMGAP00000005837	ENSMGAG00000005877	Meleagris_gallopavo
ENSNMEP00000024955	ENSNMEG00000021148	Numida_meleagris
ENSTGUP00000007207	ENSTGUG00000006998	Taeniopygia_guttata
ENSLSDP00000010059	ENSLSDG00000007418	Lonchura_striata_domestica
ENSSCAP00000009386	ENSSCAG00000007153	Serinus_canaria
ENSPMJP00000010467	ENSPMJG00000008240	Parus_major
ENSCCEP00000009010	ENSCCEG00000009184	Cyanistes_caeruleus
ENSFALP00000009241	ENSFALG00000008860	Ficedula_albicollis
ENSJHYP00000010308	ENSJHYG00000008087	Junco_hyemalis
ENSZALP00000012846	ENSZALG00000010692	Zonotrichia_albicollis
ENSMVIP00005023814	ENSMVIG00005016682	Manacus_vitellinus
ENSLCOP00000015223	ENSLCOG00000010782	Lepidothrix_coronata
ENSAOWP00000000403	ENSAOWG00000000339	Apteryx_owenii
ENSAHAP00000016850	ENSAHAG00000012004	Apteryx_haastii
ENSARWP00000010368	ENSARWG00000007215	Apteryx_rowi
ENSDNVP00000018589	ENSDNVG00000013001	Dromaius_novaehollandiae
ENSNPEP00000012575	ENSNPEG00000008793	Nothoprocta_perdicaria
ENSCPRP00005022367	ENSCPRG00005015592	Crocodylus_porosus
ENSGAGP00000034107	ENSGAGG00000024236	Gopherus_agassizii
ENSCABP00000001030	ENSCABG00000000766	Chelonoidis_abingdonii
ENSCPBP00000008748	ENSCPBG00000006788	Chrysemys_picta_bellii
ENSPSIP00000002868	ENSPSIG00000002785	Pelodiscus_sinensis
ENSOANP00000014022	ENSOANG00000008799	Ornithorhynchus_anatinus
ENSPSIP00000002898	ENSPSIG00000002811	Pelodiscus_sinensis
ENSSDAP00000019667	ENSSDAG00000017927	Spermophilus_dauricus
ENSPPAP00000014761	ENSPPAG00000030525	Pan_paniscus
ENSPTRP00000090325	ENSPTRG00000047007	Pan_troglodytes
ENSGGOP00000048175	ENSGGOG00000000979	Gorilla_gorilla
ENSP00000315713	ENSG00000084112	Homo_sapiens
ENSPPYP00000005616	ENSPPYG00000004924	Pongo_abelii
ENSNLEP00000033784	ENSNLEG00000006811	Nomascus_leucogenys
ENSMFAP00000032786	ENSMFAG00000002904	Macaca_fascicularis
ENSMMUP00000019800	ENSMMUG00000015107	Macaca_mulatta
ENSMNEP00000013390	ENSMNEG00000030928	Macaca_nemestrina
ENSCATP00000024942	ENSCATG00000035968	Cercocebus_atys
ENSMLEP00000028105	ENSMLEG00000038195	Mandrillus_leucophaeus
ENSPANP00000001289	ENSPANG00000016134	Papio_anubis
ENSTGEP00000015812	ENSTGEG00000012775	Theropithecus_gelada
ENSRBIP00000030247	ENSRBIG00000038990	Rhinopithecus_bieti
ENSRROP00000011777	ENSRROG00000030210	Rhinopithecus_roxellana
ENSCANP00000016342	ENSCANG00000031579	Colobus_angolensis_palliatus
ENSPTEP00000018602	ENSPTEG00000019999	Piliocolobus_tephrosceles
ENSSBOP00000040053	ENSSBOG00000036026	Saimiri_boliviensis_boliviensis
ENSCCAP00000017045	ENSCCAG00000026307	Cebus_capucinus_imitator
ENSCJAP00000028508	ENSCJAG00000015460	Callithrix_jacchus
ENSANAP00000007959	ENSANAG00000022027	Aotus_nancymaae
ENSTSYP00000014684	ENSTSYG00000012848	Carlito_syrichta
ENSPSMP00000003514	ENSPSMG00000002826	Prolemur_simus
ENSPCOP00000012104	ENSPCOG00000017592	Propithecus_coquereli
ENSMICP00000000250	ENSMICG00000000277	Microcebus_murinus
ENSOGAP00000012580	ENSOGAG00000014046	Otolemur_garnettii
MGP_SPRETEiJ_P0072619	MGP_SPRETEiJ_G0028583	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000009278	ENSMSIG00000008148	Mus_spicilegus
ENSMUSP00000124312	ENSMUSG00000042121	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0069944	MGP_CAROLIEiJ_G0027585	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0058181	MGP_PahariEiJ_G0024167	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000039607	ENSRNOG00000000695	Rattus_norvegicus
ENSMUGP00000012380	ENSMUGG00000010730	Meriones_unguiculatus
ENSMUGP00000012314	ENSMUGG00000010716	Meriones_unguiculatus
ENSCGRP00000009657	ENSCGRG00000007056	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015030860	ENSCGRG00015023158	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001023489	ENSCGRG00001021696	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000000657	ENSMAUG00000000524	Mesocricetus_auratus
ENSPEMP00000015963	ENSPEMG00000015326	Peromyscus_maniculatus_bairdii
ENSMOCP00000005490	ENSMOCG00000004975	Microtus_ochrogaster
ENSNGAP00000010980	ENSNGAG00000013237	Nannospalax_galili
ENSJJAP00000008016	ENSJJAG00000012264	Jaculus_jaculus
ENSCCNP00000017790	ENSCCNG00000018092	Castor_canadensis
ENSDORP00000000822	ENSDORG00000000874	Dipodomys_ordii
ENSODEP00000011815	ENSODEG00000008770	Octodon_degus
ENSCLAP00000015897	ENSCLAG00000010937	Chinchilla_lanigera
ENSCAPP00000011594	ENSCAPG00000012631	Cavia_aperea
ENSCPOP00000028170	ENSCPOG00000008158	Cavia_porcellus
ENSHGLP00000024867	ENSHGLG00000017730	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100020952	ENSHGLG00100015444	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000016515	ENSFDAG00000005130	Fukomys_damarensis
ENSSTOP00000010405	ENSSTOG00000011590	Ictidomys_tridecemlineatus
ENSUPAP00010005142	ENSUPAG00010004149	Urocitellus_parryii
ENSMMMP00000020896	ENSMMMG00000018338	Marmota_marmota_marmota
ENSTBEP00000002964	ENSTBEG00000003407	Tupaia_belangeri
ENSPVAP00000007029	ENSPVAG00000007448	Pteropus_vampyrus
ENSMLUP00000007259	ENSMLUG00000007935	Myotis_lucifugus
ENSUAMP00000031145	ENSUAMG00000023911	Ursus_americanus
ENSUMAP00000007534	ENSUMAG00000005823	Ursus_maritimus
ENSAMEP00000017370	ENSAMEG00000016450	Ailuropoda_melanoleuca
ENSNVIP00000023495	ENSNVIG00000018255	Neovison_vison
ENSMPUP00000003398	ENSMPUG00000003429	Mustela_putorius_furo
ENSCAFP00000016598	ENSCAFG00000011261	Canis_lupus_familiaris
ENSCAFP00020028403	ENSCAFG00020022215	Canis_lupus_dingo
ENSVVUP00000011045	ENSVVUG00000008121	Vulpes_vulpes
ENSPPRP00000013484	ENSPPRG00000006674	Panthera_pardus
ENSPTIP00000019358	ENSPTIG00000017164	Panthera_tigris_altaica
ENSFCAP00000019851	ENSFCAG00000004336	Felis_catus
ENSSSCP00000010610	ENSSSCG00000009943	Sus_scrofa_strain_reference
ENSVPAP00000010877	ENSVPAG00000011691	Vicugna_pacos
ENSBIXP00000008117	ENSBIXG00000007676	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005027452	ENSBIXG00005030627	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000025062	ENSBTAG00000018825	Bos_taurus
ENSBMUP00000028026	ENSBMUG00000020981	Bos_mutus
ENSBBBP00000002460	ENSBBBG00000011593	Bison_bison_bison
ENSCHIP00000008830	ENSCHIG00000011891	Capra_hircus
ENSOARP00000019012	ENSOARG00000017568	Ovis_aries
ENSTTRP00000003826	ENSTTRG00000004059	Tursiops_truncatus
ENSEASP00005021187	ENSEASG00005014519	Equus_asinus_asinus
ENSECAP00000029160	ENSECAG00000018197	Equus_caballus
ENSSARP00000000163	ENSSARG00000000169	Sorex_araneus
ENSDNOP00000009771	ENSDNOG00000012586	Dasypus_novemcinctus
ENSCHOP00000009715	ENSCHOG00000010969	Choloepus_hoffmanni
ENSOCUP00000011559	ENSOCUG00000013433	Oryctolagus_cuniculus
ENSOPRP00000014523	ENSOPRG00000015892	Ochotona_princeps
ENSEEUP00000010517	ENSEEUG00000011467	Erinaceus_europaeus
ENSLAFP00000029436	ENSLAFG00000030502	Loxodonta_africana
ENSPCAP00000002575	ENSPCAG00000002745	Procavia_capensis
ENSETEP00000001811	ENSETEG00000002232	Echinops_telfairi
ENSVURP00010009303	ENSVURG00010007215	Vombatus_ursinus
ENSPCIP00000051654	ENSPCIG00000022526	Phascolarctos_cinereus
ENSMEUP00000012114	ENSMEUG00000013275	Notamacropus_eugenii
ENSSHAP00000014625	ENSSHAG00000012485	Sarcophilus_harrisii
ENSXETP00000038333	ENSXETG00000016885	Xenopus_tropicalis
ENSPMEP00000018324	ENSPMEG00000021249	Poecilia_mexicana
ENSPLAP00000001526	ENSPLAG00000002603	Poecilia_latipinna
ENSPFOP00000011020	ENSPFOG00000010772	Poecilia_formosa
ENSPREP00000032663	ENSPREG00000022136	Poecilia_reticulata
ENSXMAP00000018251	ENSXMAG00000018213	Xiphophorus_maculatus
ENSXCOP00000023001	ENSXCOG00000017188	Xiphophorus_couchianus
ENSGAFP00000019066	ENSGAFG00000012873	Gambusia_affinis
ENSCVAP00000019421	ENSCVAG00000022767	Cyprinodon_variegatus
ENSFHEP00000013914	ENSFHEG00000015508	Fundulus_heteroclitus
ENSKMAP00000022563	ENSKMAG00000016756	Kryptolebias_marmoratus
ENSORLP00020014291	ENSORLG00020015278	Oryzias_latipes_ASM223471v1
ENSORLP00015023601	ENSORLG00015003710	Oryzias_latipes_ASM223469v1
ENSORLP00000037647	ENSORLG00000007030	Oryzias_latipes_ASM223467v1
ENSOMEP00000001322	ENSOMEG00000002218	Oryzias_melastigma
ENSNBRP00000010453	ENSNBRG00000008109	Neolamprologus_brichardi
ENSPNYP00000020897	ENSPNYG00000015794	Pundamilia_nyererei
ENSACIP00000021356	ENSACIG00000016560	Amphilophus_citrinellus
ENSTRUP00000036773	ENSTRUG00000014384	Takifugu_rubripes
ENSTNIP00000018956	ENSTNIG00000015871	Tetraodon_nigroviridis
ENSGACP00000011685	ENSGACG00000008856	Gasterosteus_aculeatus
ENSHCOP00000022119	ENSHCOG00000009591	Hippocampus_comes
ENSCSEP00000012378	ENSCSEG00000007960	Cynoglossus_semilaevis
ENSGWIP00000025557	ENSGWIG00000013394	Gouania_willdenowi
ENSMMOP00000023186	ENSMMOG00000017646	Mola_mola
ENSSPAP00000014378	ENSSPAG00000010847	Stegastes_partitus
ENSPRNP00000012470	ENSPRNG00000006411	Parambassis_ranga
ENSMALP00000020552	ENSMALG00000014372	Monopterus_albus
ENSBSLP00000003753	ENSBSLG00000002001	Betta_splendens
ENSLBEP00000001377	ENSLBEG00000001095	Labrus_bergylta
ENSLCRP00005042388	ENSLCRG00005016258	Larimichthys_crocea
ENSSMAP00000023727	ENSSMAG00000014492	Scophthalmus_maximus
ENSSLDP00000032675	ENSSLDG00000025064	Seriola_lalandi_dorsalis
ENSSDUP00000016379	ENSSDUG00000011971	Seriola_dumerili
ENSACLP00000038470	ENSACLG00000025985	Astatotilapia_calliptera
ENSMZEP00005020428	ENSMZEG00005015320	Maylandia_zebra
ENSHBUP00000023992	ENSHBUG00000005124	Haplochromis_burtoni
ENSONIP00000016877	ENSONIG00000013423	Oreochromis_niloticus
ENSMAMP00000023869	ENSMAMG00000016059	Mastacembelus_armatus
ENSATEP00000013791	ENSATEG00000009631	Anabas_testudineus
ENSAPEP00000033238	ENSAPEG00000023601	Amphiprion_percula
ENSAOCP00000010664	ENSAOCG00000014878	Amphiprion_ocellaris
ENSAPOP00000005732	ENSAPOG00000007454	Acanthochromis_polyacanthus
ENSLCAP00010060701	ENSLCAG00010028235	Lates_calcarifer
ENSPMGP00000023195	ENSPMGG00000018768	Periophthalmus_magnuspinnatus
ENSHCOP00000000917	ENSHCOG00000001814	Hippocampus_comes
ENSHCOP00000017750	ENSHCOG00000001800	Hippocampus_comes
ENSXCOP00000004172	ENSXCOG00000003282	Xiphophorus_couchianus
ENSGACP00000022406	ENSGACG00000016963	Gasterosteus_aculeatus
ENSCGOP00000009019	ENSCGOG00000004511	Cottoperca_gobio
ENSGMOP00000009023	ENSGMOG00000008427	Gadus_morhua
ENSHHUP00000033644	ENSHHUG00000021238	Hucho_hucho
ENSHHUP00000047668	ENSHHUG00000028967	Hucho_hucho
ENSELUP00000034362	ENSELUG00000012898	Esox_lucius
