ENSGAGP00000002360	ENSGAGG00000001919	Gopherus_agassizii
ENSCABP00000000531	ENSCABG00000000483	Chelonoidis_abingdonii
ENSCPBP00000032650	ENSCPBG00000022897	Chrysemys_picta_bellii
ENSPSIP00000003151	ENSPSIG00000003025	Pelodiscus_sinensis
ENSCPRP00005000911	ENSCPRG00005000704	Crocodylus_porosus
ENSPVIP00000031112	ENSPVIG00000022872	Pogona_vitticeps
ENSACAP00000008844	ENSACAG00000009043	Anolis_carolinensis
ENSNSUP00000000137	ENSNSUG00000000154	Notechis_scutatus
ENSSMRP00000011601	ENSSMRG00000009120	Salvator_merianae
ENSSPUP00000021971	ENSSPUG00000016866	Sphenodon_punctatus
ENSCPGP00000017458	ENSCPGG00000012261	Calidris_pygmaea
ENSCPUP00000014840	ENSCPUG00000010381	Calidris_pugnax
ENSMVIP00005015186	ENSMVIG00005010939	Manacus_vitellinus
ENSLCOP00000003176	ENSLCOG00000002406	Lepidothrix_coronata
ENSLSDP00000007362	ENSLSDG00000005522	Lonchura_striata_domestica
ENSTGUP00000003228	ENSTGUG00000003136	Taeniopygia_guttata
ENSPMJP00000018793	ENSPMJG00000014096	Parus_major
ENSCCEP00000020687	ENSCCEG00000018793	Cyanistes_caeruleus
ENSZALP00000007065	ENSZALG00000006331	Zonotrichia_albicollis
ENSJHYP00000013793	ENSJHYG00000010688	Junco_hyemalis
ENSSCAP00000024160	ENSSCAG00000017289	Serinus_canaria
ENSFALP00000009690	ENSFALG00000009292	Ficedula_albicollis
ENSGALP00000067718	ENSGALG00000001561	Gallus_gallus
ENSMGAP00000002499	ENSMGAG00000002845	Meleagris_gallopavo
ENSCJPP00005011856	ENSCJPG00005010131	Coturnix_japonica
ENSNMEP00000007142	ENSNMEG00000007220	Numida_meleagris
ENSABRP00000007667	ENSABRG00000007026	Anser_brachyrhynchus
ENSAPLP00000006430	ENSAPLG00000006806	Anas_platyrhynchos_platyrhynchos
ENSMUNP00000020657	ENSMUNG00000015705	Melopsittacus_undulatus
ENSAHAP00000007423	ENSAHAG00000005565	Apteryx_haastii
