ENSPVIP00000012900	ENSPVIG00000010067	Pogona_vitticeps
ENSNSUP00000007012	ENSNSUG00000005545	Notechis_scutatus
ENSSMRP00000026193	ENSSMRG00000020237	Salvator_merianae
ENSSPUP00000010446	ENSSPUG00000008069	Sphenodon_punctatus
ENSCABP00000023644	ENSCABG00000017424	Chelonoidis_abingdonii
ENSGAGP00000018654	ENSGAGG00000013805	Gopherus_agassizii
ENSCPBP00000032171	ENSCPBG00000022570	Chrysemys_picta_bellii
ENSPSIP00000003238	ENSPSIG00000003106	Pelodiscus_sinensis
ENSMLUP00000021646	ENSMLUG00000026357	Myotis_lucifugus
ENSMLUP00000021068	ENSMLUG00000025647	Myotis_lucifugus
ENSMLUP00000013280	ENSMLUG00000014596	Myotis_lucifugus
ENSPVAP00000012131	ENSPVAG00000012863	Pteropus_vampyrus
ENSAMEP00000018068	ENSAMEG00000017099	Ailuropoda_melanoleuca
ENSUAMP00000035520	ENSUAMG00000026970	Ursus_americanus
ENSNVIP00000018558	ENSNVIG00000014512	Neovison_vison
ENSMPUP00000002960	ENSMPUG00000002990	Mustela_putorius_furo
ENSCAFP00020019380	ENSCAFG00020015422	Canis_lupus_dingo
ENSCAFP00000018831	ENSCAFG00000012784	Canis_lupus_familiaris
ENSVVUP00000037814	ENSVVUG00000027015	Vulpes_vulpes
ENSVVUP00000002114	ENSVVUG00000001711	Vulpes_vulpes
ENSCAFP00000056794	ENSCAFG00000043740	Canis_lupus_familiaris
ENSPTIP00000007547	ENSPTIG00000009162	Panthera_tigris_altaica
ENSPPRP00000014493	ENSPPRG00000007368	Panthera_pardus
ENSOARP00000004531	ENSOARG00000004232	Ovis_aries
ENSCHIP00000029987	ENSCHIG00000024901	Capra_hircus
ENSBIXP00000003585	ENSBIXG00000007306	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005013718	ENSBIXG00005017840	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000023526	ENSBTAG00000017689	Bos_taurus
ENSBMUP00000027388	ENSBMUG00000020528	Bos_mutus
ENSBBBP00000028678	ENSBBBG00000025453	Bison_bison_bison
ENSTTRP00000013680	ENSTTRG00000014425	Tursiops_truncatus
ENSECAP00000008529	ENSECAG00000010489	Equus_caballus
ENSEASP00005006740	ENSEASG00005004974	Equus_asinus_asinus
ENSCCNP00000025046	ENSCCNG00000024473	Castor_canadensis
ENSDORP00000007239	ENSDORG00000007725	Dipodomys_ordii
ENSCGRP00001000755	ENSCGRG00001000593	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015022222	ENSCGRG00015016933	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000017221	ENSCGRG00000012521	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000018307	ENSMAUG00000016925	Mesocricetus_auratus
ENSPEMP00000006263	ENSPEMG00000008532	Peromyscus_maniculatus_bairdii
ENSMOCP00000026669	ENSMOCG00000022400	Microtus_ochrogaster
ENSRNOP00000027258	ENSRNOG00000020117	Rattus_norvegicus
ENSRNOP00000067358	ENSRNOG00000047683	Rattus_norvegicus
ENSMUSP00000112266	ENSMUSG00000080268	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0049523	MGP_SPRETEiJ_G0023444	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0047561	MGP_CAROLIEiJ_G0022530	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0020574	MGP_PahariEiJ_G0014027	Mus_pahari_strain_PAHARI_EIJ
ENSMUGP00000005406	ENSMUGG00000004954	Meriones_unguiculatus
ENSNGAP00000000392	ENSNGAG00000000310	Nannospalax_galili
ENSJJAP00000019033	ENSJJAG00000020122	Jaculus_jaculus
ENSCLAP00000023450	ENSCLAG00000016081	Chinchilla_lanigera
ENSODEP00000024332	ENSODEG00000017805	Octodon_degus
ENSCPOP00000017991	ENSCPOG00000026355	Cavia_porcellus
ENSCAPP00000018374	ENSCAPG00000017790	Cavia_aperea
ENSHGLP00000017427	ENSHGLG00000012481	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100017962	ENSHGLG00100013242	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00100021575	ENSHGLG00100015881	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000014872	ENSFDAG00000002379	Fukomys_damarensis
ENSSTOP00000014332	ENSSTOG00000016013	Ictidomys_tridecemlineatus
ENSSDAP00000012964	ENSSDAG00000011672	Spermophilus_dauricus
ENSMMMP00000024669	ENSMMMG00000021597	Marmota_marmota_marmota
ENSOPRP00000008169	ENSOPRG00000008928	Ochotona_princeps
ENSTBEP00000004405	ENSTBEG00000005127	Tupaia_belangeri
ENSCCAP00000040179	ENSCCAG00000037902	Cebus_capucinus_imitator
ENSCJAP00000002710	ENSCJAG00000001511	Callithrix_jacchus
ENSANAP00000003663	ENSANAG00000019797	Aotus_nancymaae
ENSPPAP00000022136	ENSPPAG00000034262	Pan_paniscus
ENSPTRP00000006754	ENSPTRG00000003920	Pan_troglodytes
ENSGGOP00000037195	ENSGGOG00000010519	Gorilla_gorilla
ENSPPYP00000004685	ENSPPYG00000004107	Pongo_abelii
ENSP00000396052	ENSG00000174744	Homo_sapiens
ENSNLEP00000024877	ENSNLEG00000006085	Nomascus_leucogenys
ENSRBIP00000042250	ENSRBIG00000044419	Rhinopithecus_bieti
ENSRROP00000026204	ENSRROG00000036844	Rhinopithecus_roxellana
ENSCANP00000014153	ENSCANG00000030514	Colobus_angolensis_palliatus
ENSPTEP00000030943	ENSPTEG00000030022	Piliocolobus_tephrosceles
ENSPANP00000004572	ENSPANG00000013111	Papio_anubis
ENSTGEP00000008275	ENSTGEG00000006759	Theropithecus_gelada
ENSMLEP00000003933	ENSMLEG00000017422	Mandrillus_leucophaeus
ENSCATP00000018662	ENSCATG00000033154	Cercocebus_atys
ENSMMUP00000021032	ENSMMUG00000015991	Macaca_mulatta
ENSMFAP00000000142	ENSMFAG00000033618	Macaca_fascicularis
ENSMNEP00000026259	ENSMNEG00000036566	Macaca_nemestrina
ENSCSAP00000004448	ENSCSAG00000008191	Chlorocebus_sabaeus
ENSTSYP00000017569	ENSTSYG00000036919	Carlito_syrichta
ENSPCOP00000018101	ENSPCOG00000020916	Propithecus_coquereli
ENSPSMP00000037733	ENSPSMG00000025909	Prolemur_simus
ENSMICP00000013936	ENSMICG00000015290	Microcebus_murinus
ENSOGAP00000015863	ENSOGAG00000025173	Otolemur_garnettii
ENSSSCP00000056392	ENSSSCG00000012939	Sus_scrofa_strain_reference
ENSSARP00000009215	ENSSARG00000010204	Sorex_araneus
ENSFCAP00000055028	ENSFCAG00000009306	Felis_catus
ENSUMAP00000015248	ENSUMAG00000011214	Ursus_maritimus
ENSUAMP00000035523	ENSUAMG00000026975	Ursus_americanus
ENSUPAP00010010872	ENSUPAG00010008786	Urocitellus_parryii
