ENSGAGP00000006006	ENSGAGG00000004882	Gopherus_agassizii
ENSCABP00000027879	ENSCABG00000020494	Chelonoidis_abingdonii
ENSCPBP00000033690	ENSCPBG00000023539	Chrysemys_picta_bellii
ENSSMRP00000020853	ENSSMRG00000016219	Salvator_merianae
ENSNSUP00000014516	ENSNSUG00000010748	Notechis_scutatus
ENSVURP00010007115	ENSVURG00010005513	Vombatus_ursinus
ENSPCIP00000033061	ENSPCIG00000024538	Phascolarctos_cinereus
ENSMEUP00000004791	ENSMEUG00000005246	Notamacropus_eugenii
ENSMODP00000007645	ENSMODG00000006170	Monodelphis_domestica
ENSABRP00000012813	ENSABRG00000011475	Anser_brachyrhynchus
ENSAPLP00000027317	ENSAPLG00000026441	Anas_platyrhynchos_platyrhynchos
ENSGALP00000049097	ENSGALG00000035835	Gallus_gallus
ENSCJPP00005019484	ENSCJPG00005015785	Coturnix_japonica
ENSNMEP00000013242	ENSNMEG00000012115	Numida_meleagris
ENSLSDP00000019956	ENSLSDG00000014159	Lonchura_striata_domestica
ENSTGUP00000007753	ENSTGUG00000007530	Taeniopygia_guttata
ENSJHYP00000011157	ENSJHYG00000008749	Junco_hyemalis
ENSLCOP00000012406	ENSLCOG00000008985	Lepidothrix_coronata
ENSCPGP00000009572	ENSCPGG00000006811	Calidris_pygmaea
ENSCPRP00005015678	ENSCPRG00005010970	Crocodylus_porosus
ENSPVIP00000000126	ENSPVIG00000000121	Pogona_vitticeps
ENSNSUP00000000679	ENSNSUG00000000661	Notechis_scutatus
ENSSPUP00000007146	ENSSPUG00000005535	Sphenodon_punctatus
ENSPSMP00000011896	ENSPSMG00000008590	Prolemur_simus
ENSPCOP00000021993	ENSPCOG00000023067	Propithecus_coquereli
ENSMICP00000030442	ENSMICG00000032695	Microcebus_murinus
ENSOGAP00000018724	ENSOGAG00000024342	Otolemur_garnettii
ENSRROP00000001554	ENSRROG00000006364	Rhinopithecus_roxellana
ENSRBIP00000007017	ENSRBIG00000027321	Rhinopithecus_bieti
ENSPTEP00000003404	ENSPTEG00000004078	Piliocolobus_tephrosceles
ENSMFAP00000025968	ENSMFAG00000044462	Macaca_fascicularis
ENSMNEP00000007415	ENSMNEG00000028280	Macaca_nemestrina
