ENSPVIP00000025045	ENSPVIG00000018833	Pogona_vitticeps
ENSACAP00000014116	ENSACAG00000014360	Anolis_carolinensis
ENSNSUP00000026484	ENSNSUG00000019016	Notechis_scutatus
ENSSMRP00000008166	ENSSMRG00000006536	Salvator_merianae
ENSSPUP00000010277	ENSSPUG00000007949	Sphenodon_punctatus
ENSGALP00000038239	ENSGALG00000005708	Gallus_gallus
ENSMGAP00000019549	ENSMGAG00000007214	Meleagris_gallopavo
ENSCJPP00005018101	ENSCJPG00005014732	Coturnix_japonica
ENSNMEP00000021926	ENSNMEG00000018794	Numida_meleagris
ENSABRP00000015838	ENSABRG00000013895	Anser_brachyrhynchus
ENSAPLP00000017261	ENSAPLG00000011331	Anas_platyrhynchos_platyrhynchos
ENSLCOP00000020625	ENSLCOG00000014600	Lepidothrix_coronata
ENSMVIP00005018346	ENSMVIG00005013044	Manacus_vitellinus
ENSTGUP00000004306	ENSTGUG00000004174	Taeniopygia_guttata
ENSTGUP00000016012	ENSTGUG00000015669	Taeniopygia_guttata
ENSLSDP00000022763	ENSLSDG00000016073	Lonchura_striata_domestica
ENSJHYP00000005365	ENSJHYG00000004384	Junco_hyemalis
ENSZALP00000017125	ENSZALG00000013886	Zonotrichia_albicollis
ENSSCAP00000008866	ENSSCAG00000006745	Serinus_canaria
ENSFALP00000006969	ENSFALG00000006678	Ficedula_albicollis
ENSPMJP00000018568	ENSPMJG00000013936	Parus_major
ENSCCEP00000006989	ENSCCEG00000007421	Cyanistes_caeruleus
ENSMUNP00000019209	ENSMUNG00000014681	Melopsittacus_undulatus
ENSCPGP00000026324	ENSCPGG00000018155	Calidris_pygmaea
ENSCPUP00000013531	ENSCPUG00000009581	Calidris_pugnax
ENSAHAP00000024298	ENSAHAG00000016962	Apteryx_haastii
ENSAOWP00000009095	ENSAOWG00000006260	Apteryx_owenii
ENSARWP00000014488	ENSARWG00000010032	Apteryx_rowi
ENSDNVP00000015056	ENSDNVG00000010591	Dromaius_novaehollandiae
ENSNPEP00000001166	ENSNPEG00000000926	Nothoprocta_perdicaria
ENSCPRP00005009322	ENSCPRG00005006611	Crocodylus_porosus
ENSPSIP00000019886	ENSPSIG00000017636	Pelodiscus_sinensis
ENSPSIP00000019906	ENSPSIG00000017650	Pelodiscus_sinensis
ENSGAGP00000023588	ENSGAGG00000017289	Gopherus_agassizii
ENSCABP00000006779	ENSCABG00000005129	Chelonoidis_abingdonii
ENSCPBP00000033790	ENSCPBG00000023600	Chrysemys_picta_bellii
ENSVURP00010027478	ENSVURG00010021033	Vombatus_ursinus
ENSPCIP00000017689	ENSPCIG00000013511	Phascolarctos_cinereus
ENSSHAP00000011127	ENSSHAG00000009578	Sarcophilus_harrisii
ENSMODP00000049553	ENSMODG00000041238	Monodelphis_domestica
ENSOANP00000017986	ENSOANG00000011349	Ornithorhynchus_anatinus
ENSXETP00000018765	ENSXETG00000001343	Xenopus_tropicalis
ENSLACP00000000148	ENSLACG00000000130	Latimeria_chalumnae
ENSHHUP00000070665	ENSHHUG00000041540	Hucho_hucho
ENSHHUP00000027271	ENSHHUG00000017292	Hucho_hucho
ENSELUP00000035317	ENSELUG00000014242	Esox_lucius
ENSXMAP00000021382	ENSXMAG00000007901	Xiphophorus_maculatus
ENSGAFP00000025587	ENSGAFG00000017281	Gambusia_affinis
ENSACIP00000000880	ENSACIG00000000752	Amphilophus_citrinellus
ENSAPEP00000016218	ENSAPEG00000011575	Amphiprion_percula
ENSAOCP00000018602	ENSAOCG00000023816	Amphiprion_ocellaris
ENSAPOP00000018889	ENSAPOG00000022244	Acanthochromis_polyacanthus
ENSSPAP00000007270	ENSSPAG00000005480	Stegastes_partitus
ENSLCAP00010036091	ENSLCAG00010016883	Lates_calcarifer
ENSGMOP00000003287	ENSGMOG00000002967	Gadus_morhua
ENSLOCP00000005085	ENSLOCG00000004238	Lepisosteus_oculatus
ENSECRP00000018806	ENSECRG00000012579	Erpetoichthys_calabaricus
ENSCMIP00000030237	ENSCMIG00000013001	Callorhinchus_milii
