ENSPVIP00000016848	ENSPVIG00000012994	Pogona_vitticeps
ENSZALP00000018449	ENSZALG00000014770	Zonotrichia_albicollis
ENSGACP00000018037	ENSGACG00000013649	Gasterosteus_aculeatus
ENSXETP00000002838	ENSXETG00000005365	Xenopus_tropicalis
ENSLCRP00005034308	ENSLCRG00005013464	Larimichthys_crocea
ENSACIP00000012990	ENSACIG00000010120	Amphilophus_citrinellus
ENSTGUP00000005682	ENSTGUG00000005522	Taeniopygia_guttata
ENSCPBP00000037511	ENSCPBG00000025978	Chrysemys_picta_bellii
ENSSMRP00000027524	ENSSMRG00000021223	Salvator_merianae
ENSPNYP00000008444	ENSPNYG00000006459	Pundamilia_nyererei
ENSFALP00000009641	ENSFALG00000009246	Ficedula_albicollis
ENSMZEP00005021321	ENSMZEG00005016004	Maylandia_zebra
ENSMVIP00005003154	ENSMVIG00005002477	Manacus_vitellinus	ENSMVIT00005003616
ENSNBRP00000015080	ENSNBRG00000011684	Neolamprologus_brichardi
ENSPFOP00000005551	ENSPFOG00000005619	Poecilia_formosa
ENSAMXP00000039518	ENSAMXG00000043286	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAPEP00000034554	ENSAPEG00000024538	Amphiprion_percula
ENSDCDP00000023868	ENSDCDG00000018105	Denticeps_clupeoides
ENSHHUP00000059699	ENSHHUG00000035449	Hucho_hucho
ENSMAMP00000008186	ENSMAMG00000005554	Mastacembelus_armatus
ENSFHEP00000034753	ENSFHEG00000022628	Fundulus_heteroclitus	ENSFHET00000030259
ENSMAMP00000029680	ENSMAMG00000020002	Mastacembelus_armatus
ENSPRNP00000012475	ENSPRNG00000006918	Parambassis_ranga
ENSPRNP00000012473	ENSPRNG00000006917	Parambassis_ranga
ENSDNVP00000022432	ENSDNVG00000015618	Dromaius_novaehollandiae
ENSLSDP00000007052	ENSLSDG00000005328	Lonchura_striata_domestica
ENSSPUP00000015954	ENSSPUG00000012333	Sphenodon_punctatus
ENSMUNP00000020784	ENSMUNG00000015780	Melopsittacus_undulatus
ENSHBUP00000024652	ENSHBUG00000006178	Haplochromis_burtoni
ENSGMOP00000008738	ENSGMOG00000008167	Gadus_morhua
ENSLBEP00000003185	ENSLBEG00000002496	Labrus_bergylta
ENSPMJP00000003944	ENSPMJG00000003429	Parus_major
ENSCABP00000010376	ENSCABG00000007783	Chelonoidis_abingdonii
ENSATEP00000018541	ENSATEG00000012896	Anabas_testudineus
ENSPRNP00000016071	ENSPRNG00000008567	Parambassis_ranga
ENSCCEP00000027034	ENSCCEG00000023637	Cyanistes_caeruleus
ENSONIP00000010195	ENSONIG00000008093	Oreochromis_niloticus
ENSCGOP00000011364	ENSCGOG00000005648	Cottoperca_gobio
ENSXCOP00000020065	ENSXCOG00000015050	Xiphophorus_couchianus
ENSSLDP00000016516	ENSSLDG00000013104	Seriola_lalandi_dorsalis
ENSDARP00000073121	ENSDARG00000056204	Danio_rerio
ENSJHYP00000014671	ENSJHYG00000011357	Junco_hyemalis
ENSARWP00000003019	ENSARWG00000002278	Apteryx_rowi
ENSMALP00000021312	ENSMALG00000014917	Monopterus_albus
ENSTNIP00000002007	ENSTNIG00000000394	Tetraodon_nigroviridis
ENSHHUP00000061378	ENSHHUG00000036382	Hucho_hucho
ENSPSIP00000017253	ENSPSIG00000015355	Pelodiscus_sinensis
ENSACLP00000004200	ENSACLG00000002810	Astatotilapia_calliptera
ENSIPUP00000033333	ENSIPUG00000022404	Ictalurus_punctatus
ENSHCOP00000020389	ENSHCOG00000006433	Hippocampus_comes
ENSCPRP00005024705	ENSCPRG00005017166	Crocodylus_porosus
ENSPKIP00000002646	ENSPKIG00000020465	Paramormyrops_kingsleyae
ENSKMAP00000014190	ENSKMAG00000010644	Kryptolebias_marmoratus
ENSPKIP00000002579	ENSPKIG00000020423	Paramormyrops_kingsleyae
ENSGWIP00000052313	ENSGWIG00000025261	Gouania_willdenowi
ENSGWIP00000035935	ENSGWIG00000018550	Gouania_willdenowi	ENSGWIT00000039168
ENSVURP00010003362	ENSVURG00010002710	Vombatus_ursinus
ENSFHEP00000021070	ENSFHEG00000023037	Fundulus_heteroclitus
