ENSGAGP00000032031	ENSGAGG00000022959	Gopherus_agassizii
ENSCABP00000017226	ENSCABG00000012777	Chelonoidis_abingdonii
ENSCPBP00000008917	ENSCPBG00000006857	Chrysemys_picta_bellii
ENSCPRP00005017492	ENSCPRG00005012191	Crocodylus_porosus
ENSNPEP00000008676	ENSNPEG00000006527	Nothoprocta_perdicaria	ENSNPET00000008895
ENSDNVP00000025853	ENSDNVG00000017975	Dromaius_novaehollandiae	ENSDNVT00000031286
ENSAOWP00000007775	ENSAOWG00000005335	Apteryx_owenii	ENSAOWT00000008799
ENSAHAP00000000100	ENSAHAG00000000110	Apteryx_haastii	ENSAHAT00000000131
ENSARWP00000009610	ENSARWG00000006710	Apteryx_rowi	ENSARWT00000010948
ENSLACP00000000076	ENSLACG00000000066	Latimeria_chalumnae
ENSLACP00000008988	ENSLACG00000007938	Latimeria_chalumnae
ENSXETP00000016836	ENSXETG00000002783	Xenopus_tropicalis
ENSAMXP00000004238	ENSAMXG00000004148	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005018543	ENSAMXG00005009643	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000024846	ENSPNAG00000009613	Pygocentrus_nattereri
ENSIPUP00000003552	ENSIPUG00000002516	Ictalurus_punctatus
ENSEEEP00000046310	ENSEEEG00000021776	Electrophorus_electricus
ENSDARP00000117985	ENSDARG00000019986	Danio_rerio
ENSDCDP00000040441	ENSDCDG00000026493	Denticeps_clupeoides
ENSCHAP00000059949	ENSCHAG00000026844	Clupea_harengus
ENSELUP00000007246	ENSELUG00000008069	Esox_lucius
ENSHHUP00000003953	ENSHHUG00000002432	Hucho_hucho
ENSTNIP00000020970	ENSTNIG00000017814	Tetraodon_nigroviridis
ENSTRUP00000048791	ENSTRUG00000023877	Takifugu_rubripes
ENSGACP00000021231	ENSGACG00000016093	Gasterosteus_aculeatus
ENSKMAP00000000026	ENSKMAG00000000048	Kryptolebias_marmoratus
ENSBSLP00000052793	ENSBSLG00000024865	Betta_splendens
ENSCSEP00000007944	ENSCSEG00000005109	Cynoglossus_semilaevis
ENSFHEP00000026758	ENSFHEG00000009760	Fundulus_heteroclitus
ENSCVAP00000030855	ENSCVAG00000000874	Cyprinodon_variegatus
ENSXMAP00000012558	ENSXMAG00000012518	Xiphophorus_maculatus
ENSXCOP00000018201	ENSXCOG00000013708	Xiphophorus_couchianus
ENSGAFP00000007067	ENSGAFG00000004792	Gambusia_affinis
ENSPFOP00000019746	ENSPFOG00000019622	Poecilia_formosa
ENSPMEP00000012747	ENSPMEG00000014968	Poecilia_mexicana
ENSPLAP00000018140	ENSPLAG00000022738	Poecilia_latipinna
ENSPREP00000009314	ENSPREG00000006318	Poecilia_reticulata
ENSORLP00000006519	ENSORLG00000005172	Oryzias_latipes_ASM223467v1
ENSORLP00015003822	ENSORLG00015004584	Oryzias_latipes_ASM223469v1
ENSORLP00020025295	ENSORLG00020007169	Oryzias_latipes_ASM223471v1
ENSOMEP00000029514	ENSOMEG00000013201	Oryzias_melastigma
ENSGWIP00000056061	ENSGWIG00000026612	Gouania_willdenowi
ENSAOCP00000002558	ENSAOCG00000005699	Amphiprion_ocellaris
ENSAPEP00000028904	ENSAPEG00000020535	Amphiprion_percula
ENSAPOP00000006901	ENSAPOG00000008811	Acanthochromis_polyacanthus
ENSSPAP00000028137	ENSSPAG00000021189	Stegastes_partitus
ENSPRNP00000043171	ENSPRNG00000021082	Parambassis_ranga
ENSMZEP00005028878	ENSMZEG00005021543	Maylandia_zebra
ENSACLP00000020184	ENSACLG00000013699	Astatotilapia_calliptera
ENSHBUP00000001403	ENSHBUG00000002587	Haplochromis_burtoni
ENSPNYP00000001183	ENSPNYG00000000950	Pundamilia_nyererei
ENSNBRP00000021873	ENSNBRG00000016762	Neolamprologus_brichardi
ENSONIP00000011219	ENSONIG00000008927	Oreochromis_niloticus
ENSACIP00000012856	ENSACIG00000010016	Amphilophus_citrinellus
ENSMALP00000003745	ENSMALG00000002730	Monopterus_albus
ENSMAMP00000001640	ENSMAMG00000001161	Mastacembelus_armatus
ENSATEP00000029801	ENSATEG00000020561	Anabas_testudineus
ENSSDUP00000030966	ENSSDUG00000022290	Seriola_dumerili
ENSSLDP00000032478	ENSSLDG00000024932	Seriola_lalandi_dorsalis
ENSLCAP00010000322	ENSLCAG00010000212	Lates_calcarifer
ENSSMAP00000018998	ENSSMAG00000011633	Scophthalmus_maximus
ENSCGOP00000034438	ENSCGOG00000015954	Cottoperca_gobio
ENSLBEP00000004095	ENSLBEG00000003162	Labrus_bergylta
ENSMMOP00000009536	ENSMMOG00000007387	Mola_mola
ENSHCOP00000018293	ENSHCOG00000002731	Hippocampus_comes
ENSPMGP00000030034	ENSPMGG00000024167	Periophthalmus_magnuspinnatus
ENSGMOP00000003617	ENSGMOG00000003410	Gadus_morhua
ENSPKIP00000033485	ENSPKIG00000013162	Paramormyrops_kingsleyae
ENSSFOP00015014190	ENSSFOG00015009146	Scleropages_formosus
ENSLOCP00000015811	ENSLOCG00000012844	Lepisosteus_oculatus
ENSECRP00000010964	ENSECRG00000007286	Erpetoichthys_calabaricus
ENSOANP00000012075	ENSOANG00000007575	Ornithorhynchus_anatinus
ENSCMIP00000016931	ENSCMIG00000008115	Callorhinchus_milii
