ENSDNOP00000024167	ENSDNOG00000046193	Dasypus_novemcinctus	ENSDNOT00000048159
ENSOCUP00000026909	ENSOCUG00000029220	Oryctolagus_cuniculus
ENSCHIP00000026323	ENSCHIG00000022706	Capra_hircus	ENSCHIT00000034186
ENSANAP00000005557	ENSANAG00000020872	Aotus_nancymaae
ENSPSMP00000023741	ENSPSMG00000016769	Prolemur_simus
ENSNSUP00000025650	ENSNSUG00000018451	Notechis_scutatus
ENSPMJP00000008246	ENSPMJG00000006721	Parus_major
ENSCMIP00000032355	ENSCMIG00000013827	Callorhinchus_milii
ENSCSAP00000011040	ENSCSAG00000014940	Chlorocebus_sabaeus
ENSPANP00000018817	ENSPANG00000025989	Papio_anubis
ENSCGRP00001026573	ENSCGRG00001023845	Cricetulus_griseus_CHOK1GS_HDv1
ENSGAGP00000016708	ENSGAGG00000012490	Gopherus_agassizii
ENSSPUP00000021062	ENSSPUG00000016191	Sphenodon_punctatus
ENSCPRP00005002295	ENSCPRG00005001681	Crocodylus_porosus
ENSCGRP00015017432	ENSCGRG00015013408	Cricetulus_griseus_CriGri-PICR
ENSLSDP00000003235	ENSLSDG00000002481	Lonchura_striata_domestica
ENSCPRP00005009232	ENSCPRG00005006545	Crocodylus_porosus
ENSTGEP00000016829	ENSTGEG00000013609	Theropithecus_gelada
ENSPSIP00000006589	ENSPSIG00000006088	Pelodiscus_sinensis
ENSCINP00000027746	ENSCING00000015798	Ciona_intestinalis
ENSCABP00000005071	ENSCABG00000003814	Chelonoidis_abingdonii
ENSCPUP00000019737	ENSCPUG00000013539	Calidris_pugnax
ENSABRP00000025320	ENSABRG00000021236	Anser_brachyrhynchus
ENSSLDP00000005046	ENSSLDG00000004000	Seriola_lalandi_dorsalis
ENSTTRP00000013357	ENSTTRG00000014086	Tursiops_truncatus
ENSARWP00000010468	ENSARWG00000007278	Apteryx_rowi
ENSPVIP00000033049	ENSPVIG00000024197	Pogona_vitticeps
ENSAMXP00000009927	ENSAMXG00000009656	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSKMAP00000008167	ENSKMAG00000006136	Kryptolebias_marmoratus
ENSHBUP00000017535	ENSHBUG00000019564	Haplochromis_burtoni
ENSEEUP00000014096	ENSEEUG00000015444	Erinaceus_europaeus
ENSMNEP00000033064	ENSMNEG00000039824	Macaca_nemestrina
ENSMAUP00000005655	ENSMAUG00000007733	Mesocricetus_auratus
ENSSTOP00000021840	ENSSTOG00000007973	Ictidomys_tridecemlineatus
ENSCPOP00000022341	ENSCPOG00000033078	Cavia_porcellus
ENSAMXP00005005959	ENSAMXG00005003582	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSFCAP00000017060	ENSFCAG00000024893	Felis_catus
ENSCAFP00020031446	ENSCAFG00020024540	Canis_lupus_dingo
ENSPPRP00000023691	ENSPPRG00000013940	Panthera_pardus
ENSSARP00000003427	ENSSARG00000003777	Sorex_araneus
ENSGWIP00000022158	ENSGWIG00000011889	Gouania_willdenowi
ENSPVIP00000018474	ENSPVIG00000014124	Pogona_vitticeps
ENSECRP00000011953	ENSECRG00000007980	Erpetoichthys_calabaricus
ENSECAP00000053101	ENSECAG00000020370	Equus_caballus
ENSPCOP00000003276	ENSPCOG00000009926	Propithecus_coquereli
ENSAOCP00000008609	ENSAOCG00000012644	Amphiprion_ocellaris
ENSOARP00000006492	ENSOARG00000006060	Ovis_aries	ENSOART00000006590
ENSXETP00000008268	ENSXETG00000007231	Xenopus_tropicalis
ENSMGAP00000005959	ENSMGAG00000005994	Meleagris_gallopavo
ENSNVIP00000023881	ENSNVIG00000018524	Neovison_vison
MGP_SPRETEiJ_P0052640	MGP_SPRETEiJ_G0024279	Mus_spretus_strain_SPRET/EiJ
ENSMFAP00000004556	ENSMFAG00000001992	Macaca_fascicularis
ENSLAFP00000012881	ENSLAFG00000015373	Loxodonta_africana	ENSLAFT00000015372
ENSPKIP00000022948	ENSPKIG00000006759	Paramormyrops_kingsleyae
ENSMUSP00000125742	ENSMUSG00000079502	Mus_musculus_strain_reference_(CL57BL6)
ENSPCIP00000043808	ENSPCIG00000034580	Phascolarctos_cinereus	ENSPCIT00000057880
ENSNGAP00000009382	ENSNGAG00000012081	Nannospalax_galili
ENSMODP00000040177	ENSMODG00000028455	Monodelphis_domestica	ENSMODT00000043279
ENSVVUP00000039865	ENSVVUG00000028394	Vulpes_vulpes
ENSMICP00000038129	ENSMICG00000010567	Microcebus_murinus
ENSCPBP00000030126	ENSCPBG00000021218	Chrysemys_picta_bellii
ENSCAPP00000010902	ENSCAPG00000012074	Cavia_aperea
ENSGGOP00000029959	ENSGGOG00000008297	Gorilla_gorilla
ENSLBEP00000011148	ENSLBEG00000008599	Labrus_bergylta
ENSELUP00000009096	ENSELUG00000009681	Esox_lucius
ENSHGLP00100014714	ENSHGLG00100010893	Heterocephalus_glaber_HetGla_1.0
ENSDORP00000008187	ENSDORG00000008723	Dipodomys_ordii
ENSPPAP00000010233	ENSPPAG00000028346	Pan_paniscus
MGP_CAROLIEiJ_P0050611	MGP_CAROLIEiJ_G0023362	Mus_caroli_strain_CAROLI_EIJ
ENSMVIP00005000412	ENSMVIG00005000374	Manacus_vitellinus
ENSPNAP00000033540	ENSPNAG00000022239	Pygocentrus_nattereri
MGP_PahariEiJ_P0061632	MGP_PahariEiJ_G0024819	Mus_pahari_strain_PAHARI_EIJ
ENSMSIP00000011601	ENSMSIG00000010110	Mus_spicilegus
ENSJJAP00000008435	ENSJJAG00000012589	Jaculus_jaculus
ENSTSYP00000002621	ENSTSYG00000002856	Carlito_syrichta
ENSOGAP00000003626	ENSOGAG00000004070	Otolemur_garnettii
ENSPCAP00000003903	ENSPCAG00000004176	Procavia_capensis	ENSPCAT00000004159
ENSSDUP00000016046	ENSSDUG00000011712	Seriola_dumerili
ENSDARP00000116312	ENSDARG00000068122	Danio_rerio
ENSLACP00000023056	ENSLACG00000022576	Latimeria_chalumnae
ENSAHAP00000015051	ENSAHAG00000010831	Apteryx_haastii
ENSUPAP00010014231	ENSUPAG00010011437	Urocitellus_parryii
ENSCPGP00000017222	ENSCPGG00000012098	Calidris_pygmaea
ENSCANP00000013202	ENSCANG00000030029	Colobus_angolensis_palliatus
ENSNLEP00000032517	ENSNLEG00000012857	Nomascus_leucogenys
ENSEASP00005014114	ENSEASG00005009838	Equus_asinus_asinus
ENSCATP00000016256	ENSCATG00000032071	Cercocebus_atys
ENSJHYP00000001018	ENSJHYG00000000921	Junco_hyemalis
ENSBIXP00005006145	ENSBIXG00005011671	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSNMEP00000009376	ENSNMEG00000009098	Numida_meleagris
ENSRNOP00000065618	ENSRNOG00000047642	Rattus_norvegicus
ENSOPRP00000002717	ENSOPRG00000002949	Ochotona_princeps
ENSCPBP00000032527	ENSCPBG00000022814	Chrysemys_picta_bellii
ENSFHEP00000007875	ENSFHEG00000009024	Fundulus_heteroclitus
ENSCJPP00005006913	ENSCJPG00005006401	Coturnix_japonica
ENSTBEP00000011802	ENSTBEG00000013636	Tupaia_belangeri
ENSSMRP00000019287	ENSSMRG00000015030	Salvator_merianae
ENSBTAP00000059492	ENSBTAG00000019254	Bos_taurus	ENSBTAT00000084747
ENSCHAP00000029087	ENSCHAG00000014001	Clupea_harengus
ENSCSEP00000013188	ENSCSEG00000008520	Cynoglossus_semilaevis
ENSSCAP00000004967	ENSSCAG00000004005	Serinus_canaria
ENSHHUP00000023484	ENSHHUG00000014738	Hucho_hucho
ENSPPYP00000022102	ENSPPYG00000019710	Pongo_abelii
ENSAMEP00000004326	ENSAMEG00000004104	Ailuropoda_melanoleuca
ENSZALP00000019849	ENSZALG00000015654	Zonotrichia_albicollis
ENSMMMP00000012421	ENSMMMG00000011095	Marmota_marmota_marmota
ENSCABP00000008920	ENSCABG00000006707	Chelonoidis_abingdonii
ENSTGUP00000005248	ENSTGUG00000005102	Taeniopygia_guttata
ENSSHAP00000022116	ENSSHAG00000018717	Sarcophilus_harrisii	ENSSHAT00000022293
ENSCSAVP00000014176	ENSCSAVG00000008317	Ciona_savignyi
ENSCJAP00000064583	ENSCJAG00000018226	Callithrix_jacchus
ENSSDAP00000020593	ENSSDAG00000018763	Spermophilus_dauricus
ENSMMUP00000045451	ENSMMUG00000004588	Macaca_mulatta
ENSDCDP00000062405	ENSDCDG00000035360	Denticeps_clupeoides
ENSOMEP00000006635	ENSOMEG00000000195	Oryzias_melastigma
ENSFDAP00000008079	ENSFDAG00000016426	Fukomys_damarensis
ENSPVAP00000001930	ENSPVAG00000002042	Pteropus_vampyrus
ENSMAMP00000028658	ENSMAMG00000019281	Mastacembelus_armatus
ENSRNOP00000050516	ENSRNOG00000028805	Rattus_norvegicus
ENSIPUP00000030454	ENSIPUG00000020573	Ictalurus_punctatus
ENSFALP00000001528	ENSFALG00000001466	Ficedula_albicollis
ENSMALP00000003435	ENSMALG00000002501	Monopterus_albus
ENSMUGP00000006580	ENSMUGG00000006070	Meriones_unguiculatus
ENSMOCP00000010305	ENSMOCG00000010524	Microtus_ochrogaster
ENSSSCP00000006136	ENSSSCG00000005727	Sus_scrofa_strain_reference
ENSBIXP00000029216	ENSBIXG00000010765	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSETEP00000010045	ENSETEG00000012386	Echinops_telfairi	ENSETET00000012387
ENSBBBP00000000623	ENSBBBG00000009763	Bison_bison_bison
ENSMUNP00000011702	ENSMUNG00000009212	Melopsittacus_undulatus
