ENSPVIP00000019293	ENSPVIG00000014720	Pogona_vitticeps
ENSACAP00000008950	ENSACAG00000009107	Anolis_carolinensis
ENSNSUP00000020809	ENSNSUG00000015136	Notechis_scutatus
ENSSMRP00000022734	ENSSMRG00000017629	Salvator_merianae	ENSSMRT00000026581
ENSSPUP00000000888	ENSSPUG00000000688	Sphenodon_punctatus
ENSAOWP00000012771	ENSAOWG00000008718	Apteryx_owenii
ENSAHAP00000014030	ENSAHAG00000010077	Apteryx_haastii
ENSARWP00000018250	ENSARWG00000012550	Apteryx_rowi
ENSDNVP00000018532	ENSDNVG00000012966	Dromaius_novaehollandiae
ENSNPEP00000002566	ENSNPEG00000001970	Nothoprocta_perdicaria
ENSLSDP00000014497	ENSLSDG00000010472	Lonchura_striata_domestica
ENSTGUP00000002086	ENSTGUG00000002027	Taeniopygia_guttata
ENSSCAP00000010412	ENSSCAG00000007900	Serinus_canaria
ENSZALP00000009616	ENSZALG00000008240	Zonotrichia_albicollis
ENSPMJP00000021289	ENSPMJG00000015803	Parus_major
ENSCCEP00000011725	ENSCCEG00000011419	Cyanistes_caeruleus
ENSFALP00000002157	ENSFALG00000002075	Ficedula_albicollis
ENSLCOP00000009731	ENSLCOG00000007081	Lepidothrix_coronata
ENSMVIP00005012831	ENSMVIG00005009332	Manacus_vitellinus
ENSMUNP00000018629	ENSMUNG00000014242	Melopsittacus_undulatus
ENSCPGP00000012194	ENSCPGG00000008656	Calidris_pygmaea
ENSCPUP00000008348	ENSCPUG00000006019	Calidris_pugnax
ENSAPLP00000017755	ENSAPLG00000007705	Anas_platyrhynchos_platyrhynchos
ENSABRP00000002627	ENSABRG00000002535	Anser_brachyrhynchus
ENSGALP00000005599	ENSGALG00000003547	Gallus_gallus
ENSCJPP00005007266	ENSCJPG00005006700	Coturnix_japonica
ENSMGAP00000003952	ENSMGAG00000004184	Meleagris_gallopavo
ENSNMEP00000002908	ENSNMEG00000003498	Numida_meleagris
ENSCPRP00005022661	ENSCPRG00005015794	Crocodylus_porosus
ENSCABP00000030074	ENSCABG00000022045	Chelonoidis_abingdonii
ENSGAGP00000029017	ENSGAGG00000021006	Gopherus_agassizii
ENSCPBP00000005839	ENSCPBG00000004667	Chrysemys_picta_bellii
ENSPSIP00000009305	ENSPSIG00000008375	Pelodiscus_sinensis
ENSVURP00010000036	ENSVURG00010000028	Vombatus_ursinus
ENSVURP00010000035	ENSVURG00010000027	Vombatus_ursinus
ENSVURP00010019444	ENSVURG00010014837	Vombatus_ursinus
ENSPCIP00000028751	ENSPCIG00000021477	Phascolarctos_cinereus
ENSMEUP00000009724	ENSMEUG00000010648	Notamacropus_eugenii
ENSSHAP00000005002	ENSSHAG00000004377	Sarcophilus_harrisii
ENSMODP00000025466	ENSMODG00000020361	Monodelphis_domestica
ENSP00000274255	ENSG00000145604	Homo_sapiens
ENSGGOP00000015239	ENSGGOG00000015620	Gorilla_gorilla
ENSPTRP00000028804	ENSPTRG00000016797	Pan_troglodytes
ENSPPAP00000007297	ENSPPAG00000026467	Pan_paniscus
ENSNLEP00000019467	ENSNLEG00000016025	Nomascus_leucogenys
ENSCANP00000031034	ENSCANG00000039133	Colobus_angolensis_palliatus
ENSPTEP00000024206	ENSPTEG00000024737	Piliocolobus_tephrosceles
ENSRROP00000033413	ENSRROG00000040287	Rhinopithecus_roxellana
