	ENSCGOT00000036914	ENSLCRT00005005766	ENSMMOT00000003802	ENSLCRT00005004446	ENSLCRT00005005780	ENSMAMT00000033128	ENSBSLT00000004566	ENSBSLT00000004567	ENSBSLT00000004565	ENSBSLT00000004562	ENSBSLT00000004563	ENSSFOT00015009875	ENSCGOT00000036920	ENSMAMT00000033141	ENSLCRT00005005762	ENSLBET00000006341	ENSLCRT00005005747	ENSPKIT00000026165	ENSLBET00000007001	ENSLBET00000007080	ENSTRUT00000036760	ENSLCRT00005005768	ENSLCRT00005005769	ENSSDUT00000023234	ENSMALT00000018355	ENSLCRT00005005737	ENSLCRT00005004265	ENSMAMT00000033134	ENSSDUT00000023135	ENSLBET00000006670	ENSSDUT00000023179	ENSCGOT00000036908	ENSMALT00000018422	ENSATET00000020604	ENSBSLT00000004571	ENSBSLT00000004573	ENSBSLT00000004559	ENSMALT00000018390	ENSBSLT00000004557	ENSATET00000020568	ENSLCRT00005005776
ENSCGOT00000036914	1.0	0.8966749533871969	0.8716594157862027	0.8924798011187073	0.887197016780609	0.8875077688004972	0.8943443132380361	0.8885954008701057	0.8772529521441891	0.8867308887507769	0.8637352392790553	0.8306401491609695	0.951678060907396	0.8851771286513362	0.8870416407706652	0.30546923555003097	0.8898384089496582	0.8551895587321318	0.8770975761342449	0.8993163455562461	0.8340584213797391	0.8996270975761342	0.8716594157862027	0.9095711622125544	0.8870416407706652	0.9052206339341206	0.8837787445618397	0.8977625854568054	0.8972964574269733	0.7085146053449347	0.9075512740832816	0.9648850217526412	0.8979179614667495	0.8952765692977004	0.8805158483530143	0.8864201367308887	0.882069608452455	0.8972964574269733	0.8718147917961466	0.8850217526413922	0.8789620882535737
ENSLCRT00005005766	0.8966749533871969	1.0	0.9000932256059664	0.9532318210068366	0.909105034182722	0.9117464263517712	0.9150093225605966	0.8948104412678682	0.8685518955873213	0.9120571783716594	0.8876631448104413	0.8140149160969546	0.9128340584213798	0.9094157862026104	0.9821317588564326	0.27144188937228103	0.985394655065258	0.8492852703542573	0.9136109384711	0.9024238657551276	0.8572094468614045	0.9951833436917341	0.9341205717837164	0.8997824735860783	0.9122125543816036	0.9676817899316346	0.9114356743318832	0.9220012430080796	0.9201367308887508	0.7263828464885022	0.930391547545059	0.9254195152268492	0.9202921068986948	0.9185829707893102	0.8899937849596022	0.8867308887507769	0.9069297700435052	0.9224673710379118	0.8966749533871969	0.9083281541330018	0.9336544437538844
ENSMMOT00000003802	0.8716594157862027	0.9000932256059664	1.0	0.8682411435674332	0.8553449347420758	0.8952765692977004	0.8993163455562461	0.8809819763828465	0.8547234307022996	0.8971410814170292	0.8752330640149161	0.8093536357986327	0.8892169049098819	0.8929459291485394	0.8924798011187073	0.2551274083281541	0.8917029210689871	0.8429148539465506	0.8943443132380361	0.8917029210689871	0.8800497203231821	0.901491609695463	0.8783405842137973	0.8864201367308887	0.8958980733374767	0.9119018023617154	0.8614045991298943	0.9055313859540088	0.8980733374766936	0.6996581727781229	0.9083281541330018	0.9018023617153512	0.901491609695463	0.9028899937849596	0.8761653200745805	0.8743008079552517	0.8938781852082038	0.9061528899937851	0.8836233685518956	0.8926351771286514	0.8805158483530143
ENSLCRT00005004446	0.8924798011187073	0.9532318210068366	0.8682411435674332	1.0	0.9027346177750156	0.879738968303294	0.8861093847110006	0.8687072715972654	0.8396519577377253	0.8772529521441891	0.8547234307022996	0.7970789310130516	0.8800497203231821	0.8774083281541329	0.9487259167184586	0.2961466749533872	0.9482597886886264	0.8769422001243008	0.8817588564325668	0.872436295835923	0.8573648228713486	0.9580484773151026	0.8969857054070851	0.9310130515848352	0.8792728402734618	0.9305469235550032	0.9401802361715352	0.8899937849596022	0.8870416407706652	0.6976382846488502	0.8972964574269733	0.8926351771286514	0.8881292728402734	0.8878185208203854	0.872436295835923	0.8548788067122436	0.8739900559353636	0.8895276569297701	0.8637352392790553	0.877563704164077	0.9291485394655066
ENSLCRT00005005780	0.887197016780609	0.909105034182722	0.8553449347420758	0.9027346177750156	1.0	0.8662212554381603	0.8819142324425109	0.8506836544437539	0.8354568054692355	0.8687072715972654	0.8471100062150404	0.7775015537600994	0.8708825357364823	0.8638906152889994	0.8974518334369174	0.2961466749533872	0.9007147296457427	0.8366998135487881	0.8590739589807334	0.8811373523927906	0.8475761342448725	0.9105034182722188	0.8833126165320074	0.8884400248601616	0.867930391547545	0.9168738346799254	0.8948104412678682	0.8764760720944687	0.8747669359850839	0.7030764449968925	0.8850217526413922	0.8834679925419515	0.8881292728402734	0.874922311995028	0.8489745183343692	0.8444686140459913	0.8635798632691113	0.8781852082038534	0.8533250466128031	0.8646674953387197	0.9434431323803604
ENSMAMT00000033128	0.8875077688004972	0.9117464263517712	0.8952765692977004	0.879738968303294	0.8662212554381603	1.0	0.9185829707893102	0.903822249844624	0.8719701678060907	0.9333436917339962	0.9103480422622748	0.8158794282162835	0.9059975139838408	0.997669359850839	0.9042883778744562	0.24394033561218145	0.90366687383468	0.8458669981354879	0.8993163455562461	0.8952765692977004	0.8502175264139217	0.913455562461156	0.9286824114356744	0.9032007458048478	0.9599129894344314	0.9418893722809198	0.8910814170292107	0.9897451833436918	0.9627097576134244	0.7001243008079553	0.9527656929770044	0.9185829707893102	0.9283716594157864	0.9448415164698571	0.9045991298943444	0.9094157862026104	0.9300807955251708	0.9501243008079552	0.9400248601615909	0.9549409571162212	0.8929459291485394
ENSBSLT00000004566	0.8943443132380361	0.9150093225605966	0.8993163455562461	0.8861093847110006	0.8819142324425109	0.9185829707893102	1.0	0.963952765692977	0.947327532628962	0.9843070229956494	0.9580484773151026	0.826911124922312	0.9097265382224984	0.9162523306401492	0.9059975139838408	0.26911124922311996	0.9083281541330018	0.8559664387818521	0.9005593536357986	0.9013362336855191	0.8655997513983841	0.918116842759478	0.8896830329397141	0.90863890615289	0.9192044748290864	0.923244251087632	0.8769422001243008	0.9288377874456184	0.922622747047856	0.7155065257924177	0.932877563704164	0.9223119950279676	0.930236171535115	0.9344313238036048	0.9627097576134244	0.9571162212554382	0.9791796146674954	0.9294592914853946	0.968924798011187	0.9241765071472964	0.90366687383468
ENSBSLT00000004567	0.8885954008701057	0.8948104412678682	0.8809819763828465	0.8687072715972654	0.8506836544437539	0.903822249844624	0.963952765692977	1.0	0.9258856432566812	0.9625543816034804	0.9390926041019266	0.8160348042262274	0.8982287134866377	0.901491609695463	0.8853325046612803	0.2579241765071473	0.8862647607209447	0.8435363579863269	0.8816034804226227	0.8792728402734618	0.8454008701056557	0.8960534493474207	0.8767868241143567	0.8907706650093226	0.903977625854568	0.9103480422622748	0.8673088875077688	0.9140770665009322	0.9081727781230576	0.6998135487880671	0.918427594779366	0.9108141702921068	0.9061528899937851	0.9199813548788068	0.9530764449968924	0.9558732131758856	0.9651957737725296	0.9142324425108764	0.9549409571162212	0.9097265382224984	0.8741454319453077
ENSBSLT00000004565	0.8772529521441891	0.8685518955873213	0.8547234307022996	0.8396519577377253	0.8354568054692355	0.8719701678060907	0.947327532628962	0.9258856432566812	1.0	0.9334990677439404	0.9072405220633936	0.8534804226227471	0.8926351771286514	0.8696395276569298	0.8595400870105656	0.29568054692355505	0.8618707271597266	0.8168116842759477	0.8551895587321318	0.8559664387818521	0.8206960845245495	0.8716594157862027	0.8432256059664388	0.8614045991298943	0.8725916718458671	0.8767868241143567	0.8304847731510255	0.882224984462399	0.8753884400248602	0.7420758234928527	0.8856432566811684	0.9052206339341206	0.8836233685518956	0.8879738968303293	0.9119018023617154	0.9345866998135488	0.9283716594157864	0.8828464885021753	0.918116842759478	0.8777190801740211	0.8572094468614045
ENSBSLT00000004562	0.8867308887507769	0.9120571783716594	0.8971410814170292	0.8772529521441891	0.8687072715972654	0.9333436917339962	0.9843070229956494	0.9625543816034804	0.9334990677439404	1.0	0.9737414543194529	0.8202299564947172	0.9045991298943444	0.9310130515848352	0.9016469857054072	0.2565257924176507	0.9030453697949036	0.8494406463642014	0.8983840894965818	0.8960534493474207	0.8595400870105656	0.9128340584213798	0.9045991298943444	0.8997824735860783	0.9334990677439404	0.9210689869484152	0.8711932877563704	0.9266625233064016	0.93769422001243	0.7066500932256059	0.9308576755748912	0.9171845866998136	0.9246426351771286	0.9322560596643878	0.9582038533250468	0.9557178371659416	0.9777812305779988	0.9269732753262896	0.9846177750155376	0.9390926041019266	0.8921690490988191
