,ENSPNAT00000001582,ENSCHAT00000037487,ENSEEET00000030897,ENSAMXT00000006982,ENSHHUT00000026718,ENSDCDT00000005523,ENSDCDT00000005522,ENSHHUT00000026722,ENSDCDT00000005525,ENSHHUT00000006467,ENSDCDT00000005631,ENSHHUT00000026772,ENSEEET00000030891,ENSAMXT00000053473,ENSCHAT00000037412,ENSSFOT00015032397,ENSAMXT00000056966,ENSDCDT00000051155,ENSCHAT00000059377,ENSEEET00000030893,ENSDCDT00000000262,ENSDCDT00000005727,ENSIPUT00000009131,ENSCHAT00000037469,ENSHHUT00000006540,ENSEEET00000030915,ENSEEET00000030917,ENSSFOT00015032343,ENSDCDT00000050807,ENSEEET00000030886,ENSEEET00000030884,ENSCHAT00000037617,ENSELUT00000014767,ENSDCDT00000005721,ENSDCDT00000050876,ENSDCDT00000005620,ENSDCDT00000050871,ENSDCDT00000050870,ENSIPUT00000009170,ENSPKIT00000018758,ENSCHAT00000059402,ENSHHUT00000026753,ENSHHUT00000006508,ENSIPUT00000009238,ENSDCDT00000051148,ENSDCDT00000005740,ENSCHAT00000037555,ENSDCDT00000050895,ENSPNAT00000001776,ENSCHAT00000037574,ENSAMXT00000051381,ENSCHAT00000037534,ENSHHUT00000026821,ENSDART00000100351,ENSPNAT00000001795,ENSEEET00000030907,ENSEEET00000030906,ENSHHUT00000026758,ENSHHUT00000006504,ENSAMXT00000006973
ENSPNAT00000001582,1.0,0.8058435438265787,0.7968224047394641,0.8579507203446883,0.7890130604550962,0.8290022889457386,0.8241551097347516,0.8440824020465868,0.8194425743907365,0.8797630267941295,0.7943988151339706,0.7985727750100983,0.8182307795879897,0.8164804093173555,0.8781473003904672,0.8657600646290562,0.8494681567254612,0.8030160226201697,0.7899555675238993,0.8199811498586239,0.5949912481486468,0.7676046856065706,0.9293119698397738,0.8407163053722903,0.7686818365423455,0.7569678201157938,0.7509088461020601,0.8708765315739868,0.7809344284367847,0.9011714016426552,0.9111350477985728,0.7841658812441094,0.8781473003904672,0.7777029756294601,0.7812037161707284,0.8148646829136933,0.7875319779184058,0.7646425205331897,0.9255419415645617,0.8664332839639154,0.8129796687760873,0.8199811498586239,0.7807997845698128,0.9146357883398412,0.8337148242897536,0.8066514070284099,0.8233472465329205,0.7812037161707284,0.9557021677662583,0.7278847448498721,0.8549885552713073,0.8035545980880571,0.7747408105560791,0.9074996633903326,0.6804901036757776,0.8178268479870742,0.8046317490238319,0.8057088999596068,0.7904941429917868,0.8294062205466541
ENSCHAT00000037487,0.8058435438265787,1.0,0.796957048606436,0.7859162515147435,0.7723172209505857,0.8046317490238319,0.7914366500605897,0.8132489565100309,0.7931870203312239,0.8082671334320721,0.7970916924734078,0.7976302679412953,0.8148646829136933,0.7196714689645887,0.884071630537229,0.7900902113908711,0.7766258246936852,0.7785108388312912,0.7509088461020601,0.8119025178403124,0.6207082267402719,0.7678739733405143,0.8005924330146762,0.9316009155782954,0.773932947354248,0.7503702706341726,0.7433687895516359,0.7965531170055205,0.8114985862393967,0.820789013060455,0.8038238858220008,0.8330416049548943,0.8094789282348189,0.7791840581661506,0.7723172209505857,0.8042278174229164,0.8244243974686953,0.7970916924734078,0.8058435438265787,0.7981688434091827,0.7837619496431938,0.820923656927427,0.7751447421569948,0.7956106099367174,0.7907634307257304,0.8106907230375656,0.8731654773125084,0.8147300390467215,0.8121718055742561,0.8040931735559446,0.7915712939275616,0.8180961357210179,0.7573717517167093,0.8035545980880571,0.6998788205197253,0.7856469637807998,0.8100175037027063,0.805574256092635,0.7707014945469234,0.7845698128450249
ENSEEET00000030897,0.7968224047394641,0.796957048606436,1.0,0.7810690723037566,0.8144607513127777,0.7756833176248822,0.7848391005789687,0.8388312912346843,0.8199811498586239,0.7904941429917868,0.8203850814595395,0.8636057627575064,0.9555675238992863,0.6969166554463444,0.7715093577487545,0.796957048606436,0.7723172209505857,0.820923656927427,0.7655850276019928,0.9515282078901306,0.7118621246802208,0.8089403527669314,0.7918405816615053,0.7791840581661506,0.8517571024639827,0.9135586374040663,0.9303891207755487,0.7876666217853777,0.8285983573448229,0.8446209775144742,0.82765585027602,0.8497374444594049,0.7894169920560119,0.8065167631614379,0.81607647771644,0.825636192271442,0.8350612629594723,0.8062474754274943,0.7970916924734078,0.7915712939275616,0.7801265652349535,0.8465059916520803,0.8699340245051838,0.7863201831156591,0.7860508953817154,0.8432745388447557,0.8665679278308873,0.8273865625420762,0.8008617207486199,0.8509492392621516,0.7867241147165747,0.8097482159687627,0.7997845698128451,0.7840312373771374,0.7925138009963646,0.8874377272115255,0.9298505453076612,0.8551231991382793,0.8648175575602531,0.781607647771644
ENSAMXT00000006982,0.8579507203446883,0.7859162515147435,0.7810690723037566,1.0,0.7966877608724923,0.8187693550558772,0.8230779587989767,0.8485256496566581,0.8326376733539788,0.8684529419684933,0.7966877608724923,0.8051703244917194,0.8000538575467887,0.7571024639827656,0.8602396660832099,0.8772047933216642,0.9876127642385889,0.8221354517301737,0.8349266190925003,0.8018042278174229,0.596741618419281,0.7708361384138952,0.8602396660832099,0.8191732866567928,0.7754140298909384,0.7455230914231856,0.7401373367443113,0.883129123468426,0.7974956240743234,0.8306180153494008,0.8427359633768682,0.787397334051434,0.8699340245051838,0.7809344284367847,0.8015349400834793,0.8284637134778511,0.8044971051568601,0.7809344284367847,0.8568735694089135,0.8762622862528612,0.857277501009829,0.8261747677393295,0.7871280463174902,0.8462367039181365,0.8753197791840581,0.8097482159687627,0.825636192271442,0.7972263363403796,0.8373502086979938,0.7323279924599434,0.9943449575871819,0.8158071899824964,0.7821462232395314,0.8588932274134913,0.6740271980611283,0.7987074188770702,0.7906287868587586,0.8119025178403124,0.796957048606436,0.9596068399084422
ENSHHUT00000026718,0.7890130604550962,0.7723172209505857,0.8144607513127777,0.7966877608724923,1.0,0.8086710650329878,0.7801265652349535,0.9182711727480813,0.8404470176383466,0.8602396660832099,0.8285983573448229,0.9383331089268884,0.8329069610879224,0.7107849737444459,0.7821462232395314,0.8101521475696782,0.787397334051434,0.8350612629594723,0.7755486737579104,0.8347919752255285,0.6353844082402047,0.817018984785243,0.787397334051434,0.7801265652349535,0.840985593106234,0.7810690723037566,0.775817961491854,0.8008617207486199,0.817018984785243,0.785512319913828,0.7991113504779858,0.831425878551232,0.839100578968628,0.8152686145146089,0.8183654234549617,0.8322337417530632,0.8233472465329205,0.8185000673219335,0.7926484448633365,0.8000538575467887,0.7832233741753063,0.9480274673488622,0.8668372155648311,0.7818769355055877,0.7945334590009425,0.8389659351016561,0.8229433149320049,0.8159418338494682,0.7917059377945335,0.763430725730443,0.7922445132624208,0.8361384138952471,0.9824962972936583,0.7903594991248148,0.7129392756159957,0.818903998922849,0.8253669045374983,0.9298505453076612,0.8718190386427899,0.78349266190925
ENSDCDT00000005523,0.8290022889457386,0.8046317490238319,0.7756833176248822,0.8187693550558772,0.8086710650329878,1.0,0.9189443920829407,0.8325030294870068,0.9317355594452673,0.839100578968628,0.8770701494546923,0.805574256092635,0.8059781876935506,0.7802612091019254,0.8350612629594723,0.81607647771644,0.8094789282348189,0.8178268479870742,0.7860508953817154,0.7958798976706611,0.6220546654099905,0.841928100175037,0.8280597818769355,0.8248283290696109,0.7764911808267133,0.7541402989093847,0.7472734616938198,0.82186616399623,0.7864548269826309,0.8215968762622863,0.8399084421704591,0.8047663928908039,0.8292715766796822,0.8567389255419415,0.8014002962165073,0.9229837080920964,0.7937255957991114,0.8019388716843948,0.8333108926888381,0.8253669045374983,0.8096135721017907,0.8273865625420762,0.8027467348862259,0.8365423454961627,0.8338494681567254,0.8936313450922311,0.8349266190925003,0.7863201831156591,0.8366769893631345,0.7363673084690993,0.8152686145146089,0.8329069610879224,0.793994883533055,0.8268479870741887,0.6985323818500068,0.7762218930927697,0.7845698128450249,0.8144607513127777,0.7934563080651676,0.8039585296889726
ENSDCDT00000005522,0.8241551097347516,0.7914366500605897,0.7848391005789687,0.8230779587989767,0.7801265652349535,0.9189443920829407,1.0,0.8467752793860239,0.9328127103810422,0.8360037700282752,0.8924195502894843,0.8031506664871415,0.8137875319779184,0.7382523226067053,0.8273865625420762,0.8108253669045375,0.8137875319779184,0.8034199542210853,0.8090749966339034,0.803689241955029,0.6075131277770297,0.8578160764777164,0.8255015484044702,0.820923656927427,0.7856469637807998,0.7502356267672008,0.7569678201157938,0.8166150531843275,0.7931870203312239,0.8442170459135586,0.8288676450787666,0.8020735155513666,0.8245590413356672,0.872626901844621,0.785377676046856,0.9412952740002692,0.8004577891477043,0.763430725730443,0.8307526592163726,0.8229433149320049,0.8265786993402451,0.8249629729365827,0.7910327184596742,0.8203850814595395,0.8280597818769355,0.912750774202235,0.8459674161841928,0.7930523764642521,0.8380234280328531,0.7550828059781877,0.819038642789821,0.8220008078632018,0.7654503837350208,0.8199811498586239,0.6839908442170459,0.8136528881109465,0.7929177325972802,0.8120371617072842,0.7983034872761545,0.824693685202639
ENSHHUT00000026722,0.8440824020465868,0.8132489565100309,0.8388312912346843,0.8485256496566581,0.9182711727480813,0.8325030294870068,0.8467752793860239,1.0,0.8617207486199003,0.9070957317894169,0.863067187289619,0.9419684933351286,0.857277501009829,0.7521206409048068,0.8385620035007405,0.8490642251245456,0.8392352228355998,0.8532381850006732,0.8279251380099637,0.859162515147435,0.6535613302814057,0.8351959068264441,0.8415241685741215,0.8205197253265114,0.859162515147435,0.7992459943449576,0.793994883533055,0.8551231991382793,0.8399084421704591,0.8549885552713073,0.8469099232529959,0.829540864413626,0.894573852161034,0.8462367039181365,0.8279251380099637,0.8827251918675104,0.8462367039181365,0.8147300390467215,0.8467752793860239,0.8528342533997576,0.8510838831291234,0.9702437053992191,0.8704725999730712,0.8360037700282752,0.84287060724384,0.8766662178537767,0.8798976706611014,0.8388312912346843,0.861182173152013,0.7879359095193214,0.8440824020465868,0.8427359633768682,0.9007674700417396,0.8447556213814461,0.7311161976571967,0.8543153359364482,0.8435438265786993,0.9520667833580181,0.9035949912481487,0.8491988689915174
ENSDCDT00000005525,0.8194425743907365,0.7931870203312239,0.8199811498586239,0.8326376733539788,0.8404470176383466,0.9317355594452673,0.9328127103810422,0.8617207486199003,1.0,0.8362730577622189,0.9232529958260401,0.8382927157667969,0.8489295812575737,0.7456577352901576,0.824693685202639,0.8238858220008078,0.8233472465329205,0.8397737983034873,0.7899555675238993,0.8388312912346843,0.6426551770566851,0.8929581257573718,0.8225393833310892,0.8182307795879897,0.820789013060455,0.785377676046856,0.792109869395449,0.8265786993402451,0.8283290696108793,0.8159418338494682,0.8319644540191194,0.8551231991382793,0.8267133432072169,0.9077689511242762,0.8417934563080651,0.9721287195368251,0.8355998384273596,0.8233472465329205,0.8277904941429918,0.8322337417530632,0.8081324895651003,0.8566042816749697,0.84287060724384,0.8174229163861586,0.8426013195098964,0.94062205466541,0.8772047933216642,0.8281944257439073,0.8155379022485526,0.790224855257843,0.8285983573448229,0.8798976706611014,0.8257708361384138,0.8176922041201024,0.7191328934967012,0.8197118621246802,0.8280597818769355,0.8436784704456712,0.8145953951797495,0.8201157937255958
ENSHHUT00000006467,0.8797630267941295,0.8082671334320721,0.7904941429917868,0.8684529419684933,0.8602396660832099,0.839100578968628,0.8360037700282752,0.9070957317894169,0.8362730577622189,1.0,0.8082671334320721,0.8533728288676451,0.8092096405008752,0.7717786454826983,0.8762622862528612,0.87545442305103,0.8587585835465195,0.8164804093173555,0.8073246263632692,0.8109600107715094,0.5988959202908307,0.7802612091019254,0.8762622862528612,0.8337148242897536,0.8273865625420762,0.7541402989093847,0.7495624074323415,0.8817826847987075,0.7937255957991114,0.8618553924868723,0.8704725999730712,0.7983034872761545,0.9297159014406894,0.7914366500605897,0.7957452538036892,0.8325030294870068,0.8000538575467887,0.775817961491854,0.8716843947758179,0.8796283829271576,0.8307526592163726,0.879359095193214,0.841928100175037,0.8607782415510974,0.8485256496566581,0.8211929446613707,0.8368116332301063,0.7926484448633365,0.8654907768951124,0.7401373367443113,0.8641443382253938,0.8211929446613707,0.8427359633768682,0.8782819442574391,0.6764507876666218,0.8096135721017907,0.7985727750100983,0.8625286118217316,0.8549885552713073,0.8377541402989094
