,ENSANAT00000023182,ENSPCIT00000010950,ENSPSMT00000039923,ENST00000355238,ENSANAT00000023235,ENSCJAT00000010785,ENSMLET00000038506,ENSANAT00000023219,ENSANAT00000023250,ENSTGET00000027599,ENSVURT00010008742,ENSSHAT00000018841,ENSNLET00000016449,ENSPANT00000048062,ENSMODT00000000746,ENSTGET00000027614,ENSNLET00000038056,ENSMLET00000038536,ENST00000369622,ENSCJAT00000029970,ENSPSMT00000039932,ENSPSMT00000039930,ENSPANT00000033129,ENSPCIT00000010947,ENSNLET00000038562,ENSPSMT00000039918,ENSPTET00000024473,ENST00000444272,ENSNLET00000042274,ENST00000616122,ENSVURT00010008764,ENSPANT00000038354,ENSMLET00000038546,ENSPTET00000024476,ENSMODT00000075830,ENSCJAT00000029961,ENSMODT00000023280,ENSTGET00000027608
ENSANAT00000023182,1.0,0.805431131019037,0.9916013437849944,0.9224524076147816,0.8295072788353863,0.9991601343784995,0.9221724524076148,0.9252519596864501,0.921892497200448,0.9224524076147816,0.8927771556550952,0.9675251959686451,0.826427771556551,0.8275475923852184,0.003919372900335949,0.9969204927211646,0.921612541993281,0.8272676371780515,0.9969204927211646,0.9244120940649496,0.8709406494960806,0.9840425531914894,0.9221724524076148,0.8913773796192609,0.9185330347144457,0.9171332586786114,0.9224524076147816,0.6307390817469205,0.5321948488241881,0.8401455767077267,0.9669652855543113,0.9188129899216125,0.9188129899216125,0.9972004479283315,0.9683650615901456,0.8421052631578947,0.8941769316909295,0.9224524076147816
ENSPCIT00000010950,0.805431131019037,1.0,0.8048712206047033,0.8801791713325868,0.9759238521836506,0.8051511758118701,0.8801791713325868,0.8801791713325868,0.7334826427771557,0.8804591265397537,0.8992161254199328,0.8222284434490481,0.97508398656215,0.9762038073908175,0.17385218365061594,0.8057110862262038,0.8793393057110862,0.9759238521836506,0.805431131019037,0.8798992161254199,0.6931690929451287,0.7975923852183651,0.8804591265397537,0.9042553191489362,0.7320828667413214,0.879619260918253,0.8804591265397537,0.7665173572228443,0.6752519596864501,0.8026315789473685,0.824468085106383,0.7334826427771557,0.7332026875699889,0.8057110862262038,0.8211086226203808,0.8023516237402015,0.8958566629339306,0.8804591265397537
ENSPSMT00000039923,0.9916013437849944,0.8048712206047033,1.0,0.9165733482642777,0.8241881298992161,0.9913213885778276,0.9174132138857782,0.9171332586786114,0.9157334826427772,0.9176931690929452,0.8916573348264277,0.9666853303471444,0.8227883538633819,0.8239081746920492,0.003919372900335949,0.9924412094064949,0.9162933930571109,0.8236282194848824,0.9913213885778276,0.9168533034714446,0.8779395296752519,0.9921612541993281,0.9174132138857782,0.8908174692049272,0.9151735722284434,0.9252519596864501,0.9176931690929452,0.6279395296752519,0.5313549832026876,0.8353863381858903,0.9661254199328108,0.916013437849944,0.916013437849944,0.9921612541993281,0.9675251959686451,0.8356662933930571,0.893057110862262,0.9176931690929452
ENST00000355238,0.9224524076147816,0.8801791713325868,0.9165733482642777,1.0,0.9022956326987682,0.9221724524076148,0.9969204927211646,0.9972004479283315,0.8446248600223965,0.9972004479283315,0.9672452407614781,0.893057110862262,0.9020156774916014,0.9020156774916014,0.07810750279955203,0.9224524076147816,0.9974804031354984,0.9017357222844344,0.9252519596864501,0.9969204927211646,0.7961926091825308,0.9090145576707727,0.9969204927211646,0.9658454647256439,0.8449048152295633,0.9913213885778276,0.9977603583426652,0.6825307950727884,0.583986562150056,0.9176931690929452,0.8924972004479284,0.8446248600223965,0.8446248600223965,0.9230123180291153,0.8944568868980963,0.9146136618141097,0.9692049272116461,0.9972004479283315
ENSANAT00000023235,0.8295072788353863,0.9759238521836506,0.8241881298992161,0.9022956326987682,1.0,0.8286674132138858,0.9020156774916014,0.9042553191489362,0.7513997760358343,0.9022956326987682,0.8812989921612542,0.8062709966405375,0.9969204927211646,0.998040313549832,0.17385218365061594,0.8275475923852184,0.9011758118701008,0.9977603583426652,0.8275475923852184,0.9034154535274356,0.7035274356103024,0.8166293393057111,0.9022956326987682,0.8801791713325868,0.7488801791713325,0.898936170212766,0.9022956326987682,0.7777155655095185,0.6791713325867861,0.8199888017917133,0.8065509518477044,0.7497200447928332,0.7494400895856663,0.8275475923852184,0.8076707726763718,0.8211086226203808,0.8824188129899216,0.9022956326987682
ENSCJAT00000010785,0.9991601343784995,0.8051511758118701,0.9913213885778276,0.9221724524076148,0.8286674132138858,1.0,0.921892497200448,0.9244120940649496,0.9210526315789473,0.9221724524076148,0.8924972004479284,0.9672452407614781,0.8261478163493841,0.8272676371780515,0.003919372900335949,0.9966405375139977,0.9213325867861142,0.8269876819708847,0.9966405375139977,0.9252519596864501,0.8706606942889138,0.9837625979843225,0.921892497200448,0.891097424412094,0.9182530795072789,0.9168533034714446,0.9221724524076148,0.6304591265397537,0.5319148936170213,0.8398656215005599,0.9666853303471444,0.9185330347144457,0.9185330347144457,0.9969204927211646,0.9680851063829787,0.8429451287793953,0.8938969764837627,0.9221724524076148
ENSMLET00000038506,0.9221724524076148,0.8801791713325868,0.9174132138857782,0.9969204927211646,0.9020156774916014,0.921892497200448,1.0,0.9969204927211646,0.8443449048152296,0.9997200447928332,0.9672452407614781,0.893057110862262,0.9011758118701008,0.9039753639417694,0.07810750279955203,0.9249720044792833,0.9966405375139977,0.9042553191489362,0.9221724524076148,0.9966405375139977,0.7967525195968646,0.9098544232922733,0.9994400895856663,0.9658454647256439,0.8440649496080627,0.9921612541993281,0.9986002239641657,0.6814109742441209,0.5837066069428891,0.9146136618141097,0.8924972004479284,0.8465845464725644,0.8471444568868981,0.9238521836506159,0.8938969764837627,0.9143337066069429,0.9686450167973124,0.9997200447928332
ENSANAT00000023219,0.9252519596864501,0.8801791713325868,0.9171332586786114,0.9972004479283315,0.9042553191489362,0.9244120940649496,0.9969204927211646,1.0,0.8471444568868981,0.9972004479283315,0.9675251959686451,0.8933370660694289,0.9011758118701008,0.9022956326987682,0.07810750279955203,0.9224524076147816,0.9963605823068309,0.9020156774916014,0.9224524076147816,0.9991601343784995,0.7964725643896976,0.9095744680851063,0.9969204927211646,0.9661254199328108,0.8440649496080627,0.9918812989921613,0.9972004479283315,0.6819708846584547,0.5834266517357223,0.9148936170212766,0.8927771556550952,0.8443449048152296,0.8443449048152296,0.9224524076147816,0.8941769316909295,0.9168533034714446,0.9689249720044792,0.9972004479283315
ENSANAT00000023250,0.921892497200448,0.7334826427771557,0.9157334826427772,0.8446248600223965,0.7513997760358343,0.9210526315789473,0.8443449048152296,0.8471444568868981,1.0,0.8446248600223965,0.8199888017917133,0.8944568868980963,0.7488801791713325,0.7497200447928332,0.08202687569988798,0.9190929451287794,0.8440649496080627,0.7494400895856663,0.9190929451287794,0.8463045912653976,0.9048152295632699,0.9081746920492721,0.8443449048152296,0.8194288913773796,0.9966405375139977,0.8412653975363942,0.8449048152295633,0.5529115341545353,0.5386338185890257,0.8463045912653976,0.8941769316909295,0.9969204927211646,0.9969204927211646,0.9196528555431132,0.8947368421052632,0.8479843225083986,0.8205487122060471,0.8446248600223965
ENSTGET00000027599,0.9224524076147816,0.8804591265397537,0.9176931690929452,0.9972004479283315,0.9022956326987682,0.9221724524076148,0.9997200447928332,0.9972004479283315,0.8446248600223965,1.0,0.9675251959686451,0.8933370660694289,0.9014557670772676,0.9042553191489362,0.07810750279955203,0.9252519596864501,0.9969204927211646,0.9039753639417694,0.9224524076147816,0.9969204927211646,0.7970324748040314,0.9101343784994401,0.9997200447928332,0.9661254199328108,0.8443449048152296,0.9924412094064949,0.9988801791713325,0.6814109742441209,0.5837066069428891,0.9148936170212766,0.8927771556550952,0.8468645016797313,0.8468645016797313,0.9241321388577828,0.8941769316909295,0.9146136618141097,0.9689249720044792,1.0
ENSVURT00010008742,0.8927771556550952,0.8992161254199328,0.8916573348264277,0.9672452407614781,0.8812989921612542,0.8924972004479284,0.9672452407614781,0.9675251959686451,0.8199888017917133,0.9675251959686451,1.0,0.9176931690929452,0.8804591265397537,0.881578947368421,0.07810750279955203,0.8927771556550952,0.9666853303471444,0.8812989921612542,0.8924972004479284,0.9672452407614781,0.7793952967525196,0.8843784994400896,0.9672452407614781,0.9946808510638298,0.8185890257558791,0.9664053751399776,0.9680851063829787,0.671892497200448,0.5803471444568868,0.8896976483762598,0.9252519596864501,0.8194288913773796,0.8194288913773796,0.8933370660694289,0.9165733482642777,0.8896976483762598,0.9913213885778276,0.9675251959686451
ENSSHAT00000018841,0.9675251959686451,0.8222284434490481,0.9666853303471444,0.893057110862262,0.8062709966405375,0.9672452407614781,0.893057110862262,0.8933370660694289,0.8944568868980963,0.8933370660694289,0.9176931690929452,1.0,0.805431131019037,0.8065509518477044,0.003919372900335949,0.9678051511758119,0.8924972004479284,0.8062709966405375,0.9675251959686451,0.893057110862262,0.8538633818589025,0.9594064949608063,0.893057110862262,0.9165733482642777,0.8933370660694289,0.8922172452407615,0.8938969764837627,0.6206606942889138,0.528555431131019,0.81494960806271,0.9924412094064949,0.8941769316909295,0.8941769316909295,0.9680851063829787,0.9924412094064949,0.81494960806271,0.9176931690929452,0.8933370660694289
ENSNLET00000016449,0.826427771556551,0.97508398656215,0.8227883538633819,0.9020156774916014,0.9969204927211646,0.8261478163493841,0.9011758118701008,0.9011758118701008,0.7488801791713325,0.9014557670772676,0.8804591265397537,0.805431131019037,1.0,0.9972004479283315,0.17385218365061594,0.8267077267637178,0.9042553191489362,0.9969204927211646,0.8272676371780515,0.9008958566629339,0.7024076147816349,0.8152295632698768,0.9014557670772676,0.8793393057110862,0.7513997760358343,0.8975363941769317,0.9020156774916014,0.7777155655095185,0.6800111982082867,0.8197088465845465,0.8057110862262038,0.7488801791713325,0.7486002239641657,0.8272676371780515,0.8073908174692049,0.8185890257558791,0.8821388577827548,0.9014557670772676
ENSPANT00000048062,0.8275475923852184,0.9762038073908175,0.8239081746920492,0.9020156774916014,0.998040313549832,0.8272676371780515,0.9039753639417694,0.9022956326987682,0.7497200447928332,0.9042553191489362,0.881578947368421,0.8065509518477044,0.9972004479283315,1.0,0.17385218365061594,0.8295072788353863,0.9014557670772676,0.9997200447928332,0.8272676371780515,0.9020156774916014,0.7032474804031354,0.8163493840985442,0.9042553191489362,0.8804591265397537,0.7488801791713325,0.8986562150055991,0.9031354983202687,0.7771556550951848,0.6794512877939529,0.8197088465845465,0.8068309070548713,0.7513997760358343,0.7511198208286675,0.828387458006719,0.8079507278835386,0.8197088465845465,0.8826987681970885,0.9042553191489362
ENSMODT00000000746,0.003919372900335949,0.17385218365061594,0.003919372900335949,0.07810750279955203,0.17385218365061594,0.003919372900335949,0.07810750279955203,0.07810750279955203,0.08202687569988798,0.07810750279955203,0.07810750279955203,0.003919372900335949,0.17385218365061594,0.17385218365061594,1.0,0.003919372900335949,0.07810750279955203,0.17385218365061594,0.003919372900335949,0.07810750279955203,0.11814109742441214,0.003919372900335949,0.07810750279955203,0.07810750279955203,0.08202687569988798,0.07810750279955203,0.07810750279955203,0.37262038073908177,0.47088465845464733,0.16041433370660696,0.003919372900335949,0.08202687569988798,0.08202687569988798,0.003919372900335949,0.003919372900335949,0.16041433370660696,0.07810750279955203,0.07810750279955203
ENSTGET00000027614,0.9969204927211646,0.8057110862262038,0.9924412094064949,0.9224524076147816,0.8275475923852184,0.9966405375139977,0.9249720044792833,0.9224524076147816,0.9190929451287794,0.9252519596864501,0.8927771556550952,0.9678051511758119,0.8267077267637178,0.8295072788353863,0.003919372900335949,1.0,0.9221724524076148,0.8292273236282195,0.9972004479283315,0.9221724524076148,0.8717805151175811,0.9848824188129899,0.9249720044792833,0.8913773796192609,0.9190929451287794,0.9176931690929452,0.9241321388577828,0.6301791713325868,0.5324748040313549,0.8401455767077267,0.9672452407614781,0.921612541993281,0.921612541993281,0.9986002239641657,0.9686450167973124,0.8398656215005599,0.8941769316909295,0.9252519596864501
ENSNLET00000038056,0.921612541993281,0.8793393057110862,0.9162933930571109,0.9974804031354984,0.9011758118701008,0.9213325867861142,0.9966405375139977,0.9963605823068309,0.8440649496080627,0.9969204927211646,0.9666853303471444,0.8924972004479284,0.9042553191489362,0.9014557670772676,0.07810750279955203,0.9221724524076148,1.0,0.9011758118701008,0.9227323628219485,0.996080627099664,0.7959126539753639,0.9087346024636058,0.9966405375139977,0.9652855543113102,0.8471444568868981,0.9910414333706606,0.9974804031354984,0.6819708846584547,0.5842665173572228,0.9151735722284434,0.8919372900335947,0.8440649496080627,0.8440649496080627,0.9227323628219485,0.8938969764837627,0.9137737961926092,0.9686450167973124,0.9969204927211646
ENSMLET00000038536,0.8272676371780515,0.9759238521836506,0.8236282194848824,0.9017357222844344,0.9977603583426652,0.8269876819708847,0.9042553191489362,0.9020156774916014,0.7494400895856663,0.9039753639417694,0.8812989921612542,0.8062709966405375,0.9969204927211646,0.9997200447928332,0.17385218365061594,0.8292273236282195,0.9011758118701008,1.0,0.8269876819708847,0.9017357222844344,0.7029675251959686,0.8160694288913773,0.9039753639417694,0.8801791713325868,0.7486002239641657,0.8983762597984323,0.9028555431131019,0.7771556550951848,0.6794512877939529,0.8194288913773796,0.8065509518477044,0.7511198208286675,0.7513997760358343,0.828107502799552,0.8076707726763718,0.8194288913773796,0.8824188129899216,0.9039753639417694
ENST00000369622,0.9969204927211646,0.805431131019037,0.9913213885778276,0.9252519596864501,0.8275475923852184,0.9966405375139977,0.9221724524076148,0.9224524076147816,0.9190929451287794,0.9224524076147816,0.8924972004479284,0.9675251959686451,0.8272676371780515,0.8272676371780515,0.003919372900335949,0.9972004479283315,0.9227323628219485,0.8269876819708847,1.0,0.9221724524076148,0.8709406494960806,0.9837625979843225,0.9221724524076148,0.891097424412094,0.9196528555431132,0.9165733482642777,0.9230123180291153,0.6312989921612542,0.5327547592385219,0.8429451287793953,0.9669652855543113,0.9193729003359462,0.9193729003359462,0.9974804031354984,0.9689249720044792,0.8398656215005599,0.8944568868980963,0.9224524076147816
ENSCJAT00000029970,0.9244120940649496,0.8798992161254199,0.9168533034714446,0.9969204927211646,0.9034154535274356,0.9252519596864501,0.9966405375139977,0.9991601343784995,0.8463045912653976,0.9969204927211646,0.9672452407614781,0.893057110862262,0.9008958566629339,0.9020156774916014,0.07810750279955203,0.9221724524076148,0.996080627099664,0.9017357222844344,0.9221724524076148,1.0,0.7961926091825308,0.9092945128779395,0.9966405375139977,0.9658454647256439,0.8437849944008958,0.9916013437849944,0.9969204927211646,0.6816909294512878,0.5831466965285554,0.9146136618141097,0.8924972004479284,0.8440649496080627,0.8440649496080627,0.9221724524076148,0.8938969764837627,0.9176931690929452,0.9686450167973124,0.9969204927211646
ENSPSMT00000039932,0.8709406494960806,0.6931690929451287,0.8779395296752519,0.7961926091825308,0.7035274356103024,0.8706606942889138,0.7967525195968646,0.7964725643896976,0.9048152295632699,0.7970324748040314,0.7793952967525196,0.8538633818589025,0.7024076147816349,0.7032474804031354,0.11814109742441214,0.8717805151175811,0.7959126539753639,0.7029675251959686,0.8709406494960806,0.7961926091825308,1.0,0.8857782754759238,0.7967525195968646,0.7791153415453528,0.904535274356103,0.8031914893617021,0.7970324748040314,0.5151175811870101,0.5965845464725644,0.8784994400895857,0.8538633818589025,0.9050951847704367,0.9050951847704367,0.8715005599104143,0.8541433370660694,0.8784994400895857,0.7796752519596865,0.7970324748040314
ENSPSMT00000039930,0.9840425531914894,0.7975923852183651,0.9921612541993281,0.9090145576707727,0.8166293393057111,0.9837625979843225,0.9098544232922733,0.9095744680851063,0.9081746920492721,0.9101343784994401,0.8843784994400896,0.9594064949608063,0.8152295632698768,0.8163493840985442,0.003919372900335949,0.9848824188129899,0.9087346024636058,0.8160694288913773,0.9837625979843225,0.9092945128779395,0.8857782754759238,1.0,0.9098544232922733,0.883538633818589,0.9076147816349384,0.9174132138857782,0.9101343784994401,0.6279395296752519,0.5313549832026876,0.8278275475923852,0.9588465845464725,0.908454647256439,0.908454647256439,0.984602463605823,0.9602463605823068,0.828107502799552,0.8857782754759238,0.9101343784994401
ENSPANT00000033129,0.9221724524076148,0.8804591265397537,0.9174132138857782,0.9969204927211646,0.9022956326987682,0.921892497200448,0.9994400895856663,0.9969204927211646,0.8443449048152296,0.9997200447928332,0.9672452407614781,0.893057110862262,0.9014557670772676,0.9042553191489362,0.07810750279955203,0.9249720044792833,0.9966405375139977,0.9039753639417694,0.9221724524076148,0.9966405375139977,0.7967525195968646,0.9098544232922733,1.0,0.9658454647256439,0.8440649496080627,0.9921612541993281,0.9986002239641657,0.6814109742441209,0.5837066069428891,0.9146136618141097,0.8924972004479284,0.8471444568868981,0.8465845464725644,0.9238521836506159,0.8938969764837627,0.9143337066069429,0.9686450167973124,0.9997200447928332
ENSPCIT00000010947,0.8913773796192609,0.9042553191489362,0.8908174692049272,0.9658454647256439,0.8801791713325868,0.891097424412094,0.9658454647256439,0.9661254199328108,0.8194288913773796,0.9661254199328108,0.9946808510638298,0.9165733482642777,0.8793393057110862,0.8804591265397537,0.07810750279955203,0.8913773796192609,0.9652855543113102,0.8801791713325868,0.891097424412094,0.9658454647256439,0.7791153415453528,0.883538633818589,0.9658454647256439,1.0,0.8180291153415453,0.9655655095184771,0.9661254199328108,0.6707726763717805,0.5795072788353863,0.8882978723404256,0.91993281075028,0.818868980963046,0.818868980963046,0.8913773796192609,0.916013437849944,0.8882978723404256,0.9907614781634938,0.9661254199328108
ENSNLET00000038562,0.9185330347144457,0.7320828667413214,0.9151735722284434,0.8449048152295633,0.7488801791713325,0.9182530795072789,0.8440649496080627,0.8440649496080627,0.9966405375139977,0.8443449048152296,0.8185890257558791,0.8933370660694289,0.7513997760358343,0.7488801791713325,0.08202687569988798,0.9190929451287794,0.8471444568868981,0.7486002239641657,0.9196528555431132,0.8437849944008958,0.904535274356103,0.9076147816349384,0.8440649496080627,0.8180291153415453,1.0,0.8404255319148937,0.8446248600223965,0.5529115341545353,0.5389137737961927,0.8465845464725644,0.893057110862262,0.9969204927211646,0.9969204927211646,0.9190929451287794,0.8941769316909295,0.845464725643897,0.8197088465845465,0.8443449048152296
ENSPSMT00000039918,0.9171332586786114,0.879619260918253,0.9252519596864501,0.9913213885778276,0.898936170212766,0.9168533034714446,0.9921612541993281,0.9918812989921613,0.8412653975363942,0.9924412094064949,0.9664053751399776,0.8922172452407615,0.8975363941769317,0.8986562150055991,0.07810750279955203,0.9176931690929452,0.9910414333706606,0.8983762597984323,0.9165733482642777,0.9916013437849944,0.8031914893617021,0.9174132138857782,0.9921612541993281,0.9655655095184771,0.8404255319148937,1.0,0.9924412094064949,0.6791713325867861,0.5825867861142218,0.9101343784994401,0.8916573348264277,0.8412653975363942,0.8412653975363942,0.9176931690929452,0.893057110862262,0.910414333706607,0.9678051511758119,0.9924412094064949
ENSPTET00000024473,0.9224524076147816,0.8804591265397537,0.9176931690929452,0.9977603583426652,0.9022956326987682,0.9221724524076148,0.9986002239641657,0.9972004479283315,0.8449048152295633,0.9988801791713325,0.9680851063829787,0.8938969764837627,0.9020156774916014,0.9031354983202687,0.07810750279955203,0.9241321388577828,0.9974804031354984,0.9028555431131019,0.9230123180291153,0.9969204927211646,0.7970324748040314,0.9101343784994401,0.9986002239641657,0.9661254199328108,0.8446248600223965,0.9924412094064949,1.0,0.6819708846584547,0.583986562150056,0.9154535274356103,0.8933370660694289,0.8460246360582306,0.8460246360582306,0.9252519596864501,0.8941769316909295,0.9146136618141097,0.9689249720044792,0.9988801791713325
ENST00000444272,0.6307390817469205,0.7665173572228443,0.6279395296752519,0.6825307950727884,0.7777155655095185,0.6304591265397537,0.6814109742441209,0.6819708846584547,0.5529115341545353,0.6814109742441209,0.671892497200448,0.6206606942889138,0.7777155655095185,0.7771556550951848,0.37262038073908177,0.6301791713325868,0.6819708846584547,0.7771556550951848,0.6312989921612542,0.6816909294512878,0.5151175811870101,0.6279395296752519,0.6814109742441209,0.6707726763717805,0.5529115341545353,0.6791713325867861,0.6819708846584547,1.0,0.9014557670772676,0.6002239641657335,0.6206606942889138,0.5526315789473685,0.5526315789473685,0.6307390817469205,0.6220604703247481,0.5993840985442329,0.6732922732362822,0.6814109742441209
ENSNLET00000042274,0.5321948488241881,0.6752519596864501,0.5313549832026876,0.583986562150056,0.6791713325867861,0.5319148936170213,0.5837066069428891,0.5834266517357223,0.5386338185890257,0.5837066069428891,0.5803471444568868,0.528555431131019,0.6800111982082867,0.6794512877939529,0.47088465845464733,0.5324748040313549,0.5842665173572228,0.6794512877939529,0.5327547592385219,0.5831466965285554,0.5965845464725644,0.5313549832026876,0.5837066069428891,0.5795072788353863,0.5389137737961927,0.5825867861142218,0.583986562150056,0.9014557670772676,1.0,0.6662933930571109,0.5291153415453528,0.5386338185890257,0.5386338185890257,0.5327547592385219,0.5302351623740201,0.6654535274356103,0.5814669652855543,0.5837066069428891
ENST00000616122,0.8401455767077267,0.8026315789473685,0.8353863381858903,0.9176931690929452,0.8199888017917133,0.8398656215005599,0.9146136618141097,0.9148936170212766,0.8463045912653976,0.9148936170212766,0.8896976483762598,0.81494960806271,0.8197088465845465,0.8197088465845465,0.16041433370660696,0.8401455767077267,0.9151735722284434,0.8194288913773796,0.8429451287793953,0.9146136618141097,0.8784994400895857,0.8278275475923852,0.9146136618141097,0.8882978723404256,0.8465845464725644,0.9101343784994401,0.9154535274356103,0.6002239641657335,0.6662933930571109,1.0,0.81494960806271,0.8463045912653976,0.8463045912653976,0.8407054871220605,0.8166293393057111,0.9969204927211646,0.8913773796192609,0.9148936170212766
ENSVURT00010008764,0.9669652855543113,0.824468085106383,0.9661254199328108,0.8924972004479284,0.8065509518477044,0.9666853303471444,0.8924972004479284,0.8927771556550952,0.8941769316909295,0.8927771556550952,0.9252519596864501,0.9924412094064949,0.8057110862262038,0.8068309070548713,0.003919372900335949,0.9672452407614781,0.8919372900335947,0.8065509518477044,0.9669652855543113,0.8924972004479284,0.8538633818589025,0.9588465845464725,0.8924972004479284,0.91993281075028,0.893057110862262,0.8916573348264277,0.8933370660694289,0.6206606942889138,0.5291153415453528,0.81494960806271,1.0,0.8938969764837627,0.8938969764837627,0.9675251959686451,0.9913213885778276,0.81494960806271,0.9165733482642777,0.8927771556550952
ENSPANT00000038354,0.9188129899216125,0.7334826427771557,0.916013437849944,0.8446248600223965,0.7497200447928332,0.9185330347144457,0.8465845464725644,0.8443449048152296,0.9969204927211646,0.8468645016797313,0.8194288913773796,0.8941769316909295,0.7488801791713325,0.7513997760358343,0.08202687569988798,0.921612541993281,0.8440649496080627,0.7511198208286675,0.9193729003359462,0.8440649496080627,0.9050951847704367,0.908454647256439,0.8471444568868981,0.818868980963046,0.9969204927211646,0.8412653975363942,0.8460246360582306,0.5526315789473685,0.5386338185890257,0.8463045912653976,0.8938969764837627,1.0,0.9994400895856663,0.9204927211646137,0.8944568868980963,0.8457446808510638,0.8199888017917133,0.8468645016797313
ENSMLET00000038546,0.9188129899216125,0.7332026875699889,0.916013437849944,0.8446248600223965,0.7494400895856663,0.9185330347144457,0.8471444568868981,0.8443449048152296,0.9969204927211646,0.8468645016797313,0.8194288913773796,0.8941769316909295,0.7486002239641657,0.7511198208286675,0.08202687569988798,0.921612541993281,0.8440649496080627,0.7513997760358343,0.9193729003359462,0.8440649496080627,0.9050951847704367,0.908454647256439,0.8465845464725644,0.818868980963046,0.9969204927211646,0.8412653975363942,0.8460246360582306,0.5526315789473685,0.5386338185890257,0.8463045912653976,0.8938969764837627,0.9994400895856663,1.0,0.9204927211646137,0.8944568868980963,0.8457446808510638,0.8199888017917133,0.8468645016797313
ENSPTET00000024476,0.9972004479283315,0.8057110862262038,0.9921612541993281,0.9230123180291153,0.8275475923852184,0.9969204927211646,0.9238521836506159,0.9224524076147816,0.9196528555431132,0.9241321388577828,0.8933370660694289,0.9680851063829787,0.8272676371780515,0.828387458006719,0.003919372900335949,0.9986002239641657,0.9227323628219485,0.828107502799552,0.9974804031354984,0.9221724524076148,0.8715005599104143,0.984602463605823,0.9238521836506159,0.8913773796192609,0.9190929451287794,0.9176931690929452,0.9252519596864501,0.6307390817469205,0.5327547592385219,0.8407054871220605,0.9675251959686451,0.9204927211646137,0.9204927211646137,1.0,0.9683650615901456,0.8398656215005599,0.8941769316909295,0.9241321388577828
ENSMODT00000075830,0.9683650615901456,0.8211086226203808,0.9675251959686451,0.8944568868980963,0.8076707726763718,0.9680851063829787,0.8938969764837627,0.8941769316909295,0.8947368421052632,0.8941769316909295,0.9165733482642777,0.9924412094064949,0.8073908174692049,0.8079507278835386,0.003919372900335949,0.9686450167973124,0.8938969764837627,0.8076707726763718,0.9689249720044792,0.8938969764837627,0.8541433370660694,0.9602463605823068,0.8938969764837627,0.916013437849944,0.8941769316909295,0.893057110862262,0.8941769316909295,0.6220604703247481,0.5302351623740201,0.8166293393057111,0.9913213885778276,0.8944568868980963,0.8944568868980963,0.9683650615901456,1.0,0.8160694288913773,0.9252519596864501,0.8941769316909295
ENSCJAT00000029961,0.8421052631578947,0.8023516237402015,0.8356662933930571,0.9146136618141097,0.8211086226203808,0.8429451287793953,0.9143337066069429,0.9168533034714446,0.8479843225083986,0.9146136618141097,0.8896976483762598,0.81494960806271,0.8185890257558791,0.8197088465845465,0.16041433370660696,0.8398656215005599,0.9137737961926092,0.8194288913773796,0.8398656215005599,0.9176931690929452,0.8784994400895857,0.828107502799552,0.9143337066069429,0.8882978723404256,0.845464725643897,0.910414333706607,0.9146136618141097,0.5993840985442329,0.6654535274356103,0.9969204927211646,0.81494960806271,0.8457446808510638,0.8457446808510638,0.8398656215005599,0.8160694288913773,1.0,0.8908174692049272,0.9146136618141097
