	ENST00000564973	ENSCATT00000052981	ENSPTET00000045730	ENSPPAT00000060179	ENSTGET00000039076	FBtr0076091	FBtr0076090	ENSPTRT00000014113	FBtr0086151	FBtr0086150	FBtr0086153	FBtr0086152	ENSGGOT00000032357	ENSCSAT00000008579	ENST00000565223	FBtr0302359	ENSNLET00000012023	ENST00000568562	FBtr0080120	FBtr0087070	ENSPANT00000012425	ENST00000330398	ENSMNET00000049441
ENST00000564973	1.0	0.9786552828175028	0.9785028205519134	0.980027443207806	0.9786552828175028	0.9614270468059156	0.9603598109467908	0.980027443207806	0.965695990242415	0.965695990242415	0.965695990242415	0.965695990242415	0.980027443207806	0.978807745083092	1.0	0.9603598109467908	0.9786552828175028	0.9544137825888092	0.9441988107943284	0.9597499618844336	0.9785028205519134	0.9803323677389846	0.9785028205519134
ENSCATT00000052981	0.9786552828175028	1.0	0.9989327641408752	0.9978655282817502	1.0	0.9704223204756822	0.9733191035218784	0.9978655282817502	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9978655282817502	0.9995426132032322	0.9786552828175028	0.9733191035218784	0.9984753773441072	0.9573105656350054	0.9559384052447021	0.9695075468821468	0.9998475377344108	0.9980179905473396	0.9998475377344108
ENSPTET00000045730	0.9785028205519134	0.9989327641408752	1.0	0.9977130660161608	0.9989327641408752	0.9707272450068608	0.9733191035218784	0.9977130660161608	0.980027443207806	0.980027443207806	0.980027443207806	0.980027443207806	0.9977130660161608	0.9992376886720536	0.9785028205519134	0.9733191035218784	0.9986278396096966	0.9570056411038268	0.9559384052447021	0.969202622350968	0.998780301875286	0.9978655282817502	0.998780301875286
ENSPPAT00000060179	0.980027443207806	0.9978655282817502	0.9977130660161608	1.0	0.9978655282817502	0.9717944808659856	0.9724043299283428	0.9996950754688214	0.9795700564110382	0.9795700564110382	0.9795700564110382	0.9795700564110382	0.9993901509376428	0.9980179905473396	0.980027443207806	0.9724043299283428	0.9981704528129288	0.957615490166184	0.955481018447934	0.9687452355542004	0.9980179905473396	0.9995426132032322	0.9977130660161608
ENSTGET00000039076	0.9786552828175028	1.0	0.9989327641408752	0.9978655282817502	1.0	0.9704223204756822	0.9733191035218784	0.9978655282817502	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9978655282817502	0.9995426132032322	0.9786552828175028	0.9733191035218784	0.9984753773441072	0.9573105656350054	0.9559384052447021	0.9695075468821468	0.9998475377344108	0.9980179905473396	0.9998475377344108
FBtr0076091	0.9614270468059156	0.9704223204756822	0.9707272450068608	0.9717944808659856	0.9704223204756822	1.0	0.9739289525842354	0.9716420186003965	0.9717944808659856	0.9717944808659856	0.9717944808659856	0.9717944808659856	0.9716420186003965	0.9704223204756822	0.9614270468059156	0.9739289525842354	0.9704223204756822	0.9461808202469888	0.9544137825888092	0.969660009147736	0.9704223204756822	0.9716420186003965	0.9704223204756822
FBtr0076090	0.9603598109467908	0.9733191035218784	0.9733191035218784	0.9724043299283428	0.9733191035218784	0.9739289525842354	1.0	0.972556792193932	0.9762158865680745	0.9762158865680745	0.9762158865680745	0.9762158865680745	0.972556792193932	0.9733191035218784	0.9603598109467908	1.0	0.9730141789906998	0.94801036743406	0.9562433297758804	0.9711846318036286	0.9733191035218784	0.9722518676627536	0.9733191035218784
ENSPTRT00000014113	0.980027443207806	0.9978655282817502	0.9977130660161608	0.9996950754688214	0.9978655282817502	0.9716420186003965	0.972556792193932	1.0	0.9794175941454492	0.9794175941454492	0.9794175941454492	0.9794175941454492	0.9993901509376428	0.9980179905473396	0.980027443207806	0.972556792193932	0.9981704528129288	0.957615490166184	0.9551760939167556	0.9688976978197896	0.9977130660161608	0.9995426132032322	0.9977130660161608
FBtr0086151	0.965695990242415	0.9801799054733952	0.980027443207806	0.9795700564110382	0.9801799054733952	0.9717944808659856	0.9762158865680745	0.9794175941454492	1.0	1.0	1.0	1.0	0.9798749809422168	0.9801799054733952	0.965695990242415	0.9762158865680745	0.9801799054733952	0.9499923768867206	0.9588351882908979	0.97087970727245	0.9801799054733952	0.9795700564110382	0.9801799054733952
FBtr0086150	0.965695990242415	0.9801799054733952	0.980027443207806	0.9795700564110382	0.9801799054733952	0.9717944808659856	0.9762158865680745	0.9794175941454492	1.0	1.0	1.0	1.0	0.9798749809422168	0.9801799054733952	0.965695990242415	0.9762158865680745	0.9801799054733952	0.9499923768867206	0.9588351882908979	0.97087970727245	0.9801799054733952	0.9795700564110382	0.9801799054733952
FBtr0086153	0.965695990242415	0.9801799054733952	0.980027443207806	0.9795700564110382	0.9801799054733952	0.9717944808659856	0.9762158865680745	0.9794175941454492	1.0	1.0	1.0	1.0	0.9798749809422168	0.9801799054733952	0.965695990242415	0.9762158865680745	0.9801799054733952	0.9499923768867206	0.9588351882908979	0.97087970727245	0.9801799054733952	0.9795700564110382	0.9801799054733952
FBtr0086152	0.965695990242415	0.9801799054733952	0.980027443207806	0.9795700564110382	0.9801799054733952	0.9717944808659856	0.9762158865680745	0.9794175941454492	1.0	1.0	1.0	1.0	0.9798749809422168	0.9801799054733952	0.965695990242415	0.9762158865680745	0.9801799054733952	0.9499923768867206	0.9588351882908979	0.97087970727245	0.9801799054733952	0.9795700564110382	0.9801799054733952
ENSGGOT00000032357	0.980027443207806	0.9978655282817502	0.9977130660161608	0.9993901509376428	0.9978655282817502	0.9716420186003965	0.972556792193932	0.9993901509376428	0.9798749809422168	0.9798749809422168	0.9798749809422168	0.9798749809422168	1.0	0.9980179905473396	0.980027443207806	0.972556792193932	0.9981704528129288	0.957615490166184	0.9551760939167556	0.968592773288611	0.9977130660161608	0.9995426132032322	0.9977130660161608
ENSCSAT00000008579	0.978807745083092	0.9995426132032322	0.9992376886720536	0.9980179905473396	0.9995426132032322	0.9704223204756822	0.9733191035218784	0.9980179905473396	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9980179905473396	1.0	0.978807745083092	0.9733191035218784	0.998780301875286	0.9573105656350054	0.9560908675102912	0.969202622350968	0.9993901509376428	0.9981704528129288	0.9993901509376428
ENST00000565223	1.0	0.9786552828175028	0.9785028205519134	0.980027443207806	0.9786552828175028	0.9614270468059156	0.9603598109467908	0.980027443207806	0.965695990242415	0.965695990242415	0.965695990242415	0.965695990242415	0.980027443207806	0.978807745083092	1.0	0.9603598109467908	0.9786552828175028	0.9544137825888092	0.9441988107943284	0.9597499618844336	0.9785028205519134	0.9803323677389846	0.9785028205519134
FBtr0302359	0.9603598109467908	0.9733191035218784	0.9733191035218784	0.9724043299283428	0.9733191035218784	0.9739289525842354	1.0	0.972556792193932	0.9762158865680745	0.9762158865680745	0.9762158865680745	0.9762158865680745	0.972556792193932	0.9733191035218784	0.9603598109467908	1.0	0.9730141789906998	0.94801036743406	0.9562433297758804	0.9711846318036286	0.9733191035218784	0.9722518676627536	0.9733191035218784
ENSNLET00000012023	0.9786552828175028	0.9984753773441072	0.9986278396096966	0.9981704528129288	0.9984753773441072	0.9704223204756822	0.9730141789906998	0.9981704528129288	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9981704528129288	0.998780301875286	0.9786552828175028	0.9730141789906998	1.0	0.9573105656350054	0.9560908675102912	0.969202622350968	0.998322915078518	0.9980179905473396	0.998322915078518
ENST00000568562	0.9544137825888092	0.9573105656350054	0.9570056411038268	0.957615490166184	0.9573105656350054	0.9461808202469888	0.94801036743406	0.957615490166184	0.9499923768867206	0.9499923768867206	0.9499923768867206	0.9499923768867206	0.957615490166184	0.9573105656350054	0.9544137825888092	0.94801036743406	0.9573105656350054	1.0	0.9303247446257052	0.9457234334502209	0.9573105656350054	0.9579204146973624	0.9573105656350054
FBtr0080120	0.9441988107943284	0.9559384052447021	0.9559384052447021	0.955481018447934	0.9559384052447021	0.9544137825888092	0.9562433297758804	0.9551760939167556	0.9588351882908979	0.9588351882908979	0.9588351882908979	0.9588351882908979	0.9551760939167556	0.9560908675102912	0.9441988107943284	0.9562433297758804	0.9560908675102912	0.9303247446257052	1.0	0.9515169995426132	0.9560908675102912	0.9551760939167556	0.9559384052447021
FBtr0087070	0.9597499618844336	0.9695075468821468	0.969202622350968	0.9687452355542004	0.9695075468821468	0.969660009147736	0.9711846318036286	0.9688976978197896	0.97087970727245	0.97087970727245	0.97087970727245	0.97087970727245	0.968592773288611	0.969202622350968	0.9597499618844336	0.9711846318036286	0.969202622350968	0.9457234334502209	0.9515169995426132	1.0	0.9695075468821468	0.968592773288611	0.9695075468821468
ENSPANT00000012425	0.9785028205519134	0.9998475377344108	0.998780301875286	0.9980179905473396	0.9998475377344108	0.9704223204756822	0.9733191035218784	0.9977130660161608	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9977130660161608	0.9993901509376428	0.9785028205519134	0.9733191035218784	0.998322915078518	0.9573105656350054	0.9560908675102912	0.9695075468821468	1.0	0.9978655282817502	0.9996950754688214
ENST00000330398	0.9803323677389846	0.9980179905473396	0.9978655282817502	0.9995426132032322	0.9980179905473396	0.9716420186003965	0.9722518676627536	0.9995426132032322	0.9795700564110382	0.9795700564110382	0.9795700564110382	0.9795700564110382	0.9995426132032322	0.9981704528129288	0.9803323677389846	0.9722518676627536	0.9980179905473396	0.9579204146973624	0.9551760939167556	0.968592773288611	0.9978655282817502	1.0	0.9978655282817502
ENSMNET00000049441	0.9785028205519134	0.9998475377344108	0.998780301875286	0.9977130660161608	0.9998475377344108	0.9704223204756822	0.9733191035218784	0.9977130660161608	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9801799054733952	0.9977130660161608	0.9993901509376428	0.9785028205519134	0.9733191035218784	0.998322915078518	0.9573105656350054	0.9559384052447021	0.9695075468821468	0.9996950754688214	0.9978655282817502	1.0
