,ENSCHAT00000067337,ENSCHAT00000067273,ENSCHAT00000067249,ENSCHAT00000067269,ENSAMXT00000040914,ENSCHAT00000067263,ENSCHAT00000067261,ENSCHAT00000067260,ENSCHAT00000067266,ENSCHAT00000067360,ENSCHAT00000067233,ENSDCDT00000010413,ENSCHAT00000067402,ENSDCDT00000010457,ENSDCDT00000010460,ENSCHAT00000067407,ENSCHAT00000067405,ENSCHAT00000067404,ENSCHAT00000067333,ENSCHAT00000067251,ENSCHAT00000067379,ENSCHAT00000067257,ENSCHAT00000067254,ENSCHAT00000067339,ENSCHAT00000067377,ENSCHAT00000067343,ENSCHAT00000067349,ENSCHAT00000067386,ENSCHAT00000067380,ENSDCDT00000010404,ENSDCDT00000010446,ENSCHAT00000067335
ENSCHAT00000067337,1.0,0.9871398913266353,0.9951878716424031,0.987043776912036,0.9963732827557925,0.9874859032191922,0.9876396862825507,0.987043776912036,0.987043776912036,0.9970140455197868,0.9959183411933565,0.9886649067049416,0.996091347139635,0.9964117285216322,0.9965847344679106,0.99330402911626,0.9969563768710272,0.9967449251589091,0.9971742362107853,0.9950725343448842,0.9933552901373796,0.994188281730572,0.9951878716424031,0.9970524912856265,0.9966680336272299,0.9979687820381382,0.9975586938691818,0.9933296596268197,0.9930092782448227,0.9948738978880459,0.9960272708632356,0.998558283781013
ENSCHAT00000067273,0.9871398913266353,1.0,0.9900041008816896,0.9978214066024195,0.9883509329505844,0.9975330633586221,0.997430541316383,0.9978278142300595,0.9978214066024195,0.9884021939717039,0.9886008304285422,0.9882548185359853,0.9863901988927619,0.988056182079147,0.9882291880254255,0.9930605392659422,0.9885944228009022,0.9883060795571048,0.9877742464629895,0.9898887635841706,0.9929964629895428,0.9890045109698585,0.9900041008816896,0.9866785421365594,0.9886649067049416,0.9870053311461965,0.9871975599753947,0.9929516095960631,0.9926504510969858,0.9872167828583145,0.9880241439409473,0.9873897888045929
ENSCHAT00000067249,0.9951878716424031,0.9900041008816896,1.0,0.990061769530449,0.9958158191511175,0.9905038958376051,0.9906704941562436,0.990061769530449,0.990061769530449,0.9963412446175928,0.9954121386098012,0.988177927004306,0.9941434283370925,0.9957453352470781,0.9959183411933565,0.9929003485749436,0.9963027988517531,0.9960593090014354,0.99552747590732,0.999884662702481,0.9929195714578635,0.999000410088169,1.0,0.9938102316998154,0.9959760098421161,0.9945214783678491,0.9943548800492106,0.9928747180643839,0.9925735595653066,0.9948867131433258,0.9953608775886815,0.9949187512815255
ENSCHAT00000067269,0.987043776912036,0.9978214066024195,0.990061769530449,1.0,0.9882420032807053,0.9995258355546442,0.9983083863030552,0.9999423313512406,1.0,0.9882932643018248,0.9884919007586631,0.9881458888661062,0.9862940844781628,0.987947252409268,0.9881202583555464,0.9929644248513431,0.9884854931310232,0.9881971498872257,0.9876781320483904,0.9899464322329301,0.9928875333196637,0.989062179618618,0.990061769530449,0.9865824277219603,0.9885559770350625,0.9869092167315973,0.9871014455607956,0.9928426799261841,0.9925415214271068,0.9871206684437154,0.9879152142710683,0.9872936743899938
ENSAMXT00000040914,0.9963732827557925,0.9883509329505844,0.9958158191511175,0.9882420032807053,1.0,0.9886841295878613,0.9888507279064999,0.9882420032807053,0.9882420032807053,0.9974625794545827,0.9966231802337503,0.9897413881484519,0.99553388353496,0.9974689870822226,0.9976419930285011,0.9943356571662908,0.9974625794545827,0.9972190896042649,0.995200686897683,0.9957004818535985,0.9943805105597704,0.9948162292392865,0.9958158191511175,0.9951237953660037,0.9972254972319049,0.995764558129998,0.9957068894812384,0.9943548800492106,0.9940344986672135,0.9948867131433258,0.9971550133278655,0.9961169776501948
ENSCHAT00000067263,0.9874859032191922,0.9975330633586221,0.9905038958376051,0.9995258355546442,0.9886841295878613,1.0,0.9987505126102112,0.999545058437564,0.9995258355546442,0.988735390608981,0.9889340270658191,0.9885880151732622,0.9867362107853188,0.9883893787164241,0.9885623846627025,0.9934065511584991,0.9889276194381792,0.9886392761943817,0.9881202583555464,0.9903885585400861,0.9933296596268197,0.989504305925774,0.9905038958376051,0.9870245540291163,0.9889981033422186,0.9873513430387534,0.9875435718679516,0.9932848062333401,0.9929836477342628,0.9875627947508714,0.9883573405782243,0.9877358006971498
ENSCHAT00000067261,0.9876396862825507,0.997430541316383,0.9906704941562436,0.9983083863030552,0.9888507279064999,0.9987505126102112,1.0,0.9983083863030552,0.9983083863030552,0.9889019889276195,0.9891006253844576,0.9887546134919007,0.9868899938486775,0.9885559770350625,0.988728982981341,0.9935667418494977,0.9890942177568177,0.9888058745130203,0.9882740414189051,0.9905551568587246,0.9934962579454583,0.9896709042444125,0.9906704941562436,0.9871783370924749,0.9891647016608571,0.9875051261021119,0.9876973549313103,0.9934514045519787,0.9931502460529014,0.9877165778142301,0.9885239388968629,0.9878895837605085
ENSCHAT00000067260,0.987043776912036,0.9978278142300595,0.990061769530449,0.9999423313512406,0.9882420032807053,0.999545058437564,0.9983083863030552,1.0,0.9999423313512406,0.9882932643018248,0.9884919007586631,0.9881458888661062,0.9862940844781628,0.987947252409268,0.9881202583555464,0.9929644248513431,0.9884854931310232,0.9881971498872257,0.9876781320483904,0.9899464322329301,0.9928875333196637,0.989062179618618,0.990061769530449,0.9865824277219603,0.9885559770350625,0.9869092167315973,0.9871014455607956,0.9928426799261841,0.9925415214271068,0.9871206684437154,0.9879152142710683,0.9872936743899938
ENSCHAT00000067266,0.987043776912036,0.9978214066024195,0.990061769530449,1.0,0.9882420032807053,0.9995258355546442,0.9983083863030552,0.9999423313512406,1.0,0.9882932643018248,0.9884919007586631,0.9881458888661062,0.9862940844781628,0.987947252409268,0.9881202583555464,0.9929644248513431,0.9884854931310232,0.9881971498872257,0.9876781320483904,0.9899464322329301,0.9928875333196637,0.989062179618618,0.990061769530449,0.9865824277219603,0.9885559770350625,0.9869092167315973,0.9871014455607956,0.9928426799261841,0.9925415214271068,0.9871206684437154,0.9879152142710683,0.9872936743899938
ENSCHAT00000067360,0.9970140455197868,0.9884021939717039,0.9963412446175928,0.9882932643018248,0.9974625794545827,0.988735390608981,0.9889019889276195,0.9882932643018248,0.9882932643018248,1.0,0.997206274348985,0.9897221652655321,0.9970781217961862,0.9975651014968219,0.9977381074431003,0.994643223293008,0.9992118618002871,0.9990196329710888,0.9956299979495592,0.9962259073200738,0.9946752614312077,0.9953416547057617,0.9963412446175928,0.9955851445560796,0.9989683719499692,0.9963604675005127,0.9961233852778347,0.9945535165060488,0.9943292495386508,0.9948290444945663,0.9972126819766249,0.9967449251589091
