	FBtr0300419	FBtr0300418	ENSPLAT00000003249	ENSPRET00000008381	ENSPLAT00000003261	FBtr0300416	ENSFHET00000027134	ENSPMET00000027307	ENSCSET00000031474	ENSXMAT00000026940	ENSPRET00000008343	ENSPKIT00000012808	FBtr0301523	FBtr0072710	ENSCVAT00000002865	ENSGAFT00000031529	ENSXMAT00000033745	ENSCVAT00000002844	ENSXMAT00000001864	ENSPFOT00000019355	FBtr0300420	ENSPRET00000008396	ENSXCOT00000016559	ENSPMET00000034122	FBtr0300417	ENSCVAT00000002872	ENSPMET00000027330	ENSGAFT00000031530	ENSCVAT00000002857	ENSPKIT00000012769	ENSKMAT00000022857	ENSSMAT00000027126	ENSFHET00000034279	ENSPKIT00000012740	ENSPKIT00000012794	ENSSFOT00015030544	FBtr0072707	ENSSFOT00015030565	ENSFHET00000027147	FBtr0072709	FBtr0072708	ENSSFOT00015030523
FBtr0300419	1.0	1.0	0.5786057013830087	0.5882020886254586	0.5930002822466836	1.0	0.5667513406717472	0.5930002822466836	0.5368331922099915	0.5594129268981091	0.5551792266440869	0.5853796217894439	1.0	1.0	0.576347727914197	0.5769122212814001	0.5780412080158058	0.576347727914197	0.5450183460344341	0.545582839401637	1.0	0.584815128422241	0.5924357888794807	0.545582839401637	1.0	0.5907423087778718	0.5786057013830087	0.5438893593000282	0.576347727914197	0.5743720011289868	0.5802991814846176	0.4589331075359864	0.5921535421958792	0.5853796217894439	0.5887665819926616	0.5461473327688401	1.0	0.5918712955122777	0.5777589613322044	0.9220999153259948	1.0	0.5563082133784928
FBtr0300418	1.0	1.0	0.5786057013830087	0.5882020886254586	0.5930002822466836	1.0	0.5667513406717472	0.5930002822466836	0.5368331922099915	0.5594129268981091	0.5551792266440869	0.5853796217894439	1.0	1.0	0.576347727914197	0.5769122212814001	0.5780412080158058	0.576347727914197	0.5450183460344341	0.545582839401637	1.0	0.584815128422241	0.5924357888794807	0.545582839401637	1.0	0.5907423087778718	0.5786057013830087	0.5438893593000282	0.576347727914197	0.5743720011289868	0.5802991814846176	0.4589331075359864	0.5921535421958792	0.5853796217894439	0.5887665819926616	0.5461473327688401	1.0	0.5918712955122777	0.5777589613322044	0.9220999153259948	1.0	0.5563082133784928
ENSPLAT00000003249	0.5786057013830087	0.5786057013830087	1.0	0.974597798475868	0.9856054191363252	0.5786057013830087	0.9762912785774768	0.9844764324019192	0.9060118543607112	0.9472198701665256	0.974597798475868	0.9220999153259948	0.5786057013830087	0.5786057013830087	0.9779847586790856	0.9932260795935648	0.994637313011572	0.9779847586790856	0.9616144510302004	0.9666948913350268	0.5786057013830087	0.9559695173581709	0.9799604854642958	0.9658481512842224	0.5786057013830087	0.9635901778154108	0.998871013265594	0.9602032176121932	0.9779847586790856	0.9110922946655376	0.9633079311318092	0.756138865368332	0.9729043183742592	0.9220999153259948	0.8966977138018628	0.8797629127857748	0.5786057013830087	0.8848433530906011	0.987298899237934	0.5086085238498448	0.5786057013830087	0.8899237933954276
ENSPRET00000008381	0.5882020886254586	0.5882020886254586	0.974597798475868	1.0	0.9889923793395428	0.5882020886254586	0.953429297205758	0.9889923793395428	0.8865368331922099	0.9548405306237652	0.9542760372565622	0.9003669206886821	0.5882020886254586	0.5882020886254586	0.9568162574089756	0.9714930849562518	0.973468811741462	0.9568162574089756	0.9404459497600904	0.9418571831780976	0.5882020886254586	0.9525825571549534	0.9878633926051368	0.9415749364944962	0.5882020886254586	0.9712108382726504	0.974597798475868	0.93847022297488	0.9568162574089756	0.8893593000282247	0.9401637030764888	0.7496471916454982	0.97883149872989	0.9003669206886821	0.9037538808918996	0.859441151566469	0.5882020886254586	0.8645215918712955	0.9644369178662152	0.5182049110922947	0.5882020886254586	0.8696020321761221
ENSPLAT00000003261	0.5930002822466836	0.5930002822466836	0.9856054191363252	0.9889923793395428	1.0	0.5930002822466836	0.9618966977138018	0.998871013265594	0.8918995201806379	0.9616144510302004	0.9602032176121932	0.9077053344623199	0.5930002822466836	0.5930002822466836	0.9635901778154108	0.97883149872989	0.9802427321478973	0.9635901778154108	0.9472198701665256	0.952300310471352	0.5930002822466836	0.9415749364944962	0.9943550663279708	0.9514535704205476	0.5930002822466836	0.9779847586790856	0.9844764324019192	0.9458086367485182	0.9635901778154108	0.8966977138018628	0.9489133502681344	0.7417442845046571	0.987298899237934	0.9077053344623199	0.9110922946655376	0.8673440587073102	0.5930002822466836	0.8724244990121366	0.9729043183742592	0.5230031047135196	0.5930002822466836	0.8775049393169629
FBtr0300416	1.0	1.0	0.5786057013830087	0.5882020886254586	0.5930002822466836	1.0	0.5667513406717472	0.5930002822466836	0.5368331922099915	0.5594129268981091	0.5551792266440869	0.5853796217894439	1.0	1.0	0.576347727914197	0.5769122212814001	0.5780412080158058	0.576347727914197	0.5450183460344341	0.545582839401637	1.0	0.584815128422241	0.5924357888794807	0.545582839401637	1.0	0.5907423087778718	0.5786057013830087	0.5438893593000282	0.576347727914197	0.5743720011289868	0.5802991814846176	0.4589331075359864	0.5921535421958792	0.5853796217894439	0.5887665819926616	0.5461473327688401	1.0	0.5918712955122777	0.5777589613322044	0.9220999153259948	1.0	0.5563082133784928
ENSFHET00000027134	0.5667513406717472	0.5667513406717472	0.9762912785774768	0.953429297205758	0.9618966977138018	0.5667513406717472	1.0	0.9624611910810048	0.9043183742591024	0.9486311035845328	0.9754445385266723	0.9102455546147332	0.5667513406717472	0.5667513406717472	0.9669771380186284	0.9737510584250636	0.9740333051086648	0.9669771380186284	0.9630256844482076	0.965565904600621	0.5667513406717472	0.935365509455264	0.95963872424499	0.9658481512842224	0.5667513406717472	0.9525825571549534	0.9768557719446797	0.9624611910810048	0.9669771380186284	0.9178662150719727	0.9506068303697432	0.7668642393451877	0.974597798475868	0.9102455546147332	0.903471634208298	0.8882303132938189	0.5667513406717472	0.8744002257973469	0.9889923793395428	0.4967541631385831	0.5667513406717472	0.8803274061529777
ENSPMET00000027307	0.5930002822466836	0.5930002822466836	0.9844764324019192	0.9889923793395428	0.998871013265594	0.5930002822466836	0.9624611910810048	1.0	0.8913350268134349	0.9616144510302004	0.9602032176121932	0.9085520745131244	0.5930002822466836	0.5930002822466836	0.9633079311318092	0.97883149872989	0.9802427321478973	0.9633079311318092	0.9472198701665256	0.951735817104149	0.5930002822466836	0.9415749364944962	0.9943550663279708	0.9525825571549534	0.5930002822466836	0.977702511995484	0.9856054191363252	0.9458086367485182	0.9633079311318092	0.8975444538526672	0.9483488569009314	0.7411797911374541	0.9878633926051368	0.9085520745131244	0.911939034716342	0.8670618120237087	0.5930002822466836	0.8721422523285352	0.973468811741462	0.5230031047135196	0.5930002822466836	0.8772226926333616
ENSCSET00000031474	0.5368331922099915	0.5368331922099915	0.9060118543607112	0.8865368331922099	0.8918995201806379	0.5368331922099915	0.9043183742591024	0.8913350268134349	1.0	0.8684730454417161	0.8933107535986452	0.8797629127857748	0.5368331922099915	0.5368331922099915	0.9043183742591024	0.9051651143099068	0.9060118543607112	0.9043183742591024	0.8825853796217894	0.882303132938188	0.5368331922099915	0.8696020321761221	0.8921817668642393	0.8820208862545865	0.5368331922099915	0.890206040079029	0.9054473609935084	0.8814563928873835	0.9043183742591024	0.8772226926333616	0.9068585944115156	0.7293254304261925	0.8916172734970365	0.8797629127857748	0.8631103584532882	0.8473045441716061	0.5368331922099915	0.8430708439175841	0.9057296076771096	0.4665537679932261	0.5368331922099915	0.8495625176404177
ENSXMAT00000026940	0.5594129268981091	0.5594129268981091	0.9472198701665256	0.9548405306237652	0.9616144510302004	0.5594129268981091	0.9486311035845328	0.9616144510302004	0.8684730454417161	1.0	0.94806661021733	0.8724244990121366	0.5594129268981091	0.5594129268981091	0.930567315834039	0.946937623482924	0.9525825571549534	0.930567315834039	0.9856054191363252	0.9796782387806944	0.5594129268981091	0.9079875811459216	0.966130397967824	0.9793959920970928	0.5594129268981091	0.9449618966977138	0.9472198701665256	0.9791137454134914	0.930567315834039	0.8800451594693762	0.9139147615015524	0.7270674569573807	0.9520180637877504	0.8724244990121366	0.8944397403330511	0.8509737510584251	0.5594129268981091	0.8371436635619531	0.9376234829240756	0.4894157493649449	0.5594129268981091	0.8430708439175841
