	ENST00000662363	ENST00000378092	ENST00000378097	ENST00000668559	ENST00000352527	ENSPANT00000026409	ENST00000653262	ENSCATT00000052285	ENST00000164247	ENSPTRT00000108660	ENSNLET00000035379	ENSPPAT00000030668	ENSPPAT00000030664	ENST00000668706	ENSPANT00000056465	ENSMLET00000040199	ENSMMUT00000064634	ENSMLET00000040191	ENST00000666163	ENSRROT00000067473	ENST00000658883	ENSRBIT00000041179	ENSPANT00000057435	ENSMMUT00000060761	ENSMNET00000005937	ENST00000652845	ENST00000671676	ENSPPAT00000030671	ENSRBIT00000041193	ENSPTRT00000106924	ENSRBIT00000041194	ENSMFAT00000034830	ENSMLET00000040180	ENSRROT00000067488	ENST00000472700	ENSRROT00000067484	ENSTGET00000022007	ENSCATT00000052279	ENST00000666299	ENSMNET00000005945	ENSNLET00000045043	ENSMNET00000005940	ENST00000378111	ENSMFAT00000034828	ENSRBIT00000041183	ENSMNET00000005948	ENSRROT00000067491	ENST00000341524	ENSMLET00000040176	ENSRBIT00000041184	ENSMNET00000005953	ENSPTRT00000099106	ENSMMUT00000023658	ENST00000669250	ENSMFAT00000034814	ENSCATT00000052281	ENST00000662147	ENSTGET00000021998	ENST00000389632	ENSTGET00000021993	ENSNLET00000013176	ENST00000656198	ENST00000458166	ENSMMUT00000047625	ENSMMUT00000047626	ENSCATT00000052280	ENST00000445501	ENSRROT00000067454	ENSRROT00000067457	ENST00000655548	ENST00000655703	ENSMFAT00000034808	ENST00000602612	ENST00000462676	ENST00000428161	ENST00000378083	ENSPTRT00000097098	ENST00000663169	ENSMMUT00000061811
ENST00000662363	1.0	0.8853878116343491	0.8853878116343491	0.7939750692520776	0.8999307479224377	0.8943905817174516	0.8635734072022161	0.5557479224376731	0.8853878116343491	0.8337950138504155	0.7662742382271468	0.8975069252077562	0.8829639889196675	0.6277700831024929	0.8299861495844876	0.8289473684210527	0.8798476454293629	0.7340720221606648	0.8999307479224377	0.5328947368421053	0.5872576177285319	0.8777700831024929	0.7326869806094183	0.8642659279778393	0.8791551246537396	0.5678670360110804	0.8853878116343491	0.8331024930747922	0.5560941828254847	0.8836565096952909	0.7974376731301939	0.8943905817174516	0.878808864265928	0.8279085872576177	0.5429362880886427	0.8299861495844876	0.8299861495844876	0.8791551246537396	0.6291551246537396	0.5332409972299169	0.8033240997229917	0.8936980609418282	0.6662049861495845	0.8798476454293629	0.8923130193905817	0.8292936288088643	0.796398891966759	0.8698060941828255	0.8933518005540166	0.8279085872576177	0.7842797783933518	0.8981994459833795	0.8943905817174516	0.8999307479224377	0.8299861495844876	0.8292936288088643	0.6436980609418282	0.8943905817174516	0.7434210526315791	0.8798476454293629	0.8677285318559557	0.5616343490304709	0.8981994459833795	0.8299861495844876	0.8234072022160664	0.8936980609418282	0.6156509695290858	0.8777700831024929	0.8923130193905817	0.6568559556786704	0.5560941828254847	0.570983379501385	0.7939750692520776	0.5231994459833795	0.8853878116343491	0.8355263157894737	0.832409972299169	0.5761772853185596	0.8798476454293629
ENST00000378092	0.8853878116343491	1.0	1.0	0.9085872576177284	0.9854570637119112	0.9788781163434904	0.9490997229916898	0.6696675900277008	1.0	0.8659972299168975	0.8805401662049861	0.9826869806094184	0.9968836565096952	0.7423822714681441	0.8621883656509696	0.8611495844875346	0.9937673130193906	0.8479916897506925	0.9854570637119112	0.6468144044321329	0.7018698060941828	0.9916897506925209	0.8462603878116344	0.978185595567867	0.9930747922437672	0.6533933518005539	1.0	0.8653047091412742	0.6700138504155124	0.998268698060942	0.9113573407202216	0.979224376731302	0.9927285318559556	0.8601108033240997	0.6575484764542936	0.9439058171745152	0.8621883656509696	0.9930747922437672	0.7146814404432132	0.6471606648199446	0.8355263157894737	0.9785318559556788	0.7808171745152355	0.9937673130193906	0.9771468144044322	0.8614958448753463	0.9103185595567868	0.9844182825484764	0.978185595567867	0.8601108033240997	0.8981994459833795	0.9837257617728532	0.979224376731302	0.9854570637119112	0.8621883656509696	0.8614958448753463	0.6759002770083102	0.979224376731302	0.775623268698061	0.9937673130193906	0.9529085872576176	0.6762465373961218	0.9304016620498616	0.8621883656509696	0.9082409972299168	0.9785318559556788	0.7302631578947368	0.9916897506925209	0.9771468144044322	0.7714681440443213	0.6707063711911357	0.6558171745152355	0.9085872576177284	0.6087257617728532	1.0	0.8677285318559557	0.9179362880886428	0.6617036011080333	0.9937673130193906
ENST00000378097	0.8853878116343491	1.0	1.0	0.9085872576177284	0.9854570637119112	0.9788781163434904	0.9490997229916898	0.6696675900277008	1.0	0.8659972299168975	0.8805401662049861	0.9826869806094184	0.9968836565096952	0.7423822714681441	0.8621883656509696	0.8611495844875346	0.9937673130193906	0.8479916897506925	0.9854570637119112	0.6468144044321329	0.7018698060941828	0.9916897506925209	0.8462603878116344	0.978185595567867	0.9930747922437672	0.6533933518005539	1.0	0.8653047091412742	0.6700138504155124	0.998268698060942	0.9113573407202216	0.979224376731302	0.9927285318559556	0.8601108033240997	0.6575484764542936	0.9439058171745152	0.8621883656509696	0.9930747922437672	0.7146814404432132	0.6471606648199446	0.8355263157894737	0.9785318559556788	0.7808171745152355	0.9937673130193906	0.9771468144044322	0.8614958448753463	0.9103185595567868	0.9844182825484764	0.978185595567867	0.8601108033240997	0.8981994459833795	0.9837257617728532	0.979224376731302	0.9854570637119112	0.8621883656509696	0.8614958448753463	0.6759002770083102	0.979224376731302	0.775623268698061	0.9937673130193906	0.9529085872576176	0.6762465373961218	0.9304016620498616	0.8621883656509696	0.9082409972299168	0.9785318559556788	0.7302631578947368	0.9916897506925209	0.9771468144044322	0.7714681440443213	0.6707063711911357	0.6558171745152355	0.9085872576177284	0.6087257617728532	1.0	0.8677285318559557	0.9179362880886428	0.6617036011080333	0.9937673130193906
ENST00000668559	0.7939750692520776	0.9085872576177284	0.9085872576177284	1.0	0.8940443213296398	0.8881578947368421	0.9304016620498616	0.6405817174515236	0.9085872576177284	0.7749307479224377	0.9684903047091412	0.8916204986149584	0.9058171745152356	0.7132963988919667	0.7714681440443213	0.7704293628808865	0.9030470914127424	0.832409972299169	0.8940443213296398	0.6177285318559557	0.6727839335180056	0.9009695290858726	0.9328254847645431	0.8874653739612188	0.9023545706371192	0.6243074792243767	0.9085872576177284	0.7742382271468145	0.6409279778393352	0.9072022160664821	0.9605263157894736	0.8885041551246537	0.9020083102493076	0.7693905817174516	0.6284626038781164	0.853185595567867	0.7714681440443213	0.9023545706371192	0.685595567867036	0.6180747922437673	0.7454986149584487	0.8878116343490304	0.7517313019390581	0.9030470914127424	0.8864265927977839	0.7707756232686981	0.9594875346260388	0.893005540166205	0.8874653739612188	0.7693905817174516	0.9833795013850416	0.8926592797783933	0.8885041551246537	0.8940443213296398	0.7714681440443213	0.7707756232686981	0.6468144044321329	0.8885041551246537	0.7465373961218836	0.9030470914127424	0.8628808864265928	0.6471606648199446	0.8389889196675899	0.7714681440443213	0.8175207756232687	0.8878116343490304	0.7011772853185596	0.9009695290858726	0.8864265927977839	0.7423822714681441	0.6416204986149584	0.6267313019390581	1.0	0.5796398891966759	0.9085872576177284	0.7763157894736842	0.8268698060941828	0.6326177285318559	0.9030470914127424
ENST00000352527	0.8999307479224377	0.9854570637119112	0.9854570637119112	0.8940443213296398	1.0	0.9934210526315791	0.9636426592797784	0.6551246537396122	0.9854570637119112	0.8805401662049861	0.8659972299168975	0.9972299168975071	0.9826869806094184	0.7278393351800554	0.8767313019390581	0.8756925207756233	0.979224376731302	0.8334487534626038	1.0	0.6322714681440443	0.6873268698060941	0.9771468144044322	0.8317174515235457	0.9636426592797784	0.9785318559556788	0.6679362880886427	0.9854570637119112	0.8798476454293629	0.6554709141274239	0.9837257617728532	0.896814404432133	0.9937673130193906	0.978185595567867	0.8746537396121884	0.6430055401662049	0.9293628808864266	0.8767313019390581	0.9785318559556788	0.7292243767313019	0.6326177285318559	0.8500692520775623	0.9930747922437672	0.7662742382271468	0.979224376731302	0.9916897506925209	0.8760387811634349	0.8957756232686981	0.9698753462603878	0.9927285318559556	0.8746537396121884	0.8836565096952909	0.998268698060942	0.9937673130193906	1.0	0.8767313019390581	0.8760387811634349	0.6904432132963989	0.9937673130193906	0.7901662049861495	0.979224376731302	0.9674515235457064	0.6617036011080333	0.9449445983379502	0.8767313019390581	0.9227839335180056	0.9930747922437672	0.7157202216066482	0.9771468144044322	0.9916897506925209	0.7569252077562327	0.6561634349030471	0.6703601108033241	0.8940443213296398	0.6232686980609419	0.9854570637119112	0.8822714681440443	0.9324792243767313	0.6762465373961218	0.979224376731302
ENSPANT00000026409	0.8943905817174516	0.9788781163434904	0.9788781163434904	0.8881578947368421	0.9934210526315791	1.0	0.9577562326869806	0.6558171745152355	0.9788781163434904	0.8760387811634349	0.8649584487534626	0.9916897506925209	0.9771468144044322	0.7264542936288089	0.8822714681440443	0.8812326869806094	0.9844182825484764	0.8386426592797784	0.9934210526315791	0.6322714681440443	0.6859418282548476	0.9802631578947368	0.8376038781163435	0.9688365650969528	0.9837257617728532	0.6665512465373962	0.9788781163434904	0.8753462603878116	0.6554709141274239	0.978185595567867	0.8992382271468145	0.9989612188365652	0.9840720221606648	0.8781163434903048	0.6416204986149584	0.9324792243767313	0.8822714681440443	0.9840720221606648	0.7278393351800554	0.6326177285318559	0.8500692520775623	0.998268698060942	0.7638504155124654	0.9844182825484764	0.9948060941828256	0.8808864265927978	0.8981994459833795	0.9632963988919668	0.9986149584487536	0.8781163434903048	0.8881578947368421	0.9927285318559556	0.9989612188365652	0.9934210526315791	0.8815789473684209	0.8812326869806094	0.6900969529085873	0.9996537396121884	0.7877423822714681	0.9851108033240996	0.9671052631578948	0.6603185595567868	0.9394044321329641	0.8815789473684209	0.92797783933518	0.9986149584487536	0.7143351800554016	0.9802631578947368	0.9948060941828256	0.7551939058171745	0.6551246537396122	0.6703601108033241	0.8881578947368421	0.6218836565096952	0.9788781163434904	0.8767313019390581	0.9269390581717452	0.6748614958448753	0.9844182825484764
ENST00000653262	0.8635734072022161	0.9490997229916898	0.9490997229916898	0.9304016620498616	0.9636426592797784	0.9577562326869806	1.0	0.6810941828254847	0.9490997229916898	0.8445290858725761	0.9020083102493076	0.961218836565097	0.9466759002770084	0.753808864265928	0.8410664819944599	0.8400277008310251	0.9435595567867036	0.8594182825484764	0.9636426592797784	0.6582409972299169	0.7132963988919667	0.9414819944598338	0.8680747922437673	0.92797783933518	0.9428670360110804	0.6939058171745153	0.9490997229916898	0.8438365650969529	0.6814404432132964	0.9477146814404432	0.9227839335180056	0.9581024930747922	0.9425207756232687	0.8389889196675899	0.6689750692520776	0.8936980609418282	0.8410664819944599	0.9428670360110804	0.7551939058171745	0.6585872576177285	0.8150969529085873	0.957409972299169	0.7922437673130194	0.9435595567867036	0.9560249307479224	0.8403739612188366	0.9217451523545708	0.9335180055401662	0.9570637119113572	0.8389889196675899	0.9179362880886428	0.962257617728532	0.9581024930747922	0.9636426592797784	0.8410664819944599	0.8403739612188366	0.7164127423822715	0.9581024930747922	0.8161357340720221	0.9435595567867036	0.9324792243767313	0.6876731301939059	0.9085872576177284	0.8410664819944599	0.8871191135734072	0.957409972299169	0.7416897506925207	0.9414819944598338	0.9560249307479224	0.7828947368421053	0.6821329639889196	0.6963296398891967	0.9304016620498616	0.6492382271468145	0.9490997229916898	0.8459141274238227	0.8964681440443213	0.7022160664819944	0.9435595567867036
ENSCATT00000052285	0.5557479224376731	0.6696675900277008	0.6696675900277008	0.6405817174515236	0.6551246537396122	0.6558171745152355	0.6810941828254847	1.0	0.6696675900277008	0.5380886426592798	0.6170360110803325	0.6544321329639889	0.6686288088642659	0.8898891966759003	0.5384349030470914	0.5384349030470914	0.6703601108033241	0.6509695290858726	0.6551246537396122	0.9736842105263158	0.9106648199445984	0.6700138504155124	0.6464681440443213	0.6547783933518005	0.6703601108033241	0.8621883656509696	0.6696675900277008	0.5377423822714681	0.9968836565096952	0.6696675900277008	0.6533933518005539	0.6558171745152355	0.6707063711911357	0.5384349030470914	0.8659972299168975	0.6578947368421053	0.5384349030470914	0.6710526315789473	0.9231301939058172	0.9740304709141274	0.5173130193905817	0.6558171745152355	0.8888504155124654	0.6703601108033241	0.6554709141274239	0.5380886426592798	0.6523545706371191	0.6540858725761773	0.6561634349030471	0.5384349030470914	0.6371191135734072	0.6551246537396122	0.6558171745152355	0.6551246537396122	0.5380886426592798	0.5387811634349029	0.8552631578947368	0.6561634349030471	0.7555401662049861	0.6707063711911357	0.6346952908587258	0.8846952908587258	0.6007617728531855	0.5380886426592798	0.6204986149584487	0.6565096952908587	0.9075484764542936	0.6700138504155124	0.6554709141274239	0.8981994459833795	0.8798476454293629	0.98303324099723	0.6405817174515236	0.8171745152354569	0.6696675900277008	0.5380886426592798	0.6198060941828255	0.8701523545706371	0.6703601108033241
ENST00000164247	0.8853878116343491	1.0	1.0	0.9085872576177284	0.9854570637119112	0.9788781163434904	0.9490997229916898	0.6696675900277008	1.0	0.8659972299168975	0.8805401662049861	0.9826869806094184	0.9968836565096952	0.7423822714681441	0.8621883656509696	0.8611495844875346	0.9937673130193906	0.8479916897506925	0.9854570637119112	0.6468144044321329	0.7018698060941828	0.9916897506925209	0.8462603878116344	0.978185595567867	0.9930747922437672	0.6533933518005539	1.0	0.8653047091412742	0.6700138504155124	0.998268698060942	0.9113573407202216	0.979224376731302	0.9927285318559556	0.8601108033240997	0.6575484764542936	0.9439058171745152	0.8621883656509696	0.9930747922437672	0.7146814404432132	0.6471606648199446	0.8355263157894737	0.9785318559556788	0.7808171745152355	0.9937673130193906	0.9771468144044322	0.8614958448753463	0.9103185595567868	0.9844182825484764	0.978185595567867	0.8601108033240997	0.8981994459833795	0.9837257617728532	0.979224376731302	0.9854570637119112	0.8621883656509696	0.8614958448753463	0.6759002770083102	0.979224376731302	0.775623268698061	0.9937673130193906	0.9529085872576176	0.6762465373961218	0.9304016620498616	0.8621883656509696	0.9082409972299168	0.9785318559556788	0.7302631578947368	0.9916897506925209	0.9771468144044322	0.7714681440443213	0.6707063711911357	0.6558171745152355	0.9085872576177284	0.6087257617728532	1.0	0.8677285318559557	0.9179362880886428	0.6617036011080333	0.9937673130193906
ENSPTRT00000108660	0.8337950138504155	0.8659972299168975	0.8659972299168975	0.7749307479224377	0.8805401662049861	0.8760387811634349	0.8445290858725761	0.5380886426592798	0.8659972299168975	1.0	0.7475761772853186	0.8815789473684209	0.8670360110803325	0.6097645429362881	0.9920360110803323	0.9903047091412742	0.8614958448753463	0.7157202216066482	0.8805401662049861	0.5152354570637119	0.5695983379501385	0.8594182825484764	0.7143351800554016	0.8770775623268698	0.8608033240997229	0.550207756232687	0.8659972299168975	0.9989612188365652	0.5384349030470914	0.8677285318559557	0.7787396121883656	0.8760387811634349	0.8604570637119113	0.9896121883656509	0.5252770083102493	0.8119806094182825	0.9920360110803323	0.8608033240997229	0.6114958448753463	0.5155817174515236	0.9671052631578948	0.8753462603878116	0.6481994459833795	0.8614958448753463	0.8739612188365651	0.9909972299168976	0.7777008310249307	0.8815789473684209	0.875	0.9896121883656509	0.7655817174515236	0.8822714681440443	0.8760387811634349	0.8805401662049861	0.9916897506925209	0.9909972299168976	0.6260387811634349	0.8760387811634349	0.7254155124653741	0.8614958448753463	0.849376731301939	0.5439750692520776	0.878808864265928	0.9920360110803323	0.8054016620498615	0.8753462603878116	0.5979916897506925	0.8594182825484764	0.8739612188365651	0.6388504155124654	0.5384349030470914	0.5533240997229917	0.7749307479224377	0.5055401662049861	0.8659972299168975	0.998268698060942	0.8161357340720221	0.5585180055401662	0.8614958448753463
