	ENSJHYT00000025707	ENSJHYT00000025666	ENSDNVT00000016214	ENSDNVT00000016173	ENSNPET00000012579	ENSZALT00000026768	ENSZALT00000026767	ENSDNVT00000016179	ENSJHYT00000025683	ENSLACT00000025449	ENSARWT00000005150	ENSAOWT00000025794	ENSAOWT00000025797	ENSPMJT00000023637	ENSPMJT00000023636	ENSPMJT00000023638	ENSAHAT00000013297	ENSAOWT00000025801	ENSLACT00000001450	ENSDNVT00000016229	ENSDNVT00000016202	ENSAHAT00000013304	ENSARWT00000005145	ENSARWT00000005147	ENSARWT00000005149	ENSCCET00000033442	ENSCCET00000033443	ENSDNVT00000016192
ENSJHYT00000025707	1.0	1.0	0.8703881937760667	0.935514918190568	0.7481552775104267	0.9428938081488609	0.9958293230670516	0.935514918190568	1.0	0.4334295797240937	0.915944818735964	0.93423163298043	0.8257940327237728	0.9153031761308952	0.9788257940327236	0.8469682386910491	0.9127366057106192	0.9130574270131536	0.3583573949310235	0.8790503689444978	0.9124157844080848	0.8941289701636189	0.913378248315688	0.915944818735964	0.915944818735964	0.9778633301251204	0.9326275264677576	0.9169072826435676
ENSJHYT00000025666	1.0	1.0	0.8703881937760667	0.935514918190568	0.7481552775104267	0.9428938081488609	0.9958293230670516	0.935514918190568	1.0	0.4334295797240937	0.915944818735964	0.93423163298043	0.8257940327237728	0.9153031761308952	0.9788257940327236	0.8469682386910491	0.9127366057106192	0.9130574270131536	0.3583573949310235	0.8790503689444978	0.9124157844080848	0.8941289701636189	0.913378248315688	0.915944818735964	0.915944818735964	0.9778633301251204	0.9326275264677576	0.9169072826435676
ENSDNVT00000016214	0.8703881937760667	0.8703881937760667	1.0	0.9239653512993262	0.7962784728905999	0.9220404234841192	0.8691049085659288	0.9239653512993262	0.8703881937760667	0.38434392043631693	0.8848251523901187	0.904074430542188	0.8238691049085659	0.8113570741097209	0.8684632659608598	0.7436637792749439	0.9117741418030156	0.9120949631055502	0.3894770612768688	0.8623676612127045	0.9470644850818094	0.8922040423484119	0.9124157844080848	0.8848251523901187	0.8848251523901187	0.8665383381456528	0.824510747513635	0.9037536092396536
ENSDNVT00000016173	0.935514918190568	0.935514918190568	0.9239653512993262	1.0	0.7664420917548925	0.8922040423484119	0.93423163298043	1.0	0.935514918190568	0.43695861405197295	0.9576515880654476	0.9769008662175168	0.8675008020532563	0.8697465511709978	0.9332691690728264	0.8020532563362207	0.955405838947706	0.9557266602502408	0.3596406801411613	0.9384023099133784	0.9769008662175168	0.9358357394931024	0.9560474815527752	0.9576515880654476	0.9576515880654476	0.9319858838626884	0.8899582932306705	0.9797882579403272
ENSNPET00000012579	0.7481552775104267	0.7481552775104267	0.7962784728905999	0.7664420917548925	1.0	0.7991658646134103	0.7462303496952197	0.7664420917548925	0.7481552775104267	0.3509785049727302	0.7869746551170997	0.7667629130574269	0.6612127045235804	0.6807828039781841	0.7443054218800128	0.6551170997754251	0.7455887070901508	0.7455887070901508	0.4122553737568175	0.7070901507860122	0.7433429579724093	0.7658004491498236	0.7455887070901508	0.7869746551170997	0.7869746551170997	0.7446262431825473	0.7199230028873917	0.7866538338145653
ENSZALT00000026768	0.9428938081488609	0.9428938081488609	0.9220404234841192	0.8922040423484119	0.7991658646134103	1.0	0.9470644850818094	0.8922040423484119	0.9428938081488609	0.40487648379852414	0.8716714789862047	0.8899582932306705	0.7815206929740135	0.8617260186076355	0.9252486365094642	0.7933910811677896	0.8684632659608598	0.8687840872633943	0.4116137311517485	0.8360603144048765	0.8691049085659288	0.8498556304138595	0.8691049085659288	0.8716714789862047	0.8716714789862047	0.9242861726018607	0.8790503689444978	0.8735964068014116
ENSZALT00000026767	0.9958293230670516	0.9958293230670516	0.8691049085659288	0.93423163298043	0.7462303496952197	0.9470644850818094	1.0	0.93423163298043	0.9958293230670516	0.4337504010266282	0.9153031761308952	0.933589990375361	0.8251523901187039	0.9130574270131536	0.9765800449149824	0.8447224895733076	0.9120949631055502	0.9124157844080848	0.3586782162335579	0.8780879050368945	0.9111324991979468	0.8934873275585499	0.9127366057106192	0.9153031761308952	0.9153031761308952	0.9756175810073788	0.9303817773500159	0.9156239974334296
ENSDNVT00000016179	0.935514918190568	0.935514918190568	0.9239653512993262	1.0	0.7664420917548925	0.8922040423484119	0.93423163298043	1.0	0.935514918190568	0.43695861405197295	0.9576515880654476	0.9769008662175168	0.8675008020532563	0.8697465511709978	0.9332691690728264	0.8020532563362207	0.955405838947706	0.9557266602502408	0.3596406801411613	0.9384023099133784	0.9769008662175168	0.9358357394931024	0.9560474815527752	0.9576515880654476	0.9576515880654476	0.9319858838626884	0.8899582932306705	0.9797882579403272
ENSJHYT00000025683	1.0	1.0	0.8703881937760667	0.935514918190568	0.7481552775104267	0.9428938081488609	0.9958293230670516	0.935514918190568	1.0	0.4334295797240937	0.915944818735964	0.93423163298043	0.8257940327237728	0.9153031761308952	0.9788257940327236	0.8469682386910491	0.9127366057106192	0.9130574270131536	0.3583573949310235	0.8790503689444978	0.9124157844080848	0.8941289701636189	0.913378248315688	0.915944818735964	0.915944818735964	0.9778633301251204	0.9326275264677576	0.9169072826435676
ENSLACT00000025449	0.4334295797240937	0.4334295797240937	0.38434392043631693	0.43695861405197295	0.3509785049727302	0.40487648379852414	0.4337504010266282	0.43695861405197295	0.4334295797240937	1.0	0.42059672762271416	0.4356753288418351	0.3352582611485402	0.3708694257298685	0.4343920436316971	0.31440487648379856	0.4145011228745589	0.4145011228745589	0.4013474494706448	0.4985563041385948	0.4138594802694899	0.39878087905036896	0.4151427654796278	0.42059672762271416	0.42059672762271416	0.4350336862367661	0.4013474494706448	0.4209175489252486
