	ENSVURT00010014025	ENSLAFT00000004166	F58B3.6.1	ENSPPAT00000063600	ENST00000535603	ENSTGET00000022515	ENST00000005558	ENST00000403825	ENSOANT00000005620	ENSPTET00000029704	ENST00000417662	ENSPCIT00000058566	ENST00000445335	ENSMLET00000040590	ENSMFAT00000002238	ENSMLET00000040592	ENSETET00000019162	ENST00000621379	ENSPTRT00000089084	ENSMLET00000040599	ENSGGOT00000030418	FBtr0077685	ENSPCIT00000063516	ENSNLET00000014451	ENSNLET00000041149	ENSSHAT00000017059	ENSPPYT00000033253	ENSMODT00000020216	ENST00000476927	ENSVURT00010014039	ENSPCAT00000013376	ENSPANT00000054433	ENSGGOT00000000723	ENSMEUT00000014109	ENSLAFT00000029713	ENSTGET00000022507	ENSPCIT00000019958	ENSMMUT00000096258	ENSPTRT00000093690	ENSGGOT00000049977	ENST00000432734	ENST00000443101	ENSSHAT00000017060	ENSCATT00000058979	ENSMNET00000069077	ENST00000429071	ENSMNET00000069071	ENST00000440625	ENSCSAT00000009208	ENSMMUT00000076969
ENSVURT00010014025	1.0	0.9849538294405216	0.8994024986420424	0.9430200977729496	0.9838674633351441	0.9429657794676806	0.9892992938620316	0.9892992938620316	0.9596958174904944	0.9890820206409559	0.928408473655622	0.9920152091254753	0.9343834872351984	0.9814231395980444	0.9429657794676806	0.9352525801195004	0.9536121673003802	0.9838674633351441	0.9839217816404128	0.9747419880499728	0.9892992938620316	0.8836501901140684	0.9466051059206952	0.9893536121673004	0.9430200977729496	0.9963606735469852	0.9822922324823464	0.9959261271048344	0.9414991852254209	0.9466594242259642	0.9767517653449213	0.9430200977729496	0.9839217816404128	0.9429657794676806	0.9888104291146116	0.9891363389462248	0.9985334057577404	0.9892992938620316	0.9429657794676806	0.9429114611624118	0.9300923411189572	0.9330255296034764	0.9968495382944051	0.9430744160782184	0.9429657794676806	0.9428028245518739	0.9892449755567626	0.9448669201520912	0.9884302009777296	0.9400325909831612
ENSLAFT00000004166	0.9849538294405216	1.0	0.8979902227050516	0.9387289516567084	0.9865290602933188	0.9387832699619773	0.9877783813145029	0.9877783813145029	0.9587180879956544	0.9876154263986964	0.9271048343291688	0.9827810972297664	0.9293318848451928	0.9839217816404128	0.9387289516567084	0.9353068984247692	0.9515480717001631	0.9865290602933188	0.9864747419880501	0.9772406300923412	0.9876697447039652	0.8828897338403042	0.9393264530146659	0.9878326996197718	0.9387289516567084	0.984247691472026	0.9803367734926669	0.9846279196089082	0.941933731667572	0.9386203150461706	0.9771863117870724	0.9387832699619773	0.9864747419880501	0.934057577403585	0.9932102118413906	0.9873981531776208	0.9850624660510592	0.9875067897881586	0.9386746333514394	0.9386203150461706	0.9249864204236828	0.9323193916349809	0.9847365562194459	0.938837588267246	0.9387289516567084	0.9385116784356328	0.9874524714828896	0.9454644215100488	0.9867463335143944	0.940195545898968
F58B3.6.1	0.8994024986420424	0.8979902227050516	1.0	0.9089082020640956	0.9063552417164584	0.9089082020640956	0.8982074959261271	0.8982074959261271	0.9306898424769148	0.8980445410103205	0.9302552960347638	0.900869092884302	0.9229223248234656	0.8980445410103205	0.9089082020640956	0.9089082020640956	0.8860945138511679	0.9063552417164584	0.9063552417164584	0.8913633894622488	0.8982074959261271	0.9126018468223792	0.910537751222162	0.8981531776208582	0.9089082020640956	0.8986420423682782	0.8990765888104291	0.8990222705051603	0.9162411732753938	0.9098859315589354	0.8973927213470941	0.9089082020640956	0.9063552417164584	0.8936990765888104	0.8984790874524715	0.8980445410103205	0.8995654535578491	0.8980988593155893	0.9089082020640956	0.9089082020640956	0.9281368821292776	0.9265073329712114	0.899130907115698	0.9089082020640956	0.9089082020640956	0.9087452471482891	0.8980988593155893	0.9123302552960348	0.8972297664312874	0.9291689299293862
ENSPPAT00000063600	0.9430200977729496	0.9387289516567084	0.9089082020640956	1.0	0.938457360130364	0.9989679521998912	0.9465507876154264	0.9465507876154264	0.934980988593156	0.9461705594785442	0.9785985877240629	0.9367734926670288	0.9859315589353612	0.93623030961434	0.999619771863118	0.9888647474198804	0.944106463878327	0.938457360130364	0.938457360130364	0.9295491580662684	0.9465507876154264	0.9066268332428028	0.9940249864204236	0.9466594242259642	0.9992938620315046	0.9428028245518739	0.9541553503530692	0.943183052688756	0.9871808799565454	0.9950570342205324	0.9435632808256382	0.9996740901683868	0.938457360130364	0.911406844106464	0.9453014665942424	0.9463335143943508	0.9429114611624118	0.9463878326996198	0.9992938620315046	0.9992395437262356	0.9807170016295492	0.9824008690928844	0.943291689299294	0.999619771863118	0.9989679521998912	0.9997284084736556	0.9463335143943508	0.9832699619771864	0.9455187398153178	0.9522542096686584
ENST00000535603	0.9838674633351441	0.9865290602933188	0.9063552417164584	0.938457360130364	1.0	0.9383487235198262	0.9918522542096686	0.9918522542096686	0.9667571971754482	0.9907115697990224	0.9317218902770232	0.9853340575774036	0.9282998370450842	0.9904942965779469	0.9382944052145572	0.9382944052145572	0.95024443237371	1.0	0.9997284084736556	0.983813145029875	0.9913633894622488	0.8910917979359044	0.9382400869092884	0.9910917979359044	0.938457360130364	0.9831070070613795	0.9835415535035308	0.9833785985877241	0.9512764801738186	0.937533948940793	0.9736013036393264	0.9383487235198262	0.9995111352525802	0.9385659967409016	0.9863661053775122	0.9905486148832156	0.9840304182509506	0.9906572514937534	0.9384030418250949	0.9384030418250949	0.9296034763715372	0.9410103204780009	0.9835958718087996	0.9382944052145572	0.9382944052145572	0.9383487235198262	0.9906029331884844	0.9551873981531775	0.9898967952199892	0.9495382944052144
ENSTGET00000022515	0.9429657794676806	0.9387832699619773	0.9089082020640956	0.9989679521998912	0.9383487235198262	1.0	0.9462248777838131	0.9462248777838131	0.934980988593156	0.9463878326996198	0.9785985877240629	0.93671917436176	0.9856599674090168	0.9363932645301468	0.9992395437262356	0.9897338403041824	0.944106463878327	0.9383487235198262	0.9383487235198262	0.9297121129820749	0.9462248777838131	0.9066268332428028	0.994350896252037	0.9463335143943508	0.999619771863118	0.9427485062466052	0.9538294405214556	0.9432373709940248	0.9870722433460076	0.9953286257468767	0.9436175991309071	0.9992938620315046	0.9383487235198262	0.911406844106464	0.9453557848995112	0.9466594242259642	0.9428571428571428	0.9466051059206952	0.9995654535578491	0.9995111352525802	0.9805540467137426	0.9822922324823464	0.9432373709940248	0.9992395437262356	0.9998913633894624	0.998696360673547	0.9465507876154264	0.9831613253666486	0.9457360130363932	0.9522542096686584
ENST00000005558	0.9892992938620316	0.9877783813145029	0.8982074959261271	0.9465507876154264	0.9918522542096686	0.9462248777838131	1.0	1.0	0.9586094513851168	0.9984790874524716	0.9291146116241172	0.982998370450842	0.9364475828354156	0.9883758826724606	0.9462248777838131	0.9361759913090713	0.9574144486692016	0.9918522542096686	0.9915806626833242	0.9816947311243888	0.9994024986420424	0.882944052145573	0.9433460076045628	0.9991852254209668	0.9465507876154264	0.9890277023356872	0.9916349809885932	0.9892449755567626	0.9431287343834872	0.9429657794676806	0.9804997284084735	0.946279196089082	0.9913633894622488	0.9378055404671374	0.9936447582835416	0.9984247691472026	0.9891363389462248	0.9985877240630092	0.9464964693101576	0.9464421510048886	0.9312330255296036	0.9328625746876698	0.9895165670831071	0.9462248777838131	0.9462248777838131	0.9464964693101576	0.9985334057577404	0.9470396523628464	0.9978272677892449	0.9413905486148832
ENST00000403825	0.9892992938620316	0.9877783813145029	0.8982074959261271	0.9465507876154264	0.9918522542096686	0.9462248777838131	1.0	1.0	0.9586094513851168	0.9984790874524716	0.9291146116241172	0.982998370450842	0.9364475828354156	0.9883758826724606	0.9462248777838131	0.9361759913090713	0.9574144486692016	0.9918522542096686	0.9915806626833242	0.9816947311243888	0.9994024986420424	0.882944052145573	0.9433460076045628	0.9991852254209668	0.9465507876154264	0.9890277023356872	0.9916349809885932	0.9892449755567626	0.9431287343834872	0.9429657794676806	0.9804997284084735	0.946279196089082	0.9913633894622488	0.9378055404671374	0.9936447582835416	0.9984247691472026	0.9891363389462248	0.9985877240630092	0.9464964693101576	0.9464421510048886	0.9312330255296036	0.9328625746876698	0.9895165670831071	0.9462248777838131	0.9462248777838131	0.9464964693101576	0.9985334057577404	0.9470396523628464	0.9978272677892449	0.9413905486148832
ENSOANT00000005620	0.9596958174904944	0.9587180879956544	0.9306898424769148	0.934980988593156	0.9667571971754482	0.934980988593156	0.9586094513851168	0.9586094513851168	1.0	0.9583378598587724	0.9563280825638241	0.9610537751222162	0.9489951113525258	0.9582292232482348	0.934980988593156	0.934980988593156	0.9300923411189572	0.9667571971754482	0.9667028788701792	0.9515480717001631	0.9585008147745792	0.9157523085279742	0.9366105377512222	0.9582835415535036	0.934980988593156	0.9591526344378056	0.9523085279739272	0.9593699076588812	0.942313959804454	0.9359587180879956	0.9480173818576859	0.934980988593156	0.9666485605649104	0.947637153720804	0.958555133079848	0.9581205866376971	0.9597501357957632	0.9582292232482348	0.934980988593156	0.934980988593156	0.954209668658338	0.9525801195002715	0.9596414991852256	0.934980988593156	0.934980988593156	0.9348180336773492	0.9582292232482348	0.9384030418250949	0.9574144486692016	0.9714285714285714
ENSPTET00000029704	0.9890820206409559	0.9876154263986964	0.8980445410103205	0.9461705594785442	0.9907115697990224	0.9463878326996198	0.9984790874524716	0.9984790874524716	0.9583378598587724	1.0	0.9290602933188484	0.9827267789244976	0.9360130363932644	0.9890820206409559	0.9463878326996198	0.9362846279196088	0.9573601303639326	0.9907115697990224	0.9907658881042912	0.9824008690928844	0.9985334057577404	0.882944052145573	0.943291689299294	0.998642042368278	0.9461705594785442	0.9887561108093428	0.9908745247148291	0.9892992938620316	0.9428028245518739	0.9429114611624118	0.9807170016295492	0.9464421510048886	0.9907658881042912	0.9377512221618686	0.993481803367735	0.9991852254209668	0.9889190657251494	0.9993481803367736	0.9461162411732754	0.9460619228680064	0.9309614340032591	0.9326996197718632	0.9892449755567626	0.9463878326996198	0.9463878326996198	0.9458989679522	0.9992938620315046	0.9466594242259642	0.9985334057577404	0.94155350353069
