,ENSVURT00010014025,ENSLAFT00000004166,F58B3.6.1,ENSPPAT00000063600,ENST00000535603,ENSTGET00000022515,ENST00000005558,ENST00000403825,ENSOANT00000005620,ENSPTET00000029704,ENST00000417662,ENSPCIT00000058566,ENST00000445335,ENSMLET00000040590,ENSMFAT00000002238,ENSMLET00000040592,ENSETET00000019162,ENST00000621379,ENSPTRT00000089084,ENSMLET00000040599,ENSGGOT00000030418,FBtr0077685,ENSPCIT00000063516,ENSNLET00000014451,ENSNLET00000041149,ENSSHAT00000017059,ENSPPYT00000033253,ENSMODT00000020216,ENST00000476927,ENSVURT00010014039,ENSPCAT00000013376,ENSPANT00000054433,ENSGGOT00000000723,ENSMEUT00000014109,ENSLAFT00000029713,ENSTGET00000022507,ENSPCIT00000019958,ENSMMUT00000096258,ENSPTRT00000093690,ENSGGOT00000049977,ENST00000432734,ENST00000443101,ENSSHAT00000017060,ENSCATT00000058979,ENSMNET00000069077,ENST00000429071,ENSMNET00000069071,ENST00000440625,ENSCSAT00000009208,ENSMMUT00000076969
ENSVURT00010014025,1.0,0.9849538294405215,0.8994024986420424,0.9430200977729495,0.983867463335144,0.9429657794676806,0.9892992938620315,0.9892992938620315,0.9596958174904943,0.989082020640956,0.928408473655622,0.9920152091254753,0.9343834872351983,0.9814231395980445,0.9429657794676806,0.9352525801195003,0.9536121673003802,0.983867463335144,0.9839217816404128,0.9747419880499728,0.9892992938620315,0.8836501901140684,0.9466051059206952,0.9893536121673003,0.9430200977729495,0.9963606735469853,0.9822922324823465,0.9959261271048343,0.941499185225421,0.9466594242259642,0.9767517653449213,0.9430200977729495,0.9839217816404128,0.9429657794676806,0.9888104291146116,0.9891363389462249,0.9985334057577404,0.9892992938620315,0.9429657794676806,0.9429114611624118,0.9300923411189571,0.9330255296034764,0.9968495382944053,0.9430744160782184,0.9429657794676806,0.942802824551874,0.9892449755567626,0.9448669201520913,0.9884302009777295,0.9400325909831613
ENSLAFT00000004166,0.9849538294405215,1.0,0.8979902227050516,0.9387289516567083,0.9865290602933189,0.9387832699619771,0.987778381314503,0.987778381314503,0.9587180879956545,0.9876154263986964,0.9271048343291689,0.9827810972297665,0.9293318848451928,0.9839217816404128,0.9387289516567083,0.9353068984247691,0.951548071700163,0.9865290602933189,0.98647474198805,0.9772406300923411,0.9876697447039653,0.8828897338403042,0.939326453014666,0.9878326996197718,0.9387289516567083,0.9842476914720261,0.980336773492667,0.9846279196089082,0.941933731667572,0.9386203150461706,0.9771863117870723,0.9387832699619771,0.98647474198805,0.934057577403585,0.9932102118413906,0.9873981531776208,0.9850624660510592,0.9875067897881586,0.9386746333514394,0.9386203150461706,0.9249864204236827,0.932319391634981,0.984736556219446,0.9388375882672461,0.9387289516567083,0.9385116784356328,0.9874524714828897,0.9454644215100488,0.9867463335143943,0.9401955458989679
F58B3.6.1,0.8994024986420424,0.8979902227050516,1.0,0.9089082020640956,0.9063552417164584,0.9089082020640956,0.8982074959261271,0.8982074959261271,0.9306898424769148,0.8980445410103205,0.9302552960347638,0.9008690928843021,0.9229223248234655,0.8980445410103205,0.9089082020640956,0.9089082020640956,0.8860945138511679,0.9063552417164584,0.9063552417164584,0.8913633894622488,0.8982074959261271,0.9126018468223791,0.9105377512221619,0.8981531776208582,0.9089082020640956,0.8986420423682782,0.8990765888104291,0.8990222705051603,0.9162411732753938,0.9098859315589354,0.897392721347094,0.9089082020640956,0.9063552417164584,0.8936990765888104,0.8984790874524715,0.8980445410103205,0.899565453557849,0.8980988593155893,0.9089082020640956,0.9089082020640956,0.9281368821292776,0.9265073329712114,0.899130907115698,0.9089082020640956,0.9089082020640956,0.908745247148289,0.8980988593155893,0.9123302552960347,0.8972297664312874,0.9291689299293862
ENSPPAT00000063600,0.9430200977729495,0.9387289516567083,0.9089082020640956,1.0,0.938457360130364,0.9989679521998913,0.9465507876154264,0.9465507876154264,0.9349809885931559,0.9461705594785442,0.978598587724063,0.9367734926670288,0.9859315589353612,0.9362303096143401,0.9996197718631179,0.9888647474198805,0.944106463878327,0.938457360130364,0.938457360130364,0.9295491580662684,0.9465507876154264,0.9066268332428028,0.9940249864204237,0.9466594242259642,0.9992938620315046,0.942802824551874,0.954155350353069,0.9431830526887561,0.9871808799565454,0.9950570342205323,0.9435632808256382,0.9996740901683867,0.938457360130364,0.9114068441064639,0.9453014665942423,0.9463335143943509,0.9429114611624118,0.9463878326996198,0.9992938620315046,0.9992395437262357,0.9807170016295491,0.9824008690928843,0.9432916892992939,0.9996197718631179,0.9989679521998913,0.9997284084736556,0.9463335143943509,0.9832699619771863,0.9455187398153178,0.9522542096686584
ENST00000535603,0.983867463335144,0.9865290602933189,0.9063552417164584,0.938457360130364,1.0,0.9383487235198262,0.9918522542096686,0.9918522542096686,0.9667571971754482,0.9907115697990223,0.9317218902770233,0.9853340575774036,0.9282998370450842,0.9904942965779467,0.9382944052145573,0.9382944052145573,0.9502444323737099,1.0,0.9997284084736556,0.983813145029875,0.9913633894622488,0.8910917979359044,0.9382400869092884,0.9910917979359044,0.938457360130364,0.9831070070613797,0.9835415535035307,0.983378598587724,0.9512764801738186,0.937533948940793,0.9736013036393264,0.9383487235198262,0.9995111352525802,0.9385659967409017,0.9863661053775122,0.9905486148832157,0.9840304182509506,0.9906572514937534,0.938403041825095,0.938403041825095,0.9296034763715372,0.941010320478001,0.9835958718087996,0.9382944052145573,0.9382944052145573,0.9383487235198262,0.9906029331884845,0.9551873981531777,0.9898967952199892,0.9495382944052145
ENSTGET00000022515,0.9429657794676806,0.9387832699619771,0.9089082020640956,0.9989679521998913,0.9383487235198262,1.0,0.9462248777838131,0.9462248777838131,0.9349809885931559,0.9463878326996198,0.978598587724063,0.9367191743617599,0.9856599674090168,0.9363932645301467,0.9992395437262357,0.9897338403041825,0.944106463878327,0.9383487235198262,0.9383487235198262,0.929712112982075,0.9462248777838131,0.9066268332428028,0.994350896252037,0.9463335143943509,0.9996197718631179,0.9427485062466051,0.9538294405214557,0.9432373709940249,0.9870722433460076,0.9953286257468767,0.9436175991309071,0.9992938620315046,0.9383487235198262,0.9114068441064639,0.9453557848995111,0.9466594242259642,0.9428571428571428,0.9466051059206952,0.999565453557849,0.9995111352525802,0.9805540467137426,0.9822922324823465,0.9432373709940249,0.9992395437262357,0.9998913633894623,0.998696360673547,0.9465507876154264,0.9831613253666486,0.9457360130363933,0.9522542096686584
ENST00000005558,0.9892992938620315,0.987778381314503,0.8982074959261271,0.9465507876154264,0.9918522542096686,0.9462248777838131,1.0,1.0,0.9586094513851168,0.9984790874524715,0.9291146116241173,0.9829983704508419,0.9364475828354155,0.9883758826724606,0.9462248777838131,0.9361759913090711,0.9574144486692016,0.9918522542096686,0.9915806626833242,0.9816947311243889,0.9994024986420423,0.882944052145573,0.9433460076045628,0.9991852254209669,0.9465507876154264,0.9890277023356872,0.9916349809885932,0.9892449755567626,0.9431287343834872,0.9429657794676806,0.9804997284084737,0.9462791960890821,0.9913633894622488,0.9378055404671374,0.9936447582835416,0.9984247691472026,0.9891363389462249,0.9985877240630092,0.9464964693101575,0.9464421510048886,0.9312330255296035,0.9328625746876698,0.989516567083107,0.9462248777838131,0.9462248777838131,0.9464964693101575,0.9985334057577404,0.9470396523628463,0.997827267789245,0.9413905486148832
ENST00000403825,0.9892992938620315,0.987778381314503,0.8982074959261271,0.9465507876154264,0.9918522542096686,0.9462248777838131,1.0,1.0,0.9586094513851168,0.9984790874524715,0.9291146116241173,0.9829983704508419,0.9364475828354155,0.9883758826724606,0.9462248777838131,0.9361759913090711,0.9574144486692016,0.9918522542096686,0.9915806626833242,0.9816947311243889,0.9994024986420423,0.882944052145573,0.9433460076045628,0.9991852254209669,0.9465507876154264,0.9890277023356872,0.9916349809885932,0.9892449755567626,0.9431287343834872,0.9429657794676806,0.9804997284084737,0.9462791960890821,0.9913633894622488,0.9378055404671374,0.9936447582835416,0.9984247691472026,0.9891363389462249,0.9985877240630092,0.9464964693101575,0.9464421510048886,0.9312330255296035,0.9328625746876698,0.989516567083107,0.9462248777838131,0.9462248777838131,0.9464964693101575,0.9985334057577404,0.9470396523628463,0.997827267789245,0.9413905486148832
ENSOANT00000005620,0.9596958174904943,0.9587180879956545,0.9306898424769148,0.9349809885931559,0.9667571971754482,0.9349809885931559,0.9586094513851168,0.9586094513851168,1.0,0.9583378598587724,0.956328082563824,0.9610537751222162,0.9489951113525258,0.9582292232482347,0.9349809885931559,0.9349809885931559,0.9300923411189571,0.9667571971754482,0.9667028788701792,0.951548071700163,0.958500814774579,0.915752308527974,0.9366105377512222,0.9582835415535035,0.9349809885931559,0.9591526344378055,0.9523085279739272,0.9593699076588811,0.9423139598044541,0.9359587180879957,0.948017381857686,0.9349809885931559,0.9666485605649103,0.9476371537208039,0.9585551330798479,0.958120586637697,0.9597501357957632,0.9582292232482347,0.9349809885931559,0.9349809885931559,0.9542096686583379,0.9525801195002715,0.9596414991852255,0.9349809885931559,0.9349809885931559,0.9348180336773493,0.9582292232482347,0.938403041825095,0.9574144486692016,0.9714285714285714
ENSPTET00000029704,0.989082020640956,0.9876154263986964,0.8980445410103205,0.9461705594785442,0.9907115697990223,0.9463878326996198,0.9984790874524715,0.9984790874524715,0.9583378598587724,1.0,0.9290602933188484,0.9827267789244976,0.9360130363932645,0.989082020640956,0.9463878326996198,0.9362846279196089,0.9573601303639326,0.9907115697990223,0.9907658881042911,0.9824008690928843,0.9985334057577404,0.882944052145573,0.9432916892992939,0.9986420423682781,0.9461705594785442,0.9887561108093428,0.990874524714829,0.9892992938620315,0.942802824551874,0.9429114611624118,0.9807170016295491,0.9464421510048886,0.9907658881042911,0.9377512221618686,0.993481803367735,0.9991852254209669,0.9889190657251494,0.9993481803367735,0.9461162411732754,0.9460619228680065,0.9309614340032591,0.9326996197718631,0.9892449755567626,0.9463878326996198,0.9463878326996198,0.9458989679521999,0.9992938620315046,0.9466594242259642,0.9985334057577404,0.9415535035306899
