,FBtr0087011,FBtr0335519,FBtr0300958,FBtr0087012,FBtr0087009,FBtr0273341,FBtr0302611,FBtr0273340,FBtr0303165,FBtr0302727,FBtr0302726,FBtr0302725,FBtr0087010,FBtr0113378,FBtr0302724
FBtr0087011,1.0,0.14321806410863736,0.7565135007105637,0.9406284541291647,0.8162008526764567,0.6513500710563714,0.6971419548397284,0.8678351492183799,0.16406126638244123,0.1503237012474341,0.2569082583293858,0.16406126638244123,0.8351492183799147,0.9095215537659876,0.16406126638244123
FBtr0335519,0.14321806410863736,1.0,0.3867045633980736,0.13358597820937945,0.32701721143218065,0.31612190115269223,0.3770724774988157,0.14763934943944412,0.9621032685930838,0.9483657034580767,0.8806252960682142,0.9621032685930838,0.13232275382914893,0.13532291173219646,0.9621032685930838
FBtr0300958,0.7565135007105637,0.3867045633980736,1.0,0.6971419548397284,0.5727143533870204,0.4078635717669351,0.9406284541291647,0.6243486499289437,0.40754776567187745,0.39381020053687044,0.500394757618822,0.40754776567187745,0.5916627190904784,0.6660350544765514,0.40754776567187745
FBtr0087012,0.9406284541291647,0.13358597820937945,0.6971419548397284,1.0,0.7568293068056213,0.5919785251855361,0.7565135007105637,0.8084636033475446,0.15442918048318333,0.1406916153481762,0.2472761724301279,0.15442918048318333,0.7757776725090795,0.8501500078951524,0.15442918048318333
FBtr0087009,0.8162008526764567,0.32701721143218065,0.5727143533870204,0.7568293068056213,1.0,0.8351492183799147,0.5133428075161851,0.6840360018948366,0.34786041370598453,0.3341228485709774,0.4407074056529291,0.34786041370598453,0.6513500710563714,0.7257224064424443,0.34786041370598453
FBtr0273341,0.6513500710563714,0.31612190115269223,0.4078635717669351,0.5919785251855361,0.8351492183799147,1.0,0.34849202589609973,0.7835149218379914,0.3369651034264961,0.3232275382914891,0.3325438180956892,0.3369651034264961,0.8162008526764567,0.6960366335070267,0.3369651034264961
FBtr0302611,0.6971419548397284,0.3770724774988157,0.9406284541291647,0.7565135007105637,0.5133428075161851,0.34849202589609973,1.0,0.5649771040581083,0.39791567977261955,0.38417811463761253,0.4907626717195641,0.39791567977261955,0.5322911732196431,0.606663508605716,0.39791567977261955
FBtr0273340,0.8678351492183799,0.14763934943944412,0.6243486499289437,0.8084636033475446,0.6840360018948366,0.7835149218379914,0.5649771040581083,1.0,0.168482551713248,0.15474498657824098,0.17400915837675668,0.168482551713248,0.9673140691615348,0.9125217116690352,0.168482551713248
FBtr0303165,0.16406126638244123,0.9621032685930838,0.40754776567187745,0.15442918048318333,0.34786041370598453,0.3369651034264961,0.39791567977261955,0.168482551713248,1.0,0.9692089057318807,0.901468498342018,1.0,0.1531659561029528,0.12284857097741986,1.0
FBtr0302727,0.1503237012474341,0.9483657034580767,0.39381020053687044,0.1406916153481762,0.3341228485709774,0.3232275382914891,0.38417811463761253,0.15474498657824098,0.9692089057318807,1.0,0.8877309332070109,0.9692089057318807,0.13942839096794568,0.10911100584241273,0.9692089057318807
FBtr0302726,0.2569082583293858,0.8806252960682142,0.500394757618822,0.2472761724301279,0.4407074056529291,0.3325438180956892,0.4907626717195641,0.17400915837675668,0.901468498342018,0.8877309332070109,1.0,0.901468498342018,0.14874467077214593,0.21569556292436443,0.901468498342018
FBtr0302725,0.16406126638244123,0.9621032685930838,0.40754776567187745,0.15442918048318333,0.34786041370598453,0.3369651034264961,0.39791567977261955,0.168482551713248,1.0,0.9692089057318807,0.901468498342018,1.0,0.1531659561029528,0.12284857097741986,1.0
FBtr0087010,0.8351492183799147,0.13232275382914893,0.5916627190904784,0.7757776725090795,0.6513500710563714,0.8162008526764567,0.5322911732196431,0.9673140691615348,0.1531659561029528,0.13942839096794568,0.14874467077214593,0.1531659561029528,1.0,0.87983578083057,0.1531659561029528
FBtr0113378,0.9095215537659876,0.13532291173219646,0.6660350544765514,0.8501500078951524,0.7257224064424443,0.6960366335070267,0.606663508605716,0.9125217116690352,0.12284857097741986,0.10911100584241273,0.21569556292436443,0.12284857097741986,0.87983578083057,1.0,0.12284857097741986
FBtr0302724,0.16406126638244123,0.9621032685930838,0.40754776567187745,0.15442918048318333,0.34786041370598453,0.3369651034264961,0.39791567977261955,0.168482551713248,1.0,0.9692089057318807,0.901468498342018,1.0,0.1531659561029528,0.12284857097741986,1.0
