,ENSNPET00000021018,ENSNPET00000021038,ENSCPUT00000030245,ENSCPUT00000030241,ENSCPUT00000030240,ENSCPUT00000030242,ENSARWT00000019779,ENSAHAT00000008308,ENSNPET00000021093,ENSAOWT00000032439,ENSNPET00000021073,ENSAOWT00000032440,ENSAOWT00000032442,ENSDNVT00000007356,ENSCPUT00000030256,ENSAHAT00000008375,ENSCPUT00000030254,ENSCPUT00000030255,ENSAHAT00000008356,ENSAHAT00000008311,ENSCPGT00000028563,ENSCPGT00000028562,ENSAHAT00000008325,ENSCPGT00000028560,ENSCPUT00000030252,ENSCPUT00000030244,ENSCPGT00000028508,ENSNPET00000021089,ENSZALT00000005102
ENSNPET00000021018,1.0,0.9865853658536585,0.6531707317073171,0.7036585365853658,0.7341463414634146,0.7458536585365854,0.9187804878048781,0.9185365853658537,0.9548780487804878,0.9160975609756098,0.9741463414634146,0.8729268292682927,0.7185365853658536,0.9160975609756098,0.781219512195122,0.7458536585365854,0.824390243902439,0.7934146341463415,0.7365853658536585,0.8729268292682927,0.6324390243902439,0.6426829268292683,0.8758536585365854,0.8048780487804879,0.7239024390243902,0.6085365853658536,0.7290243902439024,0.9521951219512195,0.8087804878048781
ENSNPET00000021038,0.9865853658536585,1.0,0.6539024390243903,0.704390243902439,0.7348780487804878,0.7465853658536585,0.9195121951219513,0.9063414634146342,0.9682926829268292,0.9039024390243903,0.9865853658536585,0.8841463414634146,0.7148780487804878,0.9082926829268293,0.7819512195121952,0.7421951219512195,0.8251219512195122,0.7941463414634147,0.7373170731707317,0.8841463414634146,0.6331707317073171,0.6434146341463415,0.8721951219512195,0.805609756097561,0.7246341463414634,0.6092682926829268,0.7297560975609756,0.9646341463414634,0.8095121951219513
ENSCPUT00000030245,0.6531707317073171,0.6539024390243903,1.0,0.6178048780487805,0.6463414634146342,0.6580487804878049,0.6631707317073171,0.6321951219512195,0.6846341463414635,0.6331707317073171,0.6619512195121952,0.6470731707317073,0.7139024390243902,0.6321951219512195,0.6360975609756098,0.7358536585365854,0.7070731707317073,0.6741463414634147,0.7124390243902439,0.646829268292683,0.7065853658536585,0.6743902439024391,0.6792682926829269,0.6570731707317073,0.5768292682926829,0.95,0.6453658536585366,0.6839024390243903,0.6578048780487805
ENSCPUT00000030241,0.7036585365853658,0.704390243902439,0.6178048780487805,1.0,0.8973170731707317,0.9090243902439025,0.7141463414634146,0.6831707317073171,0.708780487804878,0.6804878048780488,0.7124390243902439,0.697560975609756,0.6721951219512196,0.6834146341463415,0.8534146341463414,0.6992682926829268,0.8185365853658536,0.785609756097561,0.6946341463414634,0.6978048780487804,0.8146341463414634,0.7907317073170732,0.7192682926829268,0.74,0.7941463414634147,0.5678048780487804,0.7709756097560976,0.7260975609756097,0.8253658536585365
ENSCPUT00000030240,0.7341463414634146,0.7348780487804878,0.6463414634146342,0.8973170731707317,1.0,0.9395121951219512,0.7446341463414634,0.7136585365853658,0.7392682926829268,0.7109756097560975,0.7429268292682927,0.7280487804878049,0.7026829268292683,0.7139024390243902,0.7507317073170732,0.7297560975609756,0.8470731707317073,0.8160975609756097,0.723170731707317,0.7282926829268292,0.7146341463414634,0.6982926829268292,0.7497560975609756,0.7704878048780488,0.6934146341463414,0.6421951219512195,0.8014634146341464,0.7565853658536585,0.7482926829268293
ENSCPUT00000030242,0.7458536585365854,0.7465853658536585,0.6580487804878049,0.9090243902439025,0.9395121951219512,1.0,0.7563414634146342,0.7253658536585366,0.7509756097560976,0.7226829268292683,0.7546341463414634,0.7758536585365854,0.714390243902439,0.7414634146341463,0.7624390243902439,0.7414634146341463,0.858780487804878,0.8278048780487804,0.7348780487804878,0.7760975609756098,0.7263414634146341,0.7241463414634146,0.7614634146341464,0.8290243902439024,0.7051219512195122,0.6080487804878049,0.813170731707317,0.7682926829268293,0.76
ENSARWT00000019779,0.9187804878048781,0.9195121951219513,0.6631707317073171,0.7141463414634146,0.7446341463414634,0.7563414634146342,1.0,0.9648780487804878,0.904390243902439,0.9621951219512195,0.9173170731707317,0.93,0.7392682926829268,0.9441463414634146,0.7846341463414634,0.7670731707317073,0.8270731707317073,0.7960975609756098,0.7653658536585366,0.9302439024390244,0.6392682926829268,0.6514634146341464,0.9234146341463415,0.8082926829268293,0.7273170731707317,0.618780487804878,0.7363414634146341,0.91,0.8078048780487805
ENSAHAT00000008308,0.9185365853658537,0.9063414634146342,0.6321951219512195,0.6831707317073171,0.7136585365853658,0.7253658536585366,0.9648780487804878,1.0,0.8824390243902439,0.9958536585365854,0.8963414634146342,0.9173170731707317,0.7202439024390244,0.9575609756097561,0.7658536585365854,0.7485365853658537,0.8082926829268293,0.7773170731707317,0.7365853658536585,0.9185365853658537,0.6085365853658536,0.6207317073170732,0.9248780487804878,0.7897560975609756,0.7085365853658536,0.5878048780487805,0.7056097560975609,0.8821951219512195,0.7839024390243903
ENSNPET00000021093,0.9548780487804878,0.9682926829268292,0.6846341463414635,0.708780487804878,0.7392682926829268,0.7509756097560976,0.904390243902439,0.8824390243902439,1.0,0.88,0.9563414634146341,0.8614634146341463,0.745609756097561,0.8831707317073171,0.7626829268292683,0.7729268292682927,0.8058536585365854,0.7748780487804878,0.7680487804878049,0.8614634146341463,0.6639024390243903,0.6741463414634147,0.878780487804878,0.7865853658536586,0.7053658536585365,0.64,0.7604878048780488,0.9739024390243902,0.7895121951219513
ENSAOWT00000032439,0.9160975609756098,0.9039024390243903,0.6331707317073171,0.6804878048780488,0.7109756097560975,0.7226829268292683,0.9621951219512195,0.9958536585365854,0.88,1.0,0.8939024390243903,0.9158536585365854,0.7180487804878048,0.9546341463414634,0.7634146341463415,0.7451219512195122,0.8058536585365854,0.7748780487804878,0.7331707317073171,0.9146341463414634,0.6058536585365853,0.6180487804878049,0.921219512195122,0.7873170731707317,0.7060975609756097,0.588780487804878,0.7029268292682926,0.8797560975609756,0.7814634146341464
ENSNPET00000021073,0.9741463414634146,0.9865853658536585,0.6619512195121952,0.7124390243902439,0.7429268292682927,0.7546341463414634,0.9173170731707317,0.8963414634146342,0.9563414634146341,0.8939024390243903,1.0,0.8921951219512195,0.7229268292682927,0.8980487804878049,0.79,0.7502439024390244,0.833170731707317,0.8021951219512196,0.7453658536585366,0.8921951219512195,0.641219512195122,0.6514634146341464,0.8802439024390244,0.8136585365853658,0.7326829268292683,0.6173170731707317,0.7378048780487805,0.9780487804878049,0.817560975609756
ENSAOWT00000032440,0.8729268292682927,0.8841463414634146,0.6470731707317073,0.697560975609756,0.7280487804878049,0.7758536585365854,0.93,0.9173170731707317,0.8614634146341463,0.9158536585365854,0.8921951219512195,1.0,0.7109756097560975,0.9075609756097561,0.7804878048780488,0.7380487804878049,0.8229268292682926,0.7919512195121952,0.7236585365853658,0.9985365853658537,0.6229268292682927,0.6480487804878049,0.8907317073170732,0.8429268292682927,0.723170731707317,0.6026829268292683,0.7221951219512195,0.8780487804878049,0.7985365853658537
ENSAOWT00000032442,0.7185365853658536,0.7148780487804878,0.7139024390243902,0.6721951219512196,0.7026829268292683,0.714390243902439,0.7392682926829268,0.7202439024390244,0.745609756097561,0.7180487804878048,0.7229268292682927,0.7109756097560975,1.0,0.6997560975609756,0.6085365853658536,0.9712195121951219,0.6795121951219513,0.6485365853658537,0.9202439024390244,0.7104878048780487,0.8170731707317073,0.7921951219512195,0.7729268292682927,0.6319512195121951,0.551219512195122,0.7160975609756097,0.6968292682926829,0.7448780487804878,0.6417073170731707
ENSDNVT00000007356,0.9160975609756098,0.9082926829268293,0.6321951219512195,0.6834146341463415,0.7139024390243902,0.7414634146341463,0.9441463414634146,0.9575609756097561,0.8831707317073171,0.9546341463414634,0.8980487804878049,0.9075609756097561,0.6997560975609756,1.0,0.7690243902439025,0.7275609756097561,0.811219512195122,0.7802439024390244,0.7246341463414634,0.9075609756097561,0.6097560975609756,0.6346341463414634,0.8863414634146342,0.8092682926829269,0.7117073170731707,0.5868292682926829,0.7068292682926829,0.881219512195122,0.786829268292683
ENSCPUT00000030256,0.781219512195122,0.7819512195121952,0.6360975609756098,0.8534146341463414,0.7507317073170732,0.7624390243902439,0.7846341463414634,0.7658536585365854,0.7626829268292683,0.7634146341463415,0.79,0.7804878048780488,0.6085365853658536,0.7690243902439025,1.0,0.635609756097561,0.8602439024390244,0.8273170731707317,0.6207317073170732,0.7804878048780488,0.7746341463414634,0.7565853658536585,0.7541463414634146,0.8353658536585366,0.9407317073170731,0.5860975609756097,0.7368292682926829,0.7773170731707317,0.8992682926829269
ENSAHAT00000008375,0.7458536585365854,0.7421951219512195,0.7358536585365854,0.6992682926829268,0.7297560975609756,0.7414634146341463,0.7670731707317073,0.7485365853658537,0.7729268292682927,0.7451219512195122,0.7502439024390244,0.7380487804878049,0.9712195121951219,0.7275609756097561,0.635609756097561,1.0,0.7065853658536585,0.675609756097561,0.9485365853658536,0.738780487804878,0.8441463414634146,0.8192682926829268,0.801219512195122,0.6590243902439025,0.5782926829268292,0.7380487804878049,0.7239024390243902,0.7721951219512195,0.6690243902439025
ENSCPUT00000030254,0.824390243902439,0.8251219512195122,0.7070731707317073,0.8185365853658536,0.8470731707317073,0.858780487804878,0.8270731707317073,0.8082926829268293,0.8058536585365854,0.8058536585365854,0.833170731707317,0.8229268292682926,0.6795121951219513,0.811219512195122,0.8602439024390244,0.7065853658536585,1.0,0.9236585365853659,0.7019512195121951,0.8229268292682926,0.6914634146341463,0.6751219512195122,0.844390243902439,0.8768292682926829,0.8009756097560976,0.6570731707317073,0.7782926829268293,0.8204878048780487,0.8368292682926829
ENSCPUT00000030255,0.7934146341463415,0.7941463414634147,0.6741463414634147,0.785609756097561,0.8160975609756097,0.8278048780487804,0.7960975609756098,0.7773170731707317,0.7748780487804878,0.7748780487804878,0.8021951219512196,0.7919512195121952,0.6485365853658537,0.7802439024390244,0.8273170731707317,0.675609756097561,0.9236585365853659,1.0,0.6690243902439025,0.7919512195121952,0.6604878048780488,0.6441463414634147,0.8134146341463414,0.8458536585365853,0.77,0.6241463414634146,0.7473170731707317,0.7895121951219513,0.8039024390243903
ENSAHAT00000008356,0.7365853658536585,0.7373170731707317,0.7124390243902439,0.6946341463414634,0.723170731707317,0.7348780487804878,0.7653658536585366,0.7365853658536585,0.7680487804878049,0.7331707317073171,0.7453658536585366,0.7236585365853658,0.9202439024390244,0.7246341463414634,0.6207317073170732,0.9485365853658536,0.7019512195121951,0.6690243902439025,1.0,0.724390243902439,0.818780487804878,0.8021951219512196,0.8009756097560976,0.6419512195121951,0.5614634146341464,0.7146341463414634,0.7068292682926829,0.7673170731707317,0.6539024390243903
ENSAHAT00000008311,0.8729268292682927,0.8841463414634146,0.646829268292683,0.6978048780487804,0.7282926829268292,0.7760975609756098,0.9302439024390244,0.9185365853658537,0.8614634146341463,0.9146341463414634,0.8921951219512195,0.9985365853658537,0.7104878048780487,0.9075609756097561,0.7804878048780488,0.738780487804878,0.8229268292682926,0.7919512195121952,0.724390243902439,1.0,0.6231707317073171,0.6482926829268293,0.8917073170731707,0.8426829268292683,0.723170731707317,0.6024390243902439,0.7224390243902439,0.8780487804878049,0.7985365853658537
ENSCPGT00000028563,0.6324390243902439,0.6331707317073171,0.7065853658536585,0.8146341463414634,0.7146341463414634,0.7263414634146341,0.6392682926829268,0.6085365853658536,0.6639024390243903,0.6058536585365853,0.641219512195122,0.6229268292682927,0.8170731707317073,0.6097560975609756,0.7746341463414634,0.8441463414634146,0.6914634146341463,0.6604878048780488,0.818780487804878,0.6231707317073171,1.0,0.931219512195122,0.661219512195122,0.6475609756097561,0.7173170731707317,0.708780487804878,0.7114634146341463,0.6631707317073171,0.7434146341463415
ENSCPGT00000028562,0.6426829268292683,0.6434146341463415,0.6743902439024391,0.7907317073170732,0.6982926829268292,0.7241463414634146,0.6514634146341464,0.6207317073170732,0.6741463414634147,0.6180487804878049,0.6514634146341464,0.6480487804878049,0.7921951219512195,0.6346341463414634,0.7565853658536585,0.8192682926829268,0.6751219512195122,0.6441463414634147,0.8021951219512196,0.6482926829268293,0.931219512195122,1.0,0.6446341463414634,0.6753658536585366,0.6992682926829268,0.6765853658536586,0.7251219512195122,0.6734146341463415,0.748780487804878
ENSAHAT00000008325,0.8758536585365854,0.8721951219512195,0.6792682926829269,0.7192682926829268,0.7497560975609756,0.7614634146341464,0.9234146341463415,0.9248780487804878,0.878780487804878,0.921219512195122,0.8802439024390244,0.8907317073170732,0.7729268292682927,0.8863414634146342,0.7541463414634146,0.801219512195122,0.844390243902439,0.8134146341463414,0.8009756097560976,0.8917073170731707,0.661219512195122,0.6446341463414634,1.0,0.7775609756097561,0.6968292682926829,0.6348780487804878,0.7219512195121951,0.8765853658536585,0.7726829268292683
ENSCPGT00000028560,0.8048780487804879,0.805609756097561,0.6570731707317073,0.74,0.7704878048780488,0.8290243902439024,0.8082926829268293,0.7897560975609756,0.7865853658536586,0.7873170731707317,0.8136585365853658,0.8429268292682927,0.6319512195121951,0.8092682926829269,0.8353658536585366,0.6590243902439025,0.8768292682926829,0.8458536585365853,0.6419512195121951,0.8426829268292683,0.6475609756097561,0.6753658536585366,0.7775609756097561,1.0,0.7780487804878049,0.6075609756097561,0.764390243902439,0.801219512195122,0.8163414634146341
