	ENSLAFT00000029524	ENSVURT00010020709	ENSPCIT00000064398	ENSPCIT00000029171	ENSPCIT00000029170	ENSVURT00010020661	ENSSHAT00000020294	ENSPCAT00000004783	ENSEBUT00000010705	ENSMODT00000070261	ENSMODT00000021640	ENSVURT00010020680	ENSVURT00010020769	ENSCPOT00000015184	ENSVURT00010020644	ENSPCIT00000029168	ENSPCIT00000029169	ENSCAPT00000018093	ENSCLAT00000004201	ENSETET00000008121	ENSVURT00010020697	ENSPCIT00000061318	ENSEBUT00000008210	ENSVURT00010020753
ENSLAFT00000029524	1.0	0.6480727044813538	0.4432779692886242	0.3715136320902539	0.4240050141021623	0.6874020683171421	0.6689125665935444	0.7762456910059542	0.6179880915073644	0.6884989031651519	0.6739266687558759	0.6676590410529615	0.3621121905358822	0.7541523033531808	0.6643685365089314	0.6595111250391726	0.3616421184581635	0.7284550297712316	0.7560325916640551	0.7843936070197429	0.6822312754622375	0.5316515198997179	0.6468191789407709	0.3616421184581635
ENSVURT00010020709	0.6480727044813538	1.0	0.7328423691632717	0.3329677217173299	0.7135694139768097	0.9473519272955186	0.9269821372610468	0.6056095267941084	0.5808523973675964	0.915543716703228	0.9296458790347852	0.974146035725478	0.3235662801629583	0.8005327483547477	0.9703854591037292	0.94907552491382	0.32309620808523976	0.6153243497336258	0.8025697273581949	0.7279849576935129	0.9595738013162018	0.8212159197743654	0.6226888122845503	0.32309620808523976
ENSPCIT00000064398	0.4432779692886242	0.7328423691632717	1.0	0.5250705108116578	0.980727044813538	0.7358194923221558	0.7281416483860859	0.4020683171419618	0.33187088686932004	0.7162331557505485	0.7306486994672516	0.7582262613600752	0.5103415857098088	0.600438733939204	0.7585396427452209	0.7759323096208085	0.5098715136320903	0.3948605452836101	0.6031024757129426	0.5261673456596678	0.7439674083359449	0.9116264493889062	0.3748041366342839	0.504544030084613
ENSPCIT00000029171	0.3715136320902539	0.3329677217173299	0.5250705108116578	1.0	0.5443434659981197	0.3339078658727672	0.3113444061422752	0.3306173613287371	0.6474459417110624	0.3292071450955813	0.3146349106863052	0.3071137574428079	0.9636477593230962	0.3437793795048574	0.31087433406455656	0.3010028204324663	0.9634910686305234	0.3541209652146662	0.3437793795048574	0.3296772171732999	0.32168599185208396	0.43669696020056414	0.6497963020996553	0.9578502036979004
ENSPCIT00000029170	0.4240050141021623	0.7135694139768097	0.980727044813538	0.5443434659981197	1.0	0.7165465371356942	0.708868693199624	0.3827953619554998	0.31259793168285804	0.6969602005640865	0.7113757442807898	0.7389533061736133	0.529301159511125	0.5811657787527421	0.739266687558759	0.7566593544343466	0.5291444688185521	0.37558759009714815	0.5838295205264807	0.506894390473206	0.7246944531494829	0.8923534942024444	0.3555311814478219	0.5235036038859292
ENSVURT00010020661	0.6874020683171421	0.9473519272955186	0.7358194923221558	0.3339078658727672	0.7165465371356942	1.0	0.9269821372610468	0.6460357254779067	0.575524913820119	0.9144468818552178	0.9285490441867752	0.9732058915700408	0.3245064243183955	0.8068003760576622	0.9769664681917894	0.9492322156063928	0.32403635224067684	0.6035725477906613	0.8085239736759636	0.732528987778126	0.9586336571607648	0.8241930429332498	0.6187715449702288	0.32403635224067684
ENSSHAT00000020294	0.6689125665935444	0.9269821372610468	0.7281416483860859	0.3113444061422752	0.708868693199624	0.9269821372610468	1.0	0.6277029144468819	0.5576621748668129	0.934503290504544	0.9486054528361016	0.9518959573801316	0.3019429645879035	0.823879661548104	0.949388906298966	0.9443748041366344	0.30147289251018483	0.619711689125666	0.8252898777812598	0.7486681291131306	0.9379504857411468	0.8165151989971796	0.601535568787214	0.30147289251018483
ENSPCAT00000004783	0.7762456910059542	0.6056095267941084	0.4020683171419618	0.3306173613287371	0.3827953619554998	0.6460357254779067	0.6277029144468819	1.0	0.5515512378564713	0.6212785960513946	0.6336571607646506	0.6262926982137261	0.32121591977436537	0.7069884048887496	0.6230021936696961	0.6183014728925101	0.3207458476966468	0.7895643998746474	0.7102789094327797	0.7085553118144782	0.6137574428078972	0.4904418677530555	0.6220620495142588	0.3207458476966468
ENSEBUT00000010705	0.6179880915073644	0.5808523973675964	0.33187088686932004	0.6474459417110624	0.31259793168285804	0.575524913820119	0.5576621748668129	0.5515512378564713	1.0	0.5770918207458478	0.5625195863365716	0.5549984330930743	0.6380445001566907	0.5899404575368223	0.5524913820119085	0.5481040426198683	0.6375744280789721	0.5752115324349734	0.590253838921968	0.5747414603572548	0.5695706675023504	0.42024443748041374	0.8329677217173299	0.6375744280789721
ENSMODT00000070261	0.6884989031651519	0.915543716703228	0.7162331557505485	0.3292071450955813	0.6969602005640865	0.9144468818552178	0.934503290504544	0.6212785960513946	0.5770918207458478	1.0	0.985427765590724	0.9404575368223128	0.31980570354120963	0.8182387966154809	0.9366969602005641	0.9324663115010968	0.3193356314634911	0.6161078031964902	0.8207458476966468	0.7489815104982764	0.9550297712315888	0.8046067063616421	0.6034158570980884	0.3193356314634911
ENSMODT00000021640	0.6739266687558759	0.9296458790347852	0.7306486994672516	0.3146349106863052	0.7113757442807898	0.9285490441867752	0.9486054528361016	0.6336571607646506	0.5625195863365716	0.985427765590724	1.0	0.9545596991538704	0.3052334691319336	0.8301472892510184	0.9507991225321216	0.9468818552178	0.30476339705421496	0.6280162958320276	0.8324976496396114	0.7522720150423065	0.9404575368223128	0.8190222500783454	0.6041993105609527	0.30476339705421496
ENSVURT00010020680	0.6676590410529615	0.974146035725478	0.7582262613600752	0.3071137574428079	0.7389533061736133	0.9732058915700408	0.9518959573801316	0.6262926982137261	0.5549984330930743	0.9404575368223128	0.9545596991538704	1.0	0.2977123158884363	0.8215293011595112	0.9962394233782512	0.9744594171106236	0.2972422438107176	0.6183014728925101	0.8237229708555311	0.7488248198057036	0.985427765590724	0.8465998119711691	0.5968348480100282	0.2972422438107176
ENSVURT00010020769	0.3621121905358822	0.3235662801629583	0.5103415857098088	0.9636477593230962	0.529301159511125	0.3245064243183955	0.3019429645879035	0.32121591977436537	0.6380445001566907	0.31980570354120963	0.3052334691319336	0.2977123158884363	1.0	0.33437793795048576	0.30147289251018483	0.2916013788780947	0.9880915073644624	0.34471952366029457	0.33437793795048576	0.3202757756189283	0.3122845502977123	0.42447508617988094	0.6403948605452836	0.994202444374804
ENSCPOT00000015184	0.7541523033531808	0.8005327483547477	0.600438733939204	0.3437793795048574	0.5811657787527421	0.8068003760576622	0.823879661548104	0.7069884048887496	0.5899404575368223	0.8182387966154809	0.8301472892510184	0.8215293011595112	0.33437793795048576	1.0	0.8185521780006267	0.8166718896897525	0.3339078658727672	0.7583829520526479	0.976339705421498	0.8282670009401442	0.8094641178314008	0.6888122845502977	0.6360075211532435	0.3339078658727672
ENSVURT00010020644	0.6643685365089314	0.9703854591037292	0.7585396427452209	0.31087433406455656	0.739266687558759	0.9769664681917894	0.949388906298966	0.6230021936696961	0.5524913820119085	0.9366969602005641	0.9507991225321216	0.9962394233782512	0.30147289251018483	0.8185521780006267	1.0	0.971952366029458	0.3010028204324663	0.6153243497336258	0.8204324663115011	0.7453776245691006	0.9816671889689752	0.8469131933563147	0.5957380131620181	0.3010028204324663
ENSPCIT00000029168	0.6595111250391726	0.94907552491382	0.7759323096208085	0.3010028204324663	0.7566593544343466	0.9492322156063928	0.9443748041366344	0.6183014728925101	0.5481040426198683	0.9324663115010968	0.9468818552178	0.9744594171106236	0.2916013788780947	0.8166718896897525	0.971952366029458	1.0	0.291131306800376	0.6110937010341586	0.8193356314634911	0.7424005014102162	0.9602005640864932	0.8643058602319023	0.5910372923848324	0.291131306800376
ENSPCIT00000029169	0.3616421184581635	0.32309620808523976	0.5098715136320903	0.9634910686305234	0.5291444688185521	0.32403635224067684	0.30147289251018483	0.3207458476966468	0.6375744280789721	0.3193356314634911	0.30476339705421496	0.2972422438107176	0.9880915073644624	0.3339078658727672	0.3010028204324663	0.291131306800376	1.0	0.34424945158257597	0.3339078658727672	0.31980570354120963	0.3118144782199937	0.42682544656847377	0.6399247884675651	0.9938890629896584
ENSCAPT00000018093	0.7284550297712316	0.6153243497336258	0.3948605452836101	0.3541209652146662	0.37558759009714815	0.6035725477906613	0.619711689125666	0.7895643998746474	0.5752115324349734	0.6161078031964902	0.6280162958320276	0.6183014728925101	0.34471952366029457	0.7583829520526479	0.6153243497336258	0.6110937010341586	0.34424945158257597	1.0	0.7420871200250705	0.7021309934189909	0.6062362895643999	0.4832340958947039	0.6476026324036352	0.34424945158257597
ENSCLAT00000004201	0.7560325916640551	0.8025697273581949	0.6031024757129426	0.3437793795048574	0.5838295205264807	0.8085239736759636	0.8252898777812598	0.7102789094327797	0.590253838921968	0.8207458476966468	0.8324976496396114	0.8237229708555311	0.33437793795048576	0.976339705421498	0.8204324663115011	0.8193356314634911	0.3339078658727672	0.7420871200250705	1.0	0.8321842682544657	0.8118144782199938	0.6914760263240364	0.6353807583829519	0.3339078658727672
ENSETET00000008121	0.7843936070197429	0.7279849576935129	0.5261673456596678	0.3296772171732999	0.506894390473206	0.732528987778126	0.7486681291131306	0.7085553118144782	0.5747414603572548	0.7489815104982764	0.7522720150423065	0.7488248198057036	0.3202757756189283	0.8282670009401442	0.7453776245691006	0.7424005014102162	0.31980570354120963	0.7021309934189909	0.8321842682544657	1.0	0.7455343152616735	0.6145408962707615	0.6167345659667816	0.31980570354120963
ENSVURT00010020697	0.6822312754622375	0.9595738013162018	0.7439674083359449	0.32168599185208396	0.7246944531494829	0.9586336571607648	0.9379504857411468	0.6137574428078972	0.5695706675023504	0.9550297712315888	0.9404575368223128	0.985427765590724	0.3122845502977123	0.8094641178314008	0.9816671889689752	0.9602005640864932	0.3118144782199937	0.6062362895643999	0.8118144782199938	0.7455343152616735	1.0	0.8323409589470385	0.5960513945471639	0.3118144782199937
ENSPCIT00000061318	0.5316515198997179	0.8212159197743654	0.9116264493889062	0.43669696020056414	0.8923534942024444	0.8241930429332498	0.8165151989971796	0.4904418677530555	0.42024443748041374	0.8046067063616421	0.8190222500783454	0.8465998119711691	0.42447508617988094	0.6888122845502977	0.8469131933563147	0.8643058602319023	0.42682544656847377	0.4832340958947039	0.6914760263240364	0.6145408962707615	0.8323409589470385	1.0	0.4631776872453777	0.4240050141021623
ENSEBUT00000008210	0.6468191789407709	0.6226888122845503	0.3748041366342839	0.6497963020996553	0.3555311814478219	0.6187715449702288	0.601535568787214	0.6220620495142588	0.8329677217173299	0.6034158570980884	0.6041993105609527	0.5968348480100282	0.6403948605452836	0.6360075211532435	0.5957380131620181	0.5910372923848324	0.6399247884675651	0.6476026324036352	0.6353807583829519	0.6167345659667816	0.5960513945471639	0.4631776872453777	1.0	0.6399247884675651
ENSVURT00010020753	0.3616421184581635	0.32309620808523976	0.504544030084613	0.9578502036979004	0.5235036038859292	0.32403635224067684	0.30147289251018483	0.3207458476966468	0.6375744280789721	0.3193356314634911	0.30476339705421496	0.2972422438107176	0.994202444374804	0.3339078658727672	0.3010028204324663	0.291131306800376	0.9938890629896584	0.34424945158257597	0.3339078658727672	0.31980570354120963	0.3118144782199937	0.4240050141021623	0.6399247884675651	1.0
