	ENSCCNT00000037011	ENSNSUT00000027452	ENSNMET00000020317	ENSGALT00000056316	ENSCJPT00005017435	ENSNMET00000020318	ENSNMET00000020319	ENSVURT00010025493	ENSPCIT00000026018	ENSNSUT00000027868	ENSCCNT00000037278	ENSPVIT00000014698	ENSNSUT00000027867	ENSCJPT00005017434	ENSNSUT00000027827	ENSMODT00000073730	ENSNSUT00000027828	ENSCCNT00000037168	ENSPCIT00000026022	ENSSHAT00000009920	ENSNSUT00000027786	ENSGALT00000078523	ENSPVIT00000013818	ENSNSUT00000027776
ENSCCNT00000037011	1.0	0.9665786694825764	0.9530095036958818	0.9527983104540656	0.9688489968321014	0.945036958817318	0.9687961985216472	0.980675818373812	0.9746040126715944	0.9636219640971488	0.977296726504752	0.9525871172122492	0.9636219640971488	0.9531151003167898	0.9645723336853219	0.980675818373812	0.9653643083421328	0.9746040126715944	0.9740232312565998	0.9802534318901795	0.9526927138331572	0.968585005279831	0.94350580781415	0.9530095036958818
ENSNSUT00000027452	0.9665786694825764	1.0	0.9465153115100317	0.9459345300950368	0.9581837381203802	0.9404963041182682	0.9585005279831046	0.9677930306230201	0.9600316789862724	0.9846884899683209	0.9588173178458288	0.95	0.9872228088701162	0.9461457233368532	0.975765575501584	0.9667370644139388	0.9765575501583951	0.9491024287222808	0.9606652587117211	0.9674234424498416	0.96441393875396	0.95791974656811	0.9434002111932418	0.9656282998944034
ENSNMET00000020317	0.9530095036958818	0.9465153115100317	1.0	0.9972544878563886	0.9801478352692714	0.9908130939809926	0.9835269271383316	0.9561774023231256	0.9470960929250264	0.9397571277719112	0.9325765575501584	0.9667370644139388	0.9397571277719112	0.9965153115100316	0.9407074973600844	0.9555966209081308	0.9414994720168954	0.9298838437170012	0.9569693769799368	0.9562302006335798	0.9342133051742344	0.9808870116156284	0.9619852164730728	0.9340549102428722
ENSGALT00000056316	0.9527983104540656	0.9459345300950368	0.9972544878563886	1.0	0.980728616684266	0.9883843717001056	0.9808870116156284	0.9562829989440338	0.9474656810982048	0.9392819429778247	0.93220696937698	0.9662618796198522	0.9392819429778247	0.9970960929250264	0.9401795142555438	0.9554382259767688	0.9409714889123548	0.9295142555438226	0.9572861668426609	0.956388595564942	0.9336853220696938	0.9835269271383316	0.961351636747624	0.9335269271383316
ENSCJPT00005017435	0.9688489968321014	0.9581837381203802	0.9801478352692714	0.980728616684266	1.0	0.9715417106652589	0.9965681098204856	0.972650475184794	0.9635691657866948	0.9552798310454066	0.948257655755016	0.9510031678986272	0.9552798310454066	0.9835269271383316	0.9561774023231256	0.9714361140443506	0.9569693769799368	0.9455649419218584	0.9733368532206971	0.9727560718057022	0.9447201689545934	0.9971488912354805	0.9493136219640972	0.9445617740232312
ENSNMET00000020318	0.945036958817318	0.9404963041182682	0.9908130939809926	0.9883843717001056	0.9715417106652589	1.0	0.9743400211193242	0.9486272439281944	0.9394931362196408	0.9342133051742344	0.9246040126715944	0.9586589229144667	0.9342133051742344	0.987909186906019	0.933104540654699	0.9481520591341076	0.93389651531151	0.9219112988384373	0.9493664202745512	0.9488384371700106	0.926610348468849	0.9720168954593452	0.9539070749736008	0.9264519535374868
ENSNMET00000020319	0.9687961985216472	0.9585005279831046	0.9835269271383316	0.9808870116156284	0.9965681098204856	0.9743400211193242	1.0	0.9720696937697992	0.962935586061246	0.9555438225976768	0.9483632523759241	0.9516367476240759	0.9555438225976768	0.9801478352692714	0.95649419218585	0.9714889123548046	0.9572861668426609	0.9456705385427666	0.9728088701161562	0.9721224920802536	0.945036958817318	0.9973600844772968	0.950052798310454	0.9448785638859556
ENSVURT00010025493	0.980675818373812	0.9677930306230201	0.9561774023231256	0.9562829989440338	0.972650475184794	0.9486272439281944	0.9720696937697992	1.0	0.9883843717001056	0.9649947201689546	0.9612988384371701	0.9581309398099258	0.9649947201689546	0.9568109820485744	0.966050686378036	0.9905491024287224	0.9668426610348468	0.9586061246040126	0.9903379091869059	0.9961985216473072	0.9546462513199576	0.9721752903907076	0.9448785638859556	0.9544878563885956
ENSPCIT00000026018	0.9746040126715944	0.9600316789862724	0.9470960929250264	0.9474656810982048	0.9635691657866948	0.9394931362196408	0.962935586061246	0.9883843717001056	1.0	0.9590813093980992	0.9599788806758184	0.9497360084477297	0.9572861668426609	0.9477824709609292	0.9591341077085532	0.9815733896515312	0.9599260823653644	0.9572861668426609	0.9831045406546992	0.987170010559662	0.9460929250263992	0.9633051742344244	0.9369588173178458	0.947571277719113
ENSNSUT00000027868	0.9636219640971488	0.9846884899683209	0.9397571277719112	0.9392819429778247	0.9552798310454066	0.9342133051742344	0.9555438225976768	0.9649947201689546	0.9590813093980992	1.0	0.9626715945089755	0.9432418162618796	0.9974656810982048	0.9394403379091868	0.9811510031678986	0.9638331573389652	0.9819429778247096	0.9538542766631468	0.95791974656811	0.9646251319957762	0.9668426610348468	0.9550686378035904	0.9383315733896516	0.9692185850052798
ENSCCNT00000037278	0.977296726504752	0.9588173178458288	0.9325765575501584	0.93220696937698	0.948257655755016	0.9246040126715944	0.9483632523759241	0.9612988384371701	0.9599788806758184	0.9626715945089755	1.0	0.9336853220696938	0.9621964097148892	0.9325237592397044	0.9569165786694824	0.9599788806758184	0.9577085533262936	0.98558606124604	0.9546462513199576	0.9609292502639916	0.9449313621964096	0.9479936642027456	0.9316789862724392	0.9453537486800424
ENSPVIT00000014698	0.9525871172122492	0.95	0.9667370644139388	0.9662618796198522	0.9510031678986272	0.9586589229144667	0.9516367476240759	0.9581309398099258	0.9497360084477297	0.9432418162618796	0.9336853220696938	1.0	0.9432418162618796	0.966050686378036	0.944297782470961	0.9559134107708552	0.945089757127772	0.9309926082365364	0.9534846884899684	0.9583949313621964	0.9378035902851108	0.9511615628299894	0.9609820485744456	0.9376451953537488
ENSNSUT00000027867	0.9636219640971488	0.9872228088701162	0.9397571277719112	0.9392819429778247	0.9552798310454066	0.9342133051742344	0.9555438225976768	0.9649947201689546	0.9572861668426609	0.9974656810982048	0.9621964097148892	0.9432418162618796	1.0	0.9394403379091868	0.9799894403379092	0.9638331573389652	0.9807814149947202	0.9524815205913412	0.95791974656811	0.9646251319957762	0.9668426610348468	0.9550686378035904	0.9383315733896516	0.9680570221752904
ENSCJPT00005017434	0.9531151003167898	0.9461457233368532	0.9965153115100316	0.9970960929250264	0.9835269271383316	0.987909186906019	0.9801478352692714	0.9568109820485744	0.9477824709609292	0.9394403379091868	0.9325237592397044	0.966050686378036	0.9394403379091868	1.0	0.940337909186906	0.9555966209081308	0.941129883843717	0.929831045406547	0.9575501583949314	0.9569165786694824	0.933843717001056	0.980728616684266	0.9612460401267159	0.9336853220696938
ENSNSUT00000027827	0.9645723336853219	0.975765575501584	0.9407074973600844	0.9401795142555438	0.9561774023231256	0.933104540654699	0.95649419218585	0.966050686378036	0.9591341077085532	0.9811510031678986	0.9569165786694824	0.944297782470961	0.9799894403379092	0.940337909186906	1.0	0.9648891235480463	0.995089757127772	0.9542238648363252	0.9589757127771912	0.9656810982048576	0.9680570221752904	0.9559662090813094	0.9393875395987328	0.982365364308342
ENSMODT00000073730	0.980675818373812	0.9667370644139388	0.9555966209081308	0.9554382259767688	0.9714361140443506	0.9481520591341076	0.9714889123548046	0.9905491024287224	0.9815733896515312	0.9638331573389652	0.9599788806758184	0.9559134107708552	0.9638331573389652	0.9555966209081308	0.9648891235480463	1.0	0.9656810982048576	0.9572861668426609	0.9857444561774024	0.9907602956705386	0.9539070749736008	0.9713305174234425	0.9442449841605068	0.953326293558606
ENSNSUT00000027828	0.9653643083421328	0.9765575501583951	0.9414994720168954	0.9409714889123548	0.9569693769799368	0.93389651531151	0.9572861668426609	0.9668426610348468	0.9599260823653644	0.9819429778247096	0.9577085533262936	0.945089757127772	0.9807814149947202	0.941129883843717	0.995089757127772	0.9656810982048576	1.0	0.9550158394931362	0.959767687434002	0.9664730728616684	0.9688489968321014	0.9567581837381204	0.9401795142555438	0.9831573389651532
ENSCCNT00000037168	0.9746040126715944	0.9491024287222808	0.9298838437170012	0.9295142555438226	0.9455649419218584	0.9219112988384373	0.9456705385427666	0.9586061246040126	0.9572861668426609	0.9538542766631468	0.98558606124604	0.9309926082365364	0.9524815205913412	0.929831045406547	0.9542238648363252	0.9572861668426609	0.9550158394931362	1.0	0.9519535374868004	0.9582365364308342	0.9422386483632524	0.9453009503695882	0.928986272439282	0.9426610348468848
ENSPCIT00000026022	0.9740232312565998	0.9606652587117211	0.9569693769799368	0.9572861668426609	0.9733368532206971	0.9493664202745512	0.9728088701161562	0.9903379091869059	0.9831045406546992	0.95791974656811	0.9546462513199576	0.9534846884899684	0.95791974656811	0.9575501583949314	0.9589757127771912	0.9857444561774024	0.959767687434002	0.9519535374868004	1.0	0.9890707497360084	0.947571277719113	0.9731256599788808	0.9472544878563884	0.9474128827877508
ENSSHAT00000009920	0.9802534318901795	0.9674234424498416	0.9562302006335798	0.956388595564942	0.9727560718057022	0.9488384371700106	0.9721224920802536	0.9961985216473072	0.987170010559662	0.9646251319957762	0.9609292502639916	0.9583949313621964	0.9646251319957762	0.9569165786694824	0.9656810982048576	0.9907602956705386	0.9664730728616684	0.9582365364308342	0.9890707497360084	1.0	0.9542766631467792	0.9722808870116156	0.9453009503695882	0.9541182682154172
ENSNSUT00000027786	0.9526927138331572	0.96441393875396	0.9342133051742344	0.9336853220696938	0.9447201689545934	0.926610348468849	0.945036958817318	0.9546462513199576	0.9460929250263992	0.9668426610348468	0.9449313621964096	0.9378035902851108	0.9668426610348468	0.933843717001056	0.9680570221752904	0.9539070749736008	0.9688489968321014	0.9422386483632524	0.947571277719113	0.9542766631467792	1.0	0.9445089757127773	0.9345828933474128	0.9784054910242872
ENSGALT00000078523	0.968585005279831	0.95791974656811	0.9808870116156284	0.9835269271383316	0.9971488912354805	0.9720168954593452	0.9973600844772968	0.9721752903907076	0.9633051742344244	0.9550686378035904	0.9479936642027456	0.9511615628299894	0.9550686378035904	0.980728616684266	0.9559662090813094	0.9713305174234425	0.9567581837381204	0.9453009503695882	0.9731256599788808	0.9722808870116156	0.9445089757127773	1.0	0.9494720168954592	0.9443505807814151
ENSPVIT00000013818	0.94350580781415	0.9434002111932418	0.9619852164730728	0.961351636747624	0.9493136219640972	0.9539070749736008	0.950052798310454	0.9448785638859556	0.9369588173178458	0.9383315733896516	0.9316789862724392	0.9609820485744456	0.9383315733896516	0.9612460401267159	0.9393875395987328	0.9442449841605068	0.9401795142555438	0.928986272439282	0.9472544878563884	0.9453009503695882	0.9345828933474128	0.9494720168954592	1.0	0.9327349524815206
ENSNSUT00000027776	0.9530095036958818	0.9656282998944034	0.9340549102428722	0.9335269271383316	0.9445617740232312	0.9264519535374868	0.9448785638859556	0.9544878563885956	0.947571277719113	0.9692185850052798	0.9453537486800424	0.9376451953537488	0.9680570221752904	0.9336853220696938	0.982365364308342	0.953326293558606	0.9831573389651532	0.9426610348468848	0.9474128827877508	0.9541182682154172	0.9784054910242872	0.9443505807814151	0.9327349524815206	1.0
