,ENSCSET00000010788,ENSGAFT00000026303,ENSMAMT00000012260,ENSHCOT00000006720,ENSMAMT00000012247,ENSPRET00000025042,ENSBSLT00000030173,ENSCVAT00000001326,ENSPFOT00000000132,ENSXMAT00000001593,ENSCVAT00000001322,ENSPLAT00000016826,ENSCSET00000010781,ENSLBET00000011453,ENSKMAT00000019382,ENSPMET00000033367,ENSHCOT00000006712,ENSXMAT00000028505,ENSXCOT00000021608,ENSFHET00000008658,ENSBSLT00000030145
ENSCSET00000010788,1.0,0.8256564786913474,0.6474386569091691,0.6306500215238915,0.6594920361601377,0.8747309513560052,0.6487300904003444,0.813172621609987,0.871717606543263,0.8278088678433061,0.8536375376668102,0.8364184244511408,0.9806284976323719,0.6405510116229014,0.8235040895393887,0.8712871287128713,0.6310804993542832,0.8583727938011192,0.7572105036590615,0.8136030994403788,0.6138613861386139
ENSGAFT00000026303,0.8256564786913474,1.0,0.7120103314679294,0.6724063710718898,0.7249246663796814,0.9233749461902712,0.7064141196728368,0.9268187688334051,0.9173482565647869,0.9810589754627637,0.8803271631510977,0.9728798966853207,0.8303917348256564,0.6891950064571675,0.9104606112785192,0.9173482565647869,0.690055962117951,0.9332759362892811,0.7959535083943177,0.9259578131726216,0.6715454154111064
ENSMAMT00000012260,0.6474386569091691,0.7120103314679294,1.0,0.8476108480413259,0.9814894532931554,0.6633663366336634,0.8790357296599225,0.7012483857081361,0.6620749031424882,0.7089969866551873,0.6547567800258287,0.7128712871287128,0.6599225139905295,0.8596642272922944,0.7137322427894963,0.6616444253120964,0.8562204046491606,0.6637968144640551,0.5501506672406371,0.7034007748600947,0.8450279810589755
ENSHCOT00000006720,0.6306500215238915,0.6724063710718898,0.8476108480413259,1.0,0.8493327593628928,0.6332328885062419,0.8342660352991821,0.6681015927679724,0.625053809728799,0.6724063710718898,0.6216099870856651,0.6762806715454154,0.6284976323719328,0.8342660352991821,0.6749892380542402,0.6272061988807577,0.9702970297029703,0.6465777012483858,0.5445544554455446,0.6711149375807146,0.7993973310374516
ENSMAMT00000012247,0.6594920361601377,0.7249246663796814,0.9814894532931554,0.8493327593628928,1.0,0.6788635385277658,0.8889367197589324,0.7154541541110633,0.6775721050365906,0.7244941885492897,0.6689625484287559,0.7283684890228154,0.6719758932414981,0.8755919070167887,0.7300904003443822,0.6771416272061989,0.8687042617305208,0.6792940163581576,0.5587602238484718,0.717606543263022,0.8549289711579854
ENSPRET00000025042,0.8747309513560052,0.9233749461902712,0.6633663366336634,0.6332328885062419,0.6788635385277658,1.0,0.6637968144640551,0.8811881188118812,0.972449418854929,0.9259578131726216,0.9233749461902712,0.936719758932415,0.8773138183383555,0.6439948342660353,0.865260439087387,0.9733103745157125,0.6500215238915196,0.9393026259147654,0.8239345673697804,0.8820490744726647,0.6289281102023245
ENSBSLT00000030173,0.6487300904003444,0.7064141196728368,0.8790357296599225,0.8342660352991821,0.8889367197589324,0.6637968144640551,1.0,0.7003874300473526,0.6612139474817047,0.7089969866551873,0.6538958243650452,0.7111493758071459,0.6599225139905295,0.8592337494619027,0.7102884201463625,0.6612139474817047,0.8527765820060267,0.6637968144640551,0.5398191993112355,0.7008179078777443,0.9651312957382695
ENSCVAT00000001326,0.813172621609987,0.9268187688334051,0.7012483857081361,0.6681015927679724,0.7154541541110633,0.8811881188118812,0.7003874300473526,1.0,0.879896685320706,0.9281102023245803,0.9535083943176926,0.9324149806284976,0.8179078777442962,0.6823073611708997,0.8975462763667671,0.878174773999139,0.6853207059836418,0.8820490744726647,0.7529057253551442,0.9405940594059405,0.665518725785622
ENSPFOT00000000132,0.871717606543263,0.9173482565647869,0.6620749031424882,0.625053809728799,0.6775721050365906,0.972449418854929,0.6612139474817047,0.879896685320706,1.0,0.9216530348687043,0.9229444683598794,0.9436074042186827,0.8747309513560052,0.6392595781317262,0.8643994834266036,0.9956952216960826,0.6427034007748601,0.934997847610848,0.8179078777442962,0.8803271631510977,0.6263452432199742
ENSXMAT00000001593,0.8278088678433061,0.9810589754627637,0.7089969866551873,0.6724063710718898,0.7244941885492897,0.9259578131726216,0.7089969866551873,0.9281102023245803,0.9216530348687043,1.0,0.8816185966422729,0.977184674989238,0.8325441239776151,0.6904864399483427,0.9087386999569522,0.9225139905294877,0.6896254842875592,0.9509255273353422,0.8062849763237193,0.9289711579853638,0.6741282823934568
ENSCVAT00000001322,0.8536375376668102,0.8803271631510977,0.6547567800258287,0.6216099870856651,0.6689625484287559,0.9233749461902712,0.6538958243650452,0.9535083943176926,0.9229444683598794,0.8816185966422729,1.0,0.8859233749461902,0.8583727938011192,0.6358157554885924,0.8510546706844597,0.9212225570383126,0.6388291003013344,0.8936719758932415,0.7821782178217822,0.8941024537236333,0.6190271201033147
ENSPLAT00000016826,0.8364184244511408,0.9728798966853207,0.7128712871287128,0.6762806715454154,0.7283684890228154,0.936719758932415,0.7111493758071459,0.9324149806284976,0.9436074042186827,0.977184674989238,0.8859233749461902,1.0,0.839431769263883,0.690055962117951,0.91562634524322,0.9401635815755489,0.6939302625914765,0.930262591476539,0.7959535083943177,0.9315540249677141,0.6762806715454154
ENSCSET00000010781,0.9806284976323719,0.8303917348256564,0.6599225139905295,0.6284976323719328,0.6719758932414981,0.8773138183383555,0.6599225139905295,0.8179078777442962,0.8747309513560052,0.8325441239776151,0.8583727938011192,0.839431769263883,1.0,0.6517434352130865,0.8351269909599656,0.8743004735256135,0.6435643564356436,0.844167025398192,0.7430047352561343,0.8196297890658631,0.625053809728799
ENSLBET00000011453,0.6405510116229014,0.6891950064571675,0.8596642272922944,0.8342660352991821,0.8755919070167887,0.6439948342660353,0.8592337494619027,0.6823073611708997,0.6392595781317262,0.6904864399483427,0.6358157554885924,0.690055962117951,0.6517434352130865,1.0,0.6973740852346104,0.6392595781317262,0.8532070598364184,0.6470081790787774,0.5303486870426173,0.6792940163581576,0.8243650452001722
ENSKMAT00000019382,0.8235040895393887,0.9104606112785192,0.7137322427894963,0.6749892380542402,0.7300904003443822,0.865260439087387,0.7102884201463625,0.8975462763667671,0.8643994834266036,0.9087386999569522,0.8510546706844597,0.91562634524322,0.8351269909599656,0.6973740852346104,1.0,0.8635385277658201,0.6943607404218682,0.8635385277658201,0.7507533362031855,0.8941024537236333,0.6754197158846319
ENSPMET00000033367,0.8712871287128713,0.9173482565647869,0.6616444253120964,0.6272061988807577,0.6771416272061989,0.9733103745157125,0.6612139474817047,0.878174773999139,0.9956952216960826,0.9225139905294877,0.9212225570383126,0.9401635815755489,0.8743004735256135,0.6392595781317262,0.8635385277658201,1.0,0.6448557899268188,0.9354283254412398,0.8183383555746879,0.879896685320706,0.6263452432199742
ENSHCOT00000006712,0.6310804993542832,0.690055962117951,0.8562204046491606,0.9702970297029703,0.8687042617305208,0.6500215238915196,0.8527765820060267,0.6853207059836418,0.6427034007748601,0.6896254842875592,0.6388291003013344,0.6939302625914765,0.6435643564356436,0.8532070598364184,0.6943607404218682,0.6448557899268188,1.0,0.6452862677572105,0.5329315540249677,0.688334050796384,0.8179078777442962
ENSXMAT00000028505,0.8583727938011192,0.9332759362892811,0.6637968144640551,0.6465777012483858,0.6792940163581576,0.9393026259147654,0.6637968144640551,0.8820490744726647,0.934997847610848,0.9509255273353422,0.8936719758932415,0.930262591476539,0.844167025398192,0.6470081790787774,0.8635385277658201,0.9354283254412398,0.6452862677572105,1.0,0.8428755919070168,0.8829100301334482,0.6289281102023245
ENSXCOT00000021608,0.7572105036590615,0.7959535083943177,0.5501506672406371,0.5445544554455446,0.5587602238484718,0.8239345673697804,0.5398191993112355,0.7529057253551442,0.8179078777442962,0.8062849763237193,0.7821782178217822,0.7959535083943177,0.7430047352561343,0.5303486870426173,0.7507533362031855,0.8183383555746879,0.5329315540249677,0.8428755919070168,1.0,0.7546276366767112,0.504950495049505
ENSFHET00000008658,0.8136030994403788,0.9259578131726216,0.7034007748600947,0.6711149375807146,0.717606543263022,0.8820490744726647,0.7008179078777443,0.9405940594059405,0.8803271631510977,0.9289711579853638,0.8941024537236333,0.9315540249677141,0.8196297890658631,0.6792940163581576,0.8941024537236333,0.879896685320706,0.688334050796384,0.8829100301334482,0.7546276366767112,1.0,0.6659492036160137
ENSBSLT00000030145,0.6138613861386139,0.6715454154111064,0.8450279810589755,0.7993973310374516,0.8549289711579854,0.6289281102023245,0.9651312957382695,0.665518725785622,0.6263452432199742,0.6741282823934568,0.6190271201033147,0.6762806715454154,0.625053809728799,0.8243650452001722,0.6754197158846319,0.6263452432199742,0.8179078777442962,0.6289281102023245,0.504950495049505,0.6659492036160137,1.0
