	ENSBSLT00000051508	ENSCVAT00000007527	ENSPRET00000023147	ENSFHET00000013380	ENSCSET00000009235	ENSPLAT00000028674	ENSFHET00000013390	ENSPLAT00000032149	ENSGWIT00000013070	ENSGWIT00000013071	ENSPRET00000023153	ENSFHET00000013401	ENSGWIT00000013068	ENSXMAT00000037708	ENSORLT00000039387	ENSPFOT00000009724	ENSGAFT00000025119	ENSMALT00000017948	ENSPFOT00000022436	ENSXMAT00000021100	ENSFHET00000013376	ENSXCOT00000002065	ENSPMET00000012308	ENSKMAT00000005765	ENSKMAT00000005746	ENSGAFT00000025121	ENSMALT00000017935	ENSPMET00000012292	ENSMALT00000017917	ENSPMET00000012299
ENSBSLT00000051508	1.0	0.9914628951180028	0.9931328278094912	0.988105989605521	0.991343614211468	0.9928431456079068	0.9931669080685012	0.9911050523983982	0.9896055210019596	0.9853284484962086	0.9927749850898868	0.9928090653488968	0.9908494504558236	0.9930135469029564	0.9888387151742352	0.9928431456079068	0.9926045837948368	0.9917866575785976	0.9896396012609696	0.9926557041833518	0.9922978614637472	0.9918548180966176	0.9931839481980064	0.990406407088694	0.9909176109738436	0.9929624265144416	0.9938825935077108	0.9907812899378036	0.9933713896225612	0.9928261054784016
ENSCVAT00000007527	0.9914628951180028	1.0	0.9962852517679134	0.9912243333049332	0.993490670529096	0.9960126096958336	0.9962852517679134	0.9962341313793984	0.9876118258498764	0.9823464258328364	0.9959274090483088	0.9959274090483088	0.991479935247508	0.9962000511203886	0.990236005793644	0.9960296498253388	0.9959103689188038	0.994547158558405	0.9885831132316606	0.995842208400784	0.9954162051631592	0.9905768083837436	0.9963874925449432	0.992348981852262	0.9928601857374116	0.9962682116384084	0.994547158558405	0.9939848342847406	0.9940359546732556	0.9960296498253388
ENSPRET00000023147	0.9931328278094912	0.9962852517679134	1.0	0.9929965067734516	0.993388429752066	0.999062792877226	0.9980574252364318	0.9963193320269234	0.98929879867087	0.9840504387833348	0.9994717559853454	0.9975291812217773	0.9931157876799864	0.9991991139132658	0.9916503365425576	0.999096873136236	0.9986708698986112	0.9940529948027604	0.991207293175428	0.9986708698986112	0.9970179773366278	0.9932009883275112	0.9996251171508904	0.9938314731191956	0.99449603816989	0.9991991139132658	0.9963193320269234	0.9970520575956378	0.9956377268467241	0.999096873136236
ENSFHET00000013380	0.988105989605521	0.9912243333049332	0.9929965067734516	1.0	0.9882934310300758	0.9934395501405809	0.9949390815370196	0.9898781630740392	0.9841015591718496	0.9788531992843146	0.9933373093635512	0.9952969242566244	0.9886342336201756	0.9930305870324616	0.9865382976910624	0.9934395501405809	0.993388429752066	0.9888557553037404	0.9850217261651188	0.9933373093635512	0.9938996336372156	0.987151742353242	0.9930987475504812	0.9897077617789896	0.9896055210019596	0.9930646672914716	0.9911220925279032	0.9905256879952288	0.991241373434438	0.9934395501405809
ENSCSET00000009235	0.991343614211468	0.993490670529096	0.993388429752066	0.9882934310300758	1.0	0.9930987475504812	0.993354349493056	0.9925705035358268	0.9875777455908664	0.9823464258328364	0.9930305870324616	0.9929965067734516	0.991394734599983	0.9933373093635512	0.9889239158217602	0.9931157876799864	0.9929453863849366	0.9943767572633552	0.9862656556189828	0.9929794666439464	0.9924853028883021	0.9879355883104712	0.9934565902700859	0.9907131294197836	0.9912243333049332	0.9933032291045412	0.9940700349322656	0.9910539320098832	0.993558831047116	0.9930987475504812
ENSPLAT00000028674	0.9928431456079068	0.9960126096958336	0.999062792877226	0.9934395501405809	0.9930987475504812	1.0	0.9976314219988072	0.9963534122859332	0.9889579960807702	0.983743716452245	0.9995910368918804	0.9981426258839567	0.9935758711766208	0.9987049501576212	0.991343614211468	0.99986367896396	0.9992161540427708	0.9937803527306808	0.9910028116213684	0.9991991139132658	0.996762375394053	0.9928772258669166	0.9993013546902956	0.9944449177813752	0.9941722757092952	0.9987049501576212	0.9958762886597938	0.9968986964300928	0.9961830109908836	0.99982959870495
ENSFHET00000013390	0.9931669080685012	0.9962852517679134	0.9980574252364318	0.9949390815370196	0.993354349493056	0.9976314219988072	1.0	0.9949390815370196	0.98916247763483	0.9839141177472948	0.9975291812217773	0.9994717559853454	0.9929283462554316	0.9980915054954418	0.9915992161540428	0.9976314219988072	0.9975973417397972	0.9939166737667208	0.9900826446280993	0.9975632614807872	0.9989605521001959	0.9922126608162222	0.9981596660134616	0.9940018744142456	0.99466643946494	0.9981255857544518	0.9961830109908836	0.9955866064582092	0.995501405810684	0.9976314219988072
ENSPLAT00000032149	0.9911050523983982	0.9962341313793984	0.9963193320269234	0.9898781630740392	0.9925705035358268	0.9963534122859332	0.9949390815370196	1.0	0.9863167760074976	0.9820056232427368	0.9959614893073188	0.9945812388174151	0.9901508051461192	0.9959955695663288	0.9886683138791856	0.9962170912498935	0.995603646587714	0.9938996336372156	0.9894010394478998	0.9956377268467241	0.9940700349322656	0.991343614211468	0.9965408537104882	0.9909687313623584	0.991479935247508	0.9959614893073188	0.9932180284570162	0.9941381954502854	0.9927068245718668	0.9961830109908836
ENSGWIT00000013070	0.9896055210019596	0.9876118258498764	0.98929879867087	0.9841015591718496	0.9875777455908664	0.9889579960807702	0.98916247763483	0.9863167760074976	1.0	0.9939507540257306	0.9889409559512652	0.9888046349152254	0.9939507540257306	0.98926471841186	0.985771491863338	0.9889409559512652	0.9889068756922552	0.9874755048138366	0.9918888983556275	0.9889068756922552	0.9882934310300758	0.9865553378205676	0.9893158388003748	0.9866575785975974	0.9871687824827468	0.98926471841186	0.9895714407429496	0.986913180540172	0.9890602368578	0.9889579960807702
ENSGWIT00000013071	0.9853284484962086	0.9823464258328364	0.9840504387833348	0.9788531992843146	0.9823464258328364	0.983743716452245	0.9839141177472948	0.9820056232427368	0.9939507540257306	1.0	0.9836925960637299	0.9835562750276902	0.9882763909005708	0.9840504387833348	0.980489051716793	0.9837096361932349	0.9836755559342252	0.9822782653148164	0.9912243333049332	0.9836925960637299	0.9830450711425408	0.985890772769873	0.9840845190423448	0.9813751384510522	0.9818863423362018	0.9840333986538298	0.9843742012439296	0.981681860782142	0.98386299735878	0.98372667632274
