,ENSCHAT00000019288,ENSCVAT00000004685,ENSDCDT00000053812,ENSPFOT00000004547,ENSCVAT00000004077,ENSCVAT00000004392,ENSGAFT00000026050,ENSCVAT00000004612,ENSKMAT00000025471,ENSEEET00000032308,ENSXMAT00000012399,ENSCVAT00000004708,ENSDCDT00000053853,ENSKMAT00000025442,ENSDCDT00000055787,ENSCHAT00000019507,ENSEEET00000032279,ENSCVAT00000004272,ENSEEET00000032404,ENSDCDT00000055721
ENSCHAT00000019288,1.0,0.6745200698080279,0.9288830715532286,0.8590750436300174,0.6884816753926701,0.6697207678883071,0.6609947643979057,0.6173647469458988,0.8385689354275742,0.7076788830715532,0.8577661431064573,0.631762652705061,0.8438045375218151,0.8603839441535777,0.8472949389179756,0.9267015706806283,0.7783595113438045,0.7041884816753927,0.7233856893542757,0.9284467713787086
ENSCVAT00000004685,0.6745200698080279,1.0,0.6889179755671903,0.775305410122164,0.9681500872600349,0.9851657940663177,0.6819371727748691,0.9380453752181501,0.7364746945898778,0.7857766143106457,0.7770506108202443,0.9192844677137871,0.6431064572425829,0.7617801047120419,0.6470331588132635,0.6732111692844677,0.8154450261780105,0.9035776614310645,0.7386561954624782,0.6889179755671903
ENSDCDT00000053812,0.9288830715532286,0.6889179755671903,1.0,0.8743455497382199,0.7033158813263525,0.6832460732984293,0.6775741710296684,0.6308900523560209,0.8516579406631762,0.7155322862129145,0.8730366492146597,0.6452879581151832,0.9083769633507853,0.8765270506108203,0.9118673647469459,0.8883071553228621,0.7879581151832461,0.7190226876090751,0.7334205933682374,0.9995636998254799
ENSPFOT00000004547,0.8590750436300174,0.775305410122164,0.8743455497382199,1.0,0.7931937172774869,0.7709424083769634,0.7700698080279232,0.7185863874345549,0.9397905759162304,0.7630890052356021,0.9930191972076788,0.7329842931937173,0.7905759162303665,0.9655322862129145,0.794066317626527,0.8202443280977313,0.8363874345549738,0.8089005235602095,0.7591623036649214,0.8739092495636999
ENSCVAT00000004077,0.6884816753926701,0.9681500872600349,0.7033158813263525,0.7931937172774869,1.0,0.9637870855148342,0.6583769633507853,0.9245200698080279,0.7539267015706806,0.7582897033158813,0.7949389179755671,0.8952879581151832,0.6195462478184991,0.7792321116928447,0.6234729493891797,0.6496509598603839,0.831151832460733,0.9223385689354275,0.7150959860383944,0.7033158813263525
ENSCVAT00000004392,0.6697207678883071,0.9851657940663177,0.6832460732984293,0.7709424083769634,0.9637870855148342,1.0,0.675392670157068,0.9284467713787086,0.7321116928446771,0.775305410122164,0.7726876090750436,0.9096858638743456,0.6365619546247818,0.7574171029668412,0.6404886561954625,0.6666666666666666,0.8106457242582897,0.8992146596858639,0.7321116928446771,0.6832460732984293
ENSGAFT00000026050,0.6609947643979057,0.6819371727748691,0.6775741710296684,0.7700698080279232,0.6583769633507853,0.675392670157068,1.0,0.6230366492146597,0.7238219895287958,0.6003490401396161,0.7709424083769634,0.650087260034904,0.6801919720767888,0.7495636998254799,0.6841186736474695,0.7081151832460733,0.6356893542757417,0.6740837696335078,0.6470331588132635,0.6775741710296684
ENSCVAT00000004612,0.6173647469458988,0.9380453752181501,0.6308900523560209,0.7185863874345549,0.9245200698080279,0.9284467713787086,0.6230366492146597,1.0,0.6797556719022687,0.7421465968586387,0.7203315881326352,0.9367364746945899,0.5842059336823735,0.7050610820244329,0.5881326352530541,0.6143106457242583,0.7582897033158813,0.8468586387434555,0.6797556719022687,0.6308900523560209
ENSKMAT00000025471,0.8385689354275742,0.7364746945898778,0.8516579406631762,0.9397905759162304,0.7539267015706806,0.7321116928446771,0.7238219895287958,0.6797556719022687,1.0,0.7342931937172775,0.93760907504363,0.694153577661431,0.768760907504363,0.9729493891797557,0.7722513089005235,0.7979930191972077,0.8071553228621291,0.7696335078534031,0.7308027923211169,0.8512216404886562
ENSEEET00000032308,0.7076788830715532,0.7857766143106457,0.7155322862129145,0.7630890052356021,0.7582897033158813,0.775305410122164,0.6003490401396161,0.7421465968586387,0.7342931937172775,1.0,0.7613438045375218,0.756544502617801,0.6692844677137871,0.7587260034904014,0.6727748691099477,0.7037521815008726,0.9219022687609075,0.7739965095986039,0.8608202443280978,0.7150959860383944
ENSXMAT00000012399,0.8577661431064573,0.7770506108202443,0.8730366492146597,0.9930191972076788,0.7949389179755671,0.7726876090750436,0.7709424083769634,0.7203315881326352,0.93760907504363,0.7613438045375218,1.0,0.7347294938917975,0.7892670157068062,0.9633507853403142,0.7927574171029669,0.818935427574171,0.8346422338568935,0.8106457242582897,0.7574171029668412,0.8726003490401396
ENSCVAT00000004708,0.631762652705061,0.9192844677137871,0.6452879581151832,0.7329842931937173,0.8952879581151832,0.9096858638743456,0.650087260034904,0.9367364746945899,0.694153577661431,0.756544502617801,0.7347294938917975,1.0,0.5986038394415357,0.7194589877835951,0.6025305410122164,0.6287085514834206,0.7726876090750436,0.8612565445026178,0.694153577661431,0.6452879581151832
ENSDCDT00000053853,0.8438045375218151,0.6431064572425829,0.9083769633507853,0.7905759162303665,0.6195462478184991,0.6365619546247818,0.6801919720767888,0.5842059336823735,0.768760907504363,0.6692844677137871,0.7892670157068062,0.5986038394415357,1.0,0.793630017452007,0.9764397905759162,0.8909249563699826,0.7046247818499127,0.6352530541012217,0.7360383944153578,0.9079406631762653
ENSKMAT00000025442,0.8603839441535777,0.7617801047120419,0.8765270506108203,0.9655322862129145,0.7792321116928447,0.7574171029668412,0.7495636998254799,0.7050610820244329,0.9729493891797557,0.7587260034904014,0.9633507853403142,0.7194589877835951,0.793630017452007,1.0,0.7971204188481675,0.8224258289703316,0.8315881326352531,0.7949389179755671,0.7552356020942408,0.8760907504363001
ENSDCDT00000055787,0.8472949389179756,0.6470331588132635,0.9118673647469459,0.794066317626527,0.6234729493891797,0.6404886561954625,0.6841186736474695,0.5881326352530541,0.7722513089005235,0.6727748691099477,0.7927574171029669,0.6025305410122164,0.9764397905759162,0.7971204188481675,1.0,0.8944153577661431,0.7081151832460733,0.6391797556719022,0.7395287958115183,0.912303664921466
ENSCHAT00000019507,0.9267015706806283,0.6732111692844677,0.8883071553228621,0.8202443280977313,0.6496509598603839,0.6666666666666666,0.7081151832460733,0.6143106457242583,0.7979930191972077,0.7037521815008726,0.818935427574171,0.6287085514834206,0.8909249563699826,0.8224258289703316,0.8944153577661431,1.0,0.7390924956369983,0.6653577661431065,0.7705061082024433,0.8878708551483421
ENSEEET00000032279,0.7783595113438045,0.8154450261780105,0.7879581151832461,0.8363874345549738,0.831151832460733,0.8106457242582897,0.6356893542757417,0.7582897033158813,0.8071553228621291,0.9219022687609075,0.8346422338568935,0.7726876090750436,0.7046247818499127,0.8315881326352531,0.7081151832460733,0.7390924956369983,1.0,0.8468586387434555,0.8673647469458988,0.787521815008726
ENSCVAT00000004272,0.7041884816753927,0.9035776614310645,0.7190226876090751,0.8089005235602095,0.9223385689354275,0.8992146596858639,0.6740837696335078,0.8468586387434555,0.7696335078534031,0.7739965095986039,0.8106457242582897,0.8612565445026178,0.6352530541012217,0.7949389179755671,0.6391797556719022,0.6653577661431065,0.8468586387434555,1.0,0.7308027923211169,0.7190226876090751
ENSEEET00000032404,0.7233856893542757,0.7386561954624782,0.7334205933682374,0.7591623036649214,0.7150959860383944,0.7321116928446771,0.6470331588132635,0.6797556719022687,0.7308027923211169,0.8608202443280978,0.7574171029668412,0.694153577661431,0.7360383944153578,0.7552356020942408,0.7395287958115183,0.7705061082024433,0.8673647469458988,0.7308027923211169,1.0,0.7329842931937173
ENSDCDT00000055721,0.9284467713787086,0.6889179755671903,0.9995636998254799,0.8739092495636999,0.7033158813263525,0.6832460732984293,0.6775741710296684,0.6308900523560209,0.8512216404886562,0.7150959860383944,0.8726003490401396,0.6452879581151832,0.9079406631762653,0.8760907504363001,0.912303664921466,0.8878708551483421,0.787521815008726,0.7190226876090751,0.7329842931937173,1.0
