	ENSOCUT00000015670	ENSMEUT00000007203	ENSPCIT00000037525	ENSPCIT00000037524	ENSLAFT00000007371	ENSPPYT00000016261	ENSOPRT00000004470	ENSOCUT00000020933	ENSVURT00010032229	ENSNLET00000007375	ENSMMUT00000001529	ENSSHAT00000017386	ENSSHAT00000017385	ENSMNET00000059138	ENSMFAT00000023577	ENSPPAT00000008379	ENSTGET00000021954	ENSOGAT00000015480	ENSCATT00000045632	ENSPANT00000017356	ENSCSAT00000014892	ENST00000334681	ENSPCOT00000015159	ENSPTRT00000027652	ENSPSMT00000035634	ENSMODT00000014104	ENSETET00000010873	ENSMICT00000073074	ENST00000396169	ENSMLET00000040663	ENSMLET00000040661	ENST00000434608
ENSOCUT00000015670	1.0	0.8299039780521262	0.7805212620027435	0.7805212620027435	0.9300411522633744	0.9451303155006858	0.9314128943758574	0.6241426611796982	0.7791495198902606	0.9506172839506172	0.9478737997256516	0.7585733882030178	0.7750342935528121	0.9478737997256516	0.9478737997256516	0.9478737997256516	0.9451303155006858	0.9410150891632372	0.9478737997256516	0.9465020576131687	0.9410150891632372	0.9506172839506172	0.953360768175583	0.9478737997256516	0.9437585733882029	0.7613168724279835	0.8861454046639232	0.9451303155006858	0.9506172839506172	0.5802469135802469	0.5761316872427984	0.9506172839506172
ENSMEUT00000007203	0.8299039780521262	1.0	0.9080932784636488	0.9080932784636488	0.8326474622770919	0.8299039780521262	0.8285322359396433	0.5061728395061729	0.9039780521262004	0.8326474622770919	0.8340192043895748	0.8710562414266118	0.8888888888888888	0.8340192043895748	0.8340192043895748	0.8353909465020576	0.8340192043895748	0.8367626886145405	0.8340192043895748	0.8326474622770919	0.8326474622770919	0.8326474622770919	0.8326474622770919	0.8353909465020576	0.8353909465020576	0.8559670781893004	0.8038408779149521	0.8395061728395061	0.8326474622770919	0.5185185185185185	0.51440329218107	0.8326474622770919
ENSPCIT00000037525	0.7805212620027435	0.9080932784636488	1.0	1.0	0.7818930041152263	0.7777777777777778	0.7777777777777778	0.4499314128943759	0.9876543209876544	0.7805212620027435	0.7846364883401921	0.9492455418381344	0.9670781893004116	0.7846364883401921	0.7846364883401921	0.7832647462277091	0.7846364883401921	0.7860082304526749	0.7846364883401921	0.7832647462277091	0.7832647462277091	0.7805212620027435	0.7805212620027435	0.7832647462277091	0.7846364883401921	0.9286694101508915	0.7544581618655692	0.7873799725651578	0.7805212620027435	0.4636488340192044	0.4595336076817558	0.7805212620027435
ENSPCIT00000037524	0.7805212620027435	0.9080932784636488	1.0	1.0	0.7818930041152263	0.7777777777777778	0.7777777777777778	0.4499314128943759	0.9876543209876544	0.7805212620027435	0.7846364883401921	0.9492455418381344	0.9670781893004116	0.7846364883401921	0.7846364883401921	0.7832647462277091	0.7846364883401921	0.7860082304526749	0.7846364883401921	0.7832647462277091	0.7832647462277091	0.7805212620027435	0.7805212620027435	0.7832647462277091	0.7846364883401921	0.9286694101508915	0.7544581618655692	0.7873799725651578	0.7805212620027435	0.4636488340192044	0.4595336076817558	0.7805212620027435
ENSLAFT00000007371	0.9300411522633744	0.8326474622770919	0.7818930041152263	0.7818930041152263	1.0	0.9382716049382716	0.9149519890260632	0.5747599451303155	0.7832647462277091	0.9437585733882029	0.9451303155006858	0.7572016460905351	0.7750342935528121	0.9451303155006858	0.9451303155006858	0.9382716049382716	0.9451303155006858	0.9382716049382716	0.9451303155006858	0.9437585733882029	0.9410150891632372	0.9410150891632372	0.9492455418381344	0.9382716049382716	0.9437585733882029	0.7681755829903978	0.9094650205761317	0.9437585733882029	0.9410150891632372	0.5775034293552812	0.5733882030178327	0.9410150891632372
ENSPPYT00000016261	0.9451303155006858	0.8299039780521262	0.7777777777777778	0.7777777777777778	0.9382716049382716	1.0	0.9231824417009602	0.5912208504801097	0.7777777777777778	0.99039780521262	0.9849108367626886	0.7572016460905351	0.7750342935528121	0.9849108367626886	0.9849108367626886	0.9862825788751716	0.9821673525377228	0.9465020576131687	0.9849108367626886	0.9835390946502056	0.9753086419753086	0.9890260631001372	0.9588477366255144	0.9862825788751716	0.9561042524005487	0.7585733882030178	0.8984910836762688	0.9561042524005487	0.9890260631001372	0.5994513031550068	0.5953360768175583	0.9890260631001372
ENSOPRT00000004470	0.9314128943758574	0.8285322359396433	0.7777777777777778	0.7777777777777778	0.9149519890260632	0.9231824417009602	1.0	0.5733882030178327	0.7764060356652949	0.9272976680384089	0.9286694101508915	0.7558299039780522	0.7722908093278463	0.9286694101508915	0.9286694101508915	0.925925925925926	0.9286694101508915	0.9286694101508915	0.9286694101508915	0.9272976680384089	0.9218106995884774	0.9245541838134432	0.934156378600823	0.925925925925926	0.9272976680384089	0.7599451303155007	0.8984910836762688	0.9300411522633744	0.9245541838134432	0.5651577503429356	0.5610425240054869	0.9245541838134432
ENSOCUT00000020933	0.6241426611796982	0.5061728395061729	0.4499314128943759	0.4499314128943759	0.5747599451303155	0.5912208504801097	0.5733882030178327	1.0	0.44718792866941015	0.5939643347050755	0.5898491083676269	0.4279835390946503	0.4444444444444444	0.5898491083676269	0.5898491083676269	0.5939643347050755	0.5871056241426612	0.5829903978052127	0.5898491083676269	0.5898491083676269	0.5829903978052127	0.5939643347050755	0.5939643347050755	0.5939643347050755	0.5857338820301783	0.4348422496570645	0.551440329218107	0.5857338820301783	0.5939643347050755	0.2222222222222222	0.21810699588477367	0.5939643347050755
ENSVURT00010032229	0.7791495198902606	0.9039780521262004	0.9876543209876544	0.9876543209876544	0.7832647462277091	0.7777777777777778	0.7764060356652949	0.44718792866941015	1.0	0.7805212620027435	0.7846364883401921	0.9451303155006858	0.9629629629629628	0.7846364883401921	0.7846364883401921	0.7832647462277091	0.7846364883401921	0.7846364883401921	0.7846364883401921	0.7832647462277091	0.7832647462277091	0.7805212620027435	0.7791495198902606	0.7832647462277091	0.7832647462277091	0.925925925925926	0.7503429355281207	0.7887517146776406	0.7805212620027435	0.4636488340192044	0.4595336076817558	0.7805212620027435
ENSNLET00000007375	0.9506172839506172	0.8326474622770919	0.7805212620027435	0.7805212620027435	0.9437585733882029	0.99039780521262	0.9272976680384089	0.5939643347050755	0.7805212620027435	1.0	0.9862825788751716	0.7599451303155007	0.7777777777777778	0.9862825788751716	0.9862825788751716	0.99039780521262	0.9835390946502056	0.9519890260631	0.9862825788751716	0.9849108367626886	0.9794238683127572	0.9931412894375856	0.9643347050754458	0.99039780521262	0.96159122085048	0.7640603566529492	0.8998628257887518	0.96159122085048	0.9931412894375856	0.6021947873799726	0.5980795610425239	0.9931412894375856
