Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0009)   P(D|M,rr[2]=0.0446)   P(D|M,rr[3]=0.4283)   P(D|M,rr[4]=3.5262)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
3      0.053287        0.053287              0.053287              0.053287              0.053287              1                     
4      0.04404         0.04404               0.04404               0.04404               0.04404               1                     
5      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
6      0.041977        0.041977              0.041977              0.041977              0.041977              1                     
7      0.069147        0.069147              0.069147              0.069147              0.069147              1                     
8      0.053287        0.053287              0.053287              0.053287              0.053287              1                     
9      0.079066        0.079066              0.079066              0.079066              0.079066              1                     
10     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
11     0.022951        0.022951              0.022951              0.022951              0.022951              1                     
12     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
13     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
14     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
15     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
16     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
17     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
18     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
19     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
20     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
21     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
22     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
23     0.00192637      4.58439e-06           0.000216017           0.00181432            0.00567056            2.69707               
24     0.0011722       1.87758e-06           8.90216e-05           0.000789685           0.0038082             2.93693               
25     0.000442909     3.53143e-07           1.6959e-05            0.000167882           0.00158644            3.1986                
26     0.00408083      8.15332e-06           0.000385201           0.003313              0.012617              2.81352               
27     0.000314948     2.64323e-07           1.2706e-05            0.000126262           0.00112056            3.17986               
28     0.00408083      8.15332e-06           0.000385201           0.003313              0.012617              2.81352               
29     0.00192637      4.58439e-06           0.000216017           0.00181432            0.00567056            2.69707               
30     4.83817e-05     1.24986e-08           6.24514e-07           8.18285e-06           0.000184707           3.38374               
31     0.00200603      3.47098e-06           0.000164482           0.00145105            0.00640511            2.89309               
32     0.000656604     5.11098e-07           2.47188e-05           0.000256244           0.00234494            3.1905                
33     0.000542605     2.93745e-07           1.45536e-05           0.000175499           0.00198007            3.25188               
34     0.017439        0.0223472             0.0219846             0.0190542             0.0063699             0.45334               
35     0.00339185      7.30157e-06           0.000344855           0.00295427            0.010261              2.76124               
36     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
37     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
38     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
39     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
40     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
41     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
42     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
43     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
44     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
45     0.022951        0.022951              0.022951              0.022951              0.022951              1                     
46     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
47     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
48     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
49     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
50     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
51     0.00166176      2.87931e-06           0.000136646           0.00121821            0.00528932            2.88534               
52     0.00339185      7.30157e-06           0.000344855           0.00295427            0.010261              2.76124               
53     0.00166176      2.87931e-06           0.000136646           0.00121821            0.00528932            2.88534               
54     0.0455804       0.0559252             0.0551917             0.0492291             0.0219755             0.554443              
55     0.0390277       0.0440341             0.0437604             0.0414317             0.0268845             0.733688              
56     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
57     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
58     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
59     0.0390277       0.0440341             0.0437604             0.0414317             0.0268845             0.733688              
60     0.000282676     4.00623e-07           1.90553e-05           0.000173545           0.000937702           2.99079               
61     0.000876244     1.30987e-06           6.2233e-05            0.000561384           0.00288005            2.96688               
62     0.000273369     1.17591e-07           5.77126e-06           6.70657e-05           0.00102052            3.31744               
63     0.0498868       0.0573278             0.056897              0.0532669             0.0320553             0.693756              
64     0.00161442      3.61042e-06           0.000170353           0.00144728            0.00483642            2.73808               
65     0.000230586     9.72254e-08           4.81602e-06           5.87227e-05           0.000858707           3.31041               
66     0.0410947       0.053266              0.052292              0.0445499             0.0142708             0.436692              
67     0.0498868       0.0573278             0.056897              0.0532669             0.0320553             0.693756              
68     0.000485571     7.49507e-07           3.55818e-05           0.00031888            0.00158707            2.95245               
69     0.00174718      2.99169e-06           0.000141811           0.00125405            0.00558989            2.89816               
70     0.00192794      4.44868e-06           0.000209458           0.00175011            0.00574773            2.72656               
71     0.000577906     6.00684e-07           2.87469e-05           0.000275529           0.00200675            3.11273               
72     0.000754382     8.75432e-07           4.17773e-05           0.000391508           0.00258337            3.07503               
73     0.000577906     6.00684e-07           2.87469e-05           0.000275529           0.00200675            3.11273               
74     0.000576496     1.40101e-06           6.60088e-05           0.000553698           0.00168487            2.68054               
75     0.000496928     5.5139e-07            2.63773e-05           0.000251656           0.00170913            3.0868                
76     0.000220037     1.58922e-07           7.66957e-06           7.86413e-05           0.000793677           3.21842               
77     0.0410947       0.053266              0.052292              0.0445499             0.0142708             0.436692              
78     0.058802        0.0715667             0.0706713             0.0633775             0.0295925             0.572729              
79     0.000153268     1.4295e-07            6.84914e-06           6.63811e-05           0.0005397             3.15105               
80     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
81     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
82     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
83     0.022951        0.022951              0.022951              0.022951              0.022951              1                     
84     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
85     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
86     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
87     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
88     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
89     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
90     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
91     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
92     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
93     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
94     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
95     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
96     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
97     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
98     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
99     0.0455804       0.0559252             0.0551917             0.0492291             0.0219755             0.554443              
100    0.000645893     8.21025e-07           3.91188e-05           0.000361614           0.00218202            3.03875               
101    0.000654557     9.38414e-07           4.45661e-05           0.000401251           0.00217147            2.99091               
102    0.00192794      4.44868e-06           0.000209458           0.00175011            0.00574773            2.72656               
103    0.000737517     2.35736e-07           1.23615e-05           0.000195343           0.00274213            3.30619               
104    0.00286773      3.72683e-06           0.000178033           0.0016745             0.00961467            3.01879               
105    0.000289431     7.80007e-08           3.95123e-06           5.56494e-05           0.00109804            3.36517               
106    0.000713377     1.15195e-06           5.46213e-05           0.000484787           0.00231295            2.93182               
107    0.000369503     6.5148e-07            3.08048e-05           0.000267313           0.00117924            2.89179               
108    0.00118473      1.95015e-06           9.24702e-05           0.000820453           0.00382403            2.92046               
109    0.043362        0.0530374             0.0523574             0.0468212             0.021232              0.561004              
