Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0002)   P(D|M,rr[2]=0.0210)   P(D|M,rr[3]=0.3171)   P(D|M,rr[4]=3.6618)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.04404         0.04404               0.04404               0.04404               0.04404               1                     
3      0.071586        0.071586              0.071586              0.071586              0.071586              1                     
4      0.04404         0.04404               0.04404               0.04404               0.04404               1                     
5      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
6      0.040767        0.040767              0.040767              0.040767              0.040767              1                     
7      0.042302        0.042302              0.042302              0.042302              0.042302              1                     
8      0.053287        0.053287              0.053287              0.053287              0.053287              1                     
9      0.042302        0.042302              0.042302              0.042302              0.042302              1                     
10     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
11     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
12     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
13     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
14     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
15     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
16     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
17     0.012066        0.012066              0.012066              0.012066              0.012066              1                     
18     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
19     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
20     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
21     0.034155        0.034155              0.034155              0.034155              0.034155              1                     
22     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
23     0.000483137     3.73661e-07           4.06251e-05           0.000672343           0.0012192             2.42087               
24     4.3618e-07      1.6025e-13            1.59253e-09           1.60242e-07           1.58288e-06           3.35124               
25     0.0525774       0.0989175             0.0840142             0.021127              0.00625074            0.149163              
26     0.0281414       0.0610154             0.0453716             0.00487468            0.00130399            0.0647183             
27     0.00104242      1.68341e-06           0.000181578           0.00232424            0.00166216            1.63733               
28     0.000460272     4.9839e-07            5.59734e-05           0.000856711           0.000927907           1.99369               
29     0.00151939      3.82373e-06           0.000390911           0.00344247            0.00224037            1.53077               
30     0.000788838     1.66602e-06           0.000170239           0.0017283             0.00125514            1.63138               
31     0.00174176      8.33137e-06           0.000776886           0.0036732             0.00250861            1.48798               
32     0.0281414       0.0610154             0.0453716             0.00487468            0.00130399            0.0647183             
33     0.00490674      5.18244e-05           0.00447779            0.0112096             0.00388778            0.911201              
34     0.00100068      9.08847e-06           0.000810947           0.00230425            0.000878436           0.990378              
35     0.0003714       1.31251e-06           0.000139161           0.00096265            0.000382478           1.15016               
36     0.00123844      8.6127e-07            0.000210201           0.00311867            0.00162402            1.40095               
37     0.00102543      1.83577e-06           0.000184115           0.00187526            0.00204051            1.96753               
38     0.00392321      2.37183e-05           0.00234547            0.0103211             0.00300257            0.912277              
39     0.0525774       0.0989175             0.0840142             0.021127              0.00625074            0.149163              
