Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.2706)   P(D|M,rr[2]=0.6342)   P(D|M,rr[3]=1.0647)   P(D|M,rr[4]=2.0305)   Posterior mean        
1      0.0221907       0.0227409             0.0224619             0.0221362             0.0214236             0.985416              
2      0.0671671       0.0685991             0.067872              0.0670242             0.065173              0.98747               
3      0.0548702       0.0556472             0.0552554             0.054796              0.0537823             0.991646              
4      0.0548702       0.0556472             0.0552554             0.054796              0.0537823             0.991646              
5      0.0632354       0.0642251             0.0637255             0.0631402             0.0618509             0.990773              
6      0.0632354       0.0642251             0.0637255             0.0631402             0.0618509             0.990773              
7      0.0518686       0.0528963             0.0523764             0.0517684             0.0504333             0.988332              
8      0.0772049       0.0785541             0.0778724             0.0770744             0.0753189             0.989702              
9      0.0436384       0.0439307             0.0437843             0.0436117             0.043227              0.996034              
10     0.0567057       0.0571649             0.0569346             0.0566633             0.05606               0.995209              
11     0.0436384       0.0439307             0.0437843             0.0436117             0.043227              0.996034              
12     0.0702785       0.0712274             0.0707491             0.070188              0.0689495             0.992033              
13     0.0520592       0.0527797             0.0524165             0.0519905             0.0510502             0.991835              
14     0.0436384       0.0439307             0.0437843             0.0436117             0.043227              0.996034              
15     0.0396679       0.0404644             0.0400616             0.0395904             0.0385552             0.988173              
16     0.0218261       0.0222097             0.0220161             0.0217892             0.0212892             0.989634              
17     0.0567057       0.0571649             0.0569346             0.0566633             0.05606               0.995209              
18     0.00422931      0.0108546             0.00418967            0.00154248            0.000330538           0.467453              
19     0.000868647     0.000455093           0.000893153           0.00111634            0.00101               1.13077               
20     8.63255e-06     2.27886e-06           7.04383e-06           1.10322e-05           1.41754e-05           1.32094               
21     5.67261e-07     4.65458e-08           2.59298e-07           6.27563e-07           1.33564e-06           1.5677                
22     2.93413e-06     4.38084e-07           1.82843e-06           3.59282e-06           5.87719e-06           1.45161               
23     3.23546e-07     2.11771e-08           1.1423e-07            3.00684e-07           8.58091e-07           1.65404               
24     0.000110279     9.22913e-05           0.00013004            0.000127379           9.14067e-05           0.97178               
25     4.39122e-06     3.28223e-07           1.70716e-06           4.30647e-06           1.1223e-05            1.62509               
26     3.46916e-08     8.8625e-09            2.48397e-08           3.88002e-08           6.62641e-08           1.3981                
27     7.82484e-07     5.92054e-08           2.93324e-07           7.32724e-07           2.04468e-06           1.64023               
28     0.0475917       0.0543779             0.0506579             0.0466043             0.0387267             0.919786              
29     0.053143        0.0655401             0.0583044             0.0508831             0.0378446             0.873734              
