Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.4235)   P(D|M,rr[2]=0.7552)   P(D|M,rr[3]=1.0840)   P(D|M,rr[4]=1.7373)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
3      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
4      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
5      0.069147        0.069147              0.069147              0.069147              0.069147              1                     
6      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
7      0.069147        0.069147              0.069147              0.069147              0.069147              1                     
8      0.053052        0.053052              0.053052              0.053052              0.053052              1                     
9      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
10     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
11     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
12     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
13     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
14     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
15     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
16     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
17     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
18     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
19     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
20     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
21     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
22     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
23     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
24     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
25     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
26     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
27     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
28     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
29     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
30     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
31     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
32     0.00518756      0.00500062            0.00566879            0.00547249            0.00460833            0.98009               
33     0.00170271      0.00156312            0.00186292            0.00184355            0.00154123            0.990315              
34     0.00191551      0.00112151            0.00176663            0.00218809            0.00258583            1.13199               
35     0.0419264       0.061518              0.0455296             0.0356858             0.0249724             0.84973               
36     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
37     0.00102903      0.000599794           0.000917709           0.0011488             0.00144981            1.14456               
38     0.00201206      0.001393              0.00192906            0.00222783            0.00249834            1.09367               
39     0.0419264       0.061518              0.0455296             0.0356858             0.0249724             0.84973               
40     0.00284342      0.00171064            0.0026194             0.00321397            0.00382968            1.12891               
41     0.0193595       0.0309485             0.0214415             0.0156136             0.00943429            0.808577              
42     0.0120676       0.0100806             0.0125803             0.0131883             0.0124213             1.02848               
43     0.000314848     0.000177629           0.000282517           0.000356751           0.000442495           1.14662               
44     0.00633269      0.00479866            0.00637645            0.00702152            0.00713413            1.0601                
45     0.000712425     0.000162706           0.000421742           0.000754318           0.00151093            1.34401               
46     0.00149382      0.000754473           0.00124821            0.00166589            0.00230671            1.18412               
47     0.0106759       0.0197046             0.0116467             0.00744123            0.00391099            0.749382              
48     0.0243371       0.0334205             0.0270464             0.022022              0.0148593             0.865613              
49     0.0419264       0.061518              0.0455296             0.0356858             0.0249724             0.84973               
50     0.00175688      0.000736649           0.00136905            0.00195937            0.00296244            1.22611               
51     0.00135411      0.000469616           0.00100463            0.00154172            0.00240048            1.25528               
52     0.0243371       0.0334205             0.0270464             0.022022              0.0148593             0.865613              
53     0.0243371       0.0334205             0.0270464             0.022022              0.0148593             0.865613              
54     0.000626664     0.000537885           0.000631565           0.000655624           0.000681582           1.03706               
55     0.00401129      0.00270477            0.00378487            0.00443055            0.00512497            1.10377               
56     0.0122271       0.0134308             0.0137368             0.0122904             0.00945054            0.936507              
57     0.00132577      0.00108569            0.00138532            0.00145987            0.00137221            1.03193               
58     0.0023676       0.00163695            0.00228907            0.0026409             0.00290346            1.09065               
59     0.0289446       0.0412636             0.0322768             0.0255731             0.0166651             0.850969              
60     0.00149382      0.000754473           0.00124821            0.00166589            0.00230671            1.18412               
61     0.00190548      0.00100715            0.00172824            0.00222129            0.00266522            1.15062               
62     0.0120676       0.0100806             0.0125803             0.0131883             0.0124213             1.02848               
63     0.00154876      0.00149582            0.00169715            0.00163216            0.00136991            0.978909              
64     0.000711688     0.00025231            0.000521402           0.000794096           0.00127894            1.25874               
65     0.0172651       0.0279256             0.0181942             0.0135531             0.00938744            0.819095              
66     0.0289446       0.0412636             0.0322768             0.0255731             0.0166651             0.850969              
67     0.00932994      0.0086829             0.0102495             0.0100662             0.0083211             0.985691              
68     0.014121        0.0217211             0.0157767             0.0118173             0.00716896            0.821081              
69     0.0120676       0.0100806             0.0125803             0.0131883             0.0124213             1.02848               
70     0.00513032      0.00373586            0.00505364            0.00568604            0.00604575            1.07525               
71     0.00284342      0.00171064            0.0026194             0.00321397            0.00382968            1.12891               
72     0.0234646       0.040094              0.0255117             0.0176206             0.010632              0.78648               
73     0.00895987      0.00788926            0.00963148            0.00977083            0.00854792            1.00606               
74     0.0193595       0.0309485             0.0214415             0.0156136             0.00943429            0.808577              
75     0.000127939     0.000123706           0.000140552           0.0001354             0.0001121             0.977141              
76     5.7875e-05      1.36957e-05           3.88116e-05           6.67392e-05           0.000112253           1.30658               
77     0.015232        0.0306344             0.016699              0.0096821             0.0039126             0.703736              
78     1.60981e-05     2.11272e-06           7.4954e-06            1.59991e-05           3.87851e-05           1.41755               
79     0.00163983      0.00111214            0.00174115            0.00193456            0.00177146            1.06117               
80     0.0241424       0.0452598             0.026479              0.0166998             0.00813094            0.739288              
81     4.99875e-05     1.71076e-05           3.89694e-05           5.84363e-05           8.54368e-05           1.24256               
82     0.0113204       0.0241937             0.0120709             0.00654271            0.00247415            0.679139              
83     0.000405527     0.000670299           0.000478355           0.0003138             0.000159653           0.778399              
84     0.000626368     0.000442511           0.000684651           0.000740984           0.000637325           1.04368               
85     0.000500971     0.000325766           0.000540295           0.000607562           0.000530262           1.06085               
86     3.4009e-05      1.48266e-05           3.04841e-05           4.13134e-05           4.94117e-05           1.17563               
87     0.000541297     0.000388479           0.000565452           0.000622139           0.000589117           1.05738               
88     0.0115223       0.0262754             0.01193               0.0059104             0.00197351            0.650311              
89     4.62104e-05     1.28954e-05           3.22387e-05           5.24675e-05           8.724e-05             1.28891               
90     8.43037e-05     4.55216e-05           8.27511e-05           0.000101982           0.000106961           1.12137               
91     9.66152e-05     9.00705e-05           0.000113941           0.000108935           7.35148e-05           0.957397              
92     0.000546965     0.000406217           0.000563339           0.000624383           0.000593922           1.05405               
93     0.000119248     5.16409e-05           0.000101743           0.000138718           0.00018489            1.19559               
94     0.00305679      0.00366468            0.00365158            0.00305061            0.00186031            0.887241              
95     0.00232285      0.00257728            0.00272567            0.00239903            0.0015894             0.916089              
96     0.00917587      0.0185247             0.0101271             0.00581499            0.00223661            0.699722              
97     0.000149319     4.56893e-05           0.000111045           0.000174666           0.000265875           1.26316               
98     0.000162036     0.000142137           0.000172447           0.000175456           0.000158104           1.01103               
99     0.000624395     0.000603237           0.00069178            0.000665529           0.000537031           0.973874              
100    0.00235286      0.00521478            0.00257539            0.00128787            0.000333372           0.651185              
101    6.83782e-05     6.83637e-05           7.08442e-05           6.72879e-05           6.70171e-05           0.993819              
102    0.0113204       0.0241937             0.0120709             0.00654271            0.00247415            0.679139              
103    0.00217518      0.0021374             0.00240944            0.00230118            0.00185271            0.969804              
104    0.00032211      0.000158254           0.000304314           0.000392061           0.000433811           1.14518               
105    0.00721157      0.0161363             0.00708281            0.00385336            0.00177384            0.67396               
106    4.68163e-05     1.72289e-05           3.73023e-05           5.44492e-05           7.82847e-05           1.23084               
107    1.18528e-05     2.56244e-06           7.11381e-06           1.27255e-05           2.50093e-05           1.34358               
108    0.00016495      0.00015242            0.000178167           0.00017688            0.000152334           0.993466              
109    0.00314079      0.00360311            0.00371091            0.00319484            0.0020543             0.904275              
110    0.00365607      0.00538266            0.00433761            0.00315773            0.00174629            0.821382              
111    0.00029835      0.000371808           0.000345626           0.000283101           0.000192863           0.888572              
112    0.00515638      0.00444825            0.00547657            0.00558922            0.00511147            1.01615               
113    0.0121983       0.0109053             0.0129759             0.0131234             0.0117886             1.00678               
114    0.000582064     0.000276196           0.000482358           0.000653611           0.000916092           1.19458               
115    0.00581831      0.0146492             0.00545389            0.00239033            0.000779776           0.613082              
116    0.000317146     0.000415122           0.000372445           0.000294113           0.000186905           0.867584              
117    0.000202997     7.09217e-05           0.000162041           0.000241384           0.000337642           1.23235               
118    0.000649869     0.000802902           0.000725602           0.000609822           0.000461149           0.904107              
119    0.000387325     0.000252238           0.000363428           0.000430447           0.000503188           1.11152               
120    0.000212765     0.000114897           0.000207216           0.000255546           0.000273402           1.12465               
121    3.43552e-05     6.69265e-06           1.95186e-05           3.63099e-05           7.48998e-05           1.3612                
122    7.24242e-05     2.27298e-05           5.68226e-05           8.76268e-05           0.000122518           1.24398               
123    0.00314079      0.00360311            0.00371091            0.00319484            0.0020543             0.904275              
124    0.000500971     0.000325766           0.000540295           0.000607562           0.000530262           1.06085               
