Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1207)   P(D|M,rr[2]=0.4513)   P(D|M,rr[3]=0.9854)   P(D|M,rr[4]=2.4426)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
3      0.069147        0.069147              0.069147              0.069147              0.069147              1                     
4      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
5      0.069147        0.069147              0.069147              0.069147              0.069147              1                     
6      0.0646          0.0646                0.0646                0.0646                0.0646                1                     
7      0.062157        0.062157              0.062157              0.062157              0.062157              1                     
8      0.062157        0.062157              0.062157              0.062157              0.062157              1                     
9      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
10     5.78291e-07     1.23719e-06           9.10312e-07           1.63819e-07           1.8427e-09            0.313915              
11     3.59906e-08     1.4322e-08            6.25141e-08           5.47263e-08           1.24001e-08           0.792963              
12     8.23851e-09     6.23857e-11           2.16813e-09           1.07159e-08           2.00076e-08           1.83332               
13     2.09599e-09     8.20406e-12           3.05884e-10           1.85002e-09           6.21986e-09           2.0461                
14     1.76504e-07     1.97547e-09           5.77273e-08           2.42647e-07           4.03666e-07           1.77244               
15     3.9595e-09      6.24773e-12           5.682e-10             4.09292e-09           1.11706e-08           1.99364               
16     9.21939e-07     1.22713e-07           1.04152e-06           1.71966e-06           8.03875e-07           1.12342               
17     8.74624e-10     2.81482e-13           4.00388e-11           4.89099e-10           2.96908e-09           2.21588               
18     9.31431e-08     7.89552e-09           6.66911e-08           1.46422e-07           1.51564e-07           1.46425               
19     2.30831e-07     3.34915e-10           1.5712e-08            1.26847e-07           7.8043e-07            2.20766               
20     2.88485e-06     1.14984e-07           1.15928e-06           3.40716e-06           6.85797e-06           1.78913               
21     7.41557e-08     1.71063e-10           7.20354e-09           5.06781e-08           2.3857e-07            2.14391               
22     3.43432e-06     5.37401e-08           6.80591e-07           2.72051e-06           1.02824e-05           2.04626               
23     0.00023948      1.38339e-05           0.000128667           0.000330002           0.000485417           1.63957               
24     0.000343686     3.2735e-05            0.000155065           0.000381432           0.000805512           1.75837               
25     3.77308e-06     1.58191e-07           1.61229e-06           4.71399e-06           8.60785e-06           1.75037               
26     1.21855e-05     4.59201e-07           4.68326e-06           1.40861e-05           2.95137e-05           1.80826               
27     0.0156909       0.0425694             0.0162288             0.00379932            0.000166067           0.264697              
28     0.000133689     4.88977e-05           0.000139236           0.000196221           0.000150402           1.1771                
29     2.12083e-05     8.52088e-06           3.78769e-05           3.28739e-05           5.56175e-06           0.755615              
30     8.15898e-08     1.07155e-10           9.45969e-09           6.79786e-08           2.48814e-07           2.08057               
31     1.62981e-07     1.71646e-09           5.35563e-08           2.35819e-07           3.60833e-07           1.74577               
32     4.65768e-06     1.39092e-06           7.28505e-06           8.01503e-06           1.93973e-06           0.863709              
33     0.000311333     0.00035391            0.000535193           0.000312254           4.39728e-05           0.56159               
34     7.76047e-07     6.53791e-09           1.97738e-07           9.08048e-07           1.99186e-06           1.88457               
35     2.3258e-05      2.83401e-06           2.17666e-05           4.15173e-05           2.69143e-05           1.25565               
36     0.0146816       0.0393151             0.0154621             0.00379445            0.000154877           0.269763              
37     8.05602e-06     4.24818e-06           1.62153e-05           1.09469e-05           8.13779e-07           0.639448              
38     0.0184653       0.0372447             0.0235964             0.0113769             0.00164314            0.411179              
39     0.0157353       0.0437553             0.0156649             0.00339783            0.000123053           0.254227              
40     0.00335577      0.00912372            0.00351992            0.000765843           1.3587e-05            0.259104              
41     0.0108205       0.0346235             0.00776772            0.000878869           1.19862e-05           0.198263              
42     0.0146816       0.0393151             0.0154621             0.00379445            0.000154877           0.269763              
43     0.00335577      0.00912372            0.00351992            0.000765843           1.3587e-05            0.259104              
44     0.0146816       0.0393151             0.0154621             0.00379445            0.000154877           0.269763              
45     0.00861658      0.0260934             0.00731431            0.0010456             1.30433e-05           0.217998              
46     0.00487282      0.0144112             0.00439403            0.000679317           6.71474e-06           0.226194              
47     0.0216513       0.0468315             0.0270935             0.0114323             0.00124776            0.371743              
48     0.00078315      0.000776655           0.00134276            0.000892635           0.000120556           0.598169              
49     0.0133001       0.0407873             0.0106723             0.00168594            5.4903e-05            0.216848              
50     0.0108205       0.0346235             0.00776772            0.000878869           1.19862e-05           0.198263              
51     0.0184653       0.0372447             0.0235964             0.0113769             0.00164314            0.411179              
52     0.0286503       0.072281              0.0318556             0.00968413            0.000780406           0.301502              
53     0.0157353       0.0437553             0.0156649             0.00339783            0.000123053           0.254227              
54     0.0216513       0.0468315             0.0270935             0.0114323             0.00124776            0.371743              
55     0.00487282      0.0144112             0.00439403            0.000679317           6.71474e-06           0.226194              
56     0.0157353       0.0437553             0.0156649             0.00339783            0.000123053           0.254227              
57     0.0146816       0.0393151             0.0154621             0.00379445            0.000154877           0.269763              
58     0.000593614     0.000636886           0.00103237            0.000628077           7.71178e-05           0.568585              
59     0.00335577      0.00912372            0.00351992            0.000765843           1.3587e-05            0.259104              
60     1.95552e-05     7.71709e-06           3.59012e-05           3.11474e-05           3.45495e-06           0.719316              
61     0.00487419      0.0100966             0.00620772            0.00284314            0.00034933            0.39368               
62     6.30625e-05     4.18251e-06           6.11512e-05           0.000134502           5.24145e-05           1.14436               
63     0.0141607       0.037583              0.0150873             0.0038092             0.000163242           0.273626              
64     0.00335577      0.00912372            0.00351992            0.000765843           1.3587e-05            0.259104              
65     0.00799512      0.0247049             0.0064465             0.000820823           8.2236e-06            0.210161              
66     0.00335577      0.00912372            0.00351992            0.000765843           1.3587e-05            0.259104              
67     0.00799512      0.0247049             0.0064465             0.000820823           8.2236e-06            0.210161              
68     0.0157353       0.0437553             0.0156649             0.00339783            0.000123053           0.254227              
69     0.00335577      0.00912372            0.00351992            0.000765843           1.3587e-05            0.259104              
70     0.000948785     0.00121251            0.00167766            0.000828493           7.64778e-05           0.502413              
71     0.0286503       0.072281              0.0318556             0.00968413            0.000780406           0.301502              
72     0.011381        0.035544              0.00865725            0.00128056            4.23637e-05           0.210083              
73     0.000899602     0.00135729            0.00159356            0.000612937           3.46259e-05           0.436754              
74     0.0195123       0.0511466             0.021053              0.00556761            0.000282065           0.279976              
75     0.0146816       0.0393151             0.0154621             0.00379445            0.000154877           0.269763              
76     0.00799512      0.0247049             0.0064465             0.000820823           8.2236e-06            0.210161              
77     0.0146816       0.0393151             0.0154621             0.00379445            0.000154877           0.269763              
78     0.00120903      0.00208838            0.002031              0.00067491            4.18543e-05           0.400327              
79     0.00372188      0.0123636             0.00234183            0.000181445           6.93593e-07           0.183381              
80     0.0175723       0.0511668             0.0161708             0.00288158            7.02511e-05           0.234555              
81     0.0175723       0.0511668             0.0161708             0.00288158            7.02511e-05           0.234555              
82     0.00799512      0.0247049             0.0064465             0.000820823           8.2236e-06            0.210161              
83     0.0133001       0.0407873             0.0106723             0.00168594            5.4903e-05            0.216848              
84     0.0180923       0.0519064             0.0170737             0.003273              0.000116269           0.241562              
85     0.0295042       0.0730414             0.0331672             0.0106921             0.00111619            0.313935              
86     0.0150903       0.0397752             0.0161599             0.00420679            0.000219444           0.277938              
87     0.0150903       0.0397752             0.0161599             0.00420679            0.000219444           0.277938              
88     0.00823263      0.0251148             0.0068572             0.000944195           1.43513e-05           0.215375              
89     0.00823263      0.0251148             0.0068572             0.000944195           1.43513e-05           0.215375              
90     0.0180923       0.0519064             0.0170737             0.003273              0.000116269           0.241562              
91     0.00823263      0.0251148             0.0068572             0.000944195           1.43513e-05           0.215375              
92     0.0018502       0.00198534            0.00320006            0.00195376            0.000261623           0.574015              
93     1.72879e-05     1.6141e-05            2.81932e-05           2.00532e-05           4.76443e-06           0.666219              
94     0.0018502       0.00198534            0.00320006            0.00195376            0.000261623           0.574015              
95     0.000625059     0.00116055            0.00106189            0.000271162           6.63479e-06           0.361074              
96     0.0221072       0.0471434             0.0277747             0.0120728             0.00143772            0.380363              
97     0.0014807       0.00219792            0.00251811            0.00107671            0.000130052           0.469451              
98     0.00344002      0.0092286             0.00367354            0.000840741           1.71921e-05           0.264721              
99     5.89802e-06     1.10427e-06           7.09832e-06           1.05811e-05           4.80837e-06           1.08121               
100    0.0188179       0.0374497             0.0240853             0.0118981             0.00183826            0.419891              
101    0.000839827     0.000852765           0.00154131            0.000866382           9.88513e-05           0.56373               
102    7.63691e-07     1.45109e-08           3.90951e-07           1.3472e-06            1.3021e-06            1.53405               
103    2.45648e-05     4.70435e-06           2.94534e-05           4.34098e-05           2.06916e-05           1.09075               
104    0.000215306     0.000318056           0.000376006           0.00015311            1.40501e-05           0.456662              
105    1.21094e-05     1.95995e-06           1.27967e-05           2.04134e-05           1.32677e-05           1.20844               
106    2.83362e-05     5.21385e-06           3.50338e-05           5.26109e-05           2.04865e-05           1.04391               
107    0.0200553       0.0517174             0.0219591             0.0061466             0.000398237           0.289001              
108    0.000215126     3.32441e-05           0.000250714           0.00040827            0.000168277           1.08133               
109    0.0137851       0.0415135             0.011458              0.00205526            0.000113454           0.226434              
110    0.000456081     0.000232722           0.000875356           0.00063017            8.60749e-05           0.687575              
111    0.0161967       0.0443218             0.0164515             0.00382191            0.000191716           0.262558              
112    3.82307e-05     1.13205e-05           6.09268e-05           6.67036e-05           1.39718e-05           0.841728              
113    0.0200553       0.0517174             0.0219591             0.0061466             0.000398237           0.289001              
