Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0000)   P(D|M,rr[2]=0.0000)   P(D|M,rr[3]=0.0000)   P(D|M,rr[4]=4.0000)   Posterior mean        
1      0.0226205       0.022951              0.022951              0.022951              0.0216291             0.956171              
2      0.0782561       0.079066              0.079066              0.079066              0.0758264             0.968952              
3      0.0526196       0.053052              0.053052              0.053052              0.0513225             0.97535               
4      0.0402888       0.040767              0.040767              0.040767              0.0388543             0.964394              
5      0.0613392       0.062157              0.062157              0.062157              0.0588856             0.960001              
6      0.0438647       0.04404               0.04404               0.04404               0.0433389             0.988013              
7      0.0983392       0.099081              0.099081              0.099081              0.0961137             0.97737               
8      0.0339238       0.034155              0.034155              0.034155              0.0332304             0.979558              
9      0.0438647       0.04404               0.04404               0.04404               0.0433389             0.988013              
10     0.0682868       0.069147              0.069147              0.069147              0.0657063             0.96221               
11     0.0554747       0.055941              0.055941              0.055941              0.0540758             0.974783              
12     0.060381        0.061197              0.061197              0.061197              0.0579332             0.95946               
13     0.0782561       0.079066              0.079066              0.079066              0.0758264             0.968952              
14     0.0682868       0.069147              0.069147              0.069147              0.0657063             0.96221               
15     0.0682868       0.069147              0.069147              0.069147              0.0657063             0.96221               
16     0.0782561       0.079066              0.079066              0.079066              0.0758264             0.968952              
17     0.0782561       0.079066              0.079066              0.079066              0.0758264             0.968952              
18     0.000111858     3.49972e-10           3.49972e-10           9.34611e-10           0.00044743            3.99998               
19     0.0782561       0.079066              0.079066              0.079066              0.0758264             0.968952              
20     0.0782561       0.079066              0.079066              0.079066              0.0758264             0.968952              
21     0.0415089       0.041977              0.041977              0.041977              0.0401044             0.966166              
22     0.0554747       0.055941              0.055941              0.055941              0.0540758             0.974783              
23     0.064006        0.0646                0.0646                0.0646                0.0622239             0.972158              
24     0.0554747       0.055941              0.055941              0.055941              0.0540758             0.974783              
25     0.0782561       0.079066              0.079066              0.079066              0.0758264             0.968952              
26     0.0782561       0.079066              0.079066              0.079066              0.0758264             0.968952              
27     0.0339238       0.034155              0.034155              0.034155              0.0332304             0.979558              
