Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0409)   P(D|M,rr[2]=0.2768)   P(D|M,rr[3]=0.8468)   P(D|M,rr[4]=2.8355)   Posterior mean        
1      0.0144674       0.0223203             0.0190134             0.0129516             0.00358437            0.471849              
2      0.0398319       0.0596386             0.051445              0.0362888             0.0119552             0.510301              
3      0.0473046       0.056817              0.0539135             0.0475372             0.0309507             0.767689              
4      0.0473046       0.056817              0.0539135             0.0475372             0.0309507             0.767689              
5      0.0318944       0.0416871             0.0383249             0.0313734             0.0161922             0.664631              
6      0.000642364     5.41161e-05           0.000335481           0.000829994           0.00134987            1.8002                
7      0.0318944       0.0416871             0.0383249             0.0313734             0.0161922             0.664631              
8      0.0473046       0.056817              0.0539135             0.0475372             0.0309507             0.767689              
9      0.02741         0.0398569             0.0350034             0.0256638             0.00911599            0.537194              
10     7.21397e-05     1.46091e-07           6.06523e-06           4.49183e-05           0.000237429           2.47077               
11     0.0398319       0.0596386             0.051445              0.0362888             0.0119552             0.510301              
12     0.000228862     1.98811e-05           0.00012121            0.00029161            0.000482747           1.80256               
13     0.0473046       0.056817              0.0539135             0.0475372             0.0309507             0.767689              
14     0.0318944       0.0416871             0.0383249             0.0313734             0.0161922             0.664631              
15     0.0398319       0.0596386             0.051445              0.0362888             0.0119552             0.510301              
16     0.0318944       0.0416871             0.0383249             0.0313734             0.0161922             0.664631              
17     0.0473046       0.056817              0.0539135             0.0475372             0.0309507             0.767689              
18     0.0013461       0.000109157           0.00068193            0.00171419            0.00287911            1.82168               
19     0.02741         0.0398569             0.0350034             0.0256638             0.00911599            0.537194              
20     0.0467133       0.0634708             0.0573689             0.0451645             0.0208489             0.61993               
21     0.0360555       0.0521119             0.0458498             0.0338161             0.0124444             0.545978              
22     0.0360555       0.0521119             0.0458498             0.0338161             0.0124444             0.545978              
23     0.00280424      0.000275371           0.00166499            0.00389217            0.00538443            1.69706               
24     0.000379534     3.14913e-05           0.000194171           0.000477715           0.00081476            1.82451               
25     0.000440641     9.69513e-06           8.75901e-05           0.000368389           0.00129689            2.27736               
26     0.0360555       0.0521119             0.0458498             0.0338161             0.0124444             0.545978              
27     0.0473046       0.056817              0.0539135             0.0475372             0.0309507             0.767689              
28     0.000749928     7.35064e-05           0.00044485            0.00104131            0.00144004            1.69724               
29     0.00236799      0.000253561           0.00151436            0.00343517            0.00426886            1.6304                
30     0.0318944       0.0416871             0.0383249             0.0313734             0.0161922             0.664631              
31     0.0473046       0.056817              0.0539135             0.0475372             0.0309507             0.767689              
32     0.0144674       0.0223203             0.0190134             0.0129516             0.00358437            0.471849              
33     0.000191434     3.18426e-05           0.000175112           0.000328104           0.000230676           1.28204               
34     8.39504e-05     1.21141e-05           6.80599e-05           0.000134942           0.000120685           1.41695               
35     0.000140916     6.0352e-06            5.40429e-05           0.000190091           0.000313494           1.88961               
36     0.0301881       0.05126               0.0410296             0.0241749             0.00428771            0.381609              
37     0.0338254       0.0434669             0.0403052             0.0336007             0.0179288             0.681612              
38     0.046842        0.0764056             0.0627881             0.0394335             0.00874077            0.419911              
39     0.0554802       0.0775252             0.0692494             0.052983              0.0221632             0.586001              
40     0.000676936     4.38463e-05           0.000280519           0.000750858           0.00163252            1.97373               
41     0.0422462       0.0564356             0.0515152             0.0413901             0.0196438             0.635057              
42     0.0422462       0.0564356             0.0515152             0.0413901             0.0196438             0.635057              
43     0.0422462       0.0564356             0.0515152             0.0413901             0.0196438             0.635057              
44     0.0275089       0.0412383             0.0356284             0.0251627             0.00800636            0.504897              
45     0.0330233       0.0585122             0.0452532             0.0246836             0.00364409            0.349384              
46     0.0275089       0.0412383             0.0356284             0.0251627             0.00800636            0.504897              
47     0.0422462       0.0564356             0.0515152             0.0413901             0.0196438             0.635057              
48     0.000144281     7.0476e-07            2.66606e-05           0.000157907           0.00039185            2.16979               
49     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
50     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
51     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
52     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
53     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
54     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
55     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
56     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
57     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
58     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
59     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
60     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
61     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
62     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
63     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
64     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
65     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
66     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
67     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
68     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
69     0.000233946     1.95286e-05           0.000118996           0.00028873            0.000508529           1.83824               
70     0.000211209     3.10024e-05           0.000174672           0.000346218           0.000292942           1.38897               
71     0.000151638     1.12403e-05           7.0844e-05            0.000182562           0.000341907           1.88633               
72     3.25362e-06     1.18617e-09           7.14714e-08           9.25679e-07           1.20162e-05           2.67979               
73     0.046842        0.0764056             0.0627881             0.0394335             0.00874077            0.419911              
74     1.74347e-06     2.48773e-09           1.09121e-07           9.01683e-07           5.9606e-06            2.53738               
75     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
76     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
77     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
78     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
79     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
80     0.000331269     4.49337e-05           0.00025802            0.000533236           0.000488886           1.44223               
81     0.000216154     3.53123e-05           0.000194217           0.00036485            0.000270238           1.30744               
82     5.2999e-05      3.74546e-06           2.40983e-05           6.40513e-05           0.000120101           1.89444               
83     3.82946e-06     1.40378e-08           5.38035e-07           3.33244e-06           1.14333e-05           2.31046               
84     0.0275089       0.0412383             0.0356284             0.0251627             0.00800636            0.504897              
85     0.0422462       0.0564356             0.0515152             0.0413901             0.0196438             0.635057              
86     2.98229e-06     8.81411e-09           3.46807e-07           2.28968e-06           9.28384e-06           2.37737               
87     8.31714e-06     1.84488e-08           7.58295e-07           5.48942e-06           2.70024e-05           2.44753               
88     0.00144486      0.000224623           0.00125561            0.00243778            0.00186144            1.33218               
89     0.00031333      3.86849e-05           0.000224632           0.000478799           0.000511203           1.53094               
90     0.0380077       0.0593666             0.0499064             0.0332268             0.00953082            0.469647              
91     0.0344537       0.0519063             0.0446548             0.0312799             0.00997372            0.502483              
92     0.00190665      0.000210543           0.00124023            0.00274514            0.00343071            1.62647               
93     0.00290924      0.000345409           0.00202266            0.00439075            0.00487812            1.55748               
94     0.000201205     4.86716e-06           3.8512e-05            0.000148236           0.000613205           2.32991               
95     0.0459882       0.0567252             0.0533302             0.0460037             0.0278937             0.734585              
96     0.0422462       0.0564356             0.0515152             0.0413901             0.0196438             0.635057              
97     0.00126387      0.000141893           0.000840878           0.00187336            0.00219936            1.59457               
98     8.79332e-05     4.77517e-07           1.77544e-05           0.000101298           0.000232203           2.12985               
99     0.0275089       0.0412383             0.0356284             0.0251627             0.00800636            0.504897              
100    0.0422462       0.0564356             0.0515152             0.0413901             0.0196438             0.635057              
101    2.34592e-05     8.13358e-08           3.19421e-06           2.07171e-05           6.98441e-05           2.30696               
102    0.0364526       0.0436512             0.0414761             0.0366743             0.024009              0.770851              
103    0.0531842       0.0772553             0.067658              0.0494877             0.0183359             0.54425               
104    0.00312597      0.000346102           0.00205011            0.00457219            0.00553548            1.61146               
105    3.0213e-05      2.94536e-06           1.7533e-05            4.00135e-05           6.03601e-05           1.73775               
106    0.053287        0.053287              0.053287              0.053287              0.053287              1                     
107    0.079066        0.079066              0.079066              0.079066              0.079066              1                     
108    0.00252384      0.000318237           0.00184685            0.00392013            0.00401015            1.50711               
109    5.12846e-05     6.56536e-08           2.86457e-06           2.38114e-05           0.000178397           2.56808               
110    0.0459882       0.0567252             0.0533302             0.0460037             0.0278937             0.734585              
111    0.0731172       0.097424              0.0884991             0.0707859             0.0357598             0.649014              
112    0.0459882       0.0567252             0.0533302             0.0460037             0.0278937             0.734585              
113    0.000495824     4.65844e-05           0.000284567           0.000678161           0.000973982           1.72275               
114    0.000807393     6.26492e-05           0.000392045           0.0009938             0.00178108            1.85875               
115    0.000958792     6.28926e-05           0.000402425           0.00107552            0.00229433            1.96351               
116    0.0261663       0.0396976             0.0340753             0.0236865             0.00720594            0.492466              
117    0.0016175       0.000137563           0.000854513           0.00211568            0.00336226            1.78787               
118    1.42225e-05     3.37104e-08           1.36582e-06           9.60362e-06           4.5887e-05            2.43674               
119    0.000153315     1.42739e-05           8.6219e-05            0.000202503           0.000310263           1.75406               
120    0.000518891     4.64481e-05           0.000283797           0.000682307           0.00106301            1.76938               
121    0.0459882       0.0567252             0.0533302             0.0460037             0.0278937             0.734585              
122    0.0895923       0.0986264             0.0960591             0.0902308             0.073453              0.879833              
123    0.0456727       0.0529071             0.0507737             0.0460105             0.0329992             0.814207              
124    0.00126783      6.27698e-05           0.000415862           0.00120749            0.0033852             2.11761               
125    0.0535814       0.0571697             0.0562148             0.0539823             0.0469588             0.918051              
126    0.0514219       0.0606926             0.0578737             0.0516705             0.0354509             0.791375              
127    0.000427445     2.08366e-05           0.000138239           0.00040288            0.00114783            2.126                 
128    0.0689313       0.0785683             0.0757669             0.0694707             0.0519192             0.834995              
129    0.0010699       5.20984e-05           0.000346259           0.00101191            0.00286933            2.12426               
130    0.0416096       0.0439337             0.0433258             0.0418938             0.0372852             0.931196              
131    0.0689313       0.0785683             0.0757669             0.0694707             0.0519192             0.834995              
