Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1957)   P(D|M,rr[2]=0.5551)   P(D|M,rr[3]=1.0376)   P(D|M,rr[4]=2.2115)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.053052        0.053052              0.053052              0.053052              0.053052              1                     
3      0.053287        0.053287              0.053287              0.053287              0.053287              1                     
4      0.040767        0.040767              0.040767              0.040767              0.040767              1                     
5      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
6      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
7      0.053287        0.053287              0.053287              0.053287              0.053287              1                     
8      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
9      0.069147        0.069147              0.069147              0.069147              0.069147              1                     
10     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
11     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
12     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
13     0.00445502      0.00247827            0.00480905            0.00565646            0.0048763             1.11156               
14     0.00210749      0.000612827           0.00158171            0.00253953            0.00369588            1.40056               
15     0.00668198      0.00388523            0.00734494            0.00840984            0.0070879             1.09395               
16     0.00140751      0.000381074           0.0010317             0.00170949            0.00250779            1.41512               
17     2.35765e-05     2.21877e-06           1.24142e-05           2.77437e-05           5.19296e-05           1.60071               
18     0.002609        0.00167445            0.00310863            0.00338907            0.00226384            1.01347               
19     0.000197249     0.000110253           0.000207511           0.000241759           0.000229472           1.1345                
20     0.000534449     0.000337117           0.000614748           0.000674976           0.000510956           1.04669               
21     0.0495388       0.055622              0.0526251             0.0488899             0.0410183             0.916162              
22     0.002609        0.00167445            0.00310863            0.00338907            0.00226384            1.01347               
23     0.0160476       0.0317756             0.0193438             0.010295              0.00277589            0.526226              
24     0.0160476       0.0317756             0.0193438             0.010295              0.00277589            0.526226              
25     1.68066e-06     7.16683e-08           5.03801e-07           1.48488e-06           4.66231e-06           1.80662               
26     2.98117e-05     9.13648e-07           7.24396e-06           2.40281e-05           8.70612e-05           1.85893               
27     0.012066        0.012066              0.012066              0.012066              0.012066              1                     
28     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
29     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
30     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
31     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
32     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
33     0.00434366      0.0012916             0.0032457             0.00517848            0.00765885            1.40237               
34     0.00271811      0.000788006           0.00198944            0.00320231            0.00489267            1.41659               
35     0.049625        0.0609252             0.0548258             0.0477897             0.0349593             0.852698              
36     0.000837248     0.000240573           0.000611707           0.000990121           0.00150659            1.41712               
37     0.0422418       0.056174              0.0481567             0.0394389             0.0251975             0.795273              
38     0.0304529       0.0390847             0.0343351             0.0289466             0.0194451             0.818879              
39     0.00382756      0.0011844             0.00294185            0.00461932            0.00656468            1.38313               
40     0.000303292     6.4637e-05            0.000178626           0.000323516           0.000646389           1.5472                
41     0.0422418       0.056174              0.0481567             0.0394389             0.0251975             0.795273              
42     0.0422418       0.056174              0.0481567             0.0394389             0.0251975             0.795273              
43     0.000246654     4.26232e-05           0.000127982           0.000251922           0.000564091           1.60984               
44     0.0290982       0.0378141             0.0329835             0.027537              0.0180582             0.809502              
45     0.0165295       0.0209299             0.0185594             0.0158177             0.0108109             0.827622              
46     0.0495388       0.055622              0.0526251             0.0488899             0.0410183             0.916162              
47     0.0418794       0.0503735             0.0458783             0.0406035             0.0306624             0.867187              
48     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
49     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
50     0.0422418       0.056174              0.0481567             0.0394389             0.0251975             0.795273              
51     0.0589793       0.0740604             0.0658149             0.0564107             0.039631              0.835924              
52     0.0800411       0.0944876             0.0868061             0.0778347             0.0610361             0.882133              
53     0.00382756      0.0011844             0.00294185            0.00461932            0.00656468            1.38313               
54     0.0422418       0.056174              0.0481567             0.0394389             0.0251975             0.795273              
55     0.0389457       0.042947              0.0410158             0.0385688             0.0332512             0.929052              
56     0.0290982       0.0378141             0.0329835             0.027537              0.0180582             0.809502              
57     0.0287443       0.0514496             0.0345417             0.0211099             0.00787603            0.596351              
58     0.00888132      0.0172791             0.0108453             0.00590127            0.00149962            0.530385              
