castor_canadensis ENSCCNG00000009697
dipodomys_ordii ENSDORG00000015372
mus_spicilegus ENSMSIG00000003856
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000059588
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024637
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023717
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025168
rattus_norvegicus ENSRNOG00000054695
meriones_unguiculatus ENSMUGG00000021671
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012427
cricetulus_griseus_crigri_1.0 ENSCGRG00000005585
cricetulus_griseus_crigri-picr ENSCGRG00015002852
mesocricetus_auratus ENSMAUG00000016850
microtus_ochrogaster ENSMOCG00000019683
peromyscus_maniculatus_bairdii ENSPEMG00000004539
nannospalax_galili ENSNGAG00000013453
jaculus_jaculus ENSJJAG00000020254
ictidomys_tridecemlineatus ENSSTOG00000002764
spermophilus_dauricus ENSSDAG00000007175
marmota_marmota_marmota ENSMMMG00000008936
urocitellus_parryii ENSUPAG00010023073
chinchilla_lanigera ENSCLAG00000015762
octodon_degus ENSODEG00000014219
cavia_aperea ENSCAPG00000009213
cavia_porcellus ENSCPOG00000001012
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002723
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003751
fukomys_damarensis ENSFDAG00000018059
oryctolagus_cuniculus ENSOCUG00000013954
ochotona_princeps ENSOPRG00000000724
pan_troglodytes ENSPTRG00000012722
pan_paniscus ENSPPAG00000039957
gorilla_gorilla ENSGGOG00000003991
homo_sapiens ENSG00000064989
pongo_abelii ENSPPYG00000013009
nomascus_leucogenys ENSNLEG00000006500
macaca_fascicularis ENSMFAG00000044850
macaca_nemestrina ENSMNEG00000037865
macaca_mulatta ENSMMUG00000009447
papio_anubis ENSPANG00000010253
theropithecus_gelada ENSTGEG00000027328
mandrillus_leucophaeus ENSMLEG00000024812
cercocebus_atys ENSCATG00000035960
chlorocebus_sabaeus ENSCSAG00000012480
rhinopithecus_bieti ENSRBIG00000038152
rhinopithecus_roxellana ENSRROG00000045310
piliocolobus_tephrosceles ENSPTEG00000020743
colobus_angolensis_palliatus ENSCANG00000031778
cebus_capucinus_imitator ENSCCAG00000027788
saimiri_boliviensis_boliviensis ENSSBOG00000032528
callithrix_jacchus ENSCJAG00000005823
aotus_nancymaae ENSANAG00000025809
carlito_syrichta ENSTSYG00000007881
prolemur_simus ENSPSMG00000004480
microcebus_murinus ENSMICG00000001266
otolemur_garnettii ENSOGAG00000004394
propithecus_coquereli ENSPCOG00000013969
tupaia_belangeri ENSTBEG00000006089
sus_scrofa ENSSSCG00000016031
vicugna_pacos ENSVPAG00000005616
capra_hircus ENSCHIG00000012190
ovis_aries ENSOARG00000016547
bos_mutus ENSBMUG00000022938
bos_taurus ENSBTAG00000008483
bison_bison_bison ENSBBBG00000004899
tursiops_truncatus ENSTTRG00000013820
sorex_araneus ENSSARG00000014497
erinaceus_europaeus ENSEEUG00000005289
pteropus_vampyrus ENSPVAG00000003697
myotis_lucifugus ENSMLUG00000014787
equus_asinus_asinus ENSEASG00005021315
equus_caballus ENSECAG00000012990
ursus_maritimus ENSUMAG00000018752
ursus_americanus ENSUAMG00000021347
ailuropoda_melanoleuca ENSAMEG00000009219
canis_lupus_dingo ENSCAFG00020008528
canis_lupus_familiaris ENSCAFG00000014737
vulpes_vulpes ENSVVUG00000008949
neovison_vison ENSNVIG00000002914
mustela_putorius_furo ENSMPUG00000012254
panthera_pardus ENSPPRG00000024965
panthera_tigris_altaica ENSPTIG00000012736
felis_catus ENSFCAG00000040283
choloepus_hoffmanni ENSCHOG00000007384
dasypus_novemcinctus ENSDNOG00000036313
loxodonta_africana ENSLAFG00000004231
procavia_capensis ENSPCAG00000000909
echinops_telfairi ENSETEG00000010646
phascolarctos_cinereus ENSPCIG00000003347
notamacropus_eugenii ENSMEUG00000008320
sarcophilus_harrisii ENSSHAG00000006893
monodelphis_domestica ENSMODG00000010687
chelonoidis_abingdonii ENSCABG00000021893
ornithorhynchus_anatinus ENSOANG00000020803
pogona_vitticeps ENSPVIG00000022926
anolis_carolinensis ENSACAG00000001093
notechis_scutatus ENSNSUG00000014267
notechis_scutatus ENSNSUG00000014256
salvator_merianae ENSSMRG00000019401
sphenodon_punctatus ENSSPUG00000002613
apteryx_owenii ENSAOWG00000005147
apteryx_rowi ENSARWG00000015929
apteryx_haastii ENSAHAG00000002540
dromaius_novaehollandiae ENSDNVG00000012369
nothoprocta_perdicaria ENSNPEG00000015055
calidris_pygmaea ENSCPGG00000014341
calidris_pugnax ENSCPUG00000012441
lonchura_striata_domestica ENSLSDG00000002071
taeniopygia_guttata ENSTGUG00000011077
junco_hyemalis ENSJHYG00000004816
zonotrichia_albicollis ENSZALG00000014585
ficedula_albicollis ENSFALG00000004495
parus_major ENSPMJG00000008154
cyanistes_caeruleus ENSCCEG00000013681
manacus_vitellinus ENSMVIG00005013305
lepidothrix_coronata ENSLCOG00000014098
melopsittacus_undulatus ENSMUNG00000015361
anas_platyrhynchos_platyrhynchos ENSAPLG00000003509
anser_brachyrhynchus ENSABRG00000019338
gallus_gallus ENSGALG00000002632
coturnix_japonica ENSCJPG00005013822
meleagris_gallopavo ENSMGAG00000004601
numida_meleagris ENSNMEG00000018426
crocodylus_porosus ENSCPRG00005012254
chrysemys_picta_bellii ENSCPBG00000005306
gopherus_agassizii ENSGAGG00000006098
pelodiscus_sinensis ENSPSIG00000008372
ornithorhynchus_anatinus ENSOANG00000029128
xenopus_tropicalis ENSXETG00000013895
latimeria_chalumnae ENSLACG00000003833
danio_rerio ENSDARG00000011571
takifugu_rubripes ENSTRUG00000011835
esox_lucius ENSELUG00000018212
mola_mola ENSMMOG00000019635
paramormyrops_kingsleyae ENSPKIG00000015536
latimeria_chalumnae ENSLACG00000019098
eptatretus_burgeri ENSEBUG00000010278
eptatretus_burgeri ENSEBUG00000007323
