phascolarctos_cinereus ENSPCIG00000010249
notamacropus_eugenii ENSMEUG00000006088
sarcophilus_harrisii ENSSHAG00000013197
monodelphis_domestica ENSMODG00000013272
urocitellus_parryii ENSUPAG00010021926
ictidomys_tridecemlineatus ENSSTOG00000028638
castor_canadensis ENSCCNG00000021826
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015841
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018574
fukomys_damarensis ENSFDAG00000020862
octodon_degus ENSODEG00000003116
cavia_porcellus ENSCPOG00000040258
mus_spicilegus ENSMSIG00000003595
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022999
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000005873
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022087
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018821
rattus_norvegicus ENSRNOG00000020167
meriones_unguiculatus ENSMUGG00000005059
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011292
mesocricetus_auratus ENSMAUG00000017436
microtus_ochrogaster ENSMOCG00000013531
nannospalax_galili ENSNGAG00000023958
macaca_mulatta ENSMMUG00000020488
theropithecus_gelada ENSTGEG00000010708
chlorocebus_sabaeus ENSCSAG00000014928
colobus_angolensis_palliatus ENSCANG00000030904
homo_sapiens ENSG00000129625
gorilla_gorilla ENSGGOG00000037456
nomascus_leucogenys ENSNLEG00000011580
rhinopithecus_bieti ENSRBIG00000033571
rhinopithecus_roxellana ENSRROG00000023694
macaca_fascicularis ENSMFAG00000032842
macaca_nemestrina ENSMNEG00000045008
mandrillus_leucophaeus ENSMLEG00000040632
papio_anubis ENSPANG00000003025
cercocebus_atys ENSCATG00000044196
piliocolobus_tephrosceles ENSPTEG00000037726
pan_troglodytes ENSPTRG00000017137
cebus_capucinus_imitator ENSCCAG00000033540
callithrix_jacchus ENSCJAG00000016517
aotus_nancymaae ENSANAG00000031617
microcebus_murinus ENSMICG00000013779
microcebus_murinus ENSMICG00000027131
propithecus_coquereli ENSPCOG00000023768
prolemur_simus ENSPSMG00000025189
otolemur_garnettii ENSOGAG00000008581
carlito_syrichta ENSTSYG00000011823
carlito_syrichta ENSTSYG00000036616
bos_taurus ENSBTAG00000012804
capra_hircus ENSCHIG00000021189
myotis_lucifugus ENSMLUG00000017082
spermophilus_dauricus ENSSDAG00000017434
prolemur_simus ENSPSMG00000012727
tursiops_truncatus ENSTTRG00000001691
sus_scrofa ENSSSCG00000022048
equus_caballus ENSECAG00000007767
equus_asinus_asinus ENSEASG00005015179
canis_lupus_dingo ENSCAFG00020014303
canis_lupus_familiaris ENSCAFG00000007330
ailuropoda_melanoleuca ENSAMEG00000012613
felis_catus ENSFCAG00000028504
panthera_pardus ENSPPRG00000017537
pteropus_vampyrus ENSPVAG00000006293
erinaceus_europaeus ENSEEUG00000001892
sorex_araneus ENSSARG00000000632
