latimeria_chalumnae ENSLACG00000004643
lepisosteus_oculatus ENSLOCG00000016616
calidris_pygmaea ENSCPGG00000011739
calidris_pugnax ENSCPUG00000015315
taeniopygia_guttata ENSTGUG00000010871
taeniopygia_guttata ENSTGUG00000014835
parus_major ENSPMJG00000008246
cyanistes_caeruleus ENSCCEG00000006613
zonotrichia_albicollis ENSZALG00000003187
ficedula_albicollis ENSFALG00000013243
anas_platyrhynchos_platyrhynchos ENSAPLG00000008806
anser_brachyrhynchus ENSABRG00000003574
numida_meleagris ENSNMEG00000011878
meleagris_gallopavo ENSMGAG00000012765
coturnix_japonica ENSCJPG00005018181
lepidothrix_coronata ENSLCOG00000000597
manacus_vitellinus ENSMVIG00005017849
melopsittacus_undulatus ENSMUNG00000001069
dromaius_novaehollandiae ENSDNVG00000007926
nothoprocta_perdicaria ENSNPEG00000000174
pelodiscus_sinensis ENSPSIG00000010536
anolis_carolinensis ENSACAG00000011255
pogona_vitticeps ENSPVIG00000024048
notamacropus_eugenii ENSMEUG00000001265
phascolarctos_cinereus ENSPCIG00000021532
monodelphis_domestica ENSMODG00000001249
sarcophilus_harrisii ENSSHAG00000018834
pan_troglodytes ENSPTRG00000014295
pan_paniscus ENSPPAG00000013707
gorilla_gorilla ENSGGOG00000043853
homo_sapiens ENSG00000175329
pongo_abelii ENSPPYG00000011759
nomascus_leucogenys ENSNLEG00000033813
rhinopithecus_roxellana ENSRROG00000029856
rhinopithecus_bieti ENSRBIG00000040027
colobus_angolensis_palliatus ENSCANG00000023178
macaca_nemestrina ENSMNEG00000043053
macaca_fascicularis ENSMFAG00000002513
chlorocebus_sabaeus ENSCSAG00000008226
theropithecus_gelada ENSTGEG00000015659
papio_anubis ENSPANG00000009275
mandrillus_leucophaeus ENSMLEG00000043836
cercocebus_atys ENSCATG00000029244
cebus_capucinus_imitator ENSCCAG00000007806
saimiri_boliviensis_boliviensis ENSSBOG00000016181
callithrix_jacchus ENSCJAG00000008242
aotus_nancymaae ENSANAG00000020801
carlito_syrichta ENSTSYG00000012558
prolemur_simus ENSPSMG00000021471
microcebus_murinus ENSMICG00000030744
propithecus_coquereli ENSPCOG00000022811
otolemur_garnettii ENSOGAG00000004339
mesocricetus_auratus ENSMAUG00000015145
meriones_unguiculatus ENSMUGG00000025414
nannospalax_galili ENSNGAG00000017683
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015448
cricetulus_griseus_crigri_1.0 ENSCGRG00000000688
cricetulus_griseus_crigri-picr ENSCGRG00015018517
peromyscus_maniculatus_bairdii ENSPEMG00000001368
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032350
mus_spicilegus ENSMSIG00000010513
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031621
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031229
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021694
rattus_norvegicus ENSRNOG00000039808
jaculus_jaculus ENSJJAG00000006423
fukomys_damarensis ENSFDAG00000008495
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015276
marmota_marmota_marmota ENSMMMG00000016864
spermophilus_dauricus ENSSDAG00000024559
ictidomys_tridecemlineatus ENSSTOG00000020661
urocitellus_parryii ENSUPAG00010000959
ochotona_princeps ENSOPRG00000015603
oryctolagus_cuniculus ENSOCUG00000017205
tupaia_belangeri ENSTBEG00000015577
bos_mutus ENSBMUG00000014014
bos_taurus ENSBTAG00000007674
bison_bison_bison ENSBBBG00000000566
capra_hircus ENSCHIG00000011420
ovis_aries ENSOARG00000018327
tursiops_truncatus ENSTTRG00000011357
sus_scrofa ENSSSCG00000040934
ursus_americanus ENSUAMG00000015512
ursus_maritimus ENSUMAG00000017029
ailuropoda_melanoleuca ENSAMEG00000001571
neovison_vison ENSNVIG00000004220
mustela_putorius_furo ENSMPUG00000012395
canis_lupus_dingo ENSCAFG00020004651
canis_lupus_familiaris ENSCAFG00000001735
vulpes_vulpes ENSVVUG00000023529
panthera_tigris_altaica ENSPTIG00000005608
panthera_pardus ENSPPRG00000022857
felis_catus ENSFCAG00000013025
pteropus_vampyrus ENSPVAG00000011410
myotis_lucifugus ENSMLUG00000006944
erinaceus_europaeus ENSEEUG00000014207
equus_caballus ENSECAG00000023597
equus_asinus_asinus ENSEASG00005018970
loxodonta_africana ENSLAFG00000001996
procavia_capensis ENSPCAG00000008932
echinops_telfairi ENSETEG00000019976
dasypus_novemcinctus ENSDNOG00000001384
scleropages_formosus ENSSFOG00015021493
paramormyrops_kingsleyae ENSPKIG00000017802
ciona_intestinalis ENSCING00000016045
