chrysemys_picta_bellii ENSCPBG00000027568
chelonoidis_abingdonii ENSCABG00000016744
calidris_pugnax ENSCPUG00000008836
calidris_pygmaea ENSCPGG00000001977
serinus_canaria ENSSCAG00000010266
junco_hyemalis ENSJHYG00000003869
zonotrichia_albicollis ENSZALG00000007747
lonchura_striata_domestica ENSLSDG00000004085
cyanistes_caeruleus ENSCCEG00000015603
parus_major ENSPMJG00000014680
manacus_vitellinus ENSMVIG00005005688
lepidothrix_coronata ENSLCOG00000005720
melopsittacus_undulatus ENSMUNG00000007649
salvator_merianae ENSSMRG00000016588
pogona_vitticeps ENSPVIG00000001496
