anser_brachyrhynchus ENSABRG00000003748
anas_platyrhynchos_platyrhynchos ENSAPLG00000012251
meleagris_gallopavo ENSMGAG00000005531
coturnix_japonica ENSCJPG00005001043
gallus_gallus ENSGALG00000016669
numida_meleagris ENSNMEG00000008256
lepidothrix_coronata ENSLCOG00000001717
manacus_vitellinus ENSMVIG00005013971
taeniopygia_guttata ENSTGUG00000013283
lonchura_striata_domestica ENSLSDG00000011867
cyanistes_caeruleus ENSCCEG00000020937
cyanistes_caeruleus ENSCCEG00000020942
parus_major ENSPMJG00000013025
ficedula_albicollis ENSFALG00000002473
junco_hyemalis ENSJHYG00000006421
zonotrichia_albicollis ENSZALG00000011520
serinus_canaria ENSSCAG00000014459
melopsittacus_undulatus ENSMUNG00000010548
calidris_pygmaea ENSCPGG00000014873
calidris_pugnax ENSCPUG00000008848
apteryx_owenii ENSAOWG00000019347
apteryx_haastii ENSAHAG00000017841
apteryx_rowi ENSARWG00000007639
dromaius_novaehollandiae ENSDNVG00000015423
nothoprocta_perdicaria ENSNPEG00000008169
