anser_brachyrhynchus ENSABRG00000001550
anas_platyrhynchos_platyrhynchos ENSAPLG00000008628
gallus_gallus ENSGALG00000008520
coturnix_japonica ENSCJPG00005013753
meleagris_gallopavo ENSMGAG00000009232
numida_meleagris ENSNMEG00000019444
zonotrichia_albicollis ENSZALG00000006151
junco_hyemalis ENSJHYG00000009391
serinus_canaria ENSSCAG00000014123
lonchura_striata_domestica ENSLSDG00000018163
taeniopygia_guttata ENSTGUG00000010269
ficedula_albicollis ENSFALG00000008063
parus_major ENSPMJG00000001606
cyanistes_caeruleus ENSCCEG00000013561
manacus_vitellinus ENSMVIG00005002140
lepidothrix_coronata ENSLCOG00000014841
calidris_pygmaea ENSCPGG00000008053
calidris_pugnax ENSCPUG00000013148
apteryx_haastii ENSAHAG00000001080
apteryx_owenii ENSAOWG00000017097
apteryx_rowi ENSARWG00000004582
dromaius_novaehollandiae ENSDNVG00000000818
crocodylus_porosus ENSCPRG00005010865
gopherus_agassizii ENSGAGG00000022694
chelonoidis_abingdonii ENSCABG00000012937
chrysemys_picta_bellii ENSCPBG00000015547
anolis_carolinensis ENSACAG00000002120
pogona_vitticeps ENSPVIG00000018901
notechis_scutatus ENSNSUG00000006018
salvator_merianae ENSSMRG00000023565
sphenodon_punctatus ENSSPUG00000013879
loxodonta_africana ENSLAFG00000005471
procavia_capensis ENSPCAG00000014679
echinops_telfairi ENSETEG00000004220
octodon_degus ENSODEG00000013872
octodon_degus ENSODEG00000012718
chinchilla_lanigera ENSCLAG00000012942
cavia_porcellus ENSCPOG00000007336
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008713
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011256
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011498
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012341
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019006
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001268
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006409
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020570
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020527
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007797
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002390
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015723
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013899
