notamacropus_eugenii ENSMEUG00000005737
phascolarctos_cinereus ENSPCIG00000002946
sarcophilus_harrisii ENSSHAG00000009964
monodelphis_domestica ENSMODG00000008159
cavia_porcellus ENSCPOG00000009634
chinchilla_lanigera ENSCLAG00000004053
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017598
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005049
urocitellus_parryii ENSUPAG00010015868
ictidomys_tridecemlineatus ENSSTOG00000014844
spermophilus_dauricus ENSSDAG00000010855
marmota_marmota_marmota ENSMMMG00000006459
castor_canadensis ENSCCNG00000021204
dipodomys_ordii ENSDORG00000007971
oryctolagus_cuniculus ENSOCUG00000003992
tupaia_belangeri ENSTBEG00000001519
gorilla_gorilla ENSGGOG00000000087
homo_sapiens ENSG00000147613
pan_troglodytes ENSPTRG00000020392
pan_paniscus ENSPPAG00000034293
pongo_abelii ENSPPYG00000018721
nomascus_leucogenys ENSNLEG00000001477
cercocebus_atys ENSCATG00000035667
theropithecus_gelada ENSTGEG00000025224
papio_anubis ENSPANG00000008746
mandrillus_leucophaeus ENSMLEG00000034406
macaca_fascicularis ENSMFAG00000045416
macaca_nemestrina ENSMNEG00000041703
chlorocebus_sabaeus ENSCSAG00000013122
rhinopithecus_roxellana ENSRROG00000037904
rhinopithecus_bieti ENSRBIG00000041048
piliocolobus_tephrosceles ENSPTEG00000034396
colobus_angolensis_palliatus ENSCANG00000029443
cebus_capucinus_imitator ENSCCAG00000019173
saimiri_boliviensis_boliviensis ENSSBOG00000023087
callithrix_jacchus ENSCJAG00000000346
aotus_nancymaae ENSANAG00000026854
carlito_syrichta ENSTSYG00000005532
propithecus_coquereli ENSPCOG00000021670
microcebus_murinus ENSMICG00000015406
prolemur_simus ENSPSMG00000007561
otolemur_garnettii ENSOGAG00000014551
ursus_americanus ENSUAMG00000005051
ursus_maritimus ENSUMAG00000015156
ailuropoda_melanoleuca ENSAMEG00000002613
neovison_vison ENSNVIG00000016250
mustela_putorius_furo ENSMPUG00000010792
canis_lupus_familiaris ENSCAFG00000008727
canis_lupus_dingo ENSCAFG00020020228
vulpes_vulpes ENSVVUG00000001640
panthera_tigris_altaica ENSPTIG00000010882
panthera_pardus ENSPPRG00000007617
felis_catus ENSFCAG00000024665
equus_caballus ENSECAG00000016057
equus_asinus_asinus ENSEASG00005018706
erinaceus_europaeus ENSEEUG00000013940
sorex_araneus ENSSARG00000002972
tursiops_truncatus ENSTTRG00000007889
ovis_aries ENSOARG00000012892
vicugna_pacos ENSVPAG00000004830
choloepus_hoffmanni ENSCHOG00000013343
dasypus_novemcinctus ENSDNOG00000011495
loxodonta_africana ENSLAFG00000008762
procavia_capensis ENSPCAG00000010774
echinops_telfairi ENSETEG00000006943
ornithorhynchus_anatinus ENSOANG00000002037
ictalurus_punctatus ENSIPUG00000010558
caenorhabditis_elegans_strain_n2 WBGene00019911
