chelonoidis_abingdonii ENSCABG00000020494
gopherus_agassizii ENSGAGG00000004882
chrysemys_picta_bellii ENSCPBG00000023539
salvator_merianae ENSSMRG00000016219
notechis_scutatus ENSNSUG00000010748
phascolarctos_cinereus ENSPCIG00000024538
notamacropus_eugenii ENSMEUG00000005246
monodelphis_domestica ENSMODG00000006170
anas_platyrhynchos_platyrhynchos ENSAPLG00000026441
anser_brachyrhynchus ENSABRG00000011475
gallus_gallus ENSGALG00000035835
coturnix_japonica ENSCJPG00005015785
numida_meleagris ENSNMEG00000012115
lonchura_striata_domestica ENSLSDG00000014159
taeniopygia_guttata ENSTGUG00000007530
junco_hyemalis ENSJHYG00000008749
lepidothrix_coronata ENSLCOG00000008985
calidris_pygmaea ENSCPGG00000006811
crocodylus_porosus ENSCPRG00005010970
pogona_vitticeps ENSPVIG00000000121
notechis_scutatus ENSNSUG00000000661
sphenodon_punctatus ENSSPUG00000005535
loxodonta_africana ENSLAFG00000014638
echinops_telfairi ENSETEG00000001746
dasypus_novemcinctus ENSDNOG00000040998
octodon_degus ENSODEG00000010842
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008824
urocitellus_parryii ENSUPAG00010009706
bos_taurus ENSBTAG00000011312
capra_hircus ENSCHIG00000017092
sus_scrofa ENSSSCG00000007110
equus_caballus ENSECAG00000037105
equus_asinus_asinus ENSEASG00005002501
neovison_vison ENSNVIG00000024348
ursus_americanus ENSUAMG00000024864
canis_lupus_dingo ENSCAFG00020027478
canis_lupus_familiaris ENSCAFG00000031316
vulpes_vulpes ENSVVUG00000012172
panthera_pardus ENSPPRG00000008761
felis_catus ENSFCAG00000045261
pteropus_vampyrus ENSPVAG00000004599
prolemur_simus ENSPSMG00000008590
propithecus_coquereli ENSPCOG00000023067
otolemur_garnettii ENSOGAG00000024342
microcebus_murinus ENSMICG00000032695
cebus_capucinus_imitator ENSCCAG00000032197
callithrix_jacchus ENSCJAG00000040336
aotus_nancymaae ENSANAG00000025954
homo_sapiens ENSG00000125816
gorilla_gorilla ENSGGOG00000027030
pan_troglodytes ENSPTRG00000013309
pongo_abelii ENSPPYG00000010756
nomascus_leucogenys ENSNLEG00000010047
theropithecus_gelada ENSTGEG00000019593
papio_anubis ENSPANG00000014236
cercocebus_atys ENSCATG00000023019
macaca_mulatta ENSMMUG00000011409
macaca_fascicularis ENSMFAG00000044462
macaca_nemestrina ENSMNEG00000028280
chlorocebus_sabaeus ENSCSAG00000011080
rhinopithecus_roxellana ENSRROG00000006364
rhinopithecus_bieti ENSRBIG00000027321
piliocolobus_tephrosceles ENSPTEG00000004078
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000054160
mus_spicilegus ENSMSIG00000015047
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024401
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025319
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025844
rattus_norvegicus ENSRNOG00000012647
meriones_unguiculatus ENSMUGG00000015088
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002742
cricetulus_griseus_crigri-picr ENSCGRG00015005744
mesocricetus_auratus ENSMAUG00000013928
microtus_ochrogaster ENSMOCG00000012451
nannospalax_galili ENSNGAG00000009374
jaculus_jaculus ENSJJAG00000022335
castor_canadensis ENSCCNG00000025987
dipodomys_ordii ENSDORG00000023542
pygocentrus_nattereri ENSPNAG00000001469
astyanax_mexicanus ENSAMXG00000029652
ictalurus_punctatus ENSIPUG00000006672
danio_rerio ENSDARG00000104107
labrus_bergylta ENSLBEG00000023280
mastacembelus_armatus ENSMAMG00000008594
mola_mola ENSMMOG00000017567
mola_mola ENSMMOG00000017569
labrus_bergylta ENSLBEG00000023297
scophthalmus_maximus ENSSMAG00000007829
oryzias_latipes_asm223471v1 ENSORLG00020001834
oryzias_latipes_asm223469v1 ENSORLG00015019763
oryzias_latipes_asm223467v1 ENSORLG00000017185
oryzias_melastigma ENSOMEG00000019726
seriola_dumerili ENSSDUG00000012986
seriola_lalandi_dorsalis ENSSLDG00000021261
acanthochromis_polyacanthus ENSAPOG00000009822
astatotilapia_calliptera ENSACLG00000010500
maylandia_zebra ENSMZEG00005022367
haplochromis_burtoni ENSHBUG00000004995
pundamilia_nyererei ENSPNYG00000001669
neolamprologus_brichardi ENSNBRG00000008244
oreochromis_niloticus ENSONIG00000018724
amphilophus_citrinellus ENSACIG00000014955
anabas_testudineus ENSATEG00000001285
amphiprion_ocellaris ENSAOCG00000023613
amphiprion_percula ENSAPEG00000014773
stegastes_partitus ENSSPAG00000015963
monopterus_albus ENSMALG00000011512
fundulus_heteroclitus ENSFHEG00000012908
cyprinodon_variegatus ENSCVAG00000018814
poecilia_mexicana ENSPMEG00000011844
poecilia_mexicana ENSPMEG00000014757
poecilia_formosa ENSPFOG00000004150
poecilia_formosa ENSPFOG00000010334
poecilia_latipinna ENSPLAG00000011375
poecilia_latipinna ENSPLAG00000007408
poecilia_reticulata ENSPREG00000012541
xiphophorus_maculatus ENSXMAG00000007492
xiphophorus_couchianus ENSXCOG00000000863
gambusia_affinis ENSGAFG00000003855
kryptolebias_marmoratus ENSKMAG00000016176
cynoglossus_semilaevis ENSCSEG00000005646
hippocampus_comes ENSHCOG00000011908
tetraodon_nigroviridis ENSTNIG00000010713
takifugu_rubripes ENSTRUG00000024656
periophthalmus_magnuspinnatus ENSPMGG00000017837
