eptatretus_burgeri ENSEBUG00000011657
petromyzon_marinus ENSPMAG00000002884
gopherus_agassizii ENSGAGG00000011656
chelonoidis_abingdonii ENSCABG00000003157
chrysemys_picta_bellii ENSCPBG00000001819
pelodiscus_sinensis ENSPSIG00000003438
apteryx_owenii ENSAOWG00000009971
apteryx_rowi ENSARWG00000017878
apteryx_haastii ENSAHAG00000019107
dromaius_novaehollandiae ENSDNVG00000013071
nothoprocta_perdicaria ENSNPEG00000006967
manacus_vitellinus ENSMVIG00005017675
lepidothrix_coronata ENSLCOG00000001896
ficedula_albicollis ENSFALG00000000572
cyanistes_caeruleus ENSCCEG00000017660
taeniopygia_guttata ENSTGUG00000001118
lonchura_striata_domestica ENSLSDG00000001982
zonotrichia_albicollis ENSZALG00000008542
serinus_canaria ENSSCAG00000011617
melopsittacus_undulatus ENSMUNG00000012347
calidris_pygmaea ENSCPGG00000018782
calidris_pugnax ENSCPUG00000014098
meleagris_gallopavo ENSMGAG00000003453
coturnix_japonica ENSCJPG00005015029
gallus_gallus ENSGALG00000000791
numida_meleagris ENSNMEG00000009791
anser_brachyrhynchus ENSABRG00000003257
anas_platyrhynchos_platyrhynchos ENSAPLG00000028878
crocodylus_porosus ENSCPRG00005010162
anolis_carolinensis ENSACAG00000012851
pogona_vitticeps ENSPVIG00000013588
notechis_scutatus ENSNSUG00000016422
salvator_merianae ENSSMRG00000008581
capra_hircus ENSCHIG00000021764
ovis_aries ENSOARG00000005113
bos_taurus ENSBTAG00000020227
bos_mutus ENSBMUG00000025469
bison_bison_bison ENSBBBG00000015592
sus_scrofa ENSSSCG00000039370
pteropus_vampyrus ENSPVAG00000003043
myotis_lucifugus ENSMLUG00000023937
ursus_americanus ENSUAMG00000022791
ursus_maritimus ENSUMAG00000003987
ailuropoda_melanoleuca ENSAMEG00000012694
neovison_vison ENSNVIG00000018314
mustela_putorius_furo ENSMPUG00000012039
vulpes_vulpes ENSVVUG00000013564
canis_lupus_dingo ENSCAFG00020005097
panthera_pardus ENSPPRG00000011941
panthera_tigris_altaica ENSPTIG00000013062
felis_catus ENSFCAG00000035125
prolemur_simus ENSPSMG00000007149
propithecus_coquereli ENSPCOG00000022267
microcebus_murinus ENSMICG00000029197
otolemur_garnettii ENSOGAG00000002164
homo_sapiens ENSG00000215784
homo_sapiens ENSG00000263513
homo_sapiens ENSG00000188610
homo_sapiens ENSG00000196550
pan_troglodytes ENSPTRG00000023098
pan_paniscus ENSPPAG00000002734
pongo_abelii ENSPPYG00000000291
rhinopithecus_bieti ENSRBIG00000039657
rhinopithecus_roxellana ENSRROG00000033712
piliocolobus_tephrosceles ENSPTEG00000033868
macaca_mulatta ENSMMUG00000004318
macaca_fascicularis ENSMFAG00000043825
macaca_nemestrina ENSMNEG00000042656
mandrillus_leucophaeus ENSMLEG00000043916
papio_anubis ENSPANG00000033432
chlorocebus_sabaeus ENSCSAG00000014894
saimiri_boliviensis_boliviensis ENSSBOG00000028755
cebus_capucinus_imitator ENSCCAG00000034872
aotus_nancymaae ENSANAG00000025942
carlito_syrichta ENSTSYG00000000331
castor_canadensis ENSCCNG00000019580
dipodomys_ordii ENSDORG00000012916
mus_spicilegus ENSMSIG00000024508
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000055184
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015376
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014572
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027806
rattus_norvegicus ENSRNOG00000042747
meriones_unguiculatus ENSMUGG00000020112
peromyscus_maniculatus_bairdii ENSPEMG00000018481
microtus_ochrogaster ENSMOCG00000021923
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021328
cricetulus_griseus_crigri_1.0 ENSCGRG00000014406
cricetulus_griseus_crigri-picr ENSCGRG00015004295
mesocricetus_auratus ENSMAUG00000002396
nannospalax_galili ENSNGAG00000000297
octodon_degus ENSODEG00000005913
octodon_degus ENSODEG00000019024
chinchilla_lanigera ENSCLAG00000014908
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008162
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003808
fukomys_damarensis ENSFDAG00000005088
cavia_porcellus ENSCPOG00000006809
urocitellus_parryii ENSUPAG00010014738
marmota_marmota_marmota ENSMMMG00000003704
spermophilus_dauricus ENSSDAG00000016050
ictidomys_tridecemlineatus ENSSTOG00000027769
oryctolagus_cuniculus ENSOCUG00000022194
ochotona_princeps ENSOPRG00000000503
nomascus_leucogenys ENSNLEG00000000454
gorilla_gorilla ENSGGOG00000028139
theropithecus_gelada ENSTGEG00000013313
cercocebus_atys ENSCATG00000039447
callithrix_jacchus ENSCJAG00000038900
equus_caballus ENSECAG00000026830
equus_asinus_asinus ENSEASG00005005714
sorex_araneus ENSSARG00000012148
canis_lupus_familiaris ENSCAFG00000029415
dasypus_novemcinctus ENSDNOG00000034996
choloepus_hoffmanni ENSCHOG00000011221
loxodonta_africana ENSLAFG00000003628
monodelphis_domestica ENSMODG00000001970
phascolarctos_cinereus ENSPCIG00000031229
sarcophilus_harrisii ENSSHAG00000017111
sphenodon_punctatus ENSSPUG00000008527
parus_major ENSPMJG00000016859
colobus_angolensis_palliatus ENSCANG00000033484
gorilla_gorilla ENSGGOG00000037577
ornithorhynchus_anatinus ENSOANG00000028370
xenopus_tropicalis ENSXETG00000024988
latimeria_chalumnae ENSLACG00000022311
pygocentrus_nattereri ENSPNAG00000011505
astyanax_mexicanus ENSAMXG00000036558
ictalurus_punctatus ENSIPUG00000024279
danio_rerio ENSDARG00000070621
poecilia_latipinna ENSPLAG00000011859
poecilia_formosa ENSPFOG00000016903
poecilia_mexicana ENSPMEG00000014215
poecilia_reticulata ENSPREG00000003590
xiphophorus_maculatus ENSXMAG00000025979
xiphophorus_couchianus ENSXCOG00000018449
gambusia_affinis ENSGAFG00000004894
fundulus_heteroclitus ENSFHEG00000021395
cyprinodon_variegatus ENSCVAG00000005329
kryptolebias_marmoratus ENSKMAG00000014499
oryzias_latipes_asm223471v1 ENSORLG00020015197
oryzias_latipes_asm223469v1 ENSORLG00015010276
oryzias_latipes_asm223467v1 ENSORLG00000015806
oryzias_melastigma ENSOMEG00000019686
scophthalmus_maximus ENSSMAG00000006039
cynoglossus_semilaevis ENSCSEG00000004524
takifugu_rubripes ENSTRUG00000001354
tetraodon_nigroviridis ENSTNIG00000007284
labrus_bergylta ENSLBEG00000012579
gasterosteus_aculeatus ENSGACG00000000371
mola_mola ENSMMOG00000004760
amphiprion_percula ENSAPEG00000007054
amphiprion_ocellaris ENSAOCG00000010780
acanthochromis_polyacanthus ENSAPOG00000010723
stegastes_partitus ENSSPAG00000006903
astatotilapia_calliptera ENSACLG00000005692
haplochromis_burtoni ENSHBUG00000006175
maylandia_zebra ENSMZEG00005000767
pundamilia_nyererei ENSPNYG00000018077
neolamprologus_brichardi ENSNBRG00000012497
oreochromis_niloticus ENSONIG00000019298
amphilophus_citrinellus ENSACIG00000023107
mastacembelus_armatus ENSMAMG00000008142
monopterus_albus ENSMALG00000020216
anabas_testudineus ENSATEG00000024330
seriola_dumerili ENSSDUG00000002121
seriola_lalandi_dorsalis ENSSLDG00000007088
hippocampus_comes ENSHCOG00000008244
periophthalmus_magnuspinnatus ENSPMGG00000019392
gadus_morhua ENSGMOG00000014722
esox_lucius ENSELUG00000023863
scleropages_formosus ENSSFOG00015000212
paramormyrops_kingsleyae ENSPKIG00000004851
lepisosteus_oculatus ENSLOCG00000012177
ciona_intestinalis ENSCING00000006171
