loxodonta_africana ENSLAFG00000017345
procavia_capensis ENSPCAG00000004208
echinops_telfairi ENSETEG00000015958
ursus_americanus ENSUAMG00000012655
ursus_maritimus ENSUMAG00000003755
ailuropoda_melanoleuca ENSAMEG00000005752
neovison_vison ENSNVIG00000019669
mustela_putorius_furo ENSMPUG00000014237
canis_lupus_familiaris ENSCAFG00000000901
canis_lupus_dingo ENSCAFG00020021322
vulpes_vulpes ENSVVUG00000016696
panthera_pardus ENSPPRG00000004517
panthera_tigris_altaica ENSPTIG00000013533
felis_catus ENSFCAG00000031494
equus_caballus ENSECAG00000013523
equus_asinus_asinus ENSEASG00005009054
pteropus_vampyrus ENSPVAG00000004561
myotis_lucifugus ENSMLUG00000015906
capra_hircus ENSCHIG00000022998
ovis_aries ENSOARG00000009087
bos_mutus ENSBMUG00000021452
bos_taurus ENSBTAG00000003878
bison_bison_bison ENSBBBG00000009809
tursiops_truncatus ENSTTRG00000010991
sus_scrofa ENSSSCG00000004263
vicugna_pacos ENSVPAG00000002192
sorex_araneus ENSSARG00000010011
erinaceus_europaeus ENSEEUG00000008132
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016034
mus_spicilegus ENSMSIG00000001266
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000039531
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015225
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030642
rattus_norvegicus ENSRNOG00000000398
meriones_unguiculatus ENSMUGG00000026601
microtus_ochrogaster ENSMOCG00000007844
peromyscus_maniculatus_bairdii ENSPEMG00000019963
cricetulus_griseus_crigri_1.0 ENSCGRG00000015206
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019649
cricetulus_griseus_crigri-picr ENSCGRG00015025059
mesocricetus_auratus ENSMAUG00000012807
nannospalax_galili ENSNGAG00000020874
jaculus_jaculus ENSJJAG00000016597
dipodomys_ordii ENSDORG00000003947
chinchilla_lanigera ENSCLAG00000007886
octodon_degus ENSODEG00000004926
cavia_porcellus ENSCPOG00000000534
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009896
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003670
fukomys_damarensis ENSFDAG00000013393
spermophilus_dauricus ENSSDAG00000007223
urocitellus_parryii ENSUPAG00010021922
ictidomys_tridecemlineatus ENSSTOG00000012338
marmota_marmota_marmota ENSMMMG00000015434
oryctolagus_cuniculus ENSOCUG00000007805
ochotona_princeps ENSOPRG00000007061
pan_paniscus ENSPPAG00000026765
pan_troglodytes ENSPTRG00000018536
homo_sapiens ENSG00000153975
gorilla_gorilla ENSGGOG00000016798
pongo_abelii ENSPPYG00000016956
nomascus_leucogenys ENSNLEG00000013173
colobus_angolensis_palliatus ENSCANG00000039088
piliocolobus_tephrosceles ENSPTEG00000026972
rhinopithecus_bieti ENSRBIG00000042607
rhinopithecus_roxellana ENSRROG00000001608
macaca_fascicularis ENSMFAG00000001086
macaca_mulatta ENSMMUG00000001806
macaca_nemestrina ENSMNEG00000031978
papio_anubis ENSPANG00000021725
theropithecus_gelada ENSTGEG00000004206
cercocebus_atys ENSCATG00000042362
mandrillus_leucophaeus ENSMLEG00000033401
chlorocebus_sabaeus ENSCSAG00000015785
cebus_capucinus_imitator ENSCCAG00000025061
saimiri_boliviensis_boliviensis ENSSBOG00000023075
callithrix_jacchus ENSCJAG00000004437
aotus_nancymaae ENSANAG00000021756
carlito_syrichta ENSTSYG00000000103
propithecus_coquereli ENSPCOG00000021558
microcebus_murinus ENSMICG00000013671
prolemur_simus ENSPSMG00000025258
otolemur_garnettii ENSOGAG00000011921
tupaia_belangeri ENSTBEG00000010563
choloepus_hoffmanni ENSCHOG00000001173
dasypus_novemcinctus ENSDNOG00000044598
sarcophilus_harrisii ENSSHAG00000007718
sarcophilus_harrisii ENSSHAG00000017118
phascolarctos_cinereus ENSPCIG00000023066
notamacropus_eugenii ENSMEUG00000001474
monodelphis_domestica ENSMODG00000017831
ornithorhynchus_anatinus ENSOANG00000032185
ornithorhynchus_anatinus ENSOANG00000021341
pogona_vitticeps ENSPVIG00000004356
anolis_carolinensis ENSACAG00000013995
notechis_scutatus ENSNSUG00000003865
salvator_merianae ENSSMRG00000012520
sphenodon_punctatus ENSSPUG00000016336
chelonoidis_abingdonii ENSCABG00000007367
gopherus_agassizii ENSGAGG00000010099
chrysemys_picta_bellii ENSCPBG00000002353
pelodiscus_sinensis ENSPSIG00000007653
pelodiscus_sinensis ENSPSIG00000007710
calidris_pygmaea ENSCPGG00000012158
calidris_pugnax ENSCPUG00000009008
melopsittacus_undulatus ENSMUNG00000012206
lonchura_striata_domestica ENSLSDG00000001533
taeniopygia_guttata ENSTGUG00000011930
junco_hyemalis ENSJHYG00000017218
zonotrichia_albicollis ENSZALG00000005661
parus_major ENSPMJG00000014097
serinus_canaria ENSSCAG00000014748
cyanistes_caeruleus ENSCCEG00000014892
ficedula_albicollis ENSFALG00000011032
manacus_vitellinus ENSMVIG00005017973
lepidothrix_coronata ENSLCOG00000016196
gallus_gallus ENSGALG00000014940
coturnix_japonica ENSCJPG00005009207
meleagris_gallopavo ENSMGAG00000013374
numida_meleagris ENSNMEG00000022155
anas_platyrhynchos_platyrhynchos ENSAPLG00000004367
anser_brachyrhynchus ENSABRG00000018216
apteryx_haastii ENSAHAG00000008227
apteryx_rowi ENSARWG00000010760
apteryx_owenii ENSAOWG00000006210
dromaius_novaehollandiae ENSDNVG00000007193
nothoprocta_perdicaria ENSNPEG00000008586
crocodylus_porosus ENSCPRG00005003679
xenopus_tropicalis ENSXETG00000014074
latimeria_chalumnae ENSLACG00000000417
lepisosteus_oculatus ENSLOCG00000017125
