calidris_pygmaea ENSCPGG00000015574
calidris_pugnax ENSCPUG00000004248
melopsittacus_undulatus ENSMUNG00000007028
junco_hyemalis ENSJHYG00000017550
zonotrichia_albicollis ENSZALG00000016661
ficedula_albicollis ENSFALG00000006349
lonchura_striata_domestica ENSLSDG00000002305
taeniopygia_guttata ENSTGUG00000013598
serinus_canaria ENSSCAG00000016919
parus_major ENSPMJG00000011926
cyanistes_caeruleus ENSCCEG00000015819
lepidothrix_coronata ENSLCOG00000010800
manacus_vitellinus ENSMVIG00005000837
anser_brachyrhynchus ENSABRG00000004520
anas_platyrhynchos_platyrhynchos ENSAPLG00000002539
coturnix_japonica ENSCJPG00005017664
meleagris_gallopavo ENSMGAG00000014398
gallus_gallus ENSGALG00000015375
numida_meleagris ENSNMEG00000010214
apteryx_haastii ENSAHAG00000000655
apteryx_owenii ENSAOWG00000014967
apteryx_rowi ENSARWG00000011491
dromaius_novaehollandiae ENSDNVG00000003653
nothoprocta_perdicaria ENSNPEG00000008712
crocodylus_porosus ENSCPRG00005009867
chelonoidis_abingdonii ENSCABG00000003059
gopherus_agassizii ENSGAGG00000002313
chrysemys_picta_bellii ENSCPBG00000005384
pelodiscus_sinensis ENSPSIG00000017326
pogona_vitticeps ENSPVIG00000010566
anolis_carolinensis ENSACAG00000028453
notechis_scutatus ENSNSUG00000015963
salvator_merianae ENSSMRG00000003290
sphenodon_punctatus ENSSPUG00000001432
phascolarctos_cinereus ENSPCIG00000017801
sarcophilus_harrisii ENSSHAG00000014787
monodelphis_domestica ENSMODG00000018086
dasypus_novemcinctus ENSDNOG00000025935
choloepus_hoffmanni ENSCHOG00000001481
loxodonta_africana ENSLAFG00000023086
procavia_capensis ENSPCAG00000018902
propithecus_coquereli ENSPCOG00000015934
microcebus_murinus ENSMICG00000048541
otolemur_garnettii ENSOGAG00000029065
papio_anubis ENSPANG00000020346
rhinopithecus_bieti ENSRBIG00000029348
macaca_mulatta ENSMMUG00000000692
chlorocebus_sabaeus ENSCSAG00000006552
pongo_abelii ENSPPYG00000029560
homo_sapiens ENSG00000240891
castor_canadensis ENSCCNG00000004090
dipodomys_ordii ENSDORG00000019811
cricetulus_griseus_crigri_1.0 ENSCGRG00000015109
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018587
cricetulus_griseus_crigri-picr ENSCGRG00015014423
mesocricetus_auratus ENSMAUG00000011354
microtus_ochrogaster ENSMOCG00000019389
peromyscus_maniculatus_bairdii ENSPEMG00000000526
mus_spicilegus ENSMSIG00000023486
mus_spicilegus ENSMSIG00000008634
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021686
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000087141
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020787
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016486
rattus_norvegicus ENSRNOG00000042289
meriones_unguiculatus ENSMUGG00000020623
nannospalax_galili ENSNGAG00000004241
jaculus_jaculus ENSJJAG00000008909
ictidomys_tridecemlineatus ENSSTOG00000023095
spermophilus_dauricus ENSSDAG00000004293
urocitellus_parryii ENSUPAG00010019138
marmota_marmota_marmota ENSMMMG00000011708
octodon_degus ENSODEG00000012093
chinchilla_lanigera ENSCLAG00000014604
cavia_porcellus ENSCPOG00000033541
cavia_aperea ENSCAPG00000011857
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012288
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010738
fukomys_damarensis ENSFDAG00000009705
oryctolagus_cuniculus ENSOCUG00000027805
ovis_aries ENSOARG00000019192
capra_hircus ENSCHIG00000011559
bos_taurus ENSBTAG00000012646
sus_scrofa ENSSSCG00000032620
tursiops_truncatus ENSTTRG00000021442
vicugna_pacos ENSVPAG00000015490
myotis_lucifugus ENSMLUG00000029182
ursus_maritimus ENSUMAG00000004745
ursus_americanus ENSUAMG00000017011
ailuropoda_melanoleuca ENSAMEG00000018168
mustela_putorius_furo ENSMPUG00000000413
neovison_vison ENSNVIG00000015068
canis_lupus_familiaris ENSCAFG00000010371
canis_lupus_dingo ENSCAFG00020007567
vulpes_vulpes ENSVVUG00000021950
panthera_tigris_altaica ENSPTIG00000019486
panthera_pardus ENSPPRG00000012960
equus_asinus_asinus ENSEASG00005011354
equus_caballus ENSECAG00000000640
pteropus_vampyrus ENSPVAG00000024240
xenopus_tropicalis ENSXETG00000009201
latimeria_chalumnae ENSLACG00000003916
scleropages_formosus ENSSFOG00015017572
paramormyrops_kingsleyae ENSPKIG00000018668
paramormyrops_kingsleyae ENSPKIG00000019482
scleropages_formosus ENSSFOG00015012628
astyanax_mexicanus ENSAMXG00000007822
pygocentrus_nattereri ENSPNAG00000007328
ictalurus_punctatus ENSIPUG00000015834
danio_rerio ENSDARG00000058200
periophthalmus_magnuspinnatus ENSPMGG00000016665
hippocampus_comes ENSHCOG00000005383
seriola_dumerili ENSSDUG00000004735
seriola_lalandi_dorsalis ENSSLDG00000012111
scophthalmus_maximus ENSSMAG00000019640
anabas_testudineus ENSATEG00000016679
mastacembelus_armatus ENSMAMG00000022035
takifugu_rubripes ENSTRUG00000005044
tetraodon_nigroviridis ENSTNIG00000005734
mola_mola ENSMMOG00000004913
gasterosteus_aculeatus ENSGACG00000002359
labrus_bergylta ENSLBEG00000025512
cyprinodon_variegatus ENSCVAG00000004159
fundulus_heteroclitus ENSFHEG00000004152
xiphophorus_couchianus ENSXCOG00000005406
xiphophorus_maculatus ENSXMAG00000026903
gambusia_affinis ENSGAFG00000010518
poecilia_reticulata ENSPREG00000017107
kryptolebias_marmoratus ENSKMAG00000005133
oryzias_latipes_asm223467v1 ENSORLG00000006711
oryzias_latipes_asm223469v1 ENSORLG00015021010
oryzias_latipes_asm223471v1 ENSORLG00020003667
oryzias_melastigma ENSOMEG00000000394
haplochromis_burtoni ENSHBUG00000023817
pundamilia_nyererei ENSPNYG00000021716
maylandia_zebra ENSMZEG00005017398
astatotilapia_calliptera ENSACLG00000020314
neolamprologus_brichardi ENSNBRG00000005408
oreochromis_niloticus ENSONIG00000014528
amphilophus_citrinellus ENSACIG00000003538
amphiprion_percula ENSAPEG00000001684
amphiprion_ocellaris ENSAOCG00000016838
acanthochromis_polyacanthus ENSAPOG00000015194
stegastes_partitus ENSSPAG00000007873
cynoglossus_semilaevis ENSCSEG00000009123
gadus_morhua ENSGMOG00000000746
esox_lucius ENSELUG00000008603
lepisosteus_oculatus ENSLOCG00000003981
