takifugu_rubripes ENSTRUG00000006476
tetraodon_nigroviridis ENSTNIG00000011326
mola_mola ENSMMOG00000011829
labrus_bergylta ENSLBEG00000019794
gasterosteus_aculeatus ENSGACG00000019587
monopterus_albus ENSMALG00000010049
mastacembelus_armatus ENSMAMG00000005628
anabas_testudineus ENSATEG00000016442
scophthalmus_maximus ENSSMAG00000011444
cynoglossus_semilaevis ENSCSEG00000006978
seriola_dumerili ENSSDUG00000007238
seriola_lalandi_dorsalis ENSSLDG00000004914
amphiprion_percula ENSAPEG00000022364
amphiprion_ocellaris ENSAOCG00000000315
acanthochromis_polyacanthus ENSAPOG00000021209
stegastes_partitus ENSSPAG00000013304
xiphophorus_couchianus ENSXCOG00000004860
xiphophorus_maculatus ENSXMAG00000008452
gambusia_affinis ENSGAFG00000015445
poecilia_latipinna ENSPLAG00000000813
poecilia_formosa ENSPFOG00000000629
poecilia_mexicana ENSPMEG00000016675
poecilia_reticulata ENSPREG00000019358
fundulus_heteroclitus ENSFHEG00000021820
cyprinodon_variegatus ENSCVAG00000016650
kryptolebias_marmoratus ENSKMAG00000005232
oryzias_latipes_asm223469v1 ENSORLG00015011975
oryzias_latipes_asm223467v1 ENSORLG00000004861
oryzias_latipes_asm223471v1 ENSORLG00020014467
oryzias_melastigma ENSOMEG00000006218
maylandia_zebra ENSMZEG00005001940
astatotilapia_calliptera ENSACLG00000000375
haplochromis_burtoni ENSHBUG00000019591
pundamilia_nyererei ENSPNYG00000023789
neolamprologus_brichardi ENSNBRG00000008105
oreochromis_niloticus ENSONIG00000008744
amphilophus_citrinellus ENSACIG00000023796
hippocampus_comes ENSHCOG00000015135
periophthalmus_magnuspinnatus ENSPMGG00000021362
gadus_morhua ENSGMOG00000009946
esox_lucius ENSELUG00000023008
pygocentrus_nattereri ENSPNAG00000017959
ictalurus_punctatus ENSIPUG00000020145
danio_rerio ENSDARG00000033861
scleropages_formosus ENSSFOG00015018669
paramormyrops_kingsleyae ENSPKIG00000003978
pteropus_vampyrus ENSPVAG00000013604
myotis_lucifugus ENSMLUG00000005883
equus_asinus_asinus ENSEASG00005008003
equus_caballus ENSECAG00000009932
bos_taurus ENSBTAG00000014616
bos_mutus ENSBMUG00000009078
bison_bison_bison ENSBBBG00000015291
capra_hircus ENSCHIG00000010810
ovis_aries ENSOARG00000006494
tursiops_truncatus ENSTTRG00000001896
sus_scrofa ENSSSCG00000025315
vicugna_pacos ENSVPAG00000012329
ursus_maritimus ENSUMAG00000003690
ursus_americanus ENSUAMG00000004321
ailuropoda_melanoleuca ENSAMEG00000014700
neovison_vison ENSNVIG00000013227
mustela_putorius_furo ENSMPUG00000016732
canis_lupus_dingo ENSCAFG00020027249
canis_lupus_familiaris ENSCAFG00000016468
vulpes_vulpes ENSVVUG00000013476
panthera_pardus ENSPPRG00000005618
panthera_tigris_altaica ENSPTIG00000009229
felis_catus ENSFCAG00000023094
erinaceus_europaeus ENSEEUG00000014161
pan_paniscus ENSPPAG00000037022
pan_troglodytes ENSPTRG00000015959
homo_sapiens ENSG00000109618
gorilla_gorilla ENSGGOG00000025528
pongo_abelii ENSPPYG00000014645
nomascus_leucogenys ENSNLEG00000016800
macaca_mulatta ENSMMUG00000019784
macaca_nemestrina ENSMNEG00000041117
macaca_fascicularis ENSMFAG00000003516
theropithecus_gelada ENSTGEG00000028263
papio_anubis ENSPANG00000021177
chlorocebus_sabaeus ENSCSAG00000016622
mandrillus_leucophaeus ENSMLEG00000027785
cercocebus_atys ENSCATG00000041245
piliocolobus_tephrosceles ENSPTEG00000027849
colobus_angolensis_palliatus ENSCANG00000032779
rhinopithecus_bieti ENSRBIG00000030491
rhinopithecus_roxellana ENSRROG00000022363
cebus_capucinus_imitator ENSCCAG00000023617
saimiri_boliviensis_boliviensis ENSSBOG00000023218
callithrix_jacchus ENSCJAG00000013178
aotus_nancymaae ENSANAG00000035197
carlito_syrichta ENSTSYG00000005545
propithecus_coquereli ENSPCOG00000027479
prolemur_simus ENSPSMG00000020631
microcebus_murinus ENSMICG00000028863
otolemur_garnettii ENSOGAG00000008524
dipodomys_ordii ENSDORG00000012655
castor_canadensis ENSCCNG00000001736
octodon_degus ENSODEG00000010607
chinchilla_lanigera ENSCLAG00000001790
cavia_porcellus ENSCPOG00000035974
cavia_aperea ENSCAPG00000006196
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007318
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005236
fukomys_damarensis ENSFDAG00000009331
mus_spicilegus ENSMSIG00000008798
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029173
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028213
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027218
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017000
rattus_norvegicus ENSRNOG00000049244
meriones_unguiculatus ENSMUGG00000004852
cricetulus_griseus_crigri-picr ENSCGRG00015017447
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023389
cricetulus_griseus_crigri_1.0 ENSCGRG00000004645
mesocricetus_auratus ENSMAUG00000002352
peromyscus_maniculatus_bairdii ENSPEMG00000006742
nannospalax_galili ENSNGAG00000000721
jaculus_jaculus ENSJJAG00000001251
spermophilus_dauricus ENSSDAG00000006311
urocitellus_parryii ENSUPAG00010018289
marmota_marmota_marmota ENSMMMG00000017270
ictidomys_tridecemlineatus ENSSTOG00000013399
oryctolagus_cuniculus ENSOCUG00000008262
ochotona_princeps ENSOPRG00000008761
sorex_araneus ENSSARG00000002406
bos_mutus ENSBMUG00000009090
tupaia_belangeri ENSTBEG00000012231
echinops_telfairi ENSETEG00000011247
loxodonta_africana ENSLAFG00000010804
procavia_capensis ENSPCAG00000003487
dasypus_novemcinctus ENSDNOG00000049494
choloepus_hoffmanni ENSCHOG00000013236
phascolarctos_cinereus ENSPCIG00000004071
notamacropus_eugenii ENSMEUG00000006567
sarcophilus_harrisii ENSSHAG00000007001
monodelphis_domestica ENSMODG00000000423
ornithorhynchus_anatinus ENSOANG00000006687
ornithorhynchus_anatinus ENSOANG00000031474
calidris_pygmaea ENSCPGG00000005374
calidris_pugnax ENSCPUG00000019300
anser_brachyrhynchus ENSABRG00000014796
anas_platyrhynchos_platyrhynchos ENSAPLG00000009962
melopsittacus_undulatus ENSMUNG00000013924
lonchura_striata_domestica ENSLSDG00000007550
taeniopygia_guttata ENSTGUG00000009417
serinus_canaria ENSSCAG00000004722
zonotrichia_albicollis ENSZALG00000007012
junco_hyemalis ENSJHYG00000016269
ficedula_albicollis ENSFALG00000009193
lepidothrix_coronata ENSLCOG00000009897
manacus_vitellinus ENSMVIG00005007332
cyanistes_caeruleus ENSCCEG00000022807
gallus_gallus ENSGALG00000014386
meleagris_gallopavo ENSMGAG00000012465
coturnix_japonica ENSCJPG00005018371
numida_meleagris ENSNMEG00000019162
apteryx_haastii ENSAHAG00000016471
apteryx_rowi ENSARWG00000009623
apteryx_owenii ENSAOWG00000017868
dromaius_novaehollandiae ENSDNVG00000004628
nothoprocta_perdicaria ENSNPEG00000000069
crocodylus_porosus ENSCPRG00005004978
gopherus_agassizii ENSGAGG00000010403
chelonoidis_abingdonii ENSCABG00000002892
chrysemys_picta_bellii ENSCPBG00000027958
pelodiscus_sinensis ENSPSIG00000014906
anolis_carolinensis ENSACAG00000013486
pogona_vitticeps ENSPVIG00000020246
notechis_scutatus ENSNSUG00000018742
salvator_merianae ENSSMRG00000001718
sphenodon_punctatus ENSSPUG00000013376
xenopus_tropicalis ENSXETG00000002119
latimeria_chalumnae ENSLACG00000001231
petromyzon_marinus ENSPMAG00000002001
